match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_fouls,stat_keyPass,stat_wasFouled,stat_interceptionWon,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_bigChanceCreated,player_sofascoreId
12064206,home,FC Volendam,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,1,1,False,49.0,17.0,49.0,17.0,2.0,6.0,15.0,43.0,1.0,14.0,1.0,1.0,2.0,7.0,11.0,1.0,1.0,90.0,63.0,9.9,32.0,0.0101186,0,3.6549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12064206,home,FC Volendam,Oskar Buur,,,oskar-buur,O. Buur,D,2,178,84,M,797688,EUR,891302400,D,2,2,False,13.0,6.0,5.0,1.0,2.0,4.0,5.0,10.0,2.0,5.0,2.0,,,,,,,73.0,31.0,6.6,11.0,0.0290315,0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12064206,home,FC Volendam,Benaissa Benamar,,,benaissa-benamar,B. Benamar,D,5,191,226,M,970791,EUR,860457600,D,6,6,False,9.0,5.0,3.0,1.0,3.0,4.0,2.0,6.0,1.0,,,,,,,,,90.0,15.0,6.5,5.0,0.00038874,0,,1.0,,1.0,5.0,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,
12064206,home,FC Volendam,Josh Flint,,,josh-flint,J. Flint,D,28,186,47,M,966460,EUR,971395200,D,28,28,False,10.0,6.0,4.0,1.0,5.0,6.0,1.0,5.0,1.0,3.0,1.0,,,,,,,90.0,30.0,6.9,12.0,0.00581314,0,,1.0,,,3.0,5.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12064206,home,FC Volendam,Brian Plat,,,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,3,3,False,10.0,5.0,4.0,1.0,1.0,2.0,4.0,8.0,8.0,4.0,6.0,5.0,,,,,,90.0,28.0,7.6,9.0,0.0258127,0,,,,1.0,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
12064206,home,FC Volendam,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,M,4,4,False,19.0,8.0,1.0,,1.0,2.0,7.0,17.0,9.0,1.0,3.0,1.0,,,,,,90.0,39.0,7.1,11.0,0.0212637,0,,,,9.0,12.0,8.0,,2.0,,2.0,6.0,,,1.0,,True,3.0,,,,,,,,,,,,
12064206,home,FC Volendam,George Cox,George,Cox,george-cox,G. Cox,M,,171,91,M,920556,EUR,884736000,M,5,5,False,18.0,8.0,7.0,1.0,5.0,7.0,3.0,11.0,,2.0,,,,,,,,90.0,36.0,6.7,18.0,0.00544799,1,,,,,1.0,2.0,,,,1.0,,,,1.0,1.0,,1.0,1.0,0.0354,,,,,,,,,,
12064206,home,FC Volendam,Zach Booth,Zach Booth,,booth-zach,Z. Booth,M,21,184,134,M,1138450,EUR,1076976000,M,7,7,False,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,59.0,13.0,6.4,8.0,0.00031345,1,,1.0,,1.0,2.0,,,,,,,,,,4.0,,,1.0,0.0249,1.0,2.0,,,,,,,,
12064206,home,FC Volendam,Robin Maulun,,,robin-maulun,R. Maulun,M,,176,35,M,787388,EUR,848707200,M,10,10,False,13.0,8.0,3.0,1.0,5.0,6.0,3.0,7.0,1.0,1.0,1.0,1.0,,,,,,65.0,17.0,6.4,5.0,0.00292951,0,,,,2.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12064206,home,FC Volendam,Darius Johnson,,,darius-johnson,D. Johnson,M,22,182,68,M,990952,EUR,953078400,M,38,38,False,7.0,3.0,2.0,1.0,2.0,2.0,1.0,5.0,6.0,1.0,1.0,,,,,,,73.0,21.0,6.9,7.0,0.00076396,3,,,,,7.0,,5.0,,,1.0,1.0,4.0,4.0,,2.0,,2.0,1.0,0.0783,,1.0,1.0,1.0,,,,,,
