match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_accurateCross,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_dispossessed,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated
12376683,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,False,,16.0,13.0,,,0.0,2.0,2.0,12.0,15.0,1.0,,,,90.0,29.0,7.3,9.0,0.087999,2,,,,1.0,1.0,4.0,5.0,2.0,1.0,,2.0,,2.0,,,,1.0,,3.0,4.0,,1.0,0.1427,1.0,2.0,1.0,1.0,,,,
12376683,home,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,2,2,True,,25.0,21.0,2.0,1.0,0.0,11.0,13.0,11.0,13.0,1.0,,,,45.0,36.0,6.8,5.0,0.032787,0,,,,1.0,,1.0,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12376683,home,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,F,22,22,True,,11.0,9.0,,,0.0,4.0,5.0,5.0,6.0,1.0,,,,31.0,19.0,6.8,5.0,0.00178271,1,,,,,,2.0,4.0,3.0,3.0,,,2.0,,,,1.0,,1.0,3.0,,,,0.014,1.0,,,,,,,
12376683,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,True,,11.0,9.0,,,0.0,1.0,1.0,9.0,12.0,1.0,,,,22.0,21.0,7.1,4.0,0.0572924,1,,,,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,,1.0,1.0,,,1.0,,,1.0,,1.0,0.0354,,,,,,,,
12376683,home,Cuiabá,Guilherme Madruga,guilherme-madruga,G. Madruga,M,8,187,206,M,1463460,EUR,973900800,D,8,8,True,,16.0,11.0,2.0,1.0,0.0,4.0,8.0,7.0,8.0,3.0,,,,22.0,21.0,6.8,7.0,0.00327936,1,,Guilherme Madruga,,,,,3.0,,,,,,3.0,,,,,,1.0,1.0,,1.0,0.0205,,,,,,,,
12376683,home,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179,174,M,876286,EUR,861580800,F,97,97,True,,3.0,2.0,,,0.0,,1.0,2.0,2.0,,,,,1.0,3.0,,1.0,0.00179941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,home,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,home,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,home,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,,0,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,home,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,home,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184,261,M,551810,EUR,671760000,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,home,Cuiabá,Luciano Giménez,luciano-gimenez,L. Giménez,F,18,187,174,M,1182435,EUR,950832000,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,Luciano Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,away,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,,23.0,18.0,12.0,7.0,0.0,12.0,12.0,6.0,11.0,4.0,1.0,,,90.0,27.0,6.9,5.0,0.00121878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,away,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,False,,40.0,36.0,4.0,1.0,0.0,18.0,18.0,20.0,26.0,4.0,,,,90.0,77.0,8.1,14.0,0.128677,1,,,,4.0,1.0,6.0,12.0,5.0,4.0,4.0,2.0,1.0,1.0,2.0,,5.0,2.0,4.0,4.0,2.0,2.0,,0.0471,,1.0,,,1.0,0.0781,,
12376683,away,Vitória,Camutanga,camutanga,Camutanga,D,4,189,505,M,931759,EUR,749088000,D,13,13,False,,39.0,32.0,7.0,3.0,0.0,23.0,26.0,9.0,13.0,2.0,,,,90.0,45.0,7.2,7.0,0.00502669,1,,,,,2.0,2.0,1.0,,,,,,1.0,2.0,2.0,,,,,,,1.0,0.0757,,,,,,,,
12376683,away,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,True,44.0,37.0,8.0,6.0,0.0,18.0,22.0,19.0,22.0,5.0,,,,90.0,56.0,7.4,7.0,0.0069768,0,,,,,1.0,3.0,4.0,2.0,2.0,1.0,,2.0,1.0,6.0,2.0,1.0,,,,,,,,,,,,,,,
12376683,away,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,,41.0,31.0,5.0,2.0,0.0,18.0,23.0,13.0,24.0,5.0,,,,90.0,70.0,7.2,21.0,0.0100373,0,,,,6.0,2.0,4.0,6.0,1.0,1.0,2.0,1.0,,3.0,2.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,
12376683,away,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,,28.0,25.0,2.0,1.0,0.0,15.0,15.0,10.0,13.0,3.0,,,,90.0,45.0,7.0,10.0,0.0229735,2,,,,,1.0,6.0,5.0,1.0,,2.0,2.0,1.0,3.0,2.0,,,,,4.0,2.0,1.0,1.0,0.1806,,2.0,,,1.0,0.1087,,
12376683,away,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,,23.0,20.0,3.0,2.0,0.0,3.0,4.0,19.0,22.0,5.0,,,,60.0,42.0,7.0,10.0,0.0553258,1,,,,3.0,1.0,6.0,4.0,,,2.0,3.0,2.0,,,,1.0,2.0,,3.0,1.0,,,0.0192,,3.0,,,1.0,0.0748,,
12376683,away,Vitória,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,False,,27.0,23.0,,,0.0,13.0,15.0,10.0,12.0,3.0,,,,64.0,36.0,6.7,5.0,0.0056024,1,,,,,,3.0,1.0,,,2.0,,2.0,1.0,3.0,,,,,1.0,,1.0,1.0,0.023,,,,,,,,
12376683,away,Vitória,Caio Vinícius,caio-vinicius,C. Vinícius,M,34,187,316,M,924404,EUR,916012800,M,15,15,False,,28.0,24.0,1.0,1.0,0.0,13.0,15.0,12.0,14.0,2.0,,,,71.0,40.0,6.2,8.0,0.0219963,1,,,,1.0,1.0,6.0,4.0,1.0,1.0,,1.0,1.0,2.0,2.0,,,1.0,,3.0,,3.0,1.0,0.3141,,1.0,,,,,1.0,
12376683,away,Vitória,Osvaldo,osvaldo,Osvaldo,M,11,170,559,M,90468,EUR,545097600,M,11,11,False,,18.0,13.0,2.0,,0.0,3.0,6.0,11.0,14.0,3.0,,,,60.0,30.0,6.8,11.0,0.0441263,1,,,,2.0,,4.0,2.0,2.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,,0.025,,1.0,,,1.0,0.2303,,
12376683,away,Vitória,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,,20.0,15.0,1.0,1.0,0.0,3.0,4.0,12.0,16.0,4.0,,,,71.0,30.0,7.2,6.0,0.0983192,3,,,,,3.0,4.0,6.0,,,1.0,3.0,,3.0,1.0,,,,,,1.0,,1.0,0.2312,2.0,1.0,,,,,,1.0
12376683,away,Vitória,Eryc Castillo,erick-castillo,E. Castillo,M,8,177,811,M,338957,EUR,791942400,F,31,31,True,,6.0,6.0,,,0.0,2.0,2.0,4.0,6.0,1.0,,,,30.0,13.0,6.6,6.0,0.0363094,0,,,,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,
12376683,away,Vitória,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,,12.0,6.0,2.0,,0.0,2.0,4.0,4.0,8.0,2.0,,,,30.0,18.0,6.5,9.0,0.00670092,1,,Janderson,,,2.0,3.0,1.0,,,,,2.0,1.0,1.0,,,,,3.0,,,1.0,0.0251,,,,,,,,
12376683,away,Vitória,Leo Naldi,leo-naldi,L. Naldi,M,18,177,232,M,1101061,EUR,998092800,M,5,5,True,,11.0,9.0,,,0.0,4.0,4.0,5.0,7.0,3.0,,,,26.0,17.0,6.9,2.0,0.00347881,1,,Leo Naldi,,,1.0,1.0,3.0,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,0.0198,,,,,,,,
12376683,away,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,True,,13.0,12.0,,,0.0,7.0,7.0,6.0,9.0,3.0,,,,19.0,18.0,6.6,4.0,0.0112581,0,,,,3.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,
12376683,away,Vitória,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,12,12,True,,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,1.0,,,,19.0,7.0,6.3,3.0,0.00465741,0,,,,,3.0,6.0,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,
12376683,away,Vitória,Muriel,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,away,Vitória,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,away,Vitória,Felipe Vieira,felipe-vieira,F. Vieira,D,,177,132,M,892875,EUR,925776000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,away,Vitória,Pablo Santos,pablo,P. Santos,M,62,175,146,M,1841330,EUR,1059868800,M,62,62,True,,,,,,,,,,,,,,,,,,,,0,,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,away,Vitória,Daniel Júnior,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,away,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376683,away,Vitória,Fábio Soares,fabio,Fábio,F,80,178,143,M,1523441,EUR,1102032000,M,83,83,True,,,,,,,,,,,,,,,,,,,,0,,Fábio,Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,
