match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_outfielderBlock,stat_aerialWon,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
12437861,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,7,7,False,35.0,28.0,1.0,1.0,0.0,4.0,4.0,24.0,34.0,,4.0,,,,89.0,58.0,8.5,0.234662,6,,,,3.0,4.0,4.0,,3.0,4.0,3.0,4.0,,,,5.0,,20.0,0.6721,,,2.0,,1.0,,,,1.0,1.0,1.0,0.73,,1.0,
12437861,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,True,17.0,16.0,1.0,1.0,0.0,6.0,6.0,10.0,11.0,1.0,2.0,,,,17.0,21.0,6.8,0.00367916,0,,,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,
12437861,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,6,6,True,14.0,14.0,1.0,1.0,0.0,9.0,9.0,5.0,5.0,,2.0,,,,17.0,17.0,7.1,0.124807,0,,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,
12437861,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,True,8.0,8.0,,,0.0,6.0,6.0,2.0,2.0,1.0,,,,,8.0,9.0,6.6,0.00049278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,Endrick,1174937,EUR,1153440000,F,16,16,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,1.0,1.0,,0.0105462,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
12437861,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199,17417,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,jesusvallejo1997,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,Arda Guler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,away,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,,164343,EUR,694310400,G,13,13,False,26.0,21.0,9.0,4.0,0.0,19.0,19.0,2.0,7.0,2.0,3.0,3.0,3.0,,90.0,35.0,6.7,0.00225075,0,-0.2606,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,
12437861,away,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,,135116,EUR,623894400,D,5,5,False,30.0,28.0,2.0,1.0,0.0,17.0,18.0,11.0,12.0,8.0,2.0,,,,90.0,41.0,6.7,0.00384383,0,,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,
12437861,away,Girona FC,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2172,M,,856250,EUR,924566400,D,18,18,False,40.0,37.0,2.0,1.0,0.0,26.0,28.0,11.0,12.0,5.0,2.0,,,,90.0,57.0,7.0,0.00344905,0,,,,,4.0,2.0,1.0,,,,,3.0,1.0,1.0,1.0,1.0,4.0,,2.0,1.0,,2.0,,,,,,,,,,,
12437861,away,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,,44864,EUR,636940800,D,17,17,False,63.0,60.0,2.0,1.0,0.0,33.0,33.0,27.0,30.0,1.0,4.0,,,,90.0,72.0,6.4,0.0305611,0,,,,,5.0,1.0,1.0,,,,,,1.0,,2.0,3.0,5.0,,,,,1.0,,,,,,,,,,,
12437861,away,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,,1084081,EUR,1051228800,M,4,4,False,26.0,22.0,2.0,2.0,0.0,8.0,9.0,14.0,19.0,3.0,3.0,,,,90.0,40.0,6.9,0.0129515,1,,Arnau Martinez,,2.0,4.0,3.0,3.0,,,,,2.0,3.0,1.0,,1.0,6.0,0.0629,,,,,,True,,,1.0,,,0.1545,,,
12437861,away,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,,973699,EUR,918950400,M,23,23,False,36.0,32.0,3.0,2.0,0.0,17.0,19.0,15.0,18.0,1.0,2.0,,,,66.0,48.0,6.8,0.0128321,0,,,,1.0,1.0,3.0,,1.0,,,,,3.0,2.0,,,6.0,,,,,,,,,,,,,,,,
12437861,away,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,oriolromeu,69416,EUR,685670400,M,14,14,False,28.0,25.0,2.0,2.0,0.0,11.0,13.0,14.0,15.0,2.0,2.0,,,,66.0,32.0,6.8,0.124472,0,,,,,1.0,,1.0,,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,
12437861,away,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,MGutiérrez,908716,EUR,996192000,M,3,3,False,23.0,16.0,1.0,,0.0,2.0,4.0,14.0,21.0,,2.0,,,,75.0,33.0,6.4,0.00966486,0,,,,2.0,4.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,12.0,,,,,,,,,,,,,,,,
12437861,away,Girona FC,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,donnyvdbeek,361790,EUR,861321600,F,6,6,False,11.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,7.0,1.0,1.0,,,,56.0,18.0,7.1,0.147362,1,,,,,2.0,3.0,2.0,,1.0,1.0,,3.0,,,,,,0.0471,,2.0,1.0,,,,,,1.0,,,0.021,,,
12437861,away,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,viktortsygankov,319735,EUR,879552000,F,8,8,False,20.0,19.0,,,0.0,8.0,8.0,11.0,18.0,,1.0,,,,90.0,36.0,7.0,0.01269,2,,,,6.0,1.0,2.0,,,,,1.0,,2.0,2.0,2.0,,10.0,0.2862,,,,1.0,1.0,,,,,,,,,,
12437861,away,Girona FC,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,,827064,EUR,854668800,F,11,11,False,14.0,12.0,,,0.0,5.0,6.0,8.0,9.0,,3.0,,,,66.0,19.0,6.7,0.290199,0,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,5.0,,,,2.0,,,,1.0,,,,1.0,,,,2.0
12437861,away,Girona FC,Arthur,arthur,Arthur,M,29,172,8988,M,arthurmelo,794927,EUR,839808000,M,12,12,True,39.0,38.0,6.0,6.0,0.0,14.0,15.0,24.0,25.0,,1.0,,,,34.0,44.0,6.8,0.0191627,0,,,,1.0,1.0,2.0,,,1.0,,,,2.0,1.0,1.0,,4.0,,,,,,,,,,,,,,,,
12437861,away,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,20,20,True,9.0,9.0,,,0.0,3.0,3.0,6.0,9.0,,1.0,,,,24.0,17.0,6.8,0.00662552,0,,,,3.0,1.0,3.0,,1.0,2.0,2.0,,,1.0,,1.0,,5.0,,,,,,,,,,,,,,,,
12437861,away,Girona FC,Yáser Asprilla,yaser-asprilla,Y. Asprilla,M,22,176,9605,M,yaser_asprilla_10,1092769,EUR,1069200000,M,10,10,True,6.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,1.0,,,,24.0,12.0,6.6,0.00433542,2,,Yaser Asprilla,,1.0,1.0,2.0,,,3.0,2.0,1.0,,,,,,2.0,0.0526,,,,,1.0,,,,,,,,,,
12437861,away,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,,1106573,EUR,1096761600,M,22,22,True,13.0,13.0,,,0.0,3.0,3.0,10.0,10.0,1.0,1.0,,,,24.0,15.0,6.4,0.00599597,0,,Jhon Solis,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12437861,away,Girona FC,Bojan Miovski,bojan-miovski,B. Miovski,F,28,188,1330,M,,945768,EUR,930182400,F,19,19,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,15.0,5.0,6.3,8.18e-06,0,,,,,2.0,,,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,
12437861,away,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,away,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,576,M,,1002347,EUR,1028160000,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,away,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,away,Girona FC,Gabriel Misehouy,gabriel-misehouy,G. Misehouy,M,26,173,656,M,,1142566,EUR,1121644800,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,away,Girona FC,Portu,portu,Portu,F,8,167,868,M,,218616,EUR,706406400,F,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,away,Girona FC,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,,826013,EUR,949017600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437861,away,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,,32048,EUR,529459200,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
