match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_shotOffTarget,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork
12624420,home,Al-Fateh,Amine Sbai,,,sbai-amine,A. Sbai,F,7,175.0,387,M,1392829,EUR,973382400,F,7,7,False,14.0,11.0,2.0,1.0,0.0,3.0,3.0,8.0,11.0,,2.0,1.0,2.0,,,,,,,69.0,26.0,6.2,10.0,1,5.0,,1.0,,,,1.0,,,5.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,
12624420,home,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,15,15,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,1.0,,,,,,,21.0,8.0,6.5,,0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
12624420,home,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,3.0,1.0,1.0,1.0,0.0,,1.0,3.0,4.0,,3.0,1.0,1.0,,,,,,,21.0,16.0,6.7,6.0,0,5.0,1.0,,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,
12624420,home,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,1.0,1.0,,1.0,,,,,,,21.0,12.0,6.4,2.0,0,3.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12624420,home,Al-Fateh,Naif Masoud,Naif Masoud,,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,6,6,True,2.0,2.0,,,0.0,2.0,2.0,,,,,1.0,,,,,,,,9.0,3.0,6.2,,0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12624420,home,Al-Fateh,Ali Al Masoud,Ali Al Masoud,,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,14.0,5.0,6.7,1.0,0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12624420,home,Al-Fateh,Muhannad Al-Yahya,Muhannad Al-Yahya,,muhannad-al-yahya,M. Al-Yahya,G,48,,11,M,1473399,EUR,1095552000,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624420,home,Al-Fateh,Ziyad Aljari,Ziyad Aljari,,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624420,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624420,home,Al-Fateh,Abdullah Al-Anazi,Abdullah Al-Anazi,,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624420,away,Al-Hilal,Bono,,,bono,Bono,G,37,195.0,54623,M,360938,EUR,670809600,G,37,37,False,41.0,33.0,16.0,10.0,0.0,25.0,28.0,8.0,13.0,,,3.0,6.0,,2.0,3.0,2.0,1.0,1.0,90.0,49.0,6.8,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BonoY,
12624420,away,Al-Hilal,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,931837,EUR,915235200,D,4,4,False,31.0,28.0,1.0,,0.0,12.0,14.0,16.0,18.0,,3.0,3.0,3.0,,,,,,,89.0,48.0,6.0,6.0,0,3.0,2.0,1.0,3.0,2.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,
12624420,away,Al-Hilal,Kalidou Koulibaly,,,kalidou-koulibaly,K. Koulibaly,D,3,187.0,26133,M,126071,EUR,677376000,D,3,3,False,57.0,47.0,10.0,5.0,0.0,32.0,38.0,15.0,19.0,3.0,5.0,9.0,6.0,,,,,,,90.0,72.0,6.9,10.0,1,2.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,kkoulibaly26,
12624420,away,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,3,182.0,1057,M,1138857,EUR,627609600,D,5,5,False,31.0,29.0,,,0.0,24.0,25.0,5.0,6.0,,2.0,3.0,4.0,,,,,,,90.0,49.0,6.8,3.0,0,5.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,5.0,1.0,,,,,,,,,,,,,,,
12624420,away,Al-Hilal,Renan Lodi,,,renan-lodi,R. Lodi,D,16,173.0,4256,M,851150,EUR,891993600,D,6,6,False,15.0,13.0,2.0,2.0,0.0,5.0,5.0,9.0,12.0,,5.0,1.0,2.0,,,,,,,45.0,26.0,7.0,4.0,0,3.0,1.0,1.0,2.0,2.0,1.0,,,,2.0,2.0,,,,,,,2.0,1.0,,,1.0,2.0,,,,,renan_lodi,
12624420,away,Al-Hilal,Rúben Neves,,,ruben-neves,R. Neves,M,8,181.0,15472,M,280955,EUR,858211200,M,8,8,False,67.0,55.0,11.0,6.0,0.0,20.0,21.0,36.0,51.0,,4.0,2.0,4.0,,,,,,,90.0,86.0,7.2,18.0,2,4.0,2.0,,3.0,3.0,,,1.0,,1.0,,1.0,,1.0,,,,5.0,1.0,,1.0,1.0,2.0,1.0,,,,rubenneves,
12624420,away,Al-Hilal,Malcom,,,malcom,Malcom,M,10,171.0,13905,M,551772,EUR,856915200,M,77,77,False,48.0,47.0,,,2.0,10.0,10.0,37.0,40.0,,4.0,1.0,7.0,,,,,,,90.0,62.0,8.8,7.0,1,4.0,,1.0,2.0,1.0,,,1.0,,2.0,,1.0,,,,,,2.0,,2.0,1.0,2.0,8.0,,,,,malcomoliveira_97,
12624420,away,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,828524,EUR,780192000,M,28,28,False,21.0,15.0,,,0.0,5.0,6.0,10.0,16.0,1.0,3.0,1.0,5.0,,,,,,,45.0,31.0,6.8,11.0,1,2.0,,1.0,,,,1.0,1.0,,2.0,2.0,,,1.0,,,,1.0,,,2.0,,,,,,,,
12624420,away,Al-Hilal,Sergej Milinković-Savić,,,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191.0,13384,M,331447,EUR,793843200,M,22,22,False,71.0,62.0,6.0,4.0,0.0,26.0,27.0,36.0,44.0,2.0,4.0,2.0,6.0,,,,,,,90.0,87.0,7.6,12.0,2,3.0,2.0,1.0,2.0,1.0,,2.0,,,,,,1.0,1.0,,,,,,,1.0,,4.0,,,,,sms,
12624420,away,Al-Hilal,Salem Al-Dawsari,,,salem-al-dawsari,S. Al-Dawsari,M,29,171.0,11126,M,160893,EUR,682560000,M,29,29,False,51.0,37.0,1.0,,1.0,8.0,12.0,32.0,48.0,1.0,8.0,1.0,8.0,,,,,,,90.0,86.0,9.1,29.0,4,6.0,1.0,3.0,3.0,2.0,,,,True,5.0,3.0,1.0,,,,,2.0,9.0,3.0,2.0,4.0,1.0,4.0,3.0,1.0,,,29salem,
12624420,away,Al-Hilal,Aleksandar Mitrović,,,aleksandar-mitrovic,A. Mitrović,F,9,189.0,24095,M,192144,EUR,779673600,F,9,9,False,33.0,27.0,1.0,1.0,1.0,7.0,8.0,20.0,26.0,5.0,9.0,,3.0,,,,,,,90.0,54.0,9.6,11.0,10,8.0,,1.0,1.0,1.0,6.0,2.0,1.0,,1.0,,4.0,,,,,,1.0,,,2.0,3.0,3.0,4.0,2.0,,1.0,AleksMitrović,1.0
12624420,away,Al-Hilal,Nasser Al-Dawsari,,,nasser-al-dawsari,N. Al-Dawsari,M,16,178.0,1153,M,872607,EUR,914025600,M,16,16,True,40.0,35.0,4.0,2.0,0.0,11.0,12.0,24.0,30.0,,5.0,1.0,2.0,,,,,,,45.0,53.0,7.6,9.0,3,5.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,2.0,,,,,,1.0,1.0,,,,
12624420,away,Al-Hilal,Kaio César,Kaio César,,kaio-cesar,Kaio César,M,37,168.0,5030,M,1396009,EUR,1076803200,F,27,27,True,9.0,7.0,,,0.0,4.0,4.0,4.0,6.0,,2.0,,2.0,,,,,,,17.0,15.0,6.8,2.0,2,1.0,,,,,1.0,,,,2.0,2.0,,,,,,,1.0,1.0,,,,1.0,2.0,,,1.0,,
12624420,away,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,1134261,EUR,1027382400,M,15,15,True,15.0,13.0,,,0.0,2.0,2.0,11.0,13.0,,3.0,1.0,2.0,,,,,,,28.0,29.0,7.2,7.0,4,4.0,,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,2.0,1.0,,2.0,,,,,
12624420,away,Al-Hilal,Hassan Al Tambakti,,,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,881837,EUR,918518400,D,87,87,True,1.0,1.0,,,0.0,1.0,1.0,,,,,2.0,1.0,,,,,,,15.0,6.0,6.4,2.0,0,3.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
12624420,away,Al-Hilal,Mohammed Al-Owais,,,mohammed-al-owais,M. Al-Owais,G,33,185.0,753,M,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624420,away,Al-Hilal,Moteb Al-Harbi,,,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,1022679,EUR,950918400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624420,away,Al-Hilal,Saleh Barnawi,,,saleh-barnawi,Barnawi,D,,175.0,106,M,1652904,EUR,1170892800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624420,away,Al-Hilal,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624420,away,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,915991,EUR,937094400,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
