match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,player_firstName,player_lastName,stat_aerialLost,stat_shotOffTarget,captain,stat_totalOffside,player_sofascoreId,stat_penaltyConceded,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_penaltyWon
14064467,home,Metz,Believe Munongo,believe-munongo,B. Munongo,M,33,188.0,151,M,2076689,EUR,1258934400,M,33,33,True,18.0,17.0,,,0.0,8.0,8.0,9.0,10.0,,,,,,,,28.0,20.0,6.6,1.0,0.0177638,24.773946374414,5.0,13.755,4.515,,0,,0.04,0.03,-0.05,,,,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
14064467,home,Metz,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,21,180.0,168,M,105951,EUR,650505600,M,21,21,True,21.0,14.0,3.0,1.0,0.0,1.0,2.0,13.0,19.0,,1.0,,,,,,28.0,23.0,6.5,8.0,0.0111568,75.125494509137,9.0,42.84,16.065,,1,,0.09,0.13,-0.07,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,0.0154,0.0775,16.068597480801,1.0,,-0.05,,,,,,,,,,,,,,,,
14064467,home,Metz,Giorgi Abuashvili,giorgi-abuashvili,G. Abuashvili,M,9,175.0,496,M,985199,EUR,1044662400,F,9,9,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,1.0,,,,,,,12.0,12.0,6.2,2.0,0.0168274,32.208781490045,3.0,19.32,16.59,,0,,-0.03,0.05,-0.28,,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,28.754601268922,2.0,,,,,,,,,,,,,,,1.0,,,
14064467,home,Metz,Ibou Sane,sane-ibou,I. Sane,F,29,180.0,636,M,1470032,EUR,1111968000,F,23,23,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,8.0,2.0,6.5,,0.00629661,21.521806423595,2.0,9.345,11.13,,0,,-0.03,0.08,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibou,Sane,,,,,,,,,
14064467,home,Metz,Ousmane Ba,ousmane-ba,O. Ba,G,40,185.0,267,M,1002541,EUR,1023321600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064467,home,Metz,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177.0,1466,M,788170,EUR,852249600,D,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064467,home,Metz,Malick Mbaye,mbaye-malick,M. Mbaye,F,11,173.0,790,M,1463503,EUR,1081209600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malick Mbaye,,,,,,,,,,
14064467,home,Metz,Cléo Mélières,cleo-melieres,C. Mélières,F,25,,14,,1928235,EUR,1113350400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cléo,Mélières,,,,,,,,,
14064467,away,Olympique Lyonnais,Dominik Greif,dominik-greif,D. Greif,G,1,197.0,925,M,791046,EUR,860284800,G,1,1,False,31.0,24.0,15.0,8.0,0.0,23.0,26.0,1.0,5.0,1.0,8.0,1.0,,4.0,1.0,1.0,90.0,40.0,6.6,8.0,0.00023002,59.744780571394,11.0,31.71,8.19,0.1159,0,-0.5883,0.09,0.05,-0.21,0.14,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14064467,away,Olympique Lyonnais,Clinton Mata,clinton-mata,C. Mata,D,22,180.0,1320,M,152813,EUR,721094400,D,22,22,False,45.0,38.0,4.0,3.0,0.0,32.0,35.0,6.0,10.0,8.0,3.0,,,,,,90.0,60.0,7.0,9.0,0.115732,154.41096778952,21.0,64.995,17.535,,0,,0.25,0.11,0.36,,,,1.0,4.0,2.0,,1.0,,,,,3.0,,,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,
14064467,away,Olympique Lyonnais,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187.0,1724,M,1014540,EUR,990403200,D,21,21,False,53.0,41.0,6.0,,0.0,38.0,47.0,3.0,6.0,5.0,3.0,,,,,,90.0,64.0,6.6,12.0,0.00277295,89.722631242479,13.0,33.6,19.635,,1,,0.04,0.01,-0.61,,,,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,0.2144,0.4291,,,,0.47,,,,,,,,1.0,,,,,,1.0,,
14064467,away,Olympique Lyonnais,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185.0,622,M,356352,EUR,758073600,D,33,33,False,28.0,22.0,5.0,2.0,0.0,18.0,24.0,4.0,4.0,4.0,6.0,,,,,,90.0,46.0,6.1,12.0,0.00570629,52.736050716432,10.0,-9.135,9.45,,0,,0.02,0.07,-0.41,,1.0,,,,1.0,,,,,,,,3.0,3.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
14064467,away,Olympique Lyonnais,Ainsley Maitland-Niles,ainsley-maitland-niles,A. Maitland-Niles,D,98,178.0,1575,M,352768,EUR,872812800,M,98,98,False,38.0,32.0,5.0,4.0,0.0,20.0,23.0,12.0,15.0,6.0,4.0,,,,,,90.0,62.0,6.3,11.0,0.172465,106.83695926121,13.0,45.57,17.43,,1,,0.18,0.02,-0.11,,1.0,,,3.0,1.0,1.0,,,,,,,1.0,3.0,,,0.2556,,,,,-0.61,2.0,,1.0,,,,,,1.0,,,,,,,
14064467,away,Olympique Lyonnais,Tanner Tessmann,tanner-tessmann,T. Tessmann,M,6,187.0,1230,M,1022084,EUR,1001289600,M,6,6,False,34.0,25.0,2.0,,0.0,17.0,23.0,8.0,11.0,3.0,2.0,,,,,,90.0,52.0,7.0,14.0,0.0582683,79.395415636282,10.0,-28.56,16.275,,0,,0.18,0.14,0.18,,,,2.0,1.0,6.0,1.0,2.0,2.0,,,,2.0,1.0,4.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
14064467,away,Olympique Lyonnais,Tyler Morton,tyler-morton,T. Morton,M,23,185.0,6667,M,979118,EUR,1036022400,M,23,23,False,50.0,45.0,8.0,6.0,1.0,26.0,27.0,19.0,23.0,3.0,2.0,,,,,,90.0,68.0,8.6,8.0,0.130542,60.541459839381,9.0,14.07,16.275,,3,,0.57,0.21,-0.06,,,,1.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,0.1654,0.2863,,,1.0,0.55,1.0,1.0,1.0,,,,,2.0,,,,,,,,
14064467,away,Olympique Lyonnais,Afonso Moreira,afonso-moreira,A. Moreira,F,17,175.0,2494,M,1215906,EUR,1111190400,M,17,17,False,31.0,24.0,3.0,1.0,0.0,14.0,18.0,10.0,13.0,,5.0,,,,,,89.0,39.0,6.4,8.0,0.115905,144.91781817213,18.0,11.445,15.645,,1,,0.02,0.14,-0.22,,,,,4.0,5.0,,,,,,,,,1.0,4.0,,0.148,,,,1.0,0.02,,1.0,1.0,,1.0,,,4.0,,,,,,,1.0,
14064467,away,Olympique Lyonnais,Corentin Tolisso,corentin-tolisso,C. Tolisso,M,8,181.0,3233,M,343067,EUR,775872000,F,8,8,False,17.0,14.0,2.0,2.0,1.0,6.0,9.0,8.0,8.0,,2.0,,,,,,45.0,20.0,6.2,5.0,0.25192,48.771868898695,5.0,27.09,22.995,,0,,-0.06,-0.19,-0.12,,1.0,,,7.0,,,,,1.0,,,,,,,2.0,,,23.245,1.0,2.0,,2.0,,,,,,,3.0,,True,,,,,,
14064467,away,Olympique Lyonnais,Endrick,endrick,Endrick,F,9,173.0,411797,M,1174937,EUR,1153440000,F,9,9,False,26.0,20.0,3.0,2.0,0.0,12.0,12.0,8.0,14.0,,2.0,,,,,,89.0,52.0,10.0,12.0,0.258473,105.00191341281,13.0,51.03,18.06,,6,,0.32,0.45,-0.01,,4.0,2.0,,1.0,6.0,,3.0,3.0,,6.0,3.0,,1.0,3.0,3.0,1.0,1.7203,2.3928,46.344195331887,3.0,,0.98,,,,,,,,,,,2.0,Endrick,,,1.0,1.0
14064467,away,Olympique Lyonnais,Khalis Merah,khalis-merah,K. Merah,M,44,178.0,3633,,2127096,EUR,1172188800,F,44,44,False,24.0,20.0,,,1.0,12.0,14.0,8.0,10.0,,4.0,,,,,,74.0,31.0,7.3,7.0,0.336278,92.669120529551,12.0,51.03,17.535,,1,,0.24,0.46,-0.02,,,,,2.0,2.0,1.0,,,1.0,1.0,,,1.0,2.0,,,0.083,0.1129,12.436192986602,1.0,1.0,-0.48,1.0,,2.0,,,Khalis,Merah,,,,,,,,1.0,
14064467,away,Olympique Lyonnais,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190.0,8301,M,758168,EUR,826243200,D,19,19,True,46.0,42.0,5.0,2.0,0.0,25.0,26.0,17.0,20.0,3.0,5.0,,,,,,45.0,56.0,6.9,4.0,0.0979123,172.94055246905,15.0,156.66,39.27,,0,,0.27,0.15,-0.17,,1.0,1.0,,1.0,4.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,116.60995978861,4.0,1.0,,,,2.0,1.0,,,,,,,,niakhate,,,,
14064467,away,Olympique Lyonnais,Mathys de Carvalho,mathys-de-carvalho,M. d. Carvalho,M,39,183.0,447,,1545023,EUR,1114905600,M,39,39,True,9.0,8.0,,,0.0,6.0,7.0,2.0,2.0,,1.0,,,,,,16.0,11.0,6.4,3.0,0.00405083,33.989228871422,5.0,0.0,7.875,,0,,-0.07,0.05,-0.05,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,Mathys,de Carvalho,,,,,,,,,
14064467,away,Olympique Lyonnais,Rémi Himbert,remi-himbert,R. Himbert,F,45,178.0,433,M,1961628,EUR,1204243200,F,45,45,True,,,,,0.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,Rémi,Himbert,,,,,,,,,
14064467,away,Olympique Lyonnais,Adil Hamdani,adil-hamdani,A. Hamdani,F,34,174.0,805,M,2369898,EUR,1232496000,F,34,34,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adil Hamdani,,,,,,,,,,
14064467,away,Olympique Lyonnais,Rémy Descamps,remy-descamps,R. Descamps,G,40,194.0,488,M,788180,EUR,835660800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064467,away,Olympique Lyonnais,Tiago Goncalves,tiago-goncalves,T. Gonçalves,M,14,,207,M,1961884,EUR,1171756800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tiago Gonçalves,,,,,,,,,,
14064467,away,Olympique Lyonnais,Adam Karabec,adam-karabec,A. Karabec,M,7,186.0,1393,M,1000175,EUR,1057104000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064467,away,Olympique Lyonnais,Pavel Šulc,pavel-sulc,P. Šulc,M,10,177.0,3149,M,957604,EUR,978048000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064467,away,Olympique Lyonnais,Alejandro Gomes Rodriguez,alejandro-gomes-rodriguez,A. G. Rodriguez,F,11,176.0,1721,M,1614474,EUR,1205193600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro,Gomes Rodriguez,,,,,,,,,
