match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_totalOffside,stat_interceptionWon,stat_dispossessed,stat_wonContest,stat_wasFouled,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated
10433990,home,MKE Ankaragücü,Giorgi Beridze,giorgi-beridze,G. Beridze,F,7,174,144,M,798377,EUR,863395200,F,21,21,False,9.0,5.0,,,1.0,1.0,4.0,8.0,2.0,5.0,,4.0,,,,,66.0,21.0,6.6,9.0,2,,,3.0,6.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10433990,home,MKE Ankaragücü,Jesé Rodríguez,jese-rodriguez,Jesé,F,10,178,1127,M,110781,EUR,730684800,F,10,10,True,10.0,9.0,,,2.0,2.0,7.0,9.0,,2.0,,2.0,,,,,33.0,17.0,6.8,3.0,1,1.0,,,,,2.0,,,1.0,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,
10433990,home,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175,405,M,850770,EUR,865036800,M,7,7,True,9.0,8.0,1.0,1.0,4.0,4.0,4.0,8.0,,1.0,,1.0,,,,,24.0,14.0,6.5,4.0,0,3.0,,2.0,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10433990,home,MKE Ankaragücü,Ghayas Zahid,ghayas-zahid,G. Zahid,M,29,173,472,M,252121,EUR,785116800,M,19,19,True,14.0,14.0,,,3.0,3.0,11.0,14.0,,,,1.0,,,,,23.0,18.0,6.5,3.0,0,3.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10433990,home,MKE Ankaragücü,Oğuz Ceylan,oguz-ceylan,O. Ceylan,D,2,174,8,M,152758,EUR,661219200,D,77,77,True,7.0,7.0,2.0,2.0,5.0,5.0,2.0,3.0,,1.0,,,,,,,11.0,11.0,6.8,2.0,0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,Oğuz,Ceylan,,,,,,,,,
10433990,home,MKE Ankaragücü,Lamine Diack,lamine-diack,L. Diack,M,25,186,193,M,982317,EUR,974246400,M,14,14,True,7.0,7.0,,,5.0,5.0,2.0,2.0,1.0,2.0,,4.0,,,,,11.0,12.0,6.8,,1,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
10433990,home,MKE Ankaragücü,Nurullah Aslan,nurullah-aslan,N. Aslan,G,55,202,23,M,897393,EUR,868060800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433990,home,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180,44,M,1066338,EUR,898732800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Atakan Cankaya,,,,,,,,,,
10433990,home,MKE Ankaragücü,Firatcan Üzüm,firatcan-uzum,F. Üzüm,D,88,178,23,M,904112,EUR,928454400,M,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433990,home,MKE Ankaragücü,Şahverdi Çetin,sahverdi-cetin,Ş. Çetin,M,19,174,38,M,883496,EUR,970099200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433990,home,MKE Ankaragücü,Pêpê,pepe,Pêpê,M,88,182,438,M,896354,EUR,864086400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,38.0,27.0,28.0,17.0,16.0,19.0,11.0,19.0,,,3.0,11.0,3.0,,,2.0,90.0,50.0,6.5,11.0,0,,,,,,,,,,,,,,,,,,,True,,,,,,,1.0,1.0,1.0,,,,
10433990,away,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180,369,M,44848,EUR,667094400,D,19,19,False,45.0,32.0,5.0,3.0,21.0,27.0,11.0,18.0,4.0,4.0,2.0,4.0,,,,,90.0,65.0,6.3,19.0,0,,,1.0,3.0,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,
10433990,away,Trabzonspor,Marc Bartra,marc-bartra,M. Bartra,D,5,183,1897,M,99519,EUR,663897600,D,3,3,False,48.0,38.0,10.0,4.0,24.0,26.0,14.0,22.0,1.0,3.0,4.0,2.0,,,,,90.0,63.0,6.9,12.0,2,,,4.0,6.0,1.0,1.0,2.0,2.0,1.0,,2.0,,,1.0,,,,,,,,,,,2.0,,,,,,,
10433990,away,Trabzonspor,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,13,13,False,21.0,18.0,4.0,3.0,15.0,16.0,3.0,5.0,1.0,1.0,3.0,2.0,,,,,45.0,28.0,6.6,3.0,0,,,1.0,3.0,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,
10433990,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,43.0,35.0,3.0,1.0,13.0,17.0,22.0,28.0,3.0,7.0,4.0,5.0,,,,,90.0,72.0,6.6,15.0,1,2.0,,1.0,6.0,,5.0,1.0,,1.0,,,2.0,,,,2.0,2.0,,,,,,,,1.0,,,,,,,
10433990,away,Trabzonspor,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186,1198,M,326343,EUR,811987200,M,25,25,False,29.0,20.0,3.0,2.0,7.0,9.0,13.0,21.0,2.0,9.0,1.0,8.0,,,,,77.0,50.0,7.1,16.0,0,1.0,,2.0,5.0,,2.0,5.0,2.0,3.0,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Marek Hamšík,marek-hamsik,M. Hamšík,M,17,183,1354,,25985,EUR,554342400,M,17,17,False,51.0,43.0,5.0,3.0,25.0,28.0,18.0,25.0,1.0,2.0,1.0,7.0,,,,,77.0,59.0,6.9,10.0,0,2.0,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,M,10,10,False,25.0,21.0,,,6.0,7.0,17.0,21.0,2.0,5.0,,6.0,,,,,57.0,34.0,7.2,6.0,1,3.0,2.0,2.0,3.0,1.0,,1.0,,1.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,
10433990,away,Trabzonspor,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,97,183,2251,M,827804,EUR,854496000,M,61,61,False,11.0,5.0,2.0,1.0,1.0,1.0,4.0,13.0,,1.0,,4.0,,,,,45.0,20.0,6.3,13.0,0,3.0,,1.0,4.0,,4.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,29,29,False,35.0,24.0,4.0,,11.0,11.0,13.0,27.0,1.0,8.0,2.0,3.0,,,,,90.0,58.0,7.4,20.0,2,3.0,,,4.0,,2.0,2.0,,2.0,,,,,,3.0,1.0,4.0,,,2.0,1.0,,,,,,,,,,,
10433990,away,Trabzonspor,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1052,M,805245,EUR,839980800,F,30,30,False,19.0,15.0,1.0,1.0,2.0,2.0,14.0,19.0,6.0,6.0,1.0,1.0,,,,,90.0,27.0,7.3,9.0,1,2.0,1.0,2.0,3.0,,,,,3.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0
10433990,away,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,True,28.0,25.0,2.0,1.0,19.0,20.0,7.0,9.0,2.0,4.0,7.0,2.0,,,,,45.0,39.0,6.8,3.0,0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Djaniny,djaniny,Djaniny,F,,190,371,M,975869,EUR,669513600,F,21,21,True,25.0,21.0,1.0,1.0,6.0,6.0,16.0,20.0,2.0,5.0,,5.0,,,,,45.0,36.0,6.5,11.0,0,1.0,1.0,,4.0,,2.0,1.0,,3.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1163,M,954317,EUR,1055462400,F,23,23,True,14.0,12.0,1.0,,4.0,4.0,8.0,11.0,,1.0,,1.0,,,,,33.0,20.0,6.6,3.0,2,1.0,,,2.0,2.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,
10433990,away,Trabzonspor,Manolis Siopis,manolis-siopis,M. Siopis,M,6,168,971,M,136675,EUR,768873600,M,6,6,True,8.0,8.0,,,4.0,4.0,4.0,4.0,,1.0,2.0,1.0,,,,,13.0,12.0,6.3,1.0,0,,,1.0,3.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,,,,,,13.0,6.0,6.5,,0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Mountassir Lahtimi,mountassir-lahtimi,M. Elhtemy,M,21,180,708,M,1013427,EUR,986083200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433990,away,Trabzonspor,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177,456,M,846087,EUR,950227200,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
