match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_lastManTackle,stat_outfielderBlock,stat_totalOffside,stat_unsuccessfulTouch,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_dispossessed,stat_totalContest,stat_wonContest,player_sofascoreId,stat_bigChanceMissed,captain,stat_bigChanceCreated
14109617,home,Kocaelispor,Ryan Mendes,,,ryan-mendes,R. Mendes,M,20,175.0,537,M,52797,EUR,631756800,F,20,20,False,17.0,13.0,3.0,2.0,0.0,4.0,6.0,9.0,11.0,2.0,2.0,,,,,,90.0,34.0,6.7,8.0,0.0610762,,0,,0.19,0.07,0.15,,2.0,2.0,3.0,1.0,7.0,2.0,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,3.0,,,,True,
14109617,home,Kocaelispor,Mesut Can Tunalı,,,mesut-can-tunali,M. C. Tunalı,M,45,,19,M,984742,EUR,994550400,M,45,45,True,8.0,3.0,,,0.0,1.0,1.0,2.0,7.0,,,,,,,,45.0,9.0,6.4,5.0,0.00211209,,0,,-0.03,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,home,Kocaelispor,Can Keleş,,,can-keles,C. Keleş,F,70,180.0,517,M,918408,EUR,999388800,F,70,70,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,9.0,1.0,6.5,,0.00013134,,0,,-0.01,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,home,Kocaelispor,Daniel Agyei,,,daniel-agyei,D. Agyei,F,7,183.0,357,M,793227,EUR,865123200,F,7,7,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,9.0,5.0,6.6,2.0,0.00089035,,2,,0.01,0.04,0.0,,,,2.0,2.0,2.0,2.0,,1.0,,,,,,0.1234,0.2086,1.0,0.3,,,,2.0,1.0,,,,,,,1.0,,1.0
14109617,home,Kocaelispor,Gökhan Değirmenci,,,gokhan-degirmenci,G. Değirmenci,G,35,184.0,43,M,60317,EUR,606441600,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,home,Kocaelispor,Tarkan Serbest,,,tarkan-serbest,T. Serbest,D,15,184.0,53,M,164099,EUR,767836800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,home,Kocaelispor,Muharrem Cinan,,,muharrem-cinan,M. Cinan,D,3,179.0,32,M,957582,EUR,895017600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,home,Kocaelispor,Onur Öztonga,,,onur-oztonga,O. Öztonga,D,41,181.0,23,M,908756,EUR,947116800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,home,Kocaelispor,Ege Bilim,Ege Bilim,,ege-bilim,E. Bilim,M,27,,28,M,1942371,EUR,1144972800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,home,Kocaelispor,Cihat Çelik,,,cihat-celik,C. Celik,M,80,182.0,28,M,339253,EUR,820540800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,home,Kocaelispor,Furkan Gedik,,,furkan-gedik,F. Gedik,F,18,,41,M,1129463,EUR,1026432000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,away,Samsunspor,Okan Kocuk,,,okan-kocuk,O. Koçuk,G,1,187.0,288,M,190179,EUR,806803200,G,1,1,False,20.0,11.0,10.0,1.0,0.0,10.0,12.0,1.0,8.0,,15.0,,3.0,6.0,,,90.0,36.0,8.6,9.0,0.00042949,0.94,0,0.5643,0.07,0.0,0.45,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,away,Samsunspor,Zeki Yavru,,,zeki-yavru,Z. Yavru,D,18,178.0,205,M,140735,EUR,684028800,D,18,18,False,41.0,31.0,9.0,3.0,0.0,19.0,23.0,12.0,18.0,7.0,4.0,,,,,,90.0,75.0,7.5,14.0,0.31066,,0,,0.51,0.04,0.13,,5.0,4.0,2.0,4.0,4.0,6.0,1.0,,3.0,2.0,1.0,,1.0,,,6.0,,,,,2.0,,,,,,,,,True,
14109617,away,Samsunspor,Ľubomír Šatka,,,ubomir-satka,Ľ. Šatka,D,37,185.0,294,M,187231,EUR,817862400,D,37,37,False,51.0,47.0,4.0,3.0,0.0,33.0,35.0,14.0,16.0,5.0,,,,,,,90.0,64.0,6.8,6.0,0.0109638,,0,,0.11,0.06,0.14,,,,4.0,4.0,8.0,5.0,,,3.0,1.0,,,4.0,,,,,,,,1.0,,,,,,,,,,
14109617,away,Samsunspor,Rick Van Drongelen,,,rick-van-drongelen,R. V. Drongelen,D,4,185.0,365,M,803023,EUR,914112000,D,4,4,False,49.0,44.0,8.0,4.0,0.0,25.0,25.0,19.0,24.0,6.0,5.0,,,,,,90.0,62.0,7.3,6.0,0.0209213,,2,,0.39,0.13,0.28,,1.0,,7.0,5.0,7.0,6.0,,,1.0,1.0,1.0,,,0.1556,,,-0.19,,,,,2.0,,2.0,,,,,2.0,,
14109617,away,Samsunspor,Logi Tomasson,,,logi-tomasson,L. Tómasson,D,17,182.0,206,M,858266,EUR,968803200,D,17,17,False,47.0,38.0,2.0,,0.0,17.0,23.0,21.0,24.0,1.0,5.0,,,,,,90.0,62.0,7.5,10.0,0.071024,,0,,-0.07,0.37,0.28,,1.0,,1.0,2.0,1.0,6.0,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,,,,,,3.0,3.0,,,,
14109617,away,Samsunspor,Celil Yüksel,,,celil-yuksel,C. Yüksel,M,5,165.0,84,M,806972,EUR,883612800,M,5,5,False,9.0,8.0,,,0.0,5.0,5.0,3.0,4.0,,3.0,,,,,,45.0,18.0,6.1,4.0,0.00058177,,0,,-0.03,0.01,-0.09,,,,,,6.0,2.0,1.0,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,3.0,1.0,1.0,,,,
14109617,away,Samsunspor,Olivier Ntcham,,,olivier-ntcham,O. Ntcham,M,10,180.0,800,M,352676,EUR,823824000,M,10,10,False,47.0,38.0,5.0,2.0,0.0,19.0,21.0,19.0,26.0,1.0,4.0,,,,,,90.0,54.0,6.8,9.0,0.0904055,,4,,0.09,0.26,0.16,,,,1.0,2.0,1.0,2.0,,1.0,,,,,,0.16,0.1613,,-0.36,,,,,3.0,,,,,,,,,
14109617,away,Samsunspor,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185.0,507,M,826944,EUR,873072000,M,14,14,False,10.0,6.0,,,0.0,2.0,3.0,4.0,7.0,,3.0,,,,,,69.0,21.0,6.9,9.0,0.00134237,,2,,-0.23,0.13,-0.06,,1.0,,1.0,1.0,4.0,4.0,1.0,1.0,,,,3.0,,0.2014,0.6423,,0.04,,,,2.0,1.0,,,2.0,,,,,,
14109617,away,Samsunspor,Carlo Holse,,,carlo-holse,C. Holse,M,21,177.0,634,M,837012,EUR,928281600,M,21,21,False,15.0,13.0,,,0.0,6.0,6.0,7.0,9.0,,,,,,,,69.0,22.0,6.4,4.0,0.00518353,,0,,-0.16,0.06,-0.02,,,,1.0,,5.0,2.0,1.0,,1.0,,,2.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,
14109617,away,Samsunspor,Emre Kılınç,,,emre-kilinc,E. Kılınç,M,11,174.0,320,M,202032,EUR,777600000,M,11,11,False,15.0,12.0,1.0,1.0,0.0,4.0,5.0,8.0,10.0,1.0,1.0,,,,,,77.0,30.0,6.5,9.0,0.126853,,2,,-0.06,0.04,-0.05,,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,,,,2.0,,0.0414,0.0095,1.0,-0.17,,,,2.0,1.0,,,2.0,,,,,,1.0
14109617,away,Samsunspor,Marius Mouandilmadji,,,marius-mouandilmadji,M. Mouandilmadji,F,9,190.0,1402,M,943593,EUR,885427200,F,9,9,False,18.0,10.0,1.0,,0.0,2.0,5.0,8.0,13.0,2.0,,,,,,,89.0,33.0,6.6,13.0,0.0168412,,3,,-0.31,0.28,0.13,,,,3.0,5.0,7.0,8.0,,2.0,,,,2.0,2.0,0.1676,0.4014,1.0,-0.51,,,1.0,2.0,,1.0,,2.0,1.0,1.0,,,,
14109617,away,Samsunspor,Antoine Makoumbou,,,antoine-makoumbou,A. Makoumbou,M,29,186.0,539,M,920391,EUR,900720000,M,29,29,True,31.0,25.0,4.0,,0.0,16.0,18.0,9.0,13.0,,4.0,,,,,,45.0,37.0,6.4,6.0,0.0137776,,0,,-0.03,0.03,-0.08,,,,,,3.0,1.0,1.0,,,,,,3.0,,,1.0,,,,,,,,,,1.0,1.0,,,,
14109617,away,Samsunspor,Soner Aydoğdu,,,soner-aydogdu,S. Aydoğdu,M,8,181.0,117,M,69351,EUR,663033600,M,8,8,True,5.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,,,,,,,,21.0,8.0,6.5,3.0,0.0310957,,0,,0.05,,-0.01,,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,1.0
14109617,away,Samsunspor,Arbnor Muja,Arbnor,Muja,arbnor-muja,A. Muja,M,7,179.0,523,M,890695,EUR,912297600,F,7,7,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,,3.0,,,,,,21.0,10.0,6.6,3.0,0.434413,,0,,0.08,0.03,0.13,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14109617,away,Samsunspor,Soner Gönül,,,soner-gonul,S. Gönül,D,28,177.0,49,M,867727,EUR,865987200,D,28,28,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,1.0,,,,,,13.0,10.0,6.6,3.0,0.00711375,,0,,-0.05,-0.09,0.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14109617,away,Samsunspor,Yunus Emre Çift,Yunus Cift,,yunus-emre-cift,Y. E. Çift,D,55,185.0,119,M,1063325,EUR,1062374400,D,55,55,True,,,,,0.0,,,,,2.0,,,,,,,1.0,2.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,away,Samsunspor,Efe Berat Törüz,Efe Berat Törüz,,efe-berat-toruz,E. B. Törüz,G,48,194.0,38,M,1417040,EUR,1157673600,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,away,Samsunspor,Efe Yiğit Üstün,Efe Yiğit Üstün,,efe-yigit-ustun,E. Y. Üstün,G,33,188.0,15,M,2237096,EUR,1210118400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,away,Samsunspor,Bedirhan Çetin,Bedirhan Çetin,,bedirhan-cetin,B. Çetin,D,96,182.0,57,M,1215897,EUR,1151539200,D,96,96,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,away,Samsunspor,Josafat Mendes,,,josafat-mendes,J. Mendes,D,2,177.0,395,M,1133258,EUR,1041292800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109617,away,Samsunspor,Polat Yaldır,Polat Yaldir,,polat-yaldir,P. Yaldir,F,,184.0,44,M,1135583,EUR,1053129600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
