match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_keyPass,stat_accurateCross,stat_wonContest,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_goodHighClaim
14566955,home,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5656,M,,855647,EUR,881625600,F,11,11,False,8.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,7.0,,,,,,62.0,15.0,6.9,6.0,0.00672889,31.428,6.59835,10.0,,3,,-0.04,0.29,-0.01,,2.2,2.54,1.1,0.53,0.23,3.0,,,,,,,,,,,,,,,,,1.0,,2.0,0.4485,0.7507,0.21,,,1.0,1.0,,
14566955,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2664,M,,888550,EUR,935107200,M,28,28,True,7.0,5.0,,,0.0,3.0,4.0,2.0,3.0,,2.0,3.0,,,28.0,14.0,6.5,5.0,0.00245656,29.664,4.11177,5.0,,0,,0.01,0.04,-0.1,,1.13,1.86,0.7,0.3,0.12,1.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
14566955,home,Newcastle United,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198,55681,M,,980623,EUR,1013644800,F,27,27,True,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,,2.0,,,,28.0,9.0,6.4,4.0,0.0404757,29.844,3.97272,4.0,,0,,0.04,-0.42,-0.05,,1.07,1.92,0.55,0.34,0.1,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
14566955,home,Newcastle United,Malick Thiaw,,,malick-thiaw,M. Thiaw,D,12,194,6416,M,MThiaw,1014286,EUR,997228800,D,12,12,True,14.0,12.0,3.0,1.0,0.0,10.0,12.0,2.0,2.0,,2.0,3.0,,,27.0,19.0,6.3,2.0,0.00410476,27.18,3.76693,2.0,,0,,0.0,-0.07,-0.16,,1.08,1.91,0.51,0.21,0.05,,2.0,,2.0,,,1.0,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
14566955,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3587,M,,372336,EUR,793584000,M,23,23,True,6.0,5.0,,,1.0,3.0,3.0,2.0,3.0,,2.0,,,,27.0,16.0,7.0,5.0,0.192352,30.024,3.85063,5.0,,0,,0.31,0.04,-0.06,,1.09,1.78,0.61,0.26,0.11,2.0,2.0,,,,,,,,1.0,1.0,,3.0,,1.0,1.0,2.0,,,,,,,,1.0,,,,
14566955,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3363,M,,910046,EUR,947635200,D,4,4,True,9.0,8.0,,,0.0,6.0,6.0,2.0,3.0,1.0,1.0,,,,14.0,15.0,6.8,2.0,0.00036948,28.044,2.45622,2.0,,1,,-0.02,0.26,0.25,,0.67,1.28,0.34,0.12,0.05,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,0.0622,,0.04,,,1.0,,,
14566955,home,Newcastle United,Max Thompson,,,thompson-max,M. Thompson,G,31,188,140,M,,1091733,EUR,1091318400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,home,Newcastle United,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8515,M,ARamsdale,839410,EUR,895104000,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4180,M,lewishall_10,1136730,EUR,1094601600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,home,Newcastle United,Alex Murphy,,,alex-murphy,A. Murphy,D,37,188,729,M,,1125214,EUR,1088121600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,home,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,1000,M,,150396,EUR,775785600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3308,M,,1400650,EUR,1146441600,M,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,home,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191,2970,M,,1122603,EUR,1059955200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,away,Barcelona,Joan García,,,joan-garcia,J. García,G,13,193,112714,M,,930267,EUR,988934400,G,13,13,False,29.0,21.0,17.0,9.0,0.0,14.0,16.0,7.0,13.0,,,16.0,2.0,5.0,90.0,46.0,8.8,8.0,0.00434995,21.636,5.83294,0.0,1.2625,0,0.979,0.25,-0.01,0.28,0.78,3.62,1.9,0.25,0.06,0.01,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0
14566955,away,Barcelona,Jules Koundé,,,jules-kounde,J. Koundé,D,23,180,146374,M,JKoundé,827212,EUR,910828800,D,23,23,False,46.0,38.0,4.0,3.0,1.0,17.0,22.0,21.0,24.0,4.0,5.0,6.0,,,90.0,78.0,6.9,11.0,0.0876163,31.32,11.03998,17.0,,1,,-0.12,-0.35,0.19,,3.13,4.69,1.94,0.83,0.45,2.0,5.0,,4.0,3.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,0.0471,,-0.05,1.0,,,,,
14566955,away,Barcelona,Ronald Araújo,,,ronald-araujo,R. Araújo,D,4,191,136446,M,RAraújo,925097,EUR,920764800,D,4,4,False,42.0,36.0,3.0,2.0,0.0,23.0,24.0,13.0,18.0,1.0,3.0,1.0,,,90.0,60.0,7.3,7.0,0.015124,29.844,9.7011,13.0,,0,,0.11,0.03,0.35,,3.18,4.43,1.24,0.61,0.24,,6.0,,10.0,1.0,1.0,,5.0,1.0,,1.0,1.0,,,,,,,True,,,,,,,,,,
14566955,away,Barcelona,Pau Cubarsí,Pau Cubarsí,,pau-cubarsi,P. Cubarsí,D,5,184,156066,M,PauCubarsí,1402913,EUR,1169424000,D,5,5,False,45.0,40.0,2.0,2.0,0.0,16.0,20.0,24.0,25.0,1.0,2.0,1.0,,,69.0,49.0,7.1,5.0,0.0157671,27.864,7.41811,5.0,,0,,0.19,0.06,0.16,,2.26,3.56,1.11,0.39,0.1,,4.0,,1.0,1.0,,,3.0,,,1.0,,,2.0,,,,,,,,,,,,,,,
14566955,away,Barcelona,Gerard Martín,Gerard,,gerard-martin,G. Martín,D,18,186,43965,M,gerardmaartin,1094827,EUR,1014681600,D,18,18,False,32.0,24.0,2.0,1.0,0.0,7.0,11.0,17.0,21.0,,1.0,2.0,,,81.0,47.0,6.9,9.0,0.025191,29.7,8.42769,10.0,,0,,-0.07,0.04,0.32,,2.66,3.8,1.21,0.54,0.21,,2.0,,3.0,,,,1.0,1.0,,1.0,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,
14566955,away,Barcelona,Frenkie de Jong,,,frenkie-de-jong,F. de Jong,M,21,180,191831,M,Frenkie,795222,EUR,863395200,M,21,21,False,87.0,86.0,3.0,2.0,0.0,23.0,23.0,63.0,64.0,1.0,5.0,5.0,,,90.0,98.0,7.2,3.0,0.0849745,27.432,10.905,6.0,,0,,0.36,0.27,-0.07,,2.98,5.46,1.8,0.55,0.12,1.0,4.0,1.0,,3.0,1.0,,,,1.0,3.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,
14566955,away,Barcelona,Pedri,,,pedri,Pedri,M,8,174,648138,M,Pedri,992587,EUR,1038182400,M,8,8,False,94.0,85.0,3.0,1.0,0.0,16.0,20.0,69.0,74.0,,3.0,6.0,,,90.0,112.0,7.5,11.0,0.115113,27.18,11.15989,7.0,,0,,0.21,0.38,-0.12,,2.97,5.19,2.07,0.79,0.14,,9.0,2.0,1.0,4.0,3.0,3.0,,,1.0,,,3.0,2.0,1.0,,2.0,,,,,,,,,,,,
14566955,away,Barcelona,Raphinha,,,raphinha,Raphinha,M,11,176,891210,M,Raphinha,831005,EUR,850521600,M,11,11,False,42.0,32.0,2.0,,0.0,6.0,7.0,26.0,35.0,1.0,4.0,4.0,,,90.0,62.0,7.2,17.0,0.409159,29.952,10.58297,21.0,,4,,0.0,0.54,-0.06,,3.28,4.38,1.46,0.98,0.49,2.0,5.0,,,2.0,1.0,1.0,,,3.0,,2.0,3.0,1.0,4.0,1.0,2.0,,,1.0,0.2046,0.0857,-0.52,3.0,1.0,,,,
14566955,away,Barcelona,Fermín López,Fermín López,,fermin-lopez,F. López,M,16,176,178798,M,FermínLópez,1153270,EUR,1052611200,M,16,16,False,32.0,25.0,1.0,1.0,0.0,5.0,5.0,20.0,27.0,2.0,10.0,,,,89.0,48.0,6.6,10.0,0.179864,30.816,10.34461,17.0,,3,,0.29,0.17,-0.17,,3.03,4.51,1.6,0.78,0.42,1.0,3.0,3.0,,3.0,2.0,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,0.1851,,-0.51,2.0,,1.0,,,
14566955,away,Barcelona,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,363363,M,Rashford,814590,EUR,878256000,M,14,14,False,37.0,28.0,2.0,2.0,0.0,3.0,4.0,25.0,33.0,,7.0,6.0,,,82.0,65.0,8.8,22.0,0.0415373,32.76,8.39934,12.0,,6,,-0.44,0.35,0.2,,2.97,3.78,0.96,0.33,0.36,3.0,4.0,,3.0,1.0,,1.0,1.0,,3.0,1.0,2.0,5.0,,2.0,,1.0,,,2.0,0.3322,0.5956,0.9,2.0,,2.0,,2.0,
14566955,away,Barcelona,Robert Lewandowski,,,robert-lewandowski,R. Lewandowski,F,9,186,575786,M,Lewa,41789,EUR,588124800,F,9,9,False,9.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,3.0,3.0,1.0,,,70.0,21.0,6.4,4.0,0.0113208,27.54,7.20434,5.0,,3,,-0.14,0.03,0.18,,2.37,3.34,0.95,0.44,0.1,,4.0,,2.0,,,1.0,3.0,,2.0,,,,,1.0,,,,,1.0,0.2531,0.2692,0.03,,,2.0,1.0,,
14566955,away,Barcelona,Ferran Torres,,,ferran-torres,F. Torres,F,7,185,144112,M,FerranTorres,855833,EUR,951782400,F,7,7,True,6.0,3.0,,,0.0,2.0,2.0,1.0,4.0,,1.0,,,,21.0,10.0,6.1,4.0,0.00225684,31.464,3.21772,6.0,,1,,-0.3,0.04,-0.05,,0.92,1.39,0.46,0.28,0.17,,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,0.0415,,-0.13,,,1.0,,,
14566955,away,Barcelona,Andreas Christensen,,,andreas-christensen,A. Christensen,D,15,188,58459,M,andreaschristensen3,186795,EUR,829094400,D,15,15,True,10.0,10.0,,,0.0,5.0,5.0,5.0,5.0,,,,,,20.0,10.0,6.4,,0.00209852,27.0,2.87977,2.0,,0,,0.11,-0.03,-0.18,,0.82,1.48,0.39,0.16,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,away,Barcelona,Eric García,,,eric-garcia,E. García,D,24,182,56781,M,ericgm3,876214,EUR,978998400,D,24,24,True,14.0,11.0,2.0,1.0,0.0,3.0,5.0,8.0,9.0,,,1.0,,,9.0,19.0,6.4,3.0,0.00390783,31.068,1.85292,2.0,,0,,0.01,-0.02,-0.19,,0.53,0.94,0.22,0.09,0.08,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
14566955,away,Barcelona,Dani Olmo,,,dani-olmo,D. Olmo,M,20,179,190588,M,DaniOlmo,789071,EUR,894499200,M,20,20,True,11.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,7.0,,,1.0,,,8.0,17.0,7.3,1.0,0.012164,29.592,2.01928,4.0,,1,,0.1,0.12,0.13,,0.47,0.93,0.35,0.17,0.09,,2.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,1.0,0.0708,0.3967,0.32,,,,,,
14566955,away,Barcelona,Marc Casadó,,,marc-casado,M. Casadó,M,17,172,64239,M,marccasado,1000483,EUR,1063497600,M,17,17,True,4.0,4.0,,,0.0,,,4.0,4.0,,1.0,,,,1.0,5.0,,1.0,0.00389272,26.172,0.68028,1.0,,0,,,,,,0.13,0.36,0.12,0.05,0.02,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14566955,away,Barcelona,Wojciech Szczęsny,,,wojciech-szczesny,W. Szczęsny,G,25,196,94925,M,wojciech.szczesny1,50490,EUR,640396800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,away,Barcelona,Diego Kochen,Diego Kochen,,kochen-diego,D. Kochen,G,31,188,12717,M,,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,away,Barcelona,Jofre Torrents ,,,jofre-torrents,J. Torrents ,D,26,187,11172,M,,1587196,EUR,1169942400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,away,Barcelona,Toni Fernández,,,toni-fernandez,T. Fernández,M,29,175,28224,M,toni.fernandez10,1590761,EUR,1216080000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,away,Barcelona,Marc Bernal,,,marc-bernal,M. Bernal,M,22,191,55874,M,marc_bernal,1526618,EUR,1180137600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566955,away,Barcelona,Roony Bardghji,,,roony-bardghji,R. Bardghji,F,19,173,97611,M,,1162107,EUR,1132012800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
