match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_aerialWon,stat_totalCross,stat_dispossessed,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_goals,stat_blockedScoringAttempt,stat_errorLeadToAShot
12450264,home,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3568,M,yahia.fofana_,877977,EUR,966816000,G,30,30,False,21.0,11.0,15.0,5.0,0.0,7.0,8.0,4.0,13.0,15.0,4.0,3.0,1.0,3.0,90.0,37.0,7.3,11.0,0.00214765,0,0.0636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450264,home,Angers,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5908,M,,794373,EUR,835920000,D,2,2,False,44.0,39.0,1.0,,0.0,23.0,24.0,16.0,20.0,3.0,,,,,84.0,62.0,6.8,8.0,0.0649927,0,,1.0,4.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12450264,home,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,,121180,EUR,641001600,D,25,25,False,33.0,30.0,3.0,1.0,0.0,22.0,23.0,8.0,10.0,6.0,,,,,90.0,43.0,7.0,3.0,0.0133913,0,,,,2.0,,,,3.0,2.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
12450264,home,Angers,Jordan Lefort,jordan-lefort,J. Lefort,D,21,184,183,M,,363042,EUR,741225600,D,21,21,False,33.0,24.0,5.0,1.0,0.0,19.0,23.0,5.0,10.0,2.0,,,,,90.0,54.0,6.9,10.0,0.00096639,0,,2.0,2.0,2.0,,,,16.0,,,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12450264,home,Angers,Florent Hanin,florent-hanin,F. Hanin,D,26,177,69,M,,170129,EUR,634089600,D,26,26,False,50.0,37.0,5.0,2.0,0.0,18.0,24.0,19.0,30.0,10.0,,,,,90.0,86.0,6.6,24.0,0.0157414,0,,1.0,8.0,6.0,1.0,4.0,1.0,5.0,4.0,3.0,2.0,1.0,2.0,,3.0,,4.0,1.0,,,,,,,,,,,,,,,,,
12450264,home,Angers,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,,580642,EUR,759715200,M,93,93,False,39.0,33.0,3.0,3.0,0.0,19.0,23.0,14.0,16.0,6.0,,,,,86.0,62.0,7.4,8.0,0.00621193,0,,2.0,5.0,9.0,,2.0,1.0,3.0,4.0,2.0,,4.0,1.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,
12450264,home,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175,1155,M,,1195241,EUR,1013644800,M,14,14,False,44.0,36.0,3.0,1.0,0.0,22.0,25.0,14.0,21.0,4.0,,,,,84.0,58.0,6.7,12.0,0.00618257,0,,,4.0,5.0,2.0,1.0,,4.0,3.0,3.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12450264,home,Angers,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,8,183,1385,M,,842400,EUR,730944000,M,20,20,False,44.0,33.0,4.0,3.0,0.0,15.0,21.0,19.0,26.0,4.0,,,,,90.0,66.0,6.6,22.0,0.139766,0,,1.0,7.0,4.0,,3.0,,2.0,1.0,1.0,4.0,1.0,1.0,,2.0,2.0,3.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,
12450264,home,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,,945830,EUR,942796800,M,10,10,False,56.0,46.0,3.0,2.0,0.0,23.0,26.0,24.0,31.0,4.0,,,,,90.0,70.0,6.6,16.0,0.112628,1,,1.0,7.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,,1.0,,1.0,1.0,1.0,,,,1.0,,2.0,True,1.0,1.0,0.0392,,,,,,,,
12450264,home,Angers,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,,988632,EUR,793843200,M,18,18,False,20.0,16.0,1.0,,0.0,8.0,9.0,8.0,14.0,7.0,,,,,67.0,35.0,6.6,13.0,0.00490232,2,,,2.0,3.0,,2.0,1.0,,1.0,,5.0,,1.0,,1.0,1.0,3.0,,,,,,,,2.0,,0.3354,1.0,,,,,,,
12450264,home,Angers,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177,1997,M,,966621,EUR,956016000,F,19,19,False,16.0,9.0,3.0,1.0,0.0,3.0,4.0,6.0,12.0,2.0,,,,,84.0,21.0,6.4,10.0,0.00689889,0,,2.0,5.0,4.0,1.0,1.0,,,,,2.0,1.0,1.0,,,3.0,,,,,,,,,,,,,1.0,,,,,,
12450264,home,Angers,Farid El Melali,farid-el-melali,F. El Melali,M,28,173,1171,M,,930584,EUR,862790400,F,28,28,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,1.0,,,,,23.0,12.0,6.8,2.0,0.0115461,2,,,2.0,1.0,,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,0.0727,,,1.0,0.0376,,,,
12450264,home,Angers,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,dieng_ahmadou_bamba,1102503,EUR,953769600,F,99,99,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,12.0,7.0,6.8,1.0,0.0134735,1,,,1.0,,,,,,,,,,,,,,,1.0,Ahmadou Bamba Dieng,,,,1.0,,,,0.0391,,,1.0,0.0658,,,,
12450264,home,Angers,Marius Courcoul,courcoul-marius,M. Courcoul,D,5,182,146,M,,1506932,EUR,1167609600,D,5,5,True,4.0,3.0,,,0.0,,1.0,3.0,3.0,1.0,,,,,12.0,7.0,4.6,3.0,0.00105022,0,,,2.0,1.0,,3.0,1.0,,,,,,1.0,,,,,,Marius Courcoul,,,,,,,,,,,,,1.0,,,
12450264,home,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181,58,M,,209768,EUR,545443200,M,15,15,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,1.0,,,,,12.0,10.0,6.7,1.0,0.00190769,0,,,1.0,3.0,,,,,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12450264,home,Angers,Ibrahima Niane,ibrahima-niane,I. Niane,F,,187,431,M,,880775,EUR,921110400,F,7,7,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,10.0,3.0,6.5,1.0,0.00132989,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12450264,home,Angers,Melvin Zinga,melvin-zinga,M. Zinga,G,16,187,122,M,,963201,EUR,1016236800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450264,home,Angers,Jacques Ekomié,jacques-ekomie,J. Ekomie,D,3,179,570,M,,1170532,EUR,1061251200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Jacques Ekomie,,,,,,,,,,,,,,,,
12450264,home,Angers,Justin-Noel Kalumba,kalumba-justin-noel,J. Kalumba,M,30,182,201,M,,1484974,EUR,1103932800,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450264,home,Angers,Zinédine Ould Khaled,zinedine-ould-khaled,Z. O. Khaled,M,22,195,241,M,,989899,EUR,947808000,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450264,away,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,698,M,,868964,EUR,891475200,G,16,16,False,17.0,14.0,5.0,2.0,0.0,13.0,13.0,1.0,4.0,10.0,1.0,1.0,,2.0,90.0,28.0,7.2,3.0,0.00125603,0,0.1034,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450264,away,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173,6111,M,,1090694,EUR,993081600,D,2,2,False,51.0,39.0,12.0,6.0,0.0,18.0,22.0,21.0,30.0,5.0,,,,,68.0,70.0,7.3,16.0,0.14557,2,,1.0,4.0,5.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,,,,,1.0,,Vanderson,,,,,,1.0,,0.2008,,,1.0,0.1027,,,,
12450264,away,AS Monaco,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,stephane_singo,978285,EUR,977702400,D,17,17,False,75.0,63.0,2.0,1.0,0.0,33.0,37.0,30.0,38.0,8.0,,,,,90.0,90.0,7.2,13.0,0.185971,0,,3.0,4.0,5.0,,,,6.0,2.0,1.0,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12450264,away,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,,281277,EUR,843264000,D,5,5,False,81.0,74.0,4.0,2.0,0.0,38.0,40.0,36.0,42.0,4.0,,,,,90.0,90.0,7.3,8.0,0.0199472,1,,1.0,3.0,1.0,,,,2.0,,,,,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,0.0622,,,1.0,0.0205,,,,
12450264,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,,845170,EUR,870307200,D,12,12,False,59.0,50.0,5.0,5.0,1.0,16.0,17.0,35.0,52.0,7.0,,,,,82.0,86.0,8.4,19.0,0.500834,0,,1.0,3.0,6.0,,,,2.0,2.0,,,3.0,2.0,,1.0,1.0,10.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
12450264,away,AS Monaco,Denis Zakaria,denis-zakaria,D. Zakaria,M,6,191,3221,M,,770677,EUR,848448000,M,6,6,False,46.0,43.0,1.0,1.0,0.0,17.0,17.0,27.0,30.0,7.0,,,,,90.0,62.0,7.2,7.0,0.115683,1,,1.0,5.0,4.0,1.0,2.0,1.0,,3.0,2.0,2.0,,1.0,,3.0,,1.0,1.0,,,1.0,,1.0,True,1.0,,0.0215,,,,,,,,
12450264,away,AS Monaco,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,,868958,EUR,828748800,M,8,8,False,37.0,31.0,5.0,2.0,0.0,11.0,11.0,20.0,26.0,3.0,,,,,45.0,46.0,7.1,7.0,0.0247397,2,,1.0,3.0,7.0,,1.0,,2.0,3.0,1.0,,,1.0,,,4.0,,,,,,,,,2.0,,0.1086,,,,,,,,
12450264,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,,1130939,EUR,1014595200,M,11,11,False,46.0,41.0,1.0,1.0,0.0,3.0,3.0,38.0,44.0,4.0,,,,,90.0,60.0,7.8,11.0,0.301977,1,,,5.0,6.0,2.0,3.0,2.0,,3.0,2.0,2.0,1.0,2.0,,,,1.0,1.0,,,,,3.0,,,,0.7884,,,1.0,0.7514,,1.0,,
12450264,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,Minamino,155818,EUR,790214400,M,18,18,False,34.0,28.0,,,0.0,4.0,4.0,24.0,32.0,1.0,,,,,90.0,51.0,6.9,12.0,0.121821,2,,,5.0,2.0,1.0,3.0,,,2.0,2.0,1.0,,2.0,,,,2.0,,,,,,2.0,,1.0,,0.1663,,,,,,,1.0,
12450264,away,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,benseghir44,1394353,EUR,1108512000,M,7,7,False,18.0,15.0,,,0.0,4.0,6.0,12.0,20.0,1.0,,,,,45.0,34.0,6.6,12.0,0.100475,2,,1.0,4.0,3.0,1.0,1.0,,,2.0,1.0,,,,,,1.0,8.0,1.0,,,1.0,,1.0,,,,0.0672,,,,,,,2.0,
12450264,away,AS Monaco,Mika Biereth,mika-biereth,M. Biereth,F,14,187,5335,M,,1083007,EUR,1044662400,F,14,14,False,17.0,14.0,,,0.0,1.0,1.0,13.0,17.0,3.0,,,,,89.0,36.0,8.0,14.0,0.0737498,3,,1.0,4.0,4.0,,3.0,1.0,,1.0,1.0,7.0,1.0,,,1.0,1.0,1.0,1.0,Mika Biereth,,,,4.0,,,,0.5421,,,2.0,1.1889,,1.0,1.0,
12450264,away,AS Monaco,Lamine Camara,camara-lamine,L. Camara,M,15,174,20442,M,lamine_camara_5,1389846,EUR,1072915200,M,15,15,True,43.0,36.0,3.0,1.0,0.0,13.0,15.0,23.0,31.0,7.0,,,,,45.0,52.0,7.1,11.0,0.179188,1,,,1.0,3.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,3.0,,Lamine Camara,,,,1.0,,1.0,,0.0423,,,,,,,,
12450264,away,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,7,185,4494,M,breelembolo97,352296,EUR,855878400,F,36,36,True,13.0,7.0,,,0.0,3.0,4.0,4.0,10.0,1.0,,,,,45.0,21.0,6.4,11.0,0.0234048,1,,,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,4.0,,,,,,,,,0.0523,,,,,,,1.0,
