match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_fouls,stat_expectedGoals,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox
12117306,home,Bahia,Thaciano,,,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,F,16,16,False,6.0,3.0,,,0.0,1.0,1.0,5.0,,,,,,,57.0,10.0,6.7,3.0,0.00454794,0,,2.0,,,2.0,3.0,3.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,
12117306,home,Bahia,Biel,Gabriel,Teixeira Aragão,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,11,11,True,6.0,6.0,,,0.0,,,9.0,,,,,,,33.0,17.0,6.4,4.0,0.0750696,1,,7.0,3.0,1.0,1.0,3.0,1.0,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,0.3691,,,,,,,1.0,,
12117306,home,Bahia,Cauly,,,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,True,16.0,11.0,,,0.0,,1.0,15.0,,1.0,,,,,17.0,19.0,6.9,7.0,0.207663,0,,11.0,,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
12117306,home,Bahia,Everaldo,,,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,4.0,4.0,,,0.0,1.0,1.0,4.0,1.0,,,,,,17.0,7.0,6.7,1.0,0.00729672,1,,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,0.064,,,,,,,,,
12117306,home,Bahia,Tiago Souza,,,tiago-souza,T. Souza,F,77,178,943,M,1469531,EUR,1112918400,F,77,77,True,4.0,3.0,,,0.0,2.0,2.0,2.0,,1.0,,,,,8.0,9.0,6.2,3.0,0.00013285,1,,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,0.2605,,,,,,,1.0,,
12117306,home,Bahia,Nicolás Acevedo,,,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,True,15.0,12.0,,,0.0,2.0,2.0,14.0,1.0,1.0,,,,,14.0,20.0,6.8,4.0,0.00335712,0,,10.0,1.0,,1.0,1.0,3.0,,,2.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
12117306,home,Bahia,Marcos Felipe,,,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,home,Bahia,Cicinho,,,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,home,Bahia,Vitor Hugo,,,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,home,Bahia,Víctor Cuesta,,,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,home,Bahia,Carlos De Pena,,,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,home,Bahia,Yago Felipe,,,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,home,Bahia,Rafael Ratão,,,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,away,Palmeiras,Weverton,,,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,23.0,13.0,16.0,6.0,0.0,10.0,11.0,12.0,,11.0,2.0,4.0,,,90.0,35.0,7.2,11.0,0.00069269,0,0.0382,3.0,,,,,,,,,,,,,,,,,,,,,,Weverton,,,,,,,,3.0
12117306,away,Palmeiras,Marcos Rocha,,,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,2,2,False,53.0,40.0,9.0,3.0,0.0,18.0,20.0,35.0,5.0,8.0,,,,,90.0,79.0,7.1,18.0,0.0715248,0,,22.0,2.0,,,2.0,3.0,,,1.0,,,,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,True,,,,,,,
12117306,away,Palmeiras,Vitor Reis,,,reis-vitor,V. Reis,D,12,186,12928,M,1485300,EUR,1137024000,D,44,44,False,37.0,34.0,3.0,2.0,0.0,20.0,21.0,16.0,6.0,2.0,,,,,90.0,47.0,7.1,3.0,0.0116451,1,,14.0,,,1.0,3.0,5.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,3.0,,2.0,0.0117,vitorreiss_06,,,1.0,,,,,
12117306,away,Palmeiras,Murilo,,,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,False,29.0,23.0,4.0,3.0,0.0,9.0,10.0,19.0,2.0,,,,,,64.0,35.0,6.6,6.0,0.00970629,0,,14.0,,,3.0,5.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,
12117306,away,Palmeiras,Caio Paulista,,,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,D,16,16,False,33.0,27.0,4.0,2.0,0.0,11.0,14.0,20.0,,5.0,,,,,65.0,50.0,7.0,8.0,0.0087839,1,,16.0,1.0,,,1.0,7.0,,,4.0,4.0,,,,1.0,,,2.0,,,1.0,1.0,0.0143,,,,,,,,,
12117306,away,Palmeiras,Raphael Veiga,,,raphael-veiga,R. Veiga,M,23,176,17123,M,840020,EUR,803520000,M,23,23,False,27.0,25.0,2.0,1.0,0.0,6.0,6.0,29.0,,4.0,,,,,81.0,43.0,7.3,11.0,0.089101,2,,20.0,8.0,1.0,,2.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,2.0,0.1177,raphaelveiga,,1.0,1.0,,0.6226,,1.0,
12117306,away,Palmeiras,Aníbal Moreno,,,anibal-moreno,A. Moreno,M,5,177,5203,M,977677,EUR,926553600,M,5,5,False,32.0,24.0,2.0,2.0,0.0,13.0,14.0,18.0,1.0,5.0,,,,,90.0,42.0,6.9,9.0,0.0134486,0,,11.0,,,1.0,4.0,5.0,2.0,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,
12117306,away,Palmeiras,Felipe Anderson,,,felipe-anderson,F. Anderson,M,7,175,6076,M,152276,EUR,734832000,M,9,9,False,31.0,24.0,2.0,1.0,0.0,9.0,10.0,26.0,,4.0,,,,,77.0,48.0,6.5,16.0,0.0114031,1,,15.0,5.0,,1.0,4.0,2.0,,2.0,2.0,1.0,,,1.0,,,1.0,1.0,,,,,0.0284,F_Andersoon,,,1.0,,,,,
12117306,away,Palmeiras,Mauricio,,,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,18,18,False,27.0,25.0,,,0.0,8.0,9.0,19.0,4.0,1.0,,,,,90.0,41.0,6.8,6.0,0.0568703,0,,17.0,1.0,,2.0,8.0,6.0,3.0,,1.0,,,,,1.0,1.0,,3.0,2.0,2.0,,2.0,,,,,,,,,,
12117306,away,Palmeiras,Dudu,,,dudu,Dudu,F,92,167,5188,M,147464,EUR,694742400,M,7,7,False,10.0,8.0,,,0.0,,,11.0,1.0,3.0,,,,,65.0,31.0,6.3,10.0,0.0195248,2,,8.0,1.0,,,9.0,5.0,3.0,2.0,5.0,2.0,,,,,,2.0,3.0,,,,1.0,0.0418,7_dudu,,,2.0,1.0,,,,
12117306,away,Palmeiras,Rony,,,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,10,10,False,14.0,10.0,2.0,1.0,0.0,5.0,8.0,8.0,,2.0,,,,,90.0,29.0,7.2,6.0,0.0138905,1,,6.0,2.0,1.0,5.0,5.0,8.0,,,1.0,1.0,,,2.0,3.0,2.0,1.0,2.0,,2.0,,,0.0193,Rony,,,1.0,3.0,,,,
12117306,away,Palmeiras,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,True,5.0,3.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,,,,,26.0,11.0,6.8,2.0,0.00086431,1,,2.0,,,,1.0,1.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,0.0349,gustavogomez,,,,,,,,
12117306,away,Palmeiras,Vanderlan,Vanderlan,,vanderlan,Vanderlan,D,6,183,1727,M,1067640,EUR,1031356800,D,6,6,True,4.0,2.0,1.0,,1.0,,,5.0,,,,,,,25.0,10.0,6.8,3.0,0.373002,0,,3.0,1.0,1.0,1.0,3.0,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,
12117306,away,Palmeiras,Rômulo,Rômulo,,romulo,Rômulo,M,10,176,1438,M,1105078,EUR,1002412800,M,20,20,True,6.0,2.0,,,0.0,,2.0,4.0,,1.0,,,,,25.0,6.0,6.6,4.0,0.0016624,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,away,Palmeiras,Gabriel Menino,,,gabriel-menino,G. Menino,M,25,176,2791,M,974556,EUR,970185600,M,25,25,True,3.0,2.0,,,0.0,1.0,1.0,4.0,,,,,,,13.0,6.0,6.4,2.0,0.0242772,0,,2.0,2.0,1.0,1.0,3.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12117306,away,Palmeiras,José López,José López,,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,F,42,42,True,2.0,,,,0.0,,,2.0,1.0,,,,,,9.0,9.0,7.5,4.0,,2,,,,,3.0,6.0,3.0,2.0,,1.0,1.0,,1.0,,,,2.0,,,2.0,,1.0,0.2513,,,1.0,1.0,,0.5784,,1.0,
12117306,away,Palmeiras,Marcelo Lomba,,,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,away,Palmeiras,Kaiky Naves,Kaiky Naves,,kaiky-naves,K. Naves,D,4,186,1828,M,1167068,EUR,1020816000,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,away,Palmeiras,Agustín Giay,Agustín Giay,,agustin-giay,A. Giay,D,4,180,5030,M,1106603,EUR,1074211200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,away,Palmeiras,Michel Augusto,,,michel-augusto,M. Augusto,D,3,188,599,M,1411154,EUR,1053388800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,away,Palmeiras,Zé Rafael,,,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,away,Palmeiras,Fabinho,,,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117306,away,Palmeiras,Lázaro,,,lazaro,Lázaro,F,7,181,1899,M,1002556,EUR,1015891200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
