match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist,stat_goals,stat_totalOffside,stat_lastManTackle,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_outfielderBlock,stat_clearanceOffLine,stat_penaltyConceded,stat_errorLeadToAShot
10665955,home,Al-Hilal,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,187.0,197,M,118159,EUR,538358400,G,1,1,False,True,14.0,13.0,3.0,2.0,11.0,11.0,2.0,3.0,1.0,10.0,3.0,3.0,90.0,22.0,7.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665955,home,Al-Hilal,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,178.0,8457,M,966849,EUR,932256000,D,66,66,False,,73.0,69.0,,,19.0,19.0,54.0,63.0,,4.0,,,90.0,94.0,7.0,12.0,1,,,23,s.abdulhamed66,9.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10665955,home,Al-Hilal,Hyun Soo Jang,hyun-soo-jang,H. S. Jang,D,187.0,185,M,160875,EUR,686016000,D,20,20,False,,85.0,74.0,3.0,1.0,24.0,30.0,50.0,55.0,,5.0,,,90.0,93.0,7.2,11.0,3,,,20,,,,2.0,4.0,4.0,7.0,,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10665955,home,Al-Hilal,Ali Albulayhi,ali-albulayhi,A. Albulayhi,D,182.0,1057,M,1138857,EUR,627609600,D,5,5,False,,69.0,68.0,2.0,2.0,34.0,35.0,34.0,34.0,1.0,7.0,,,90.0,75.0,6.9,1.0,0,,,3,,,,6.0,3.0,8.0,3.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
10665955,home,Al-Hilal,Nasser Al-Dawsari,nasser-al-dawsari,N. Al-Dawsari,M,178.0,1153,M,872607,EUR,914025600,D,16,16,False,,57.0,54.0,1.0,1.0,19.0,20.0,35.0,42.0,1.0,8.0,,,87.0,81.0,7.6,9.0,1,,,16,,5.0,,,2.0,1.0,8.0,,3.0,,,,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10665955,home,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,191.0,1575,M,828524,EUR,780192000,M,28,28,False,,40.0,36.0,3.0,2.0,7.0,8.0,29.0,32.0,,2.0,,,45.0,53.0,6.6,8.0,1,,,28,,,,2.0,,4.0,2.0,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,
10665955,home,Al-Hilal,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,175.0,1944,M,180059,EUR,719020800,M,6,6,False,,104.0,100.0,5.0,5.0,29.0,29.0,71.0,75.0,,10.0,,,87.0,115.0,7.1,6.0,2,,,6,,,,,,5.0,1.0,1.0,,,2.0,2.0,1.0,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,
10665955,home,Al-Hilal,André Carrillo,andre-carrillo,A. Carrillo,M,180.0,14534,M,115182,EUR,676857600,M,19,19,False,,99.0,89.0,5.0,4.0,13.0,13.0,77.0,87.0,,2.0,,,90.0,112.0,7.7,13.0,1,,,19,18andrecarrillo,1.0,1.0,1.0,,3.0,5.0,,4.0,,,,2.0,3.0,,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,
10665955,home,Al-Hilal,Michael,michael,Michael,M,166.0,9025,M,878084,EUR,826588800,F,96,96,False,,33.0,23.0,,,3.0,4.0,20.0,33.0,,1.0,,,70.0,53.0,7.0,21.0,1,,,96,Michael19,4.0,,,,6.0,5.0,1.0,8.0,1.0,,1.0,2.0,4.0,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,
10665955,home,Al-Hilal,Luciano Vietto,luciano-vietto,L. Vietto,F,173.0,1084,M,249407,EUR,755049600,F,10,10,False,,48.0,41.0,4.0,3.0,12.0,14.0,33.0,41.0,,6.0,,,87.0,69.0,7.3,15.0,1,,,19,,7.0,4.0,2.0,,8.0,5.0,3.0,5.0,1.0,1.0,1.0,4.0,4.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
