match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_penaltyConceded,stat_fouls,captain,stat_outfielderBlock,stat_wasFouled,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_errorLeadToAGoal
11407503,home,Sassuolo,Samuele Mulattieri,mulattieri-samuele,S. Mulattieri,F,183,531,M,927030,EUR,970876800,F,8,8,True,2.0,1.0,,,1.0,2.0,,,,,,,,12.0,5.0,6.5,2.0,3.014e-05,0,,7,,,1.0,2.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
11407503,home,Sassuolo,Alessio Cragno,alessio-cragno,A. Cragno,G,184,263,M,148740,EUR,772761600,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,home,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,home,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,182,223,M,1121184,EUR,1080086400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,home,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,185,442,M,1154898,EUR,1116374400,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,Luca Lipani,,,,,,,,
11407503,home,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,175,915,M,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,,,,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,away,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,191,2817,M,845291,EUR,896227200,G,1,1,False,50.0,41.0,14.0,5.0,37.0,38.0,4.0,12.0,,9.0,2.0,,2.0,90.0,58.0,7.0,9.0,0.00104199,0,0.8328,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11407503,away,Genoa,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,191,13683,M,997103,EUR,1012694400,D,5,5,False,37.0,29.0,2.0,,20.0,23.0,9.0,14.0,2.0,3.0,,,,90.0,51.0,7.0,9.0,0.0034847,3,,3,,,5.0,5.0,6.0,,1.0,,1.0,1.0,,,4.0,,,,,1.0,,3.0,0.0662,,,,1.0,,,,,,,,,radudragusin5,
11407503,away,Genoa,Mattia Bani,mattia-bani,M. Bani,D,188,270,M,250547,EUR,755481600,D,13,13,False,51.0,45.0,7.0,4.0,35.0,39.0,10.0,13.0,1.0,2.0,,,,60.0,61.0,5.9,10.0,0.0102421,0,,13,1.0,,3.0,5.0,7.0,,1.0,,2.0,1.0,1.0,,1.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0
11407503,away,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,191,3255,M,1001828,EUR,1023840000,D,4,4,False,64.0,62.0,3.0,3.0,45.0,46.0,17.0,18.0,6.0,8.0,,,,90.0,80.0,7.1,5.0,0.0456608,1,,5,,,3.0,3.0,4.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,0.0197,,,,2.0,,,,,,,,,,
11407503,away,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,179,199,M,184421,EUR,726883200,M,20,20,False,31.0,20.0,4.0,,8.0,9.0,12.0,28.0,2.0,3.0,,,,90.0,51.0,6.5,18.0,0.121492,0,,20,6.0,,1.0,8.0,4.0,,,,2.0,1.0,,1.0,2.0,4.0,,2.0,,,1.0,,,,,,,,,,,,,,,,
11407503,away,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,178,1679,M,918440,EUR,986601600,M,32,32,False,49.0,41.0,3.0,1.0,24.0,27.0,17.0,22.0,1.0,7.0,,,,90.0,59.0,7.1,9.0,0.0198054,1,,32,,,,3.0,7.0,1.0,,,6.0,3.0,,,,,,2.0,,,1.0,,0.0515,,1.0,,,0.0225,,,,,,,,,
11407503,away,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,186,902,M,39482,EUR,604368000,M,47,47,False,65.0,57.0,8.0,6.0,24.0,24.0,33.0,41.0,2.0,4.0,,,,74.0,85.0,7.7,12.0,0.0477769,1,,,,,,5.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,True,1.0,1.0,1.0,0.097,,,,4.0,,,,,,,,,,
11407503,away,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,185,4788,M,889785,EUR,909014400,M,22,22,False,17.0,13.0,4.0,2.0,3.0,3.0,10.0,16.0,1.0,2.0,,,,60.0,31.0,6.5,7.0,0.0124946,0,,22,2.0,,,2.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,
11407503,away,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,181,4666,M,195850,EUR,736473600,F,17,17,False,39.0,37.0,2.0,2.0,18.0,19.0,20.0,22.0,,4.0,,,,89.0,49.0,7.1,4.0,0.0272417,1,,17,2.0,1.0,1.0,2.0,5.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.0198,,,,,,,,,,,,,malinovskyi18,
11407503,away,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,182,842,M,309156,EUR,764380800,F,18,18,False,11.0,8.0,,,4.0,4.0,4.0,8.0,1.0,3.0,,,,90.0,27.0,7.6,11.0,0.0491217,2,,18,1.0,,2.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,,,,1.0,,,1.0,,0.2968,,1.0,1.0,,0.5325,,,,,1.0,,,,
11407503,away,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,178,3691,M,804909,EUR,866332800,F,11,11,False,39.0,33.0,1.0,1.0,11.0,12.0,26.0,37.0,,2.0,,,,90.0,61.0,8.3,17.0,0.169466,4,,10,10.0,4.0,,3.0,1.0,,2.0,,,,3.0,4.0,,1.0,,,,,1.0,2.0,1.068,,2.0,,,1.0837,,,1.0,,1.0,,,,
11407503,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,180,1144,M,797286,EUR,861667200,D,3,3,True,11.0,10.0,,,5.0,6.0,6.0,8.0,,,,,,30.0,16.0,6.5,3.0,0.094531,0,,3,3.0,1.0,,5.0,1.0,,1.0,1.0,,,,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,
11407503,away,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,189,697,M,280991,EUR,831254400,M,2,2,True,4.0,3.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,,,,30.0,13.0,6.6,4.0,0.00359863,1,,2,,,,3.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,0.0628,,1.0,,,0.044,,,,,,,,,
11407503,away,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,186,405,M,34221,EUR,634867200,M,8,8,True,10.0,9.0,,,7.0,7.0,2.0,3.0,,1.0,,,,16.0,15.0,6.9,1.0,0.00015588,0,,,,,,,3.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11407503,away,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,186,344,M,807295,EUR,905731200,D,14,14,True,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,,,1.0,2.0,,,0.00041825,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,away,Genoa,Nicola Leali,nicola-leali,N. Leali,G,193,635,M,98059,EUR,729907200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,away,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,189,1328,M,1177401,EUR,1097452800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,away,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,175,339,M,250501,EUR,739843200,D,55,55,True,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,away,Genoa,Silvan Hefti,silvan-hefti,S. Hefti,D,182,208,M,814214,EUR,877737600,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,away,Genoa,Filip Jagiełło,filip-jagiello,F. Jagiełło,M,182,481,M,335887,EUR,870998400,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,away,Genoa,Pablo Galdames,pablo-galdames,P. Galdames,M,177,1069,M,386230,EUR,851904000,M,99,99,True,,,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407503,away,Genoa,Seydou Fini,fini-seydou,S. Fini,M,178,400,M,1164381,EUR,1149206400,F,40,40,True,,,,,,,,,,,,,,,,,,,0,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,Seydou,Fini,,,,,,,
11407503,away,Genoa,George Pușcaș,george-puscas,G. Pușcaș,F,187,1439,M,190319,EUR,828921600,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
