match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_dispossessed,stat_lastManTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceCreated,captain,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goals,player_sofascoreId,stat_clearanceOffLine
14425850,home,Oxford United,Matt Ingram,matt-ingram,M. Ingram,G,21,191.0,48,M,136108,EUR,756172800,G,21,21,False,24.0,16.0,11.0,5.0,0.0,15.0,17.0,1.0,7.0,1.0,1.0,10.0,1.0,2.0,3.0,90.0,33.0,5.2,9.0,0.3106,0,-0.05,-0.01,-0.98,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425850,home,Oxford United,Matt Phillips,matt-phillips,M. Phillips,M,25,183.0,62,M,36466,EUR,668822400,D,10,10,False,10.0,7.0,3.0,1.0,0.0,4.0,6.0,3.0,4.0,2.0,,2.0,,,,66.0,29.0,6.6,6.0,,1,0.13,0.02,-0.13,,3.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.04,,,,,,,,,,,,,,,,,,
14425850,home,Oxford United,Brodie Spencer,brodie-spencer,B. Spencer,D,15,182.0,103,M,1138933,EUR,1083801600,D,15,15,False,33.0,29.0,2.0,1.0,0.0,25.0,27.0,4.0,6.0,3.0,,,,,,54.0,50.0,6.3,9.0,,0,-0.04,0.05,-0.35,,2.0,,1.0,5.0,3.0,,2.0,,1.0,,1.0,1.0,,,Brodie Spencer,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
14425850,home,Oxford United,Elliott Moore,elliott-moore,E. Moore,D,24,195.0,46,M,855652,EUR,858470400,D,5,5,False,26.0,22.0,1.0,,0.0,21.0,22.0,1.0,4.0,3.0,,2.0,1.0,,,90.0,30.0,4.8,5.0,,0,0.0,0.01,-1.0,,,,2.0,2.0,,,1.0,2.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,
14425850,home,Oxford United,Sam Long,sam-long,S. Long,D,2,179.0,34,M,255391,EUR,790214400,D,2,2,False,34.0,32.0,4.0,2.0,0.0,20.0,20.0,12.0,14.0,2.0,,3.0,,,,90.0,49.0,5.8,4.0,,0,0.17,0.0,-0.88,,,,1.0,5.0,,,1.0,2.0,3.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
14425850,home,Oxford United,Jack Currie,jack-currie,J. Currie,D,26,175.0,51,M,1096585,EUR,1008460800,D,26,26,False,29.0,23.0,2.0,,0.0,13.0,17.0,10.0,12.0,2.0,2.0,2.0,,,,90.0,45.0,5.8,10.0,,0,-0.08,0.11,-0.59,,2.0,,2.0,6.0,,,1.0,,4.0,1.0,,,,,Jack Currie,,,,2.0,4.0,,1.0,,,,,,,,,,
14425850,home,Oxford United,Stanley Mills,stanley-mills,S. Mills,M,17,180.0,60,M,1119657,EUR,1067040000,M,17,17,False,12.0,8.0,1.0,1.0,0.0,,2.0,8.0,10.0,7.0,1.0,4.0,,,,90.0,38.0,6.4,15.0,,4,0.27,0.26,-0.31,,7.0,1.0,,4.0,4.0,1.0,2.0,,3.0,2.0,,3.0,,-0.06,Stanley,Mills,,1.0,,2.0,,,1.0,2.0,,,,,,,,
14425850,home,Oxford United,Will Vaulks,will-vaulks,W. Vaulks,M,4,180.0,83,M,254849,EUR,747878400,M,4,4,False,37.0,29.0,12.0,7.0,0.0,19.0,21.0,10.0,16.0,4.0,2.0,5.0,,,,90.0,55.0,6.7,13.0,,1,0.1,0.01,-0.19,,1.0,,,4.0,,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,0.01,,,1.0,,,2.0,1.0,,,,1.0,,,,,,,
14425850,home,Oxford United,Cameron Brannagan,cameron-brannagan,C. Brannagan,M,8,180.0,229,M,372522,EUR,831600000,M,8,8,False,31.0,26.0,11.0,6.0,0.0,20.0,22.0,6.0,9.0,5.0,4.0,2.0,,,,67.0,40.0,6.5,7.0,,1,0.1,0.07,-0.28,,,,,2.0,,,,1.0,1.0,1.0,1.0,,1.0,0.01,,,,,,,1.0,,,1.0,,True,,,,,,
14425850,home,Oxford United,Przemysław Płacheta,przemyslaw-placheta,P. Płacheta,M,7,178.0,1409,M,862859,EUR,890611200,M,7,7,False,21.0,19.0,1.0,1.0,0.0,13.0,14.0,6.0,7.0,2.0,,3.0,,,,67.0,30.0,6.3,7.0,,2,0.0,0.04,-0.18,,2.0,,,1.0,3.0,,,,,1.0,,,1.0,0.13,,,,1.0,,,,,1.0,1.0,,,,,,,,
14425850,home,Oxford United,Mark Harris,mark-harris,M. Harris,F,9,182.0,285,M,1064263,EUR,914889600,F,9,9,False,10.0,9.0,,,0.0,9.0,10.0,,,4.0,,3.0,,,,83.0,18.0,6.3,4.0,,2,-0.05,-0.02,0.13,,,,,,,,1.0,,,2.0,,,1.0,-0.02,Mark Harris,,3.0,,,,1.0,,1.0,1.0,,,2.0,,,,,
14425850,home,Oxford United,Louie Sibley,louie-sibley,L. Sibley,M,40,178.0,139,M,944036,EUR,999302400,M,18,18,True,6.0,4.0,2.0,,0.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,,,,36.0,13.0,6.3,3.0,,2,0.0,-0.05,-0.32,,1.0,1.0,,,1.0,,,,,,,1.0,,0.11,,,,,,,,,,2.0,,,,,,,,
14425850,home,Oxford United,Luke Harris,luke-harris,L. Harris,M,28,177.0,241,M,1134729,EUR,1112486400,M,12,12,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,2.0,,,,,,24.0,12.0,6.3,3.0,,2,-0.07,0.07,-0.17,,1.0,,,,1.0,1.0,,,,,,,,0.0,,,1.0,,,,,,,1.0,,,,,,,,
14425850,home,Oxford United,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182.0,236,M,981222,EUR,957571200,M,14,14,True,4.0,4.0,2.0,2.0,0.0,,,4.0,4.0,1.0,,,1.0,,,23.0,17.0,5.7,7.0,,2,-0.26,-0.05,-0.55,,5.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,-0.45,,,,,,,,,1.0,1.0,,,,,,,,
14425850,home,Oxford United,Nik Prelec,nik-prelec,N. Prelec,F,16,188.0,186,M,928848,EUR,992131200,F,16,16,True,7.0,6.0,,,0.0,,,6.0,7.0,1.0,,,,,,23.0,9.0,7.0,1.0,,2,-0.02,0.28,-0.01,,,,,,,,,,,,,,1.0,0.19,,,1.0,,,,,,,2.0,,,,1.0,,,,
