match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,captain,stat_totalOffside,stat_goalAssist,stat_goals,player_sofascoreId
11453080,home,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,21.0,20.0,4.0,3.0,18.0,18.0,2.0,3.0,2.0,2.0,1.0,5.0,3.0,3.0,90.0,25.0,7.1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453080,home,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,12,12,False,48.0,42.0,1.0,,11.0,11.0,32.0,40.0,3.0,1.0,,3.0,,,90.0,65.0,7.2,9.0,1,3.0,1.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,
11453080,home,Al-Fateh,Jason Denayer,,,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,48.0,43.0,2.0,,27.0,29.0,16.0,19.0,2.0,1.0,5.0,6.0,,,90.0,55.0,6.5,6.0,0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11453080,home,Al-Fateh,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,5,5,False,47.0,46.0,3.0,3.0,24.0,24.0,22.0,23.0,5.0,1.0,5.0,9.0,,,90.0,56.0,7.7,2.0,0,,,1.0,2.0,3.0,,,,,,,,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,
11453080,home,Al-Fateh,Tawfiq Buhumaid,,,tawfiq-buhumaid,T. Buhumaid,D,25,179.0,6,M,871425,EUR,562464000,D,25,25,False,51.0,40.0,3.0,1.0,18.0,19.0,22.0,32.0,4.0,2.0,,6.0,,,61.0,66.0,6.9,11.0,1,,,,,8.0,2.0,2.0,,,,6.0,3.0,,2.0,1.0,,,,,1.0,,,,,,,
11453080,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,58.0,47.0,5.0,2.0,9.0,10.0,38.0,48.0,4.0,1.0,,1.0,,,71.0,66.0,6.9,14.0,1,,,,1.0,4.0,,,,,1.0,1.0,1.0,2.0,2.0,2.0,,,,2.0,,1.0,1.0,,,,,
11453080,home,Al-Fateh,Mukhtar Ali,,,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,7,7,False,117.0,105.0,6.0,5.0,35.0,37.0,70.0,82.0,4.0,1.0,1.0,9.0,,,90.0,124.0,7.0,16.0,0,2.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,
11453080,home,Al-Fateh,Abbas Sadiq Alhassan,Abbas Sadiq Alhassan,,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400,M,66,66,False,49.0,44.0,2.0,1.0,11.0,13.0,33.0,40.0,3.0,1.0,,6.0,,,90.0,69.0,7.4,13.0,3,4.0,,,1.0,7.0,4.0,3.0,,,,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,2.0,,,,,
11453080,home,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,F,11,11,False,51.0,48.0,2.0,1.0,5.0,5.0,47.0,57.0,12.0,1.0,1.0,6.0,,,90.0,94.0,7.8,23.0,2,11.0,4.0,,3.0,11.0,6.0,1.0,,1.0,,3.0,3.0,4.0,3.0,3.0,,,,5.0,,3.0,1.0,True,,,,
11453080,home,Al-Fateh,Abdullah Almogren,,,abdullah-almogren,A. Almogren,F,14,173.0,18,M,948593,EUR,848966400,F,20,20,False,8.0,8.0,,,3.0,3.0,5.0,5.0,,,,1.0,,,71.0,17.0,6.7,2.0,3,,,,1.0,2.0,,,,,1.0,,,1.0,,,,,,1.0,2.0,,1.0,,,,,
11453080,home,Al-Fateh,Cristian Tello,,,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,F,37,37,False,36.0,35.0,2.0,2.0,5.0,5.0,30.0,37.0,2.0,,1.0,3.0,,,81.0,55.0,7.0,11.0,2,6.0,,,,4.0,4.0,3.0,,,,,,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,
11453080,home,Al-Fateh,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,M,83,83,True,15.0,14.0,,,5.0,5.0,9.0,12.0,,,2.0,1.0,,,29.0,21.0,6.8,3.0,2,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
11453080,home,Al-Fateh,Hassan Al-Mohammed,Hassan Al-Mohammed,,hassan-al-mohammed,H. Al-Mohammed,M,15,177.0,11,M,1127771,EUR,902016000,M,15,15,True,25.0,25.0,1.0,1.0,5.0,5.0,20.0,20.0,2.0,2.0,,3.0,,,19.0,29.0,6.8,2.0,0,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,
11453080,home,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,True,7.0,7.0,,,1.0,1.0,6.0,6.0,2.0,,,,,,19.0,11.0,6.8,2.0,1,,,1.0,1.0,2.0,1.0,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,
11453080,home,Al-Fateh,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,True,5.0,3.0,,,1.0,1.0,2.0,5.0,,,,1.0,,,9.0,10.0,6.9,3.0,1,1.0,,,,2.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,
11453080,home,Al-Fateh,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453080,home,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453080,home,Al-Fateh,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453080,home,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453080,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453080,away,Al-Fayha,Vladimir Stojković,,,vladimir-stojkovic,V. Stojković,G,28,194.0,228,M,13691,EUR,428198400,G,88,88,False,19.0,11.0,16.0,8.0,5.0,7.0,6.0,12.0,,,,5.0,3.0,4.0,90.0,25.0,7.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
