match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_firstName,player_lastName,player_sofascoreId,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed
14025018,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192.0,4027,M,252669,EUR,727228800,G,1,1,False,True,33.0,20.0,21.0,8.0,0.0,15.0,16.0,5.0,17.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,90.0,44.0,6.4,13.0,0.00361607,30.643200681795,6.0,9.5540965502372,0.0,0.3578,0,-0.739,0.09,0.0,-0.13,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025018,home,Wolverhampton,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188.0,3197,M,1014835,EUR,988761600,D,15,15,False,,44.0,31.0,7.0,2.0,0.0,17.0,23.0,14.0,21.0,3.0,3.0,,,,,,,90.0,75.0,7.1,25.0,0.0256223,74.042730249406,9.0,22.057300181993,0.0,,0,,-0.04,0.2,0.2,,1.0,1.0,3.0,8.0,2.0,1.0,1.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025018,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189.0,1181,M,846308,EUR,910569600,D,4,4,False,,36.0,33.0,6.0,5.0,1.0,16.0,18.0,17.0,18.0,,3.0,,,,,,,90.0,47.0,6.9,3.0,0.0187633,57.079701050771,8.0,39.18770490168,0.0,,0,,0.27,0.04,-0.28,,2.0,1.0,4.0,4.0,1.0,1.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14025018,home,Wolverhampton,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191.0,2132,M,856250,EUR,924566400,D,37,37,False,,54.0,38.0,11.0,3.0,0.0,29.0,35.0,9.0,19.0,3.0,5.0,,,,,,,90.0,71.0,6.0,20.0,0.0732791,86.413277008366,11.0,46.575986553564,0.0,,0,,0.04,0.01,-0.44,,3.0,3.0,4.0,4.0,1.0,4.0,,1.0,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
14025018,home,Wolverhampton,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180.0,2210,M,1096210,EUR,1000425600,M,38,38,False,,17.0,11.0,1.0,,0.0,5.0,7.0,6.0,10.0,3.0,2.0,,,,,,,70.0,31.0,6.0,14.0,0.021684,85.210247249141,6.0,58.370455395502,2.0,,0,,-0.17,0.15,-0.18,,3.0,1.0,6.0,2.0,1.0,,,1.0,,,1.0,,1.0,,3.0,4.0,1.0,2.0,19.856446215114,47.379728848815,,,,,,,,,,,,,,,,
14025018,home,Wolverhampton,Angel Gomes,angel-gomes,A. Gomes,M,47,168.0,3456,M,867441,EUR,967680000,M,47,47,False,,9.0,5.0,1.0,,0.0,5.0,8.0,,1.0,,,,,,,,,22.0,10.0,6.4,4.0,2.688e-05,20.61348027384,1.0,7.2006938224432,0.0,,0,,-0.06,0.01,-0.08,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14025018,home,Wolverhampton,André,andre,André,M,7,176.0,9120,M,1035996,EUR,995241600,M,7,7,False,,38.0,33.0,2.0,1.0,0.0,20.0,23.0,13.0,15.0,,7.0,,,,,,,90.0,49.0,6.2,10.0,0.0051704,59.0448331422,9.0,24.790968770006,0.0,,1,,0.06,0.05,-0.15,,2.0,,7.0,3.0,1.0,,,2.0,,1.0,,,,,,1.0,,2.0,,,André,,Andre7,2.0,1.0,0.0451,-0.17,,,,,,,,,
14025018,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180.0,796,M,1013928,EUR,1032307200,M,3,3,False,,35.0,29.0,3.0,2.0,0.0,17.0,22.0,12.0,13.0,,10.0,,,,,,,90.0,71.0,8.1,18.0,0.0341934,219.96788138077,16.0,143.53953978752,6.0,,1,,0.05,0.27,-0.04,,2.0,2.0,8.0,9.0,3.0,1.0,,5.0,5.0,1.0,,,,,2.0,5.0,2.0,2.0,32.821947600756,141.13684356527,,,,2.0,,0.037,0.51,1.0,1.0,1.0,1.0,0.3259,,,,
14025018,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170.0,29821,M,845273,EUR,898905600,F,27,27,False,,36.0,30.0,2.0,1.0,0.0,13.0,16.0,17.0,20.0,,5.0,,,,,,,84.0,44.0,6.3,9.0,0.0140676,131.14963668317,13.0,53.550095626081,1.0,,0,,0.09,0.09,-0.07,,3.0,,8.0,2.0,2.0,,,2.0,1.0,,2.0,,1.0,,2.0,,,1.0,23.186468867186,29.860320175778,,,,,,,,,,,,,,,,
14025018,home,Wolverhampton,Mateus Mané,mateus-mane,M. Mané,F,36,175.0,4193,M,1899647,EUR,1189900800,F,36,36,False,,23.0,16.0,3.0,,0.0,5.0,11.0,11.0,12.0,2.0,7.0,,,,,,,90.0,44.0,6.1,18.0,0.0265783,168.0878079671,17.0,60.111220064975,2.0,,0,,0.01,0.03,-0.02,,5.0,1.0,12.0,4.0,1.0,,,1.0,,2.0,2.0,,,,4.0,3.0,,1.0,16.792609955985,35.091854191925,Mateus Mané,,,3.0,,,,,,,,,,,,
14025018,home,Wolverhampton,Adam Armstrong,adam-armstrong,A. Armstrong,F,9,172.0,1467,M,361352,EUR,855532800,F,9,9,False,,12.0,8.0,,,0.0,2.0,3.0,6.0,9.0,1.0,,,,,,,,90.0,18.0,6.3,6.0,0.00203556,22.613613328854,3.0,9.7311552558539,0.0,,1,,-0.04,0.03,-0.07,,2.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,Adam,Armstrong,,,1.0,0.028,-0.08,,,,,,,,,
14025018,home,Wolverhampton,Tolu Arokodare,tolu-arokodare,T. Arokodare,F,14,196.0,5766,M,987734,EUR,974937600,F,14,14,True,,9.0,5.0,,,0.0,1.0,3.0,4.0,6.0,,1.0,,,,,,,68.0,25.0,6.5,12.0,0.0011873,62.32674184063,6.0,24.802780854444,0.0,,1,,-0.07,0.04,-0.02,,4.0,3.0,8.0,6.0,,,,1.0,1.0,2.0,,,,,4.0,,,4.0,,,,,,,1.0,0.0158,-0.18,,,,,,,,,
