match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_interceptionWon,stat_errorLeadToAGoal,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,player_sofascoreId
11451050,home,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,22,22,False,14.0,12.0,1.0,1.0,4.0,4.0,8.0,10.0,,2.0,2.0,1.0,,,90.0,35.0,6.8,8.0,0.150514,4,,,5.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,2.0,0.2433,1.0,4.0,,,1.0,0.0256,,,,,,,,,,
11451050,home,MKE Ankaragücü,Olimpiu Moruțan,olimpiu-morutan,O. Moruțan,F,80,172,1462,M,833613,EUR,924998400,M,80,80,True,27.0,19.0,2.0,1.0,2.0,3.0,20.0,29.0,,7.0,5.0,1.0,,,55.0,50.0,6.8,17.0,0.199811,1,,5.0,9.0,2.0,7.0,5.0,,1.0,,1.0,,,3.0,4.0,,,,,0.0483,1.0,1.0,,,,,3.0,,,,,,,,,
11451050,home,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180,44,M,1066338,EUR,898732800,M,4,4,True,25.0,21.0,2.0,,8.0,8.0,13.0,17.0,,5.0,4.0,1.0,,,45.0,41.0,6.7,6.0,0.0044805,0,,,2.0,1.0,,,2.0,4.0,2.0,,,,,1.0,1.0,,,,,,,Atakan Cankaya,,,,,,,,,,,,,
11451050,home,MKE Ankaragücü,Federico Macheda,federico-macheda,F. Macheda,F,41,184,327,M,50130,EUR,682819200,F,32,32,True,8.0,6.0,,,1.0,1.0,5.0,7.0,3.0,4.0,,1.0,,,45.0,16.0,6.7,5.0,0.00717027,1,,,3.0,1.0,,,,,,2.0,,,1.0,,,,,1.0,0.1242,,3.0,Federico,Macheda,,,,1.0,,,,,,,,
11451050,home,MKE Ankaragücü,Renaldo Cephas,renaldo-cephas,R. Cephas,F,21,179,811,M,1384968,EUR,944611200,F,29,29,True,7.0,6.0,,,3.0,3.0,3.0,6.0,,1.0,1.0,,,,17.0,18.0,6.8,6.0,0.00858321,1,,2.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,0.0349,,1.0,Renaldo Cephas,,1.0,0.0309,,,,,,,,,,
11451050,home,MKE Ankaragücü,Ali Kaan Güneren,ali-kaan-guneren,A. K. Güneren,M,23,183,28,M,867848,EUR,955152000,M,23,23,True,13.0,12.0,,,6.0,7.0,6.0,6.0,,,,,,,10.0,13.0,6.5,1.0,0.269067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451050,home,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451050,home,MKE Ankaragücü,Mert Çetin,mert-cetin,M. Çetin,D,4,189,161,M,858148,EUR,852076800,D,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451050,home,MKE Ankaragücü,Alper Uludağ,alper-uludag,A. Uludağ,D,,180,20,M,100102,EUR,660873600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451050,home,MKE Ankaragücü,Cem Türkmen,cem-turkmen,C. Türkmen,M,18,173,69,M,997127,EUR,1017360000,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451050,home,MKE Ankaragücü,Riad Bajić,riad-bajic,R. Bajić,F,11,189,335,M,331751,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451050,away,Antalyaspor,Helton Leite,helton-leite,H. Leite,G,23,196,372,M,329081,EUR,657504000,G,1,1,False,26.0,21.0,10.0,5.0,20.0,20.0,1.0,6.0,,1.0,4.0,,1.0,2.0,90.0,34.0,7.4,5.0,0.00018144,0,0.0565,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
11451050,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,42.0,36.0,3.0,2.0,22.0,24.0,15.0,20.0,1.0,5.0,2.0,,,,87.0,61.0,7.4,8.0,0.11112,0,,2.0,3.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,
11451050,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,42.0,34.0,11.0,7.0,28.0,34.0,6.0,8.0,1.0,1.0,1.0,,,,90.0,53.0,7.4,8.0,0.00419644,3,,,5.0,,,,3.0,,,3.0,3.0,1.0,,,3.0,,True,,0.0998,2.0,,,,1.0,0.1114,,,,,,,,,,
11451050,away,Antalyaspor,Ömer Toprak,omer-toprak,Ö. Toprak,D,,187,127,M,39015,EUR,616982400,D,21,21,False,43.0,36.0,11.0,6.0,30.0,33.0,6.0,10.0,,3.0,9.0,1.0,,,90.0,55.0,7.4,9.0,0.00295284,0,,,1.0,,1.0,,4.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11451050,away,Antalyaspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,D,17,17,False,49.0,39.0,5.0,2.0,21.0,28.0,19.0,24.0,,2.0,9.0,,,,90.0,81.0,7.9,17.0,0.201453,1,,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,2.0,3.0,,1.0,,,,0.0063,1.0,2.0,,,,,1.0,,,,1.0,1.0,,,,
11451050,away,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,39.0,32.0,5.0,3.0,15.0,19.0,17.0,20.0,,8.0,10.0,1.0,,,90.0,55.0,7.6,9.0,0.00854334,0,,,6.0,1.0,5.0,4.0,1.0,3.0,2.0,3.0,1.0,,1.0,,3.0,,,,,,1.0,,,,,,,,,1.0,,,,,
11451050,away,Antalyaspor,Dario Šarić,dario-saric,D. Šarić,M,88,180,555,M,848385,EUR,864950400,M,8,8,False,35.0,26.0,4.0,2.0,12.0,16.0,15.0,20.0,1.0,9.0,5.0,3.0,,,87.0,60.0,7.2,14.0,0.0169864,2,,1.0,5.0,2.0,5.0,2.0,1.0,3.0,3.0,1.0,,,,,1.0,,,1.0,0.0811,,2.0,,,1.0,0.024,1.0,,,,,,,,,
11451050,away,Antalyaspor,Sagiv Jehezkel,sagiv-jehezkel,S. Jehezkel,D,11,184,114,M,1513792,EUR,795744000,M,29,29,False,17.0,13.0,,,5.0,6.0,8.0,12.0,1.0,4.0,5.0,,,,45.0,32.0,7.4,10.0,0.0679454,4,,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,,,,,2.0,,,,1.0,0.6328,1.0,3.0,Sagiv,Jehezkel,2.0,1.0742,,,,,,,1.0,1.0,,
11451050,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,16,16,False,36.0,30.0,6.0,5.0,12.0,12.0,19.0,29.0,2.0,7.0,6.0,2.0,,,72.0,63.0,7.8,19.0,0.2477,5,,5.0,8.0,,6.0,3.0,,,,1.0,1.0,,2.0,3.0,1.0,,,1.0,0.1494,2.0,2.0,,,2.0,0.3516,1.0,,,,,1.0,,,1.0,
11451050,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,M,10,10,False,41.0,27.0,4.0,3.0,10.0,13.0,18.0,29.0,,6.0,2.0,1.0,,,90.0,59.0,8.0,18.0,0.0766098,1,,1.0,7.0,3.0,3.0,2.0,,3.0,1.0,,2.0,,4.0,1.0,1.0,,,,0.0321,,2.0,,,1.0,0.3426,1.0,,,,,1.0,,1.0,,
11451050,away,Antalyaspor,Adam Buksa,adam-buksa,A. Buksa,F,18,191,3747,M,1138856,EUR,837129600,F,9,9,False,18.0,17.0,,,8.0,9.0,9.0,9.0,,1.0,4.0,,,,71.0,30.0,8.0,6.0,0.018434,3,,,4.0,,3.0,1.0,,,,,1.0,,3.0,1.0,1.0,,,2.0,0.3005,,2.0,,,1.0,0.7762,,,,,1.0,,,1.0,,AdamBuksa
11451050,away,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,True,15.0,11.0,,,6.0,7.0,5.0,9.0,1.0,2.0,1.0,,,,45.0,25.0,6.5,8.0,0.0379459,2,,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,0.2799,1.0,3.0,,,1.0,0.0991,,,,,,,1.0,,,
11451050,away,Antalyaspor,Britt Assombalonga,britt-assombalonga,B. Assombalonga,F,27,177,240,M,151512,EUR,723600000,F,97,97,True,5.0,3.0,,,,,3.0,6.0,,,1.0,,,,19.0,9.0,7.3,4.0,0.00625004,2,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,1.0,0.1131,,,,,1.0,0.8404,,,,,,,,1.0,,
11451050,away,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,11.0,10.0,2.0,2.0,6.0,6.0,4.0,5.0,,,4.0,,,,18.0,12.0,6.6,2.0,0.00072437,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11451050,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,3.0,3.0,,2.0,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451050,away,Antalyaspor,Ege Bilsel,ege-bilsel,E. Bilsel,D,70,175,74,M,1011244,EUR,1073174400,F,70,70,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,3.0,1.0,,,,3.0,7.0,,2.0,0.00033895,0,,,1.0,,2.0,1.0,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11451050,away,Antalyaspor,Ataberk Dadakdeniz,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451050,away,Antalyaspor,Naldo,naldo,Naldo,D,5,188,74,M,243719,EUR,588470400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451050,away,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451050,away,Antalyaspor,Erkan Eyibil,erkan-eyibil,E. Eyibil,M,30,175,41,M,930283,EUR,992563200,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451050,away,Antalyaspor,Emre Uzun,uzun-emre,E. Uzun,M,11,177,141,M,1212159,EUR,1119225600,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
