match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_penaltyConceded,stat_totalOffside,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_interceptionWon,stat_keyPass,stat_totalCross,player_firstName,player_lastName,player_sofascoreId,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss
11449997,home,Fatih Karagümrük,Matías Dituro,matias-dituro,M. Dituro,G,1,191,619,M,556884,EUR,547430400,G,1,1,False,44.0,29.0,26.0,11.0,22.0,26.0,7.0,18.0,1.0,1.0,12.0,1.0,1.0,4.0,1.0,1.0,4.0,90.0,59.0,7.9,16.0,0.0,0.0,0.00357326,0,0.8939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449997,home,Fatih Karagümrük,Frédéric Veseli,frederic-veseli,F. Veseli,D,34,183,159,M,137775,EUR,722217600,D,3,3,False,23.0,16.0,6.0,2.0,8.0,10.0,8.0,13.0,1.0,,3.0,1.0,,,,,,90.0,41.0,6.3,11.0,0.1048,0.0,0.02073,1,,3.0,6.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11449997,home,Fatih Karagümrük,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,336,M,929739,EUR,919296000,D,99,99,False,36.0,32.0,3.0,1.0,27.0,28.0,5.0,8.0,4.0,5.0,3.0,1.0,,,,,,90.0,46.0,6.5,5.0,0.0,0.0,0.00490813,0,,,4.0,1.0,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11449997,home,Fatih Karagümrük,Ibrahim Drešević,ibrahim-dresevic,I. Drešević,D,5,186,210,M,817987,EUR,854064000,D,5,5,False,41.0,34.0,5.0,3.0,30.0,34.0,4.0,7.0,3.0,3.0,4.0,,,,,,,90.0,51.0,6.9,7.0,0.0388,0.0,0.00409799,1,,,2.0,,,1.0,,1.0,,1.0,,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,
11449997,home,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1692,M,1085938,EUR,976406400,D,18,18,False,27.0,21.0,5.0,3.0,13.0,16.0,8.0,11.0,2.0,1.0,5.0,,,,,,,90.0,50.0,6.6,12.0,0.0,0.0,0.00915921,0,,1.0,5.0,2.0,,2.0,1.0,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
11449997,home,Fatih Karagümrük,Marcus Rohdén,marcus-rohden,M. Rohdén,M,8,182,77,M,209082,EUR,673920000,M,6,6,False,32.0,22.0,5.0,,14.0,17.0,8.0,16.0,3.0,2.0,2.0,2.0,,,,,,87.0,40.0,6.4,13.0,0.0,0.0,0.00372314,0,,1.0,3.0,2.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
11449997,home,Fatih Karagümrük,Sofiane Feghouli,sofiane-feghouli,S. Feghouli,M,,178,3305,M,37240,EUR,630633600,M,8,8,False,41.0,37.0,4.0,2.0,29.0,32.0,8.0,9.0,3.0,,5.0,,,,,,,90.0,47.0,6.5,5.0,0.0,0.0,0.00294775,0,,,2.0,3.0,,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,sffeghouli,,,,,,,,,
11449997,home,Fatih Karagümrük,Adnan Uğur,adnan-ugur,A. Uğur,M,77,174,53,M,987539,EUR,993686400,M,77,77,False,9.0,7.0,1.0,1.0,6.0,6.0,1.0,3.0,4.0,,2.0,2.0,,,,,,87.0,15.0,6.6,2.0,0.0,0.0,0.00020044,0,,1.0,2.0,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
11449997,home,Fatih Karagümrük,Can Keleş,can-keles,C. Keleş,F,70,180,517,M,918408,EUR,999388800,F,7,7,False,18.0,14.0,2.0,,8.0,10.0,6.0,9.0,3.0,,4.0,,,,,,,74.0,29.0,6.5,9.0,0.0364,0.0,0.0041503,2,,1.0,7.0,3.0,2.0,,1.0,2.0,,2.0,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,
11449997,home,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,24,188,33,M,179189,EUR,679276800,F,54,54,False,14.0,5.0,,,4.0,7.0,1.0,7.0,6.0,1.0,4.0,1.0,,,,,,90.0,20.0,6.5,12.0,0.0,0.0,0.00028557,0,,6.0,10.0,,,,1.0,2.0,5.0,,2.0,,,1.0,,,,,,,,,,True,,,,,,,,
