match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,captain,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist,stat_hitWoodwork
11396479,home,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,SebHaller,149731,EUR,772243200,F,9,9,False,10.0,7.0,,,3.0,4.0,1.0,,,59.0,16.0,6.6,4.0,0.0314,0.0,0.0300636,1,,4.0,6.0,,1.0,4.0,3.0,,,,,1.0,,,,1.0,2.0,,,3.0,1.0,,,1.0,,,,,,,,1.0,,
11396479,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,True,17.0,15.0,3.0,3.0,4.0,5.0,3.0,,,31.0,21.0,7.2,2.0,0.074,0.0,0.0203724,1,,11.0,12.0,,1.0,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,
11396479,home,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,youssoufa_10,997006,EUR,1100908800,F,18,18,True,4.0,4.0,,,,,,,,31.0,5.0,6.5,1.0,0.0,0.0,0.0276329,0,,4.0,4.0,,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11396479,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,True,9.0,5.0,,,2.0,2.0,4.0,,,20.0,20.0,6.2,10.0,0.0,0.0,0.00104082,0,,3.0,7.0,,,6.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,
11396479,home,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,,254119,EUR,801532800,M,17,17,True,7.0,5.0,,,2.0,2.0,1.0,,,13.0,11.0,6.4,4.0,0.0,0.0,0.00733241,0,,3.0,5.0,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11396479,home,Borussia Dortmund,Thorgan Hazard,thorgan-hazard,T. Hazard,F,11,174,3646,M,THazard,94286,EUR,733363200,M,10,10,True,9.0,7.0,1.0,1.0,3.0,4.0,,,,13.0,9.0,6.5,2.0,0.0,0.0,0.0016421,0,,4.0,5.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11396479,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396479,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396479,home,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,,795005,EUR,884476800,M,6,6,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396479,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,F,43,43,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396479,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,,187185,EUR,798768000,G,1,1,False,24.0,17.0,11.0,4.0,15.0,18.0,7.0,1.0,1.0,90.0,31.0,6.6,7.0,0.0,0.0,0.00130285,0,-0.3135,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396479,away,1. FC Köln,Benno Schmitz,benno-schmitz,B. Schmitz,D,6,182,70,M,,147775,EUR,785030400,D,2,2,False,33.0,21.0,5.0,3.0,11.0,14.0,4.0,,,90.0,57.0,6.6,20.0,0.0,0.0,0.0159582,0,,10.0,21.0,2.0,,4.0,3.0,3.0,,,1.0,1.0,,,,,3.0,,,1.0,,,,2.0,1.0,,,,,,,,,
11396479,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,4,190,271,M,,387220,EUR,837820800,D,4,4,False,48.0,40.0,4.0,3.0,32.0,39.0,8.0,,,90.0,64.0,7.3,8.0,0.0,0.0,0.00528142,0,,8.0,9.0,,3.0,3.0,7.0,2.0,1.0,1.0,,,,,,,4.0,,2.0,1.0,,,,3.0,3.0,,,,,,,,,
11396479,away,1. FC Köln,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,,863271,EUR,887241600,D,24,24,False,28.0,25.0,2.0,1.0,22.0,23.0,1.0,,,90.0,51.0,7.6,7.0,0.046,0.0,0.00109465,1,,3.0,5.0,,2.0,4.0,7.0,1.0,1.0,,3.0,1.0,,,,,3.0,4.0,2.0,2.0,,,1.0,4.0,2.0,,,,,,,,,
11396479,away,1. FC Köln,Leart Paqarada,leart-paqarada,L. Paqarada,D,32,184,333,M,,151581,EUR,781574400,D,17,17,False,30.0,21.0,4.0,,16.0,19.0,1.0,,,90.0,58.0,6.8,18.0,0.0369,0.1317,0.0073577,1,,5.0,17.0,6.0,,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,,2.0,,,,,1.0,,,,1.0,,,,,,
11396479,away,1. FC Köln,Dejan Ljubičić,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,,869883,EUR,876268800,M,7,7,False,40.0,34.0,3.0,1.0,18.0,22.0,8.0,,,90.0,55.0,7.4,8.0,0.1086,0.0,0.17858,2,,16.0,18.0,,,3.0,5.0,2.0,,,2.0,1.0,1.0,,,,,,3.0,,,,2.0,4.0,3.0,,1.0,,,,,,,
11396479,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,,988639,EUR,1020038400,M,6,6,False,31.0,25.0,3.0,2.0,17.0,19.0,5.0,,,90.0,49.0,7.0,7.0,0.1959,0.0,0.0120226,2,,9.0,13.0,1.0,2.0,5.0,5.0,1.0,,,1.0,3.0,1.0,,,1.0,7.0,,2.0,3.0,,,1.0,,,,1.0,,,1.0,,,,
11396479,away,1. FC Köln,Rasmus Carstensen,rasmus-carstensen,R. Carstensen,D,29,187,193,M,,988203,EUR,973814400,M,18,18,False,25.0,18.0,,,5.0,7.0,6.0,,,89.0,40.0,7.0,13.0,0.0,0.0,1.11365,0,,13.0,18.0,,,8.0,3.0,1.0,4.0,1.0,2.0,,2.0,,,,,,1.0,1.0,1.0,,,2.0,1.0,,2.0,,,,2.0,1.0,,
11396479,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,,78781,EUR,719884800,M,11,11,False,16.0,12.0,2.0,1.0,4.0,5.0,3.0,,,66.0,31.0,7.1,10.0,0.0,0.0,0.618409,0,,11.0,17.0,6.0,,3.0,2.0,,1.0,1.0,,1.0,,,,,,,,,3.0,,,,,True,2.0,,,3.0,,,,
11396479,away,1. FC Köln,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,,319861,EUR,832464000,M,9,9,False,17.0,14.0,,,5.0,5.0,4.0,,,66.0,29.0,6.7,8.0,0.0,0.0,0.0132161,0,,9.0,13.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,,,3.0,,,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,
11396479,away,1. FC Köln,Davie Selke,davie-selke,D. Selke,F,9,195,1255,M,,187437,EUR,790560000,F,27,27,False,15.0,9.0,,,2.0,2.0,2.0,,,52.0,22.0,7.0,8.0,0.2222,0.0,0.0344061,1,,7.0,14.0,1.0,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0
11396479,away,1. FC Köln,Sargis Adamyan,sargis-adamyan,S. Adamyan,F,22,184,434,M,,129927,EUR,738115200,F,23,23,True,10.0,8.0,,,3.0,3.0,,,,38.0,18.0,6.3,4.0,0.6075,1.4083,0.0148982,3,,5.0,7.0,,1.0,5.0,3.0,,1.0,1.0,1.0,,1.0,,,,,,,3.0,1.0,2.0,,1.0,1.0,,,3.0,,,,,,
11396479,away,1. FC Köln,Max Finkgräfe,finkgrafe-max,M. Finkgräfe,D,35,183,310,M,,1146250,EUR,1080345600,D,35,35,True,10.0,7.0,,,2.0,2.0,2.0,,,24.0,25.0,7.0,7.0,0.0369,0.0,0.013113,1,,5.0,11.0,3.0,1.0,1.0,4.0,,,,,1.0,,Max Finkgräfe,,,1.0,,,1.0,,,1.0,2.0,2.0,,2.0,,,,,,,
11396479,away,1. FC Köln,Mathias Olesen,mathias-olesen,M. Olesen,M,6,186,162,M,,994490,EUR,985132800,M,47,47,True,9.0,9.0,,,3.0,3.0,2.0,,,24.0,10.0,6.4,1.0,0.0,0.0,0.00696969,0,,6.0,6.0,,1.0,3.0,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
11396479,away,1. FC Köln,Luca Kilian,kilian-luca,L. Kilian,D,15,190,102,M,,855676,EUR,936144000,D,15,15,True,3.0,3.0,,,2.0,2.0,1.0,,,1.0,5.0,,,0.0,0.0,0.00257954,0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,
11396479,away,1. FC Köln,Philipp Pentke,philipp-pentke,P. Pentke,G,,191,32,M,,39918,EUR,483753600,G,20,20,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396479,away,1. FC Köln,Kristian Pedersen,kristian-pedersen,K. Pedersen,D,24,189,74,M,,773591,EUR,775958400,D,3,3,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396479,away,1. FC Köln,Jacob Christensen,jacob-christensen,J. Christensen,M,14,180,165,M,,918438,EUR,993427200,M,22,22,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396479,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,,1064842,EUR,994118400,M,8,8,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396479,away,1. FC Köln,Dimitris Limnios,dimitris-limnios,D. Limnios,M,18,178,423,M,,591044,EUR,896227200,M,19,19,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
