match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_keyPass,captain,stat_bigChanceCreated,stat_totalClearance,stat_accurateCross,stat_wasFouled,stat_totalOffside,stat_bigChanceMissed,stat_fouls,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_punches,stat_lastManTackle
10382126,home,FC Emmen,Richairo Živković,richairo-zivkovic,R. Živković,F,186,197,M,295137,EUR,841881600,F,9,9,False,13.0,11.0,,,3.0,3.0,8.0,10.0,,,,,90.0,35.0,6.4,11.0,2,,,30,,2.0,12.0,6.0,2.0,1.0,4.0,,1.0,1.0,3.0,3.0,4.0,2.0,,1.0,,,,,1.0,,1.0,,,3.0,,,,
10382126,home,FC Emmen,Julius Dirksen,julius-dirksen,J. Dirksen,D,185,74,M,1001943,EUR,1044144000,D,24,24,True,8.0,5.0,2.0,1.0,5.0,6.0,,2.0,1.0,,,,25.0,11.0,6.6,3.0,0,,,26,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,
10382126,home,FC Emmen,Jari Vlak,jari-vlak,J. Vlak,M,191,123,M,932652,EUR,903139200,M,20,20,True,10.0,7.0,,,5.0,6.0,2.0,4.0,2.0,,,,25.0,15.0,6.6,4.0,0,,,8,,1.0,3.0,2.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,
10382126,home,FC Emmen,Jasin Assehnoun,jasin-assehnoun,J. Assehnoun,M,175,80,M,943188,EUR,914630400,M,11,11,True,9.0,6.0,,,4.0,5.0,3.0,7.0,1.0,,,,12.0,19.0,7.1,7.0,0,,,78,3.0,,1.0,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,2.0,,,,1.0,,,,,,,,
10382126,home,FC Emmen,Ben Scholte,ben-scholte,B. Scholte,F,185,21,M,1048127,EUR,997401600,M,19,19,True,5.0,2.0,2.0,,1.0,2.0,1.0,3.0,1.0,,,,12.0,7.0,6.6,3.0,0,Ben Scholte,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,
10382126,home,FC Emmen,Fernando Pacheco,fernando-pacheco,F. Pacheco,F,175,307,M,874987,EUR,930355200,F,17,17,True,1.0,1.0,,,1.0,1.0,,,,,,,10.0,1.0,6.5,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10382126,home,FC Emmen,Eric Oelschlägel,eric-oelschlagel,E. Oelschlägel,G,193,62,M,253515,EUR,811555200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,home,FC Emmen,Kyan van Dorp,kyan-van-dorp,K. v. Dorp,G,187,14,M,905384,EUR,958521600,G,16,16,True,,,,,,,,,,,,,,,,,0,Kyan,van Dorp,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,home,FC Emmen,Arnaud Luzayadio,luzayadio-arnaud,A. Luzayadio,D,176,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,0,Arnaud,Luzayadio,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,home,FC Emmen,Michaël Heylen,michael-heylen,M. Heylen,D,187,30,M,311954,EUR,757555200,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,home,FC Emmen,Azzeddine Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,175,52,,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,,,0,Azzeddine,Toufiqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,home,FC Emmen,Metehan Güçlü,metehan-guclu,M. Güçlü,F,182,145,M,836681,EUR,923011200,F,99,99,True,,,,,,,,,,,,,,,,,0,Metehan,Güçlü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,away,FC Groningen,Peter Leeuwenburgh,peter-leeuwenburgh,P. Leeuwenburgh,G,196,65,M,149660,EUR,764380800,G,1,1,False,33.0,19.0,21.0,7.0,15.0,17.0,4.0,16.0,9.0,4.0,,,90.0,44.0,7.7,14.0,0,,,41,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,1.0,
10382126,away,FC Groningen,Neraysho Kasanwirjo,neraysho-kasanwirjo,N. Kasanwirjo,D,185,416,M,961678,EUR,1013990400,D,21,21,False,40.0,28.0,8.0,5.0,16.0,21.0,12.0,20.0,9.0,,,,90.0,70.0,6.7,20.0,2,,,21,1.0,1.0,8.0,5.0,2.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,,2.0,,3.0,,,4.0,,,,
10382126,away,FC Groningen,Mike te Wierik,mike-te-wierik,M. t. Wierik,D,191,47,M,127554,EUR,707961600,D,5,5,False,50.0,43.0,7.0,3.0,28.0,29.0,15.0,21.0,3.0,,,,90.0,65.0,7.6,8.0,0,,,23,,2.0,2.0,4.0,,,,,,1.0,2.0,1.0,,2.0,,,2.0,,,,9.0,,,,,,,,,
10382126,away,FC Groningen,Radinio Balker,balker-radinio,R. Balker,D,190,152,M,947049,EUR,904780800,D,12,12,False,54.0,47.0,11.0,8.0,32.0,35.0,15.0,19.0,9.0,,,,90.0,71.0,7.8,10.0,0,,,12,,2.0,4.0,10.0,1.0,1.0,1.0,1.0,,1.0,6.0,4.0,2.0,2.0,,,,1.0,,,4.0,,1.0,,,,,,,
10382126,away,FC Groningen,Isak Dybvik Määttä,isak-dybvik-maatta,I. D. Määttä,F,188,289,M,980915,EUR,1000857600,D,18,18,False,35.0,26.0,6.0,3.0,9.0,14.0,19.0,24.0,4.0,,,,90.0,63.0,6.8,14.0,0,,,25,3.0,2.0,5.0,4.0,1.0,,4.0,2.0,,,1.0,,1.0,1.0,,,,1.0,,,1.0,2.0,,,,,,,,
10382126,away,FC Groningen,Laros Duarte,laros-duarte,L. M. D. Duarte,M,180,315,M,798177,EUR,857088000,M,6,6,False,50.0,40.0,8.0,4.0,23.0,26.0,17.0,26.0,8.0,,,,90.0,65.0,7.1,14.0,1,,,6,2.0,1.0,4.0,7.0,2.0,1.0,,,1.0,1.0,4.0,2.0,1.0,1.0,,,,1.0,,,2.0,,2.0,,,,,,,1.0
10382126,away,FC Groningen,Joey Pelupessy,joey-pelupessy,J. Pelupessy,M,182,5611,M,235404,EUR,737424000,M,4,4,False,42.0,37.0,4.0,3.0,11.0,12.0,26.0,30.0,6.0,,,,90.0,50.0,7.2,5.0,1,,,6,,2.0,2.0,6.0,,,,,1.0,1.0,3.0,2.0,,3.0,,,,,True,,1.0,,,,,,,,,
10382126,away,FC Groningen,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,179,1940,M,877037,EUR,959299200,M,27,27,False,21.0,16.0,1.0,,3.0,3.0,13.0,26.0,3.0,,,,90.0,54.0,6.5,20.0,8,,,16,8.0,2.0,10.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,,
10382126,away,FC Groningen,Florian Krüger,florian-kruger,F. Krüger,F,186,130,M,945878,EUR,918864000,M,23,23,False,20.0,11.0,1.0,,5.0,10.0,6.0,10.0,4.0,,,,68.0,31.0,7.2,10.0,0,,,26,,,,2.0,,,,,,,2.0,2.0,1.0,,,,1.0,1.0,,1.0,3.0,,,,,,,,,
10382126,away,FC Groningen,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,181,5722,M,899651,EUR,885340800,M,34,34,False,26.0,19.0,1.0,,5.0,5.0,15.0,22.0,3.0,,,,68.0,45.0,6.3,15.0,0,,,11,1.0,1.0,8.0,4.0,2.0,2.0,4.0,1.0,,2.0,1.0,,3.0,2.0,,,,,,,2.0,1.0,,,,,0ratmangoen,,,
10382126,away,FC Groningen,Ricardo Pepi,ricardo-pepi,R. Pepi,F,185,3729,M,986395,EUR,1042070400,F,9,9,False,20.0,13.0,1.0,,6.0,8.0,7.0,12.0,3.0,,,,90.0,31.0,6.8,12.0,1,,,9,,8.0,10.0,2.0,,1.0,,,,,,,4.0,2.0,1.0,,1.0,3.0,,,2.0,,,,,1.0,,,,
10382126,away,FC Groningen,Damil Dankerlui,damil-dankerlui,D. Dankerlui,D,175,108,M,352552,EUR,840844800,D,2,2,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,22.0,10.0,6.5,4.0,0,,,15,,,2.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
10382126,away,FC Groningen,Ramon Pascal Lundqvist,ramon-pascal-lundqvist,R. Lundqvist,M,178,118,M,363902,EUR,863222400,M,22,22,True,11.0,3.0,1.0,1.0,1.0,2.0,2.0,9.0,3.0,,,,22.0,18.0,6.9,10.0,0,,,10,,1.0,2.0,2.0,,1.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,,
10382126,away,FC Groningen,Jan de Boer,jan-de-boer,J. d. Boer,G,202,63,M,978865,EUR,958780800,G,25,25,True,,,,,,,,,,,,,,,,,0,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,away,FC Groningen,Jan Hoekstra,jan-hoekstra,J. Hoekstra,G,200,54,M,893584,EUR,902188800,G,16,16,True,,,,,,,,,,,,,,,,,0,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,away,FC Groningen,Yahya Kalley,kalley-yahya,Y. Kalley,D,185,50,M,1050457,EUR,985046400,D,15,15,True,,,,,,,,,,,,,,,,,0,Yahya Kalley,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,away,FC Groningen,Marin Šverko,marin-sverko,M. Šverko,D,186,248,M,822485,EUR,886550400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,away,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,189,1455,M,1121400,EUR,1065225600,M,40,40,True,,,,,,,,,,,,,,,,,0,Luciano Valente,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,away,FC Groningen,Emmanuel Matuta,emmanuel-matuta,E. Matuta,M,178,48,M,966538,EUR,1014336000,M,14,14,True,,,,,,,,,,,,,,,,,0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382126,away,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,180,457,M,1413536,EUR,1073347200,F,55,55,True,,,,,,,,,,,,,,,,,0,Thom van Bergen,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
