match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_interceptionWon,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalOffside,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_penaltyFaced,stat_penaltyConceded
10406960,home,KRC Genk,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,18,18,False,26.0,24.0,3.0,2.0,11.0,11.0,13.0,15.0,1.0,,,,90.0,50.0,9.7,11.0,5,,,,,2.0,9.0,3.0,7.0,,,2.0,,,,2.0,2.0,2.0,,,,1.0,1.0,,,,4.0,,,,1.0,4.0,,
10406960,home,KRC Genk,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183,16107,M,825088,EUR,725068800,F,7,7,True,15.0,12.0,2.0,2.0,6.0,6.0,6.0,9.0,4.0,,,,28.0,23.0,6.4,8.0,0,,,samagoal77,,,4.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,
10406960,home,KRC Genk,András Németh,andras-nemeth,A. Németh,F,90,187,841,M,983519,EUR,1036800000,F,35,35,True,5.0,4.0,,,2.0,3.0,2.0,2.0,1.0,,,,11.0,7.0,6.7,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10406960,home,KRC Genk,Aziz Ouattara Mohammed,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,4,4,True,8.0,5.0,1.0,,2.0,2.0,3.0,6.0,2.0,,,,10.0,11.0,6.3,4.0,0,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10406960,home,KRC Genk,Rasmus Carstensen,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,22,22,True,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,1.0,5.0,,1.0,0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,
10406960,home,KRC Genk,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,288,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406960,home,KRC Genk,Matisse Didden,matisse-didden,M. Didden,D,40,198,168,M,996992,EUR,1002499200,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406960,home,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180,467,M,1086924,EUR,1015200000,M,25,25,True,,,,,,,,,,,,,,,,,0,Alejandro Galarza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406960,away,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15844,M,867299,EUR,845424000,G,16,16,False,18.0,8.0,12.0,2.0,7.0,9.0,1.0,9.0,8.0,,1.0,4.0,90.0,28.0,5.9,11.0,0,,,HKoffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10406960,away,RC Sporting Charleroi,Jonas Bager,jonas-bager,J. Bager,D,5,182,86,M,541350,EUR,837648000,D,2,2,False,60.0,52.0,8.0,5.0,34.0,36.0,18.0,26.0,7.0,,,,90.0,72.0,6.3,11.0,0,,,,2.0,3.0,5.0,2.0,,1.0,,1.0,,,,,1.0,2.0,1.0,,2.0,,,,,,,1.0,,,,,,
10406960,away,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187,337,M,994282,EUR,1027468800,D,21,21,False,33.0,32.0,7.0,6.0,23.0,23.0,9.0,10.0,2.0,,,,84.0,41.0,6.6,1.0,0,,,,,,1.0,3.0,,2.0,1.0,,,,,,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,
10406960,away,RC Sporting Charleroi,Martin Wasinski,martin-wasinski,M. Wasinski,D,2,185,167,M,1131054,EUR,1081296000,D,31,31,False,54.0,49.0,9.0,8.0,27.0,30.0,22.0,24.0,10.0,,,,90.0,69.0,6.6,6.0,0,Martin Wasinski,,,,,2.0,7.0,1.0,5.0,,,,2.0,,,1.0,,3.0,,,1.0,1.0,,,,,1.0,,,,,,1.0
10406960,away,RC Sporting Charleroi,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,M,38,38,False,39.0,35.0,,,16.0,16.0,20.0,26.0,1.0,,,,90.0,64.0,6.9,9.0,0,,,,3.0,1.0,2.0,6.0,1.0,6.0,3.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
10406960,away,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6542,M,1000472,EUR,947116800,M,6,6,False,77.0,64.0,6.0,5.0,33.0,34.0,32.0,46.0,8.0,,,,90.0,93.0,6.9,19.0,1,,,AdemZorgane,3.0,1.0,6.0,3.0,2.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,
10406960,away,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,499,M,358198,EUR,806716800,M,26,26,False,64.0,60.0,11.0,9.0,30.0,31.0,30.0,33.0,6.0,,,,90.0,69.0,6.6,5.0,0,,,,,,3.0,1.0,,1.0,,,,1.0,,,,2.0,1.0,,1.0,1.0,,,True,,,,,,,,,
10406960,away,RC Sporting Charleroi,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180,4983,M,354046,EUR,776304000,M,12,12,False,55.0,46.0,4.0,2.0,15.0,20.0,31.0,38.0,7.0,,,,90.0,77.0,6.5,16.0,1,,,joriskayembe23,3.0,1.0,4.0,2.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,
10406960,away,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188,140,M,789000,EUR,826243200,F,7,7,False,26.0,20.0,3.0,1.0,11.0,11.0,9.0,19.0,,,,,56.0,37.0,6.4,15.0,0,,,,4.0,,2.0,,1.0,,,3.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10406960,away,RC Sporting Charleroi,Amirhossein Hosseinzadeh,amirhossein-hosseinzadeh,A. Hosseinzadeh,F,99,176,873,M,905472,EUR,972864000,F,99,99,False,20.0,17.0,2.0,1.0,8.0,8.0,9.0,12.0,3.0,,,,55.0,25.0,6.3,6.0,0,,,,,,3.0,1.0,,,,2.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
10406960,away,RC Sporting Charleroi,Ahmed Nadhir Benbouali,ahmed-nadhir-benbouali,A. N. Benbouali,F,7,190,770,M,1177807,EUR,955929600,F,45,45,False,4.0,,,,,2.0,,3.0,,,,,72.0,14.0,6.5,8.0,1,Ahmed Nadhir Benbouali,,,1.0,3.0,5.0,4.0,,,,2.0,2.0,1.0,,,3.0,,,,,1.0,,,,1.0,,,,,,,,
10406960,away,RC Sporting Charleroi,Ali Gholizadeh,ali-gholizadeh,A. Gholizadeh,M,8,172,1497,M,359350,EUR,826416000,M,8,8,True,17.0,11.0,3.0,3.0,,,11.0,18.0,,,,,35.0,24.0,6.5,11.0,0,,,,1.0,,2.0,1.0,,,,2.0,,,,1.0,,,,,,3.0,1.0,,,,,,,,,,,
10406960,away,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,504,M,845344,EUR,929404800,M,18,18,True,22.0,19.0,2.0,2.0,8.0,8.0,11.0,14.0,3.0,,,,34.0,26.0,7.3,3.0,1,,,,,,1.0,2.0,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,
10406960,away,RC Sporting Charleroi,Anthony Descotte,descotte-anthony,A. Descotte,F,99,179,248,M,1008697,EUR,1059868800,F,15,15,True,7.0,7.0,,,3.0,3.0,4.0,5.0,1.0,,,,18.0,13.0,7.0,2.0,2,,,,1.0,,,3.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,
10406960,away,RC Sporting Charleroi,Ryota Morioka,ryota-morioka,R. Morioka,M,,180,229,M,109376,EUR,671414400,M,44,44,True,13.0,10.0,2.0,2.0,4.0,4.0,6.0,9.0,3.0,,,,11.0,18.0,6.9,4.0,0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10406960,away,RC Sporting Charleroi,Pierre Patron,pierre-patron,P. Patron,G,1,191,34,M,942837,EUR,872035200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406960,away,RC Sporting Charleroi,Loic Bessile,loic-bessile,L. Bessile,D,29,183,82,M,826213,EUR,919382400,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406960,away,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,51622,EUR,597542400,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
