match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_aerialLost,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAShot,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_accurateCross,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
12514009,home,CF Estrela Amadora,Marko Gudžulić,marko-gudzulic,M. Gudžulić,G,23,196,40,M,1147582,EUR,1025827200,G,93,93,True,,,,,,,,,,,,,,,,,,,,0,,Marko Gudzulic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514009,home,CF Estrela Amadora,Till Cissokho,till-cissokho,T. Cissokho,D,,200,62,M,859022,EUR,949968000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514009,home,CF Estrela Amadora,Daniel Cabral,daniel-cabral,Daniel Cabral,M,6,174,201,M,1002399,EUR,1021334400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514009,home,CF Estrela Amadora,Gustavo Henrique,gustavo-henrique,G. Henrique,F,,176,39,M,1066975,EUR,927504000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514009,away,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,18.0,7.0,14.0,3.0,0.0,5.0,8.0,2.0,10.0,4.0,10.0,2.0,1.0,3.0,90.0,35.0,7.6,11.0,0.00250679,0,0.3333,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,4.0,4.0,
12514009,away,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,29.0,20.0,9.0,2.0,0.0,18.0,21.0,2.0,8.0,3.0,4.0,,,,90.0,41.0,7.1,11.0,0.0015674,1,,,,,1.0,4.0,4.0,,,,1.0,2.0,2.0,1.0,,1.0,0.0236,,4.0,,,,1.0,1.0,1.0,,,,,,,,,,
12514009,away,Casa Pia,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,24.0,20.0,3.0,1.0,0.0,17.0,18.0,3.0,6.0,2.0,2.0,,,,90.0,32.0,7.1,6.0,0.00141516,0,,,,,,2.0,2.0,,,,,2.0,1.0,2.0,,,,True,2.0,2.0,,,,,,,,,,,,,,,
12514009,away,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,False,35.0,23.0,9.0,3.0,0.0,17.0,22.0,6.0,15.0,4.0,3.0,,,,90.0,55.0,7.8,15.0,0.00152385,0,,,,2.0,3.0,3.0,7.0,,,,5.0,4.0,2.0,1.0,,3.0,,,,3.0,,,,,,,,,,,,,,,
12514009,away,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,M,18,18,False,22.0,16.0,6.0,,0.0,7.0,9.0,10.0,15.0,5.0,6.0,,,,90.0,42.0,6.5,9.0,0.0267938,0,,,,2.0,1.0,3.0,1.0,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,
12514009,away,Casa Pia,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,M,14,14,False,19.0,15.0,2.0,2.0,0.0,5.0,5.0,10.0,20.0,,4.0,,,,71.0,40.0,7.4,15.0,0.0830921,1,,,,6.0,1.0,7.0,5.0,1.0,1.0,,,2.0,1.0,2.0,1.0,2.0,0.0595,,1.0,,,,3.0,1.0,,4.0,1.0,0.0159,,,,,,,
12514009,away,Casa Pia,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,False,34.0,27.0,2.0,1.0,0.0,25.0,27.0,2.0,7.0,,3.0,,,,80.0,47.0,6.5,11.0,0.00140513,0,,,,,,6.0,4.0,,1.0,,2.0,1.0,,1.0,1.0,2.0,,,1.0,,,,4.0,2.0,,,,,,,,,,,
12514009,away,Casa Pia,Telasco Segovia,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,8,8,False,27.0,25.0,2.0,1.0,0.0,16.0,16.0,9.0,11.0,,4.0,,,,72.0,36.0,6.6,6.0,0.0378325,1,,Telasco Segovia,,,,8.0,3.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,0.0265,,2.0,1.0,,,3.0,2.0,,,,,,,,,,,
12514009,away,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,21.0,14.0,7.0,3.0,0.0,5.0,8.0,11.0,19.0,1.0,5.0,,,,90.0,40.0,7.0,15.0,0.0826292,1,,,,6.0,,3.0,1.0,2.0,,,,1.0,1.0,1.0,,1.0,0.0377,,,,,,,,1.0,2.0,,,,2.0,,,,,
12514009,away,Casa Pia,Samuel Obeng,samuel-obeng,S. Obeng,F,20,183,624,M,950142,EUR,863654400,F,77,77,False,15.0,11.0,1.0,1.0,0.0,2.0,3.0,9.0,12.0,,6.0,,,,87.0,26.0,6.6,11.0,0.00758953,1,,,,,2.0,4.0,2.0,,1.0,1.0,,,,4.0,1.0,,0.1275,,3.0,,,,,,,1.0,,,1.0,,,,,,
12514009,away,Casa Pia,Henrique Pereira,henrique-pereira,H. Pereira,F,18,181,177,M,1100647,EUR,1013731200,F,52,52,False,8.0,7.0,,,0.0,1.0,2.0,7.0,9.0,,1.0,,,,80.0,26.0,7.2,11.0,0.0807291,2,,,,3.0,,9.0,3.0,,2.0,,,,,3.0,1.0,4.0,0.1402,,,,,,5.0,2.0,,1.0,2.0,0.8551,1.0,1.0,,,,,1.0
12514009,away,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,True,10.0,7.0,1.0,1.0,0.0,2.0,3.0,5.0,7.0,,2.0,,,,19.0,10.0,6.6,3.0,0.00579765,0,,,,,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,
12514009,away,Casa Pia,Max Svensson,max-svensson,M. Svensson,F,9,182,45,M,1085569,EUR,1005177600,F,9,9,True,4.0,3.0,,,0.0,,1.0,3.0,3.0,,2.0,,,,18.0,16.0,7.1,5.0,0.00428953,3,,,,,,8.0,4.0,,3.0,,,,,1.0,2.0,4.0,0.1115,,1.0,,,,2.0,2.0,1.0,,2.0,0.09,,,,,,,
12514009,away,Casa Pia,Andrian Kraev,andrian-kraev,A. Kraev,M,6,191,280,M,857374,EUR,918950400,M,89,89,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,1.0,,,,10.0,8.0,6.8,3.0,0.00039166,1,,,,,1.0,,1.0,,,,1.0,,,1.0,,,0.0477,,,,,,,,1.0,,,,,,,,,,
12514009,away,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,,1.0,,,,10.0,11.0,6.6,2.0,0.00225733,1,,,,1.0,,3.0,2.0,,,,,,,,1.0,1.0,0.0235,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,
12514009,away,Casa Pia,Raúl García,raul-garcia,R. García,G,25,188,24,M,1484959,EUR,948931200,M,10,10,True,,,,,0.0,,,,,1.0,,,,,9.0,2.0,6.4,1.0,,0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12514009,away,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514009,away,Casa Pia,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1724,M,1014540,EUR,990403200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514009,away,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514009,away,Casa Pia,Fahem Benaissa-Yahia,fahem-benaissa-yahia,F. Benaissa-Yahia,M,50,188,115,M,1529932,EUR,1020038400,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
