match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_challengeLost,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,player_sofascoreId
11391266,home,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,50,50,False,21.0,18.0,7.0,4.0,0.0,17.0,19.0,1.0,2.0,5.0,2.0,4.0,90.0,30.0,6.5,3.0,0.00012534,0,-1.1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391266,home,Toulouse,Kévin Keben Biakolo,,,kevin-keben-biakolo,K. K. Biakolo,D,4,187,208,M,1102504,EUR,1075075200,D,25,25,False,29.0,24.0,6.0,2.0,0.0,19.0,21.0,5.0,8.0,5.0,,,57.0,39.0,6.3,7.0,0.00124964,0,,3.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11391266,home,Toulouse,Logan Costa,,,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,6,6,False,61.0,52.0,12.0,8.0,0.0,35.0,40.0,17.0,21.0,7.0,,,90.0,77.0,6.4,14.0,0.00958416,0,,5.0,1.0,9.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
11391266,home,Toulouse,Rasmus Nicolaisen,,,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,53.0,47.0,6.0,4.0,0.0,32.0,34.0,15.0,19.0,2.0,,,90.0,65.0,6.8,7.0,0.00768906,1,,1.0,2.0,2.0,4.0,1.0,5.0,1.0,2.0,,,,,True,1.0,1.0,0.101,0.2818,,,,,,,,,,,,,,,,
11391266,home,Toulouse,Mikkel Desler,,,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,M,3,3,False,44.0,34.0,3.0,,0.0,19.0,24.0,15.0,21.0,5.0,,,67.0,62.0,6.5,13.0,0.00674624,0,,3.0,2.0,5.0,4.0,1.0,3.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
11391266,home,Toulouse,Niklas Schmidt,,,niklas-schmidt,N. Schmidt,M,31,183,152,M,795002,EUR,888710400,M,20,20,False,27.0,24.0,3.0,3.0,0.0,15.0,17.0,9.0,11.0,4.0,,,39.0,31.0,6.7,5.0,0.0135414,0,,,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11391266,home,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,24,24,False,52.0,41.0,5.0,2.0,0.0,24.0,28.0,18.0,27.0,8.0,,,90.0,67.0,6.5,15.0,0.0619701,0,,1.0,,5.0,5.0,1.0,1.0,,3.0,1.0,1.0,,1.0,,,,,,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,
11391266,home,Toulouse,Gabriel Suazo,,,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,M,17,17,False,37.0,34.0,3.0,3.0,0.0,19.0,19.0,16.0,24.0,2.0,,,67.0,52.0,6.7,9.0,0.0416005,0,,1.0,1.0,2.0,1.0,,2.0,,,,1.0,,,,,,,,6.0,,,1.0,,,,,,,,,,,,
11391266,home,Toulouse,Aron Dønnum,,,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,F,15,15,False,25.0,19.0,3.0,2.0,0.0,10.0,10.0,9.0,15.0,2.0,,,57.0,29.0,6.7,7.0,0.0382601,0,,2.0,,3.0,3.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11391266,home,Toulouse,Thijs Dallinga,,,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,9,9,False,23.0,14.0,2.0,2.0,0.0,7.0,9.0,7.0,14.0,1.0,,,90.0,34.0,6.9,11.0,0.0479481,1,,,4.0,3.0,7.0,2.0,2.0,,1.0,,1.0,,,,,,0.0958,,,,2.0,,2.0,1.0,1.0,3.0,,,,,,,,
