match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,captain,stat_bigChanceMissed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_keyPass,stat_challengeLost,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot
12499788,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,False,29.0,23.0,12.0,6.0,0.0,19.0,20.0,4.0,9.0,7.0,1.0,2.0,2.0,90.0,37.0,7.4,6.0,0.00077872,0,0.3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499788,home,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,52.0,44.0,4.0,1.0,0.0,15.0,18.0,29.0,34.0,7.0,,,,90.0,71.0,7.8,11.0,0.0423969,1,,,,2.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,0.094,,,,,,,,,,,,,,,,
12499788,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,51.0,42.0,4.0,1.0,0.0,29.0,31.0,13.0,20.0,4.0,,,,90.0,70.0,7.9,9.0,0.0761801,1,,,,2.0,3.0,3.0,5.0,,,,1.0,10.0,2.0,2.0,,0.1837,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12499788,home,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,61.0,51.0,10.0,4.0,0.0,30.0,32.0,21.0,29.0,5.0,,,,90.0,78.0,7.7,11.0,0.0111787,2,,,,3.0,3.0,4.0,5.0,,,,,5.0,1.0,1.0,1.0,0.0714,,,2.0,2.0,,1.0,1.0,1.0,0.0086,,,,,,,
12499788,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,11,11,False,28.0,20.0,3.0,1.0,0.0,6.0,8.0,17.0,26.0,2.0,,,,90.0,51.0,7.2,14.0,0.366609,1,,,,1.0,2.0,2.0,4.0,1.0,,,,4.0,,1.0,1.0,0.019,,,2.0,2.0,,,,1.0,,6.0,3.0,1.0,,,,
12499788,home,FC Augsburg,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,False,45.0,42.0,1.0,,0.0,14.0,14.0,29.0,37.0,5.0,,,,90.0,65.0,6.7,12.0,0.119021,1,,,,,,7.0,2.0,1.0,2.0,,,1.0,,2.0,1.0,0.0043,,,2.0,1.0,,3.0,,1.0,,6.0,1.0,1.0,1.0,1.0,,
12499788,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,48.0,38.0,,,0.0,11.0,14.0,27.0,34.0,3.0,,,,90.0,62.0,7.2,12.0,0.0254635,0,,,,2.0,4.0,5.0,8.0,,2.0,1.0,,3.0,,2.0,1.0,,,,3.0,2.0,,1.0,,,,,,,1.0,,,
12499788,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,False,34.0,28.0,2.0,1.0,0.0,8.0,8.0,22.0,31.0,1.0,,,,66.0,52.0,7.2,11.0,0.192053,3,,,,1.0,,2.0,4.0,,1.0,,,,,,1.0,0.2206,,,3.0,1.0,1.0,,,3.0,,5.0,2.0,3.0,,,,
12499788,home,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,34.0,25.0,3.0,,0.0,14.0,15.0,11.0,21.0,6.0,,,,89.0,58.0,6.7,16.0,0.0511445,0,,,,3.0,1.0,10.0,2.0,,3.0,,,4.0,,1.0,1.0,,,,,,2.0,2.0,,,,2.0,,1.0,2.0,,,
12499788,home,FC Augsburg,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,24.0,19.0,,,0.0,8.0,10.0,11.0,14.0,1.0,,,,75.0,44.0,6.9,13.0,0.0221859,3,,,,1.0,1.0,6.0,4.0,2.0,3.0,1.0,1.0,,,1.0,4.0,0.0984,,,1.0,1.0,1.0,2.0,1.0,1.0,0.037,,,1.0,,,,
