match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_fouls,captain,stat_blockedScoringAttempt,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_outfielderBlock
13444490,home,Miami FC,Bill Hamid,bill-hamid,B. Hamid,G,28,191.0,37,M,150041,EUR,659491200,G,28,28,False,19.0,18.0,6.0,5.0,0.0,16.0,16.0,2.0,3.0,1.0,7.0,1.0,3.0,90.0,27.0,6.8,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444490,home,Miami FC,Nicolás Cardona,nicolas-cardona,N. Cardona,D,4,180.0,45,M,1099327,EUR,918691200,D,4,4,False,56.0,41.0,8.0,4.0,1.0,20.0,23.0,21.0,33.0,2.0,7.0,,,90.0,84.0,7.9,20.0,1,Nicolás Cardona,,1.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,
13444490,home,Miami FC,Daltyn Knutson,daltyn-knutson,D. Knutson,D,13,187.0,4,M,981107,EUR,857174400,D,13,13,False,63.0,51.0,11.0,3.0,0.0,25.0,28.0,26.0,35.0,5.0,8.0,,,90.0,74.0,6.5,13.0,2,,,,,,4.0,1.0,1.0,,,,2.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,
13444490,home,Miami FC,Bolu Akinyode,akinyode-bolu,B. Akinyode,D,21,187.0,16,M,800422,EUR,770256000,D,21,21,False,35.0,30.0,2.0,,0.0,23.0,23.0,7.0,12.0,2.0,1.0,,,67.0,39.0,6.6,5.0,0,,,,,,1.0,2.0,,,,,,,1.0,,,1.0,,1.0,,True,,,,,,,,,,
13444490,home,Miami FC,Alejandro Mitrano,alejandro-mitrano,A. Mitrano,D,3,181.0,23,M,911590,EUR,891648000,D,3,3,False,62.0,54.0,4.0,2.0,0.0,27.0,29.0,27.0,33.0,,5.0,,,90.0,79.0,7.0,12.0,1,,,3.0,1.0,,2.0,5.0,1.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,
13444490,home,Miami FC,Allen Gavilanes,allen-gavilanes,A. Gavilanes,M,7,170.0,12,M,982813,EUR,935452800,M,7,7,False,39.0,33.0,2.0,1.0,0.0,4.0,4.0,29.0,35.0,,3.0,,,67.0,66.0,8.7,22.0,2,,,9.0,,1.0,6.0,10.0,4.0,4.0,3.0,1.0,,,,,1.0,6.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,
13444490,home,Miami FC,Gerald Díaz,gerald-diaz,G. Díaz,M,16,173.0,34,M,965485,EUR,922665600,M,16,16,False,73.0,68.0,11.0,11.0,0.0,29.0,31.0,39.0,42.0,,1.0,,,90.0,88.0,7.7,10.0,2,,,1.0,,1.0,5.0,7.0,1.0,1.0,1.0,,,,5.0,3.0,3.0,,3.0,1.0,3.0,,,,2.0,,,1.0,,,,
13444490,home,Miami FC,Cristian Matias Vazquez,cristian-matias-vazquez,C. M. Vazquez,M,30,170.0,8,M,1499974,EUR,910742400,M,30,30,False,76.0,67.0,8.0,5.0,0.0,21.0,23.0,46.0,53.0,,8.0,,,90.0,98.0,8.4,14.0,1,,,2.0,1.0,,5.0,8.0,2.0,6.0,4.0,1.0,,3.0,4.0,2.0,,,6.0,,,,,1.0,1.0,,,,,,,
13444490,home,Miami FC,Deian Verón,deian-veron,D. Verón,M,11,181.0,50,M,1086956,EUR,969840000,M,11,11,False,35.0,26.0,11.0,6.0,1.0,4.0,5.0,22.0,30.0,,2.0,,,45.0,49.0,7.3,14.0,2,Deian Veron,,3.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,,1.0,,,,3.0,,3.0,1.0,1.0,,1.0,,,,,,,,,
13444490,home,Miami FC,Francisco Bonfiglio,bonfiglio-francisco,F. Bonfiglio,F,9,182.0,51,M,1214434,EUR,1009929600,F,9,9,False,16.0,16.0,,,0.0,2.0,2.0,14.0,14.0,,1.0,,,67.0,26.0,8.4,3.0,5,,,,,1.0,1.0,1.0,,,,,2.0,,,,1.0,,,1.0,,,,,3.0,2.0,,1.0,,,,
13444490,home,Miami FC,Kevin Hoyos,kevin-hoyos,K. Hoyos,F,29,180.0,5,M,790596,EUR,730598400,F,29,29,False,16.0,9.0,,,0.0,,1.0,9.0,15.0,,1.0,,,54.0,26.0,6.7,11.0,1,,,,,1.0,4.0,3.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,
13444490,home,Miami FC,Francesco Celeste,francesco-celeste,F. Celeste,M,22,170.0,15,M,367278,EUR,767923200,M,22,22,True,48.0,43.0,7.0,6.0,0.0,26.0,27.0,17.0,21.0,,2.0,,,45.0,59.0,7.1,10.0,0,,,3.0,1.0,,3.0,3.0,2.0,,,,,,2.0,2.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,
13444490,home,Miami FC,Lucas Melano,lucas-melano,L. Melano,M,26,184.0,43,M,249071,EUR,730944000,F,26,26,True,12.0,10.0,,,0.0,3.0,3.0,7.0,9.0,,2.0,,,36.0,16.0,6.6,5.0,0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
13444490,home,Miami FC,Sebastián Blanco,sebastian-blanco,S. Blanco,M,10,166.0,80,M,33239,EUR,574387200,M,10,10,True,26.0,22.0,2.0,2.0,0.0,14.0,14.0,8.0,12.0,,2.0,,,23.0,31.0,7.0,6.0,1,,,2.0,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,
13444490,home,Miami FC,Tobías Zárate,tobias-zarate,T. Zárate,F,18,179.0,51,M,1017173,EUR,962928000,F,18,18,True,15.0,11.0,,,0.0,4.0,4.0,7.0,11.0,,,,,23.0,17.0,7.2,4.0,1,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,
13444490,home,Miami FC,Michael Lawrence,michael-lawrence,M. Lawrence,F,19,188.0,5,M,1489685,EUR,931564800,F,19,19,True,11.0,7.0,2.0,,0.0,5.0,5.0,2.0,6.0,1.0,1.0,,,23.0,20.0,6.5,7.0,0,Michael Lawrence,,1.0,,,2.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,
13444490,home,Miami FC,Rafael Martell,rafael-martell,R. Martell,G,12,183.0,4,M,1872419,EUR,1070150400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444490,home,Miami FC,Matías Romero,matias-romero,M. Romero,M,8,176.0,16,M,941096,EUR,823132800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444490,away,Naples United FC,Joshua Burton,joshua-burton,J. Burton,G,1,,1,M,2072969,EUR,997228800,G,1,1,False,20.0,9.0,15.0,4.0,0.0,7.0,9.0,2.0,11.0,3.0,13.0,3.0,5.0,90.0,41.0,7.1,11.0,0,Joshua Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,
