match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_outfielderBlock,stat_totalCross,stat_keyPass,stat_dispossessed,stat_goalAssist,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_punches
11409102,home,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,True,31.0,21.0,16.0,6.0,16.0,17.0,5.0,14.0,10.0,1.0,2.0,2.0,1.0,1.0,90.0,38.0,7.3,10.0,0.00371851,0,0.1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409102,home,Sporting CP,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,False,,29.0,23.0,4.0,3.0,17.0,19.0,6.0,10.0,5.0,,,,,,62.0,40.0,6.8,9.0,0.00285714,0,,Eduardo,Quaresma,1.0,2.0,6.0,8.0,1.0,1.0,2.0,6.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
11409102,home,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,,36.0,34.0,2.0,1.0,28.0,29.0,6.0,7.0,3.0,,,,,,90.0,46.0,7.0,2.0,0.00205677,2,,Ousmane,Diomande,,1.0,2.0,3.0,,,3.0,,,,2.0,ousdiomande,1.0,1.0,1.0,1.0,2.0,0.2082,0.2812,,,,,,,,,,,,
11409102,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,,42.0,34.0,7.0,3.0,25.0,26.0,9.0,16.0,2.0,,,,,,90.0,47.0,6.8,8.0,0.00186544,0,,Gonçalo,Inácio,2.0,,4.0,3.0,,1.0,,,,,3.0,goncaloinacio_25,,,,,2.0,,,1.0,1.0,,,,,,,,,,
11409102,home,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,21,21,False,,22.0,16.0,2.0,1.0,6.0,10.0,10.0,14.0,6.0,,,,,,75.0,38.0,7.2,10.0,0.195886,0,,,,,,1.0,4.0,1.0,1.0,2.0,,,1.0,,,,,,,3.0,,,1.0,,2.0,2.0,,,,,,,,
11409102,home,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,,26.0,23.0,2.0,1.0,11.0,12.0,12.0,14.0,8.0,,,,,,90.0,44.0,6.8,7.0,0.00876414,0,,Morten,Hjulmand,,,6.0,6.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,
11409102,home,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,,19.0,17.0,2.0,1.0,9.0,9.0,8.0,10.0,2.0,,,,,,84.0,30.0,6.6,5.0,0.0788468,0,,Hidemasa,Morita,,,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,2.0,,,,,,,
11409102,home,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,M,2,2,False,,48.0,35.0,5.0,2.0,21.0,27.0,14.0,21.0,6.0,,,,,,90.0,60.0,7.3,14.0,0.0283175,0,,,,1.0,1.0,3.0,6.0,1.0,1.0,1.0,3.0,3.0,,1.0,,,,,,1.0,,,1.0,,,2.0,,1.0,,,,,,
11409102,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,,11.0,10.0,1.0,1.0,1.0,1.0,10.0,11.0,3.0,,,,,,75.0,26.0,7.0,7.0,0.0666409,2,,,,,,3.0,4.0,,1.0,,,,3.0,,,,,1.0,,3.0,0.0604,0.1156,1.0,,1.0,,3.0,,1.0,1.0,,,,
11409102,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,,17.0,12.0,2.0,,4.0,5.0,9.0,15.0,3.0,,,,,,84.0,35.0,7.5,11.0,0.262677,4,,,,2.0,,4.0,1.0,,2.0,,1.0,,1.0,,pedroogoncalves28,1.0,2.0,2.0,,,0.9381,0.8939,,,3.0,1.0,,,1.0,,1.0,1.0,,
11409102,home,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,,19.0,15.0,1.0,,4.0,4.0,11.0,16.0,3.0,,,,,,90.0,43.0,8.7,14.0,0.472065,1,,,,3.0,2.0,11.0,8.0,,7.0,1.0,1.0,,2.0,4.0,VGyökeres,,,1.0,,2.0,0.0721,0.2186,4.0,,1.0,2.0,2.0,1.0,,,2.0,1.0,2.0,
