match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_shotOffTarget,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12181413,home,Lorient,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,1426228,EUR,1151020800,F,22,22,False,16.0,10.0,1.0,,5.0,5.0,5.0,12.0,,2.0,,,,68.0,24.0,6.3,9.0,0.0101859,0,,,,2.0,1.0,,,,,1.0,,,,,,1.0,,,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,
12181413,home,Lorient,Benjamin Mendy,benjamin-mendy,B. Mendy,D,23,185,2303,M,139225,EUR,774403200,D,5,5,True,19.0,17.0,2.0,2.0,5.0,6.0,13.0,19.0,,2.0,,,,29.0,32.0,7.4,8.0,0.101654,0,,,,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,,6.0,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,,,1.0,,,,
12181413,home,Lorient,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,1153265,EUR,1102464000,M,10,10,True,21.0,17.0,3.0,3.0,5.0,5.0,12.0,16.0,,2.0,,,,29.0,27.0,6.7,7.0,0.0496103,1,,Badredine Bouanani,,3.0,1.0,,,,,1.0,,,,0.0227,,,,2.0,1.0,,1.0,,,bouanani,,1.0,,1.0,,,,,,,
12181413,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,True,28.0,25.0,3.0,2.0,10.0,11.0,15.0,17.0,,2.0,,,,22.0,32.0,6.9,3.0,0.028721,1,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,0.0157,0.0402,,,,,,,,,,,,,,,,,,,,
12181413,home,Lorient,Mohamed Bamba,mohamed-bamba,M. Bamba,F,9,185,944,M,1405239,EUR,1007942400,F,9,9,True,13.0,10.0,,,5.0,6.0,5.0,7.0,,3.0,,,,22.0,18.0,7.4,3.0,0.00202917,2,,,,3.0,1.0,,,,,2.0,1.0,,,0.0754,0.2734,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,1.0,,
12181413,home,Lorient,Panos Katseris,panos-katseris,P. Katseris,M,13,175,251,M,1402217,EUR,994291200,M,7,7,True,6.0,5.0,,,4.0,4.0,1.0,4.0,,1.0,,,,11.0,13.0,6.5,4.0,0.00122954,1,,,,,2.0,,,,,,1.0,,1.0,0.115,0.4438,2.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,
12181413,home,Lorient,Alfred Gomis,alfred-gomis,A. Gomis,G,1,196,1220,M,143695,EUR,747187200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12181413,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12181413,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12181413,home,Lorient,Aiyegun Tosin,aiyegun-tosin,A. Tosin,F,15,179,2383,M,875548,EUR,898819200,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12181413,away,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,824509,EUR,919900800,G,99,99,False,32.0,24.0,11.0,4.0,24.0,29.0,,3.0,1.0,7.0,4.0,5.0,,90.0,40.0,7.3,8.0,9.857e-05,0,0.3872,,,,,,,,,,,,,,,,,,,,,,,donnarumma,,,,,,,,,,1.0,1.0
12181413,away,Paris Saint-Germain,Yoram Zague,zague-yoram,Y. Zague,D,24,168,2143,M,1403218,EUR,1147651200,D,42,42,False,86.0,78.0,8.0,3.0,48.0,53.0,30.0,33.0,,8.0,,,,90.0,107.0,6.5,10.0,0.0106533,1,,,,13.0,8.0,10.0,7.0,4.0,,3.0,,,,0.0229,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,
12181413,away,Paris Saint-Germain,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9818,M,187205,EUR,792460800,D,37,37,False,111.0,106.0,8.0,6.0,73.0,76.0,33.0,35.0,5.0,7.0,,,,90.0,120.0,6.9,5.0,0.0116337,0,,,,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,milanskriniar,,,,,,,,,,,
12181413,away,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,352370,EUR,824256000,D,21,21,False,86.0,81.0,6.0,3.0,38.0,41.0,43.0,45.0,1.0,3.0,,,,64.0,92.0,7.1,5.0,0.0187343,0,,,,,3.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,lucashernandez21,,,,,,,,,,,
12181413,away,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,989768,EUR,1024444800,D,25,25,False,45.0,37.0,2.0,,17.0,21.0,20.0,26.0,,1.0,,,,73.0,58.0,6.9,13.0,0.321773,0,,,,4.0,1.0,,,,,,,,,,,2.0,1.0,,1.0,1.0,2.0,3.0,1.0,nunomendes_5,1.0,,,,,,1.0,,,,
12181413,away,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21840,M,1473491,EUR,1147824000,M,41,41,False,22.0,20.0,,,8.0,8.0,12.0,14.0,,7.0,,,,61.0,37.0,7.4,7.0,0.0104777,1,,,,2.0,7.0,,6.0,5.0,,,,,1.0,0.0335,,,,,2.0,1.0,3.0,,1.0,,,1.0,,,,,1.0,,,,
12181413,away,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,784655,EUR,828489600,M,8,8,False,83.0,73.0,8.0,7.0,43.0,46.0,30.0,37.0,1.0,10.0,,,,90.0,97.0,7.5,10.0,0.05109,2,,,,2.0,6.0,1.0,2.0,2.0,,,,,1.0,0.1047,,,1.0,,2.0,2.0,,1.0,1.0,fabianruiz52,,1.0,,2.0,,,,1.0,,,
12181413,away,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,M,19,19,False,30.0,27.0,2.0,2.0,11.0,13.0,16.0,18.0,1.0,2.0,,,,61.0,36.0,6.7,5.0,0.0241482,0,,,,1.0,2.0,,2.0,,,,,,,,,1.0,,,,,1.0,1.0,,kanginlee,,,,,,,,,,,
12181413,away,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,818244,EUR,863654400,F,10,10,False,56.0,47.0,3.0,2.0,19.0,20.0,28.0,41.0,1.0,3.0,,,,90.0,76.0,9.3,18.0,0.143698,3,,,,3.0,6.0,,2.0,2.0,,,2.0,,1.0,0.6576,1.3286,5.0,1.0,3.0,2.0,1.0,,,3.0,ODembélé,,1.0,,2.0,,2.0,,,2.0,,
12181413,away,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,9,9,False,14.0,11.0,,,5.0,8.0,6.0,6.0,,,,,,62.0,16.0,6.4,3.0,0.00291258,0,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,goncaloramos88,,,,,,,,,,,
12181413,away,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,826643,EUR,914112000,F,7,7,False,49.0,41.0,2.0,1.0,11.0,13.0,30.0,37.0,,3.0,,,,90.0,68.0,10.0,13.0,0.541468,5,,,,4.0,5.0,1.0,,,True,,4.0,,1.0,0.4541,1.6175,1.0,,1.0,6.0,,1.0,,4.0,KMbappé,1.0,1.0,,4.0,,,1.0,,2.0,,
12181413,away,Paris Saint-Germain,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,28,28,True,15.0,12.0,,,5.0,7.0,7.0,8.0,1.0,5.0,,,,29.0,22.0,6.4,5.0,0.00540561,0,,,,2.0,2.0,,1.0,,,,,,,,,,1.0,,2.0,,,,,Carlos10Soler,,,,,,,,,,,
12181413,away,Paris Saint-Germain,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,4,4,True,25.0,21.0,2.0,2.0,14.0,16.0,7.0,9.0,1.0,2.0,,,,29.0,36.0,6.9,6.0,0.00462655,0,,,,3.0,6.0,,2.0,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,2.0,,,,1.0,ugartemanu,,,,1.0,,,,,,,
12181413,away,Paris Saint-Germain,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,871706,EUR,912816000,F,23,23,True,12.0,9.0,1.0,1.0,3.0,4.0,6.0,8.0,,1.0,,,,28.0,18.0,6.8,8.0,0.0640232,1,,,,5.0,,,,,,2.0,,,,0.1638,,,,2.0,1.0,,1.0,,3.0,RKM,,,,,,1.0,1.0,1.0,,,
12181413,away,Paris Saint-Germain,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,26,26,True,19.0,17.0,,,14.0,16.0,3.0,3.0,2.0,2.0,,,,26.0,26.0,6.7,3.0,0.0011772,0,,,,,3.0,,,,,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,
12181413,away,Paris Saint-Germain,Ethan Mbappé,ethan-mbappe,E. Mbappé,M,8,180,27254,M,1402698,EUR,1167350400,M,38,38,True,13.0,13.0,1.0,1.0,9.0,9.0,4.0,5.0,,1.0,,,,17.0,19.0,6.6,1.0,0.0148778,2,,Ethan Mbappé,,3.0,,2.0,,,,,1.0,,,0.1416,0.0285,1.0,,,,,,1.0,,ethanmbappe,,,,,,,,1.0,,,
12181413,away,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,keylornavas_1,,,,,,,,,,,
12181413,away,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,1108441,EUR,1069632000,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,Lucas Beraldo,,,,,,,,,,,,,,,,,,,,,,lberaldo,,,,,,,,,,,
12181413,away,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,99545,EUR,684374400,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,DaniloP,,,,,,,,,,,
12181413,away,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,361004,EUR,822182400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,marcoasensio10,,,,,,,,,,,
