match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_interceptionWon,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_bigChanceMissed
10433977,home,Antalyaspor,Muhammed Alperen Uysal,muhammed-alperen-uysal,M. A. Uysal,G,1,190,11,M,97960,EUR,757382400,G,1,1,False,39.0,32.0,16.0,9.0,24.0,26.0,8.0,13.0,3.0,7.0,1.0,2.0,5.0,1.0,1.0,1.0,90.0,52.0,7.4,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433977,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,29.0,25.0,3.0,2.0,13.0,15.0,13.0,15.0,,2.0,,,,,,,90.0,46.0,6.4,5.0,1,1.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10433977,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,61.0,52.0,8.0,4.0,34.0,38.0,18.0,23.0,4.0,6.0,,,,,,,90.0,70.0,7.3,10.0,2,,,,3.0,4.0,,,,,1.0,1.0,,3.0,,True,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10433977,home,Antalyaspor,Christian Luyindama,christian-luyindama,C. Luyindama,D,,191,355,,867191,EUR,757987200,D,28,28,False,15.0,13.0,2.0,1.0,12.0,12.0,1.0,3.0,1.0,,,,,,,,26.0,19.0,6.0,3.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
10433977,home,Antalyaspor,Fedor Kudryashov,fedor-kudryashov,F. Kudryashov,D,30,181,42,M,24639,EUR,544579200,D,13,13,False,51.0,47.0,6.0,2.0,36.0,36.0,11.0,15.0,1.0,1.0,,,,,,,90.0,59.0,6.4,6.0,0,,,,2.0,2.0,,,,,,,1.0,1.0,,,1.0,,,,1.0,,Fedor,Kudryashov,1.0,2.0,1.0,,,,
10433977,home,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,37.0,33.0,3.0,3.0,18.0,18.0,16.0,24.0,1.0,7.0,,,,,,,90.0,62.0,8.6,9.0,6,,5.0,1.0,2.0,2.0,,,,3.0,2.0,1.0,,2.0,,,,2.0,1.0,2.0,1.0,2.0,,,,,,,,,
10433977,home,Antalyaspor,Shoya Nakajima,shoya-nakajima,S. Nakajima,F,10,167,664,M,155825,EUR,777600000,M,22,22,False,15.0,14.0,,,1.0,2.0,14.0,16.0,,4.0,,,,,,,87.0,34.0,6.9,8.0,0,,3.0,1.0,4.0,8.0,,3.0,,,3.0,2.0,4.0,,3.0,,,,,,1.0,,,,,,,2.0,1.0,,
10433977,home,Antalyaspor,Fernando,fernando,Fernando,M,,175,141,M,123354,EUR,699580800,M,8,8,False,46.0,44.0,7.0,7.0,23.0,24.0,24.0,32.0,,2.0,,,,,,,87.0,60.0,7.4,10.0,2,1.0,10.0,3.0,,1.0,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,,,,,,,1.0,,
10433977,home,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,False,36.0,33.0,,,18.0,18.0,15.0,18.0,2.0,9.0,,,,,,,90.0,41.0,6.7,5.0,0,,,,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,2.0,,,,1.0,,,,,,
10433977,home,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,M,20,20,False,28.0,22.0,1.0,1.0,5.0,5.0,17.0,24.0,,3.0,,,,,,,68.0,37.0,7.2,9.0,2,,1.0,,1.0,,,,,,,,,2.0,4.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,
10433977,home,Antalyaspor,Haji Wright,haji-wright,H. Wright,F,11,193,2072,M,818391,EUR,890956800,F,9,9,False,12.0,10.0,1.0,,3.0,3.0,7.0,9.0,,,,,,,,,87.0,28.0,6.9,10.0,3,,,,7.0,2.0,,,,1.0,,,2.0,4.0,,,,1.0,1.0,1.0,4.0,,,,1.0,,,2.0,,1.0,
