match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,captain,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_totalCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_hitWoodwork,stat_outfielderBlock,stat_errorLeadToAShot,stat_goals
14572986,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3692,M,,804909,EUR,866332800,F,10,10,False,30.0,28.0,,,0.0,13.0,13.0,17.0,,2.0,,2.0,,,,90.0,45.0,6.2,10.0,0.0451846,171.59026366866,21.0,9.66,11.235,,0,,-0.22,0.41,0.15,,15.0,1.0,5.0,,3.0,,1.0,,4.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,
14572986,home,Fiorentina,Eddy Kouadio,Eddy Kouadio,,eddy-kouadio,E. Kouadio,D,60,191,232,M,,1526933,EUR,1146960000,D,60,60,True,9.0,8.0,,,0.0,4.0,5.0,4.0,1.0,4.0,1.0,1.0,,,,27.0,20.0,7.2,6.0,0.0293919,52.658218906962,9.0,-0.73500000000002,6.825,,0,,0.12,-0.12,0.17,,1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,,4.0,,,,1.0,,,,,,,,,
14572986,home,Fiorentina,Moise Kean,,,moise-kean,M. Kean,F,20,183,15092,M,moise_kean,835601,EUR,951696000,F,20,20,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,,,,,,,27.0,7.0,6.4,2.0,0.0120438,6.0984289780238,1.0,-2.31,-2.31,,0,,0.04,-0.04,0.13,,2.0,,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14572986,home,Fiorentina,Mattia Viti,,,mattia-viti,M. Viti,D,2,190,527,M,,1009268,EUR,1011830400,D,26,26,True,17.0,14.0,2.0,,0.0,7.0,8.0,9.0,3.0,4.0,1.0,,,,,11.0,22.0,6.9,3.0,0.0369833,70.067946107894,10.0,7.245,15.855,,0,,0.13,0.0,-0.04,,7.0,1.0,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14572986,home,Fiorentina,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4329,M,nicolofagioli,901850,EUR,981936000,M,44,44,True,18.0,15.0,1.0,,0.0,11.0,13.0,5.0,,2.0,1.0,3.0,,,,11.0,23.0,6.7,5.0,0.0018699,68.601865638451,13.0,9.24,8.19,,0,,-0.01,0.06,0.14,,3.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
14572986,home,Fiorentina,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178,829,M,,1012179,EUR,1047772800,M,22,22,True,9.0,7.0,,,0.0,3.0,4.0,5.0,,2.0,,,,,,11.0,15.0,6.7,4.0,0.0390004,119.88613594174,10.0,49.98,19.635,,0,,0.06,0.15,-0.05,,3.0,,1.0,,2.0,1.0,,,1.0,,,,1.0,,2.0,,,2.0,,,,1.0,,,,,,,,,
14572986,home,Fiorentina,Luca Lezzerini,,,luca-lezzerini,L. Lezzerini,G,1,195,137,M,,139272,EUR,796003200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,home,Fiorentina,Tommaso Martinelli,,,martinelli-tommaso,T. Martinelli,G,50,194,716,M,,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,home,Fiorentina,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1742,M,,208988,EUR,746755200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,home,Fiorentina,Eman Košpo,Eman Kospo,,eman-kospo,E. Kospo,D,23,191,2202,M,,1542041,EUR,1179360000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,home,Fiorentina,Simon Sohm,,,simon-sohm,S. Sohm,M,23,188,933,M,,909991,EUR,986947200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,home,Fiorentina,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11561,M,ami2r,1121333,EUR,1011830400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,home,Fiorentina,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190,1583,M,,958982,EUR,980553600,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,away,AEK Athens,Thomas Strakosha,,,thomas-strakosha,T. Strakosha,G,1,191,1722,M,,227212,EUR,795571200,G,1,1,False,35.0,18.0,23.0,6.0,0.0,13.0,18.0,17.0,1.0,1.0,2.0,9.0,3.0,3.0,2.0,90.0,44.0,7.7,17.0,0.00193143,95.140822103108,16.0,1.05,15.54,0.8724,0,1.6455,0.12,0.01,-0.04,0.64,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,away,AEK Athens,Lazaros Rota,,,lazaros-rota,L. Rota,D,12,180,866,M,,941338,EUR,872294400,D,12,12,False,50.0,46.0,3.0,1.0,0.0,24.0,24.0,26.0,,5.0,2.0,8.0,,,,90.0,73.0,7.1,8.0,0.690224,184.63393260204,29.0,-85.89,4.305,,1,,0.04,0.17,0.0,,22.0,,3.0,1.0,1.0,1.0,4.0,2.0,3.0,,1.0,,1.0,,1.0,,1.0,,,0.0645,-0.24,,1.0,,,,,,1.0,1.0,
14572986,away,AEK Athens,Harold Moukoudi,,,harold-moukoudi,H. Moukoudi,D,2,191,781,M,,795128,EUR,880588800,D,2,2,False,46.0,42.0,5.0,3.0,0.0,36.0,37.0,9.0,3.0,3.0,2.0,1.0,,,,90.0,54.0,7.5,4.0,0.00154338,149.64343967033,22.0,-36.015,7.245,,1,,0.07,0.06,0.72,,6.0,3.0,3.0,,,2.0,,,,,,,,True,,,,,,0.1048,-0.45,,1.0,,,,,,2.0,,
14572986,away,AEK Athens,Filipe Relvas,,,filipe-relvas,F. Relvas,D,44,192,535,M,,1131931,EUR,937785600,D,44,44,False,42.0,40.0,1.0,,0.0,31.0,31.0,11.0,,,5.0,2.0,,,,90.0,52.0,6.8,2.0,0.00293417,178.55554958921,26.0,-58.695,10.29,,0,,0.06,0.19,0.45,,9.0,2.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14572986,away,AEK Athens,Stavros Pilios,,,stavros-pilios,S. Pilios,D,3,175,431,M,,974076,EUR,976406400,D,3,3,False,47.0,32.0,6.0,1.0,1.0,19.0,26.0,21.0,,3.0,4.0,3.0,,,,90.0,70.0,7.3,19.0,0.519703,268.35281040688,30.0,-138.495,12.18,,4,,0.45,0.46,0.0,,11.0,,4.0,1.0,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,2.0,,3.0,,0.1886,-0.53,1.0,3.0,,1.0,0.1173,,,,,
14572986,away,AEK Athens,Orbelín Pineda,,,orbelin-pineda,O. Pineda,M,13,169,2463,M,,850404,EUR,827625600,M,13,13,False,50.0,46.0,1.0,1.0,0.0,16.0,18.0,32.0,,3.0,,4.0,,,,90.0,61.0,7.2,7.0,0.208275,297.14644420979,36.0,-158.865,7.035,,1,,0.24,0.46,0.16,,29.0,1.0,3.0,,2.0,1.0,2.0,2.0,1.0,,,3.0,1.0,,1.0,,,2.0,,0.0584,-0.2,1.0,,,1.0,0.0586,,,,,
14572986,away,AEK Athens,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3926,M,,279563,EUR,832809600,M,18,18,False,59.0,48.0,9.0,5.0,0.0,29.0,31.0,28.0,,6.0,2.0,4.0,,,,90.0,82.0,6.9,20.0,0.0295639,238.12404381486,32.0,-89.355,6.09,,0,,0.24,0.06,-0.01,,16.0,1.0,10.0,1.0,2.0,,6.0,5.0,1.0,,4.0,2.0,2.0,,,,,3.0,,,,,,,,,,,1.0,,
14572986,away,AEK Athens,Roberto Pereyra,,,roberto-pereyra,R. Pereyra,M,37,184,1199,M,,122701,EUR,663206400,M,37,37,False,19.0,19.0,,,0.0,10.0,10.0,9.0,1.0,3.0,,1.0,,,,66.0,26.0,6.5,4.0,0.016309,94.090182507549,13.0,-27.93,13.755,,0,,0.01,0.08,-0.05,,9.0,,5.0,1.0,,,1.0,1.0,3.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
14572986,away,AEK Athens,Aboubakary Koita,,,aboubakary-koita,A. Koita,M,11,175,1932,M,,890110,EUR,906249600,F,11,11,False,12.0,11.0,,,0.0,6.0,7.0,5.0,,4.0,1.0,5.0,,,,67.0,27.0,6.7,7.0,0.00974901,170.50210717322,17.0,-79.17,8.82,,0,,-0.03,-0.13,0.16,,4.0,,4.0,1.0,2.0,1.0,,,2.0,4.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
14572986,away,AEK Athens,Luka Jović,,,luka-jovic,L. Jović,F,9,181,15080,M,lukajovic,319129,EUR,882835200,F,9,9,False,21.0,14.0,2.0,,0.0,8.0,8.0,13.0,3.0,6.0,1.0,3.0,,,,90.0,33.0,5.7,13.0,0.015977,155.87024675707,23.0,30.66,12.495,,2,,-0.28,0.16,0.18,,6.0,7.0,11.0,1.0,2.0,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,0.8763,-0.73,,1.0,1.0,1.0,0.2385,,,,,
14572986,away,AEK Athens,Mijat Gaćinović,,,mijat-gacinovic,M. Gaćinović,M,8,175,812,M,,190917,EUR,792201600,F,8,8,False,23.0,20.0,1.0,,0.0,9.0,9.0,14.0,,3.0,,3.0,,,,81.0,35.0,6.8,9.0,0.00830406,73.221510918758,11.0,-23.625,6.195,,1,,0.1,0.02,-0.05,,11.0,2.0,10.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,,,,0.5216,0.32,,,,1.0,0.9479,,,1.0,,1.0
14572986,away,AEK Athens,Petros Mantalos,,,petros-mantalos,P. Mantalos,M,20,176,1262,M,,80465,EUR,683596800,M,20,20,True,20.0,17.0,1.0,,0.0,6.0,6.0,14.0,,1.0,1.0,1.0,,,,24.0,28.0,6.9,6.0,0.0985349,99.730675562662,14.0,-55.02,4.305,,0,,0.3,0.08,0.0,,8.0,,2.0,,,1.0,,,,1.0,1.0,2.0,1.0,,,,,4.0,,,,1.0,,,,,,,,,
14572986,away,AEK Athens,Zini,,,zini,Zini,F,90,181,1467,M,,1002334,EUR,1025654400,F,90,90,True,6.0,4.0,,,0.0,3.0,3.0,3.0,,4.0,,1.0,,,,22.0,13.0,6.7,2.0,0.00062211,30.778325003791,5.0,-7.14,7.14,,2,,-0.01,0.3,0.13,,1.0,3.0,3.0,,2.0,,1.0,,,1.0,,,,,2.0,,,,,0.1374,-0.54,,2.0,,,,,1.0,,,
14572986,away,AEK Athens,Marko Grujić,,,marko-grujic,M. Grujić,M,4,190,1588,M,,280835,EUR,829353600,M,4,4,True,10.0,8.0,,,0.0,1.0,2.0,8.0,,1.0,,1.0,,,,9.0,11.0,6.6,2.0,0.00801191,26.500806412151,5.0,2.31,3.885,,0,,0.08,0.01,0.13,,7.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14572986,away,AEK Athens,James Penrice,,,james-penrice,J. Penrice,D,29,175,344,M,,829190,EUR,914284800,D,29,29,True,1.0,1.0,,,0.0,,,1.0,,,,,,,,8.0,2.0,6.6,,0.00051272,30.729250576609,1.0,-28.245,-28.245,,0,,-0.06,0.06,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,away,AEK Athens,Angelos Angelopoulos,,,angelos-angelopoulos,A. Angelopoulos,G,81,185,189,M,,1005956,EUR,1045612800,G,81,81,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,away,AEK Athens,Alberto Brignoli,,,alberto-brignoli,A. Brignoli,G,91,188,468,M,,142904,EUR,682560000,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,away,AEK Athens,Christos Kosidis,Christos Kosidis,,christos-kosidis,C. Kosidis,D,34,182,193,M,,1195714,EUR,1109462400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,away,AEK Athens,Konstantinos Chrysopoulos,,,chrysopoulos-konstantinos,K. Chrysopoulos,D,5,191,271,M,,1386595,EUR,1053475200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572986,away,AEK Athens,Domagoj Vida,,,domagoj-vida,D. Vida,D,21,184,1939,M,,51225,EUR,609811200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
