match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_penaltyWon,stat_accurateCross,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside,stat_hitWoodwork
14288938,home,FC Alverca,Marko Milovanović,Marko,Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,2.0,,,,,,,,16.0,6.0,6.4,3.0,0.00080102,14.556481684796,2.0,8.61,9.975,,0,,0.03,-0.32,0.0,,,1.0,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,
14288938,home,FC Alverca,Cédric Nuozzi,,,cedric-nuozzi,C. Nuozzi,F,11,177,136,M,1405454,EUR,1138579200,F,11,11,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,11.0,5.0,6.7,,0.0262714,5.2921157394751,1.0,3.675,3.675,,0,,0.13,0.04,0.13,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,home,FC Alverca,Kauan Gomes,Kauan,Gomes,kauan-de-souza-gomes,K. d. S. Gomes,D,37,176,34,M,1631412,EUR,1114473600,D,37,37,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,,,,,,1.0,4.0,,1.0,2.588e-05,,,,,,0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,home,FC Alverca,Vasco Moreira,Vasco Moreira,,vasco-moreira,V. Moreira,M,17,180,77,M,1063375,EUR,989193600,M,17,17,True,,,,,0.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,home,FC Alverca,Matheus Mendes,,,matheus-mendes,M. Mendes,G,31,193,410,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,home,FC Alverca,Julián Jose Martinez,Julián Jose Martinez,,julian-jose-martinez,J. Martinez,D,3,177,394,M,1476213,EUR,1070236800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,home,FC Alverca,Isaac James,Isaac,James,isaac-james,I. James,D,12,175,46,M,1915110,EUR,1093651200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,home,FC Alverca,Mathis Clairicia,Mathis Clairicia,,mathis-claricia,M. Clairicia,F,19,188,65,M,1168617,EUR,1030665600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,away,Moreirense,André Ferreira,,,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,False,26.0,19.0,9.0,3.0,0.0,19.0,23.0,,3.0,,,1.0,6.0,,,1.0,1.0,1.0,90.0,32.0,6.3,7.0,0.00013443,,,,,0.0091,0,-0.3938,0.08,,0.25,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14288938,away,Moreirense,Dinis Pinto,Dinis Pinto,,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,False,41.0,35.0,1.0,1.0,0.0,15.0,15.0,20.0,26.0,,1.0,7.0,3.0,,,,,,90.0,69.0,6.9,9.0,0.0179514,101.89384131002,10.0,66.57,49.14,,0,,-0.34,0.08,-0.14,,4.0,10.0,1.0,1.0,,True,,,,,1.0,1.0,1.0,2.0,,49.812901943171,1.0,1.0,,,,,,,,4.0,,,1.0,,,,,
14288938,away,Moreirense,Michel Augusto,,,michel-augusto,M. Augusto,D,3,188,598,M,1411154,EUR,1053388800,D,3,3,False,59.0,58.0,2.0,1.0,0.0,44.0,44.0,14.0,15.0,2.0,4.0,9.0,1.0,,,,,,90.0,77.0,6.2,2.0,0.0495709,92.794375232046,14.0,59.22,11.34,,0,,0.15,0.04,-0.55,,4.0,6.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,3.0,,,,1.0,,,1.0,,,1.0,,
14288938,away,Moreirense,Maracás,,,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,77.0,71.0,4.0,1.0,0.0,49.0,51.0,22.0,26.0,,3.0,4.0,2.0,,,,,,90.0,87.0,6.2,9.0,0.00903638,76.894040543508,11.0,27.93,10.08,,0,,0.24,0.05,-0.17,,1.0,1.0,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,
14288938,away,Moreirense,Álvaro Martínez,,,alvaro-martinez,Á. Martínez,D,17,181,50,M,1175474,EUR,1020470400,D,17,17,False,42.0,40.0,2.0,1.0,0.0,25.0,26.0,15.0,16.0,,2.0,4.0,4.0,,,,,,77.0,54.0,6.4,3.0,0.278842,32.850326600598,5.0,-9.345,7.245,,0,,0.38,-0.2,-0.35,,,2.0,2.0,1.0,2.0,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,2.0,,,,,,
14288938,away,Moreirense,Afonso Assis,,,afonso-assis,A. Assis,M,25,180,55,M,2030567,EUR,1152921600,M,25,25,False,47.0,38.0,5.0,3.0,0.0,14.0,17.0,24.0,30.0,,4.0,3.0,4.0,,,,,,71.0,63.0,6.8,13.0,0.0208044,58.043014786325,13.0,19.005,6.93,,0,,0.0,0.11,-0.03,,1.0,6.0,3.0,2.0,,,,,,,1.0,1.0,,3.0,2.0,,,,,,,,,,,2.0,,,1.0,,,,1.0,
14288938,away,Moreirense,Rodrigo Alonso,,,rodrigo-alonso,R. Alonso,M,21,172,40,M,1142254,EUR,1041379200,M,21,21,False,34.0,31.0,,,0.0,11.0,12.0,20.0,22.0,,2.0,,4.0,,,,,,71.0,41.0,6.8,6.0,0.0239473,80.865856426857,9.0,9.345,13.335,,1,,-0.06,0.05,-0.13,,,2.0,1.0,,1.0,,,,0.4122,0.32,1.0,,,1.0,,13.359943151077,1.0,1.0,,1.0,1.0,,0.7544,1.0,,1.0,,,,,,,,
14288938,away,Moreirense,Diogo Travassos,,,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,M,2,2,False,42.0,38.0,2.0,1.0,0.0,13.0,13.0,25.0,29.0,2.0,7.0,5.0,2.0,,,,,,90.0,74.0,6.8,16.0,0.199121,276.43317554778,24.0,125.475,27.405,,2,,0.18,0.17,0.19,,1.0,7.0,,,1.0,,,2.0,0.2231,-0.53,,4.0,2.0,1.0,,102.60433918049,5.0,7.0,1.0,,,,,3.0,,4.0,,1.0,,,,,,
14288938,away,Moreirense,Alan,,,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,63.0,56.0,7.0,4.0,0.0,8.0,9.0,48.0,54.0,1.0,5.0,,4.0,,,,,,90.0,86.0,7.2,18.0,0.296487,178.81736543054,18.0,59.64,22.68,,1,,0.54,0.1,-0.12,,,4.0,1.0,1.0,3.0,,,,0.025,-0.1,,3.0,1.0,1.0,,44.492502570032,2.0,5.0,1.0,,,,,2.0,1.0,2.0,,1.0,,,,,,
14288938,away,Moreirense,Kiko Bondoso,,,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,M,10,10,False,58.0,53.0,1.0,1.0,0.0,11.0,11.0,42.0,47.0,1.0,3.0,,3.0,,,,,,90.0,66.0,6.1,9.0,0.0580951,184.71457800572,17.0,102.06,22.155,,0,,-0.18,0.2,-0.16,,1.0,2.0,,,,,,,,,1.0,2.0,1.0,1.0,,64.518992846412,3.0,2.0,,,,1.0,,,,,,,,,,,,
14288938,away,Moreirense,Luís Semedo,,,luis-semedo,L. Semedo,F,9,192,491,M,1115751,EUR,1060560000,F,9,9,False,13.0,10.0,,,0.0,3.0,5.0,7.0,8.0,2.0,5.0,,1.0,,,,,,90.0,21.0,6.4,6.0,0.0143954,16.435677589311,3.0,9.765,8.82,,3,,-0.24,0.27,-0.03,,3.0,4.0,,,,,1.0,2.0,0.4404,-0.27,,1.0,1.0,1.0,1.0,8.871229001666,1.0,,,1.0,,,0.17,2.0,,,,,,,,,1.0,
14288938,away,Moreirense,Mateja Stjepanović,Mateja Stjepanovic,,mateja-stjepanovic,M. Stjepanović,M,8,185,313,M,1166006,EUR,1077235200,M,8,8,True,25.0,22.0,4.0,3.0,0.0,5.0,5.0,17.0,20.0,,,,1.0,,,,,,19.0,26.0,6.9,3.0,0.0664754,19.059042741329,4.0,8.82,4.305,,0,,0.21,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,away,Moreirense,Yan Maranhão,Yan,,yan,Y. Maranhão,F,99,183,107,M,1188685,EUR,1031875200,F,99,99,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,19.0,7.0,6.7,2.0,0.00176762,23.958849623601,2.0,23.31,20.265,,2,,-0.02,0.05,0.0,,,1.0,,,,,2.0,,0.3034,-0.21,,,,1.0,,20.437791685992,1.0,1.0,,2.0,,,0.3473,,,1.0,,,,,,,,1.0
14288938,away,Moreirense,Landerson,Landerson,,landerson,Landerson,M,78,167,96,M,1471229,EUR,1165881600,F,78,78,True,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,1.0,1.0,,,,,,,,13.0,13.0,6.7,,0.0210026,7.9498030793222,1.0,7.875,7.875,,1,,0.13,-0.05,0.13,,,1.0,,,,,,,0.0165,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
14288938,away,Moreirense,Mika,,,mika,Mika,G,16,195,33,M,107264,EUR,668390400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,away,Moreirense,Gilberto Batista,,,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,away,Moreirense,Kiko,,,kiko,Kiko,D,27,180,151,M,1395583,EUR,1018915200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,away,Moreirense,Bernardo Martins,,,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,away,Moreirense,Jimi Gower,Jimi Gower,,jimi-gower,J. Gower,M,30,181,749,M,1411034,EUR,1096588800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288938,away,Moreirense,Cedric Teguia,,,cedric-teguia,C. Teguia,M,7,180,82,M,910033,EUR,1001894400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
