match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_fouls,stat_dispossessed,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalOffside,stat_goals,captain,stat_errorLeadToAGoal
12514086,home,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,36.0,16.0,28.0,8.0,0.0,10.0,12.0,6.0,24.0,1.0,2.0,2.0,11.0,1.0,2.0,2.0,3.0,2.0,90.0,47.0,7.5,20.0,0.0123641,0,0.6421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514086,home,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,24.0,21.0,6.0,4.0,0.0,15.0,15.0,6.0,9.0,4.0,5.0,5.0,2.0,1.0,,,,,90.0,34.0,7.3,3.0,0.00596502,1,,,,1.0,3.0,0.0262,,,,,,,,,,,,,,,,,,,,,,,
12514086,home,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,D,29,29,False,32.0,26.0,6.0,3.0,0.0,18.0,18.0,8.0,14.0,3.0,4.0,7.0,5.0,,,,,,90.0,46.0,7.7,6.0,0.00615176,1,,,,,2.0,0.2873,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2025,1.0,,,,,,,,,,,,,
12514086,home,SC Farense,Lucas Áfrico,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,False,31.0,22.0,6.0,2.0,0.0,20.0,22.0,2.0,9.0,1.0,2.0,5.0,,1.0,,,,,90.0,41.0,6.8,9.0,0.00179107,1,,,,,,0.0772,,5.0,,,,1.0,,,,,1.0,5.0,,,,,,,,,,,
12514086,home,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,M,28,28,False,26.0,13.0,2.0,,0.0,9.0,11.0,4.0,15.0,1.0,4.0,2.0,4.0,2.0,,,,,90.0,59.0,6.8,19.0,0.010754,2,,,,1.0,3.0,0.0314,1.0,5.0,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,
12514086,home,SC Farense,Miguel Menino,menino-miguel,M. Menino,M,8,181,78,M,1163100,EUR,1042156800,M,93,93,False,26.0,20.0,2.0,1.0,0.0,9.0,11.0,11.0,15.0,2.0,5.0,,5.0,1.0,,,,,89.0,41.0,6.8,13.0,0.331719,0,,,,,,,2.0,8.0,2.0,,,,2.0,1.0,,1.0,,3.0,1.0,5.0,1.0,,,,,,,,
12514086,home,SC Farense,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,6,6,False,41.0,37.0,11.0,9.0,0.0,28.0,29.0,10.0,13.0,,2.0,3.0,4.0,,,,,,90.0,52.0,7.2,4.0,0.0171716,0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,
12514086,home,SC Farense,Paulo Victor,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,M,2,2,False,26.0,14.0,6.0,1.0,0.0,10.0,14.0,4.0,12.0,2.0,12.0,3.0,1.0,4.0,,,,,90.0,63.0,7.0,20.0,0.00202071,1,,Paulo Victor,,,,0.0245,1.0,7.0,3.0,,,,5.0,2.0,,,1.0,1.0,1.0,2.0,,,,2.0,1.0,,,,
12514086,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,False,14.0,8.0,2.0,1.0,0.0,3.0,4.0,6.0,12.0,2.0,4.0,,4.0,1.0,,,,,77.0,30.0,6.3,11.0,0.0221647,2,,,,,,0.3708,2.0,6.0,1.0,1.0,,,,,,,2.0,1.0,,2.0,,2.0,1.0,3.0,1.0,1.0,,,
12514086,home,SC Farense,Darío Poveda,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,False,13.0,5.0,2.0,1.0,0.0,2.0,2.0,3.0,11.0,4.0,6.0,1.0,2.0,1.0,,,,,76.0,25.0,7.3,11.0,0.0383184,3,,,,1.0,1.0,0.1877,5.0,9.0,1.0,,1.0,,,,0.14,,1.0,1.0,,1.0,,,,3.0,1.0,,1.0,,
