match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goodHighClaim,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_goals
10389915,home,Ajaccio,Jean Fiacre Kouamé Botué,Kouame Jean Fiacre Botue,,jean-fiacre-kouame-botue,J. F. K. Botué,F,11,184,257,M,1102863,EUR,1028678400,F,18,18,False,8.0,5.0,,,,,5.0,8.0,6.0,,2.0,,,,,58.0,22.0,6.8,8.0,0.0498,0.0,0.0301877,2,,,,1.0,7.0,,2.0,1.0,1.0,1.0,,4.0,2.0,1.0,4.0,,2.0,1.0,1.0,,,,,,,,,
10389915,home,Ajaccio,Cyrille Bayala,,,cyrille-bayala,C. Bayala,F,,181,606,M,785876,EUR,832896000,F,14,14,True,15.0,12.0,1.0,1.0,3.0,3.0,9.0,15.0,1.0,2.0,,,,,,32.0,25.0,6.7,10.0,0.0688,0.0408,0.0197634,1,,3.0,,,4.0,1.0,2.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,
10389915,home,Ajaccio,Yoann Touzghar,,,yoann-touzghar,Y. Touzghar,F,,179,154,M,128333,EUR,533606400,F,9,9,True,7.0,6.0,,,,,6.0,7.0,1.0,1.0,,,,,,32.0,9.0,6.6,2.0,0.0,0.0,0.0109027,0,,,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
10389915,home,Ajaccio,Vincent Marchetti,,,vincent-marchetti,V. Marchetti,M,4,181,112,M,795508,EUR,867974400,M,8,8,True,17.0,14.0,6.0,3.0,4.0,4.0,10.0,13.0,,5.0,,,,,,20.0,21.0,6.5,4.0,0.0596,0.0575,0.0242723,2,,,,,4.0,2.0,,,,,,,1.0,,,1.0,,,,,,,2.0,,,,,
10389915,home,Ajaccio,Bevic Moussiti Oko,,,bevic-moussiti-oko,B. M. Oko,F,,185,59,M,806520,EUR,791251200,F,11,11,True,4.0,2.0,,,,1.0,2.0,3.0,1.0,,,,,,,20.0,5.0,6.6,2.0,0.0,0.0,0.0490582,0,,,,1.0,3.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,
10389915,home,Ajaccio,Yanis Cimignani,,,cimignani-yanis,Y. Cimignani,M,21,176,148,M,1049523,EUR,1011657600,M,22,22,True,7.0,5.0,1.0,,2.0,4.0,3.0,5.0,,1.0,,,,,,11.0,13.0,6.3,5.0,0.0,0.0,0.00131459,0,,2.0,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10389915,home,Ajaccio,Francois-Joseph Sollacaro,,,francois-joseph-sollacaro,F. Sollacaro,G,,181,23,M,556980,EUR,764208000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389915,home,Ajaccio,Mickaël Alphonse,,,mickael-alphonse,M. Alphonse,D,3,182,18,M,142061,EUR,616204800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389915,home,Ajaccio,Cedric Avinel,,,cedric-avinel,C. Avinel,D,,183,14,M,23568,EUR,526780800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389915,home,Ajaccio,Mathieu Coutadeur,,,mathieu-coutadeur,M. Coutadeur,M,,170,9,M,16655,EUR,511660800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389915,away,Lorient,Yvon Mvogo,,,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,37.0,18.0,31.0,13.0,6.0,10.0,12.0,27.0,1.0,9.0,1.0,,3.0,,,90.0,44.0,7.3,20.0,0.0,0.0,0.00289477,0,0.0983,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10389915,away,Lorient,Gedeon Kalulu,,,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,D,24,24,False,40.0,28.0,6.0,2.0,18.0,21.0,10.0,20.0,5.0,4.0,1.0,,,,,90.0,62.0,7.1,19.0,0.1203,0.0,0.00817537,1,,1.0,,,3.0,,2.0,2.0,1.0,2.0,1.0,,2.0,1.0,,1.0,2.0,,,1.0,,,,,gedeon_K2,,,
10389915,away,Lorient,Julien Laporte,,,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,30.0,21.0,6.0,1.0,17.0,21.0,4.0,9.0,5.0,4.0,1.0,,,,,90.0,43.0,7.3,9.0,0.0,0.0,0.00096721,0,,,,4.0,3.0,,,,,9.0,1.0,,,,3.0,,,,,2.0,,,,,,,,
10389915,away,Lorient,Montassar Talbi,,,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,37.0,28.0,5.0,1.0,25.0,29.0,3.0,8.0,8.0,5.0,1.0,,,,,90.0,50.0,7.6,9.0,0.0,0.0,0.00092325,0,,,,5.0,1.0,,,,,6.0,4.0,,1.0,,,,2.0,,,,,,,,,,,
10389915,away,Lorient,Vincent Le Goff,,,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,False,31.0,23.0,2.0,1.0,15.0,19.0,8.0,12.0,1.0,4.0,,,,,,90.0,53.0,7.2,11.0,0.0216,0.0874,0.0131747,1,,,,,1.0,,,,,5.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,
10389915,away,Lorient,Théo Le Bris,,,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,M,37,37,False,16.0,13.0,2.0,2.0,5.0,5.0,9.0,14.0,1.0,1.0,,,,,,71.0,25.0,6.8,7.0,0.0,0.0,0.0873017,0,,3.0,1.0,,2.0,,1.0,1.0,,,1.0,2.0,,,2.0,,,,,,,,,,,,,
10389915,away,Lorient,Laurent Abergel,,,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,6,6,False,36.0,33.0,4.0,2.0,22.0,22.0,11.0,14.0,5.0,3.0,1.0,,,,,90.0,47.0,6.6,6.0,0.0,0.0,0.0101447,0,,,,1.0,4.0,2.0,2.0,1.0,,1.0,,1.0,,,,1.0,2.0,,,,,True,,,,,,
10389915,away,Lorient,Enzo Le Fée,,,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,10,10,False,42.0,37.0,7.0,5.0,22.0,24.0,16.0,20.0,11.0,8.0,5.0,,,,,90.0,75.0,7.5,15.0,0.0,0.0,0.0826851,0,,2.0,1.0,1.0,9.0,1.0,6.0,4.0,,5.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,,,1.0,,,,,,1.0,1.0,
10389915,away,Lorient,Ibrahima Kone,,,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,9,9,False,14.0,6.0,,,1.0,2.0,5.0,12.0,9.0,,2.0,,,,,63.0,19.0,6.7,10.0,0.0,0.0,0.00225307,0,,,,6.0,4.0,,,,,,,2.0,1.0,,3.0,,1.0,,,,,,,,,,,
10389915,away,Lorient,Terem Moffi,,,terem-moffi,T. Moffi,F,29,188,3115,M,894396,EUR,927590400,F,13,13,False,15.0,12.0,,,6.0,6.0,6.0,9.0,3.0,1.0,1.0,,,,,83.0,24.0,6.6,8.0,0.4018,0.0804,0.00606642,2,,,,2.0,9.0,,2.0,,1.0,,,2.0,1.0,,5.0,1.0,,,,,2.0,,1.0,,,,,
10389915,away,Lorient,Dango Ouattara,Dango Ouattara,,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,F,11,11,False,14.0,8.0,2.0,1.0,5.0,6.0,3.0,11.0,1.0,6.0,,,,,,83.0,29.0,7.3,12.0,0.3084,0.3559,0.00751773,2,,3.0,,1.0,3.0,,1.0,,,1.0,,2.0,1.0,,1.0,,,,,1.0,,,2.0,,d.ouattara15,,,1.0
10389915,away,Lorient,Stéphane Diarra,,,stephane-diarra,S. Diarra,F,25,173,90,M,834881,EUR,913161600,M,7,7,True,8.0,4.0,1.0,,2.0,3.0,2.0,5.0,6.0,3.0,1.0,,,,,27.0,20.0,6.9,7.0,0.0234,0.0,0.0005609,1,,,,1.0,3.0,1.0,3.0,2.0,,,1.0,2.0,,,1.0,,2.0,2.0,1.0,,,,,,,,,
10389915,away,Lorient,Bonke Innocent,,,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,True,9.0,7.0,1.0,,6.0,6.0,1.0,3.0,1.0,1.0,,,,,,19.0,12.0,6.4,2.0,0.0,0.0,0.0023316,0,,,,1.0,2.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,
10389915,away,Lorient,Darlin Yongwa,,,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,True,3.0,,,,,2.0,,1.0,2.0,1.0,1.0,,,,,13.0,8.0,6.5,5.0,0.0,0.0,0.0,0,,,,,2.0,,1.0,,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,
10389915,away,Lorient,Siriné Doucouré,Siriné,Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,True,4.0,1.0,,,1.0,1.0,,3.0,5.0,,1.0,,,,,13.0,9.0,6.8,4.0,0.0,0.0,6.99e-06,0,,,,2.0,2.0,,1.0,1.0,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,
10389915,away,Lorient,Teddy Bartouche,,,teddy-bartouche,T. Bartouche,G,1,178,46,M,962410,EUR,865468800,G,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389915,away,Lorient,Chrislain Matsima,,,chrislain-matsima,C. Matsima,D,5,192,660,M,963198,EUR,1021420800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389915,away,Lorient,Bamo Meïté,,,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389915,away,Lorient,Julien Ponceau,,,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389915,away,Lorient,Adrian Grbić,,,adrian-grbic,A. Grbić,F,9,188,310,M,282095,EUR,839116800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
