match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_outfielderBlock,stat_wonTackle,player_firstName,player_lastName,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
11392826,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392826,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chriswooh,,,
11392826,home,Stade Rennais,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Bertug Yildirim,,,,,,,,,,,,,
11392826,away,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,29.0,17.0,18.0,6.0,15.0,19.0,2.0,10.0,,,4.0,,,2.0,90.0,33.0,6.3,12.0,0.00079544,0,-0.0388,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
11392826,away,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,False,23.0,18.0,1.0,1.0,9.0,11.0,13.0,22.0,1.0,6.0,1.0,,,,90.0,53.0,7.1,15.0,0.163275,0,,10.0,3.0,9.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,,1.0,1.0,,2.0,2.0,Marvin Senaya,,1.0,,,,,4.0,3.0,,,,,
11392826,away,RC Strasbourg,Gerzino Nyamsi,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,901470,EUR,853891200,D,22,22,False,37.0,31.0,7.0,3.0,22.0,24.0,9.0,13.0,4.0,6.0,1.0,,,,90.0,48.0,6.9,7.0,0.0154652,0,,,,2.0,,,1.0,2.0,1.0,2.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,
11392826,away,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,60.0,48.0,7.0,2.0,42.0,46.0,6.0,14.0,2.0,6.0,6.0,,,,90.0,73.0,6.8,13.0,0.00557206,1,,,1.0,5.0,,,5.0,2.0,1.0,3.0,,,1.0,2.0,0.0851,1.0,1.0,,,,,,,,,1.0,1.0,,,,
11392826,away,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,False,20.0,14.0,1.0,1.0,10.0,12.0,4.0,9.0,,1.0,2.0,,,,86.0,40.0,6.6,9.0,0.00178522,1,,1.0,1.0,2.0,,1.0,4.0,,,,,1.0,2.0,1.0,0.0061,,,,,,,,,,,,,,1.0,,
11392826,away,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,M,29,29,False,25.0,20.0,4.0,3.0,7.0,9.0,13.0,16.0,3.0,5.0,6.0,,,,90.0,37.0,6.9,8.0,0.0263463,0,,,,3.0,2.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,Ismael Doukoure,,,,,,,,,,,,,
11392826,away,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,18,18,False,22.0,18.0,,,11.0,12.0,7.0,10.0,,4.0,7.0,,,,76.0,30.0,6.8,6.0,0.0055313,0,,,,1.0,,,,2.0,,1.0,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
11392826,away,RC Strasbourg,Ângelo,angelo,Ângelo,M,20,182,9953,M,1086455,EUR,1103587200,M,23,23,False,12.0,10.0,1.0,1.0,5.0,5.0,5.0,9.0,,2.0,4.0,,,,58.0,29.0,6.6,9.0,0.00639227,1,,2.0,,3.0,3.0,,,2.0,2.0,,,1.0,2.0,,0.0332,,1.0,Ângelo,,,,,,,,,,angelogabriel,,,
11392826,away,RC Strasbourg,Dion Moise Sahi,dion-moise-sahi,D. M. Sahi,F,80,175,418,M,1113031,EUR,1008806400,M,11,11,False,13.0,10.0,3.0,2.0,4.0,4.0,6.0,9.0,,2.0,2.0,,,,58.0,24.0,7.0,6.0,0.0724884,1,,,,2.0,,,,2.0,3.0,2.0,1.0,1.0,,,0.13,,2.0,Dion Moise Sahi,,,,,,,,,,,,,
11392826,away,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,M,26,26,False,14.0,10.0,,,2.0,3.0,9.0,17.0,,9.0,2.0,,,,90.0,43.0,7.2,18.0,0.0636837,1,,6.0,1.0,9.0,2.0,3.0,,3.0,5.0,2.0,1.0,,2.0,5.0,0.0288,,3.0,,,1.0,,,,,1.0,2.0,1.0,,,1.0,
11392826,away,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,1048333,EUR,1044230400,F,10,10,False,8.0,7.0,,,3.0,3.0,4.0,5.0,1.0,2.0,2.0,,,,75.0,17.0,6.5,3.0,0.00053926,1,,,1.0,3.0,1.0,,2.0,,1.0,1.0,,,,1.0,0.0732,1.0,,,,,1.0,,0.0706,,,,,,,,1.0
11392826,away,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,True,14.0,13.0,1.0,1.0,4.0,4.0,9.0,10.0,,1.0,4.0,,,,32.0,19.0,7.0,1.0,0.0105032,2,,,,,,,,1.0,,,,1.0,1.0,,0.0528,,1.0,,,,1.0,,0.0946,,,,,,,,
11392826,away,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,True,5.0,4.0,,,,,5.0,6.0,,,3.0,,,,32.0,11.0,7.1,3.0,0.0138063,2,,1.0,1.0,4.0,1.0,,,,1.0,2.0,,,,,0.5565,,,,,,1.0,1.0,0.9277,,1.0,,1.0,,1.0,,
11392826,away,RC Strasbourg,Frédéric Guilbert,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,2,2,True,12.0,8.0,2.0,,3.0,4.0,5.0,9.0,,,3.0,,,,15.0,22.0,6.7,7.0,0.0033547,1,,1.0,,1.0,1.0,,1.0,,,,,1.0,2.0,,0.0036,,,,,,,,,,,,,,,,
11392826,away,RC Strasbourg,Jessy Deminguet,jessy-deminguet,J. Deminguet,M,20,178,128,M,902657,EUR,884131200,M,7,7,True,9.0,9.0,,,2.0,2.0,8.0,10.0,,1.0,2.0,,,,14.0,15.0,6.7,3.0,0.062408,0,,3.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,
11392826,away,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,186017,EUR,798336000,D,77,77,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,9.0,5.0,6.6,1.0,0.00060614,0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11392826,away,RC Strasbourg,Alaa Bellaarouch,alaa-bellaarouch,A. Bellaarouch,G,36,188,1255,M,1000501,EUR,1009843200,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392826,away,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abakar Sylla,,,,,,,,,,,,,
11392826,away,RC Strasbourg,Sanjin Prcić,sanjin-prcic,S. Prcić,M,,182,171,M,94822,EUR,753753600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392826,away,RC Strasbourg,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
