match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialWon,player_firstName,player_lastName,stat_aerialLost,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_unsuccessfulTouch,stat_goalAssist,stat_outfielderBlock,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork
10408423,home,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,26.0,7.0,24.0,5.0,2.0,3.0,5.0,23.0,1.0,12.0,1.0,1.0,2.0,1.0,90.0,33.0,6.2,19.0,0.0,0.0,0.00906813,0,-0.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408423,home,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,25.0,19.0,5.0,1.0,10.0,11.0,9.0,17.0,1.0,9.0,,,,,90.0,52.0,6.2,15.0,0.0,0.0,0.00683598,0,,True,3.0,5.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408423,home,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,25.0,18.0,5.0,1.0,16.0,17.0,2.0,8.0,6.0,2.0,,,,,90.0,33.0,6.5,7.0,0.0,0.0,0.0004113,0,,,,,2.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
10408423,home,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,21.0,18.0,2.0,,13.0,13.0,5.0,8.0,4.0,3.0,,,,,90.0,32.0,6.5,3.0,0.0,0.0,0.00242854,0,,,,1.0,1.0,,,,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10408423,home,Sevilla,Marcos Acuña,marcos-acuna,M. Acuña,D,21,172,8244,M,578560,EUR,688608000,D,19,19,False,27.0,20.0,6.0,3.0,10.0,13.0,12.0,21.0,2.0,7.0,,,,,90.0,57.0,7.6,18.0,0.0212,0.4107,0.184296,1,,,7.0,2.0,6.0,,1.0,1.0,,1.0,3.0,,2.0,,,,1.0,1.0,marcos.acuna10,2.0,1.0,1.0,1.0,1.0,,,,,,,,
10408423,home,Sevilla,Fernando,fernando-reges,Fernando,M,5,183,1112,M,41837,EUR,554169600,M,20,20,False,27.0,22.0,1.0,,11.0,13.0,11.0,14.0,2.0,5.0,,,,,90.0,36.0,6.6,6.0,0.0,0.0,0.00670562,0,,,,3.0,5.0,,1.0,,,,,1.0,3.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
10408423,home,Sevilla,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,False,9.0,9.0,,,4.0,4.0,5.0,6.0,1.0,3.0,,,,,19.0,17.0,3.5,2.0,0.0,0.0,0.0067647,0,,,1.0,3.0,3.0,1.0,,1.0,1.0,2.0,,2.0,1.0,,,,1.0,1.0,p.gueye24,,,,,,1.0,,,,,,,
10408423,home,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,False,20.0,17.0,2.0,1.0,9.0,10.0,11.0,17.0,,4.0,,,,,73.0,31.0,7.2,8.0,0.0,0.0,0.235524,0,,,7.0,2.0,2.0,,,2.0,1.0,,1.0,1.0,,,,,,,,3.0,,,,1.0,,1.0,1.0,1.0,,,,
10408423,home,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,False,16.0,9.0,,,5.0,6.0,4.0,10.0,,3.0,,,,,61.0,22.0,6.6,9.0,0.0,0.0,0.00765228,0,,,,4.0,3.0,,1.0,1.0,1.0,,,2.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,
10408423,home,Sevilla,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,910026,EUR,981849600,M,25,25,False,18.0,13.0,,,3.0,6.0,10.0,15.0,,4.0,,,,,78.0,35.0,6.7,12.0,0.0637,0.0,0.0146607,2,,,3.0,4.0,5.0,1.0,2.0,,,,2.0,,,,,1.0,3.0,2.0,bryan11gil,,,,,,2.0,,,,1.0,1.0,,
