match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,player_sofascoreId,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_clearanceOffLine
12437025,home,Ipswich Town,Alex Palmer,,,alex-palmer,A. Palmer,G,1,190,227,M,796143,EUR,839635200,G,31,31,False,19.0,13.0,6.0,0.0,13.0,14.0,5.0,2.0,9.0,1.0,2.0,2.0,1.0,1.0,90.0,34.0,6.3,6.0,3.855e-05,0,-1.3314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437025,home,Ipswich Town,Dara O'Shea,,,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,26,26,False,41.0,34.0,5.0,1.0,22.0,24.0,18.0,3.0,4.0,,,,,,90.0,62.0,6.6,11.0,0.0701264,0,,True,2.0,13.0,1.0,1.0,5.0,2.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12437025,home,Ipswich Town,Luke Woolfenden,,,luke-woolfenden,L. Woolfenden,D,26,193,197,M,893478,EUR,908928000,D,6,6,False,61.0,54.0,5.0,0.0,41.0,45.0,16.0,2.0,1.0,,,,,,90.0,69.0,6.3,8.0,0.00467573,0,,,2.0,13.0,,,1.0,2.0,1.0,5.0,,,,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,
12437025,home,Ipswich Town,Jacob Greaves,,,jacob-greaves,J. Greaves,D,24,193,527,M,990821,EUR,968716800,D,24,24,False,48.0,44.0,3.0,0.0,32.0,32.0,16.0,3.0,1.0,,,,,,45.0,52.0,6.3,4.0,0.00501611,0,,,1.0,12.0,,,,3.0,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12437025,home,Ipswich Town,Leif Davis,,,leif-davis,L. Davis,D,3,182,985,M,963493,EUR,946598400,D,3,3,False,43.0,35.0,5.0,0.0,22.0,25.0,27.0,1.0,2.0,,,,,,90.0,59.0,6.2,16.0,0.127623,1,,,2.0,15.0,9.0,2.0,,2.0,,2.0,,,,,,,,,3.0,1.0,1.0,1.0,0.0256,,,,,,,,,,
12437025,home,Ipswich Town,Kalvin Phillips,,,kalvin-phillips,K. Phillips,M,27,177,9303,M,786028,EUR,817862400,M,8,8,False,38.0,31.0,6.0,0.0,15.0,20.0,18.0,2.0,4.0,,,,,,86.0,51.0,6.5,10.0,0.0323626,1,,,5.0,16.0,,,2.0,,6.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0281,kalvinphillips,,,,,,,,,
12437025,home,Ipswich Town,Jens Cajuste,,,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,12,12,False,37.0,33.0,3.0,0.0,21.0,21.0,17.0,2.0,6.0,,,,,,90.0,61.0,7.7,9.0,0.0417138,1,,,1.0,12.0,1.0,,1.0,1.0,3.0,11.0,,1.0,,1.0,3.0,2.0,3.0,1.0,,1.0,,,0.0598,,5.0,4.0,1.0,1.0,0.3749,,,,
12437025,home,Ipswich Town,Jaden Philogene-Bidace,,,jaden-philogene-bidace,J. Philogene-Bidace,M,11,181,4512,M,1014461,EUR,1013126400,M,29,29,False,17.0,9.0,2.0,0.0,5.0,8.0,9.0,1.0,3.0,,,,,,80.0,32.0,6.6,10.0,0.0117331,0,,,,4.0,,,,,2.0,6.0,,1.0,,1.0,1.0,,4.0,,,,,,,,2.0,1.0,,,,1.0,,,
12437025,home,Ipswich Town,Omari Hutchinson,,,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,1090963,EUR,1067385600,M,20,20,False,33.0,30.0,2.0,0.0,11.0,11.0,25.0,,5.0,,,,,,90.0,54.0,6.6,14.0,0.0241912,3,,,1.0,19.0,3.0,,1.0,,4.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,,5.0,1.0,,0.1067,,2.0,1.0,1.0,,0.0627,,1.0,,
12437025,home,Ipswich Town,Julio Enciso,,,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,M,9,9,False,24.0,17.0,3.0,0.0,7.0,7.0,20.0,,2.0,,,,,,80.0,42.0,6.3,16.0,0.00912908,1,,,2.0,10.0,3.0,,2.0,,6.0,4.0,,3.0,,,,,1.0,,,2.0,,,0.0183,julioenciso.33,4.0,3.0,,,,,1.0,,
