match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_interceptionWon,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_totalOffside,stat_clearanceOffLine,stat_lastManTackle,stat_bigChanceMissed
12499631,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,30.0,20.0,16.0,6.0,0.0,16.0,16.0,4.0,14.0,9.0,1.0,6.0,6.0,90.0,43.0,7.4,10.0,0.00435298,0,0.8444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499631,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,,54.0,43.0,8.0,3.0,0.0,32.0,35.0,11.0,20.0,6.0,,,,90.0,76.0,6.7,14.0,0.00753055,0,,1.0,1.0,4.0,5.0,9.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12499631,home,TSG Hoffenheim,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,755,M,186719,EUR,807753600,D,11,11,False,,32.0,28.0,5.0,2.0,0.0,24.0,25.0,4.0,7.0,2.0,,,,45.0,39.0,6.3,6.0,0.00177206,0,,,3.0,1.0,5.0,2.0,,,2.0,2.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12499631,home,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,False,,5.0,5.0,1.0,1.0,0.0,5.0,5.0,,,,,,,18.0,7.0,3.1,,5.951e-05,0,,,1.0,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12499631,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,M,3,3,False,,17.0,13.0,2.0,2.0,0.0,9.0,10.0,4.0,8.0,,,,,76.0,36.0,6.7,8.0,0.00575422,1,,1.0,2.0,1.0,4.0,2.0,,,2.0,2.0,1.0,,,,,,,2.0,1.0,1.0,1.0,0.01,0.1496,,,,,,,,,,,
12499631,home,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,17,17,False,,36.0,34.0,2.0,1.0,1.0,24.0,24.0,10.0,13.0,1.0,,,,90.0,46.0,6.9,4.0,0.0111993,0,,1.0,,,1.0,4.0,1.0,,1.0,,2.0,2.0,,,1.0,Umut Tohumcu,,,,1.0,,,,1.0,1.0,,,,,,,,,
12499631,home,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,7,7,False,,31.0,25.0,3.0,3.0,0.0,15.0,19.0,11.0,14.0,8.0,,,,90.0,49.0,7.2,8.0,0.240513,1,,2.0,1.0,,4.0,6.0,2.0,1.0,4.0,1.0,5.0,,1.0,,1.0,,,1.0,,2.0,,0.0204,,,1.0,1.0,1.0,,,,,,,
12499631,home,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,M,22,22,False,,20.0,11.0,4.0,,0.0,9.0,12.0,2.0,8.0,4.0,,,,45.0,35.0,6.6,9.0,0.00676424,2,,,,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,0.0693,,,1.0,,1.0,1.0,,,,,,
12499631,home,TSG Hoffenheim,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,False,,14.0,11.0,,,0.0,6.0,6.0,5.0,9.0,,,,,90.0,39.0,7.4,10.0,0.052068,2,,1.0,2.0,1.0,7.0,10.0,3.0,,3.0,,4.0,5.0,,1.0,,,,1.0,1.0,2.0,2.0,0.3222,0.6321,,,,1.0,,ahlozek,1.0,,,,
12499631,home,TSG Hoffenheim,Mergim Berisha,mergim-berisha,M. Berisha,F,20,186,561,M,770083,EUR,894844800,F,10,10,False,,5.0,4.0,1.0,,1.0,1.0,1.0,3.0,4.0,1.0,,,,27.0,10.0,7.3,1.0,0.296897,1,,,,,1.0,3.0,1.0,1.0,,,,2.0,,,1.0,,,1.0,,,,0.1308,,1.0,,,1.0,,,,1.0,,,
12499631,home,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,21,21,False,,11.0,9.0,,,0.0,5.0,6.0,5.0,7.0,2.0,,,,69.0,26.0,8.7,8.0,0.244315,2,,2.0,1.0,,3.0,3.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,2.0,,3.0,0.6191,1.1635,,1.0,1.0,,,,2.0,,,,
12499631,home,TSG Hoffenheim,Tim Drexler,drexler-tim,T. Drexler,D,21,185,185,M,1152499,EUR,1110067200,D,4,4,True,,21.0,17.0,1.0,1.0,0.0,14.0,18.0,3.0,4.0,2.0,,,,63.0,32.0,6.1,6.0,0.00375684,0,,1.0,,,5.0,3.0,,,1.0,,3.0,,3.0,1.0,,Tim Drexler,,1.0,,,,,,,,,,,,,,,,
12499631,home,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,15,15,True,,13.0,11.0,,,0.0,3.0,4.0,8.0,12.0,3.0,,,,45.0,28.0,6.6,12.0,0.029294,0,,3.0,1.0,,3.0,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
12499631,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,True,,28.0,21.0,7.0,4.0,0.0,18.0,20.0,3.0,8.0,2.0,,,,45.0,35.0,6.6,8.0,0.00628312,0,,,2.0,1.0,6.0,3.0,,,2.0,1.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12499631,home,TSG Hoffenheim,Max Moerstedt,max-moerstedt,M. Moerstedt,F,33,194,1285,M,1418703,EUR,1137283200,F,33,33,True,,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,,,21.0,10.0,6.7,4.0,0.00823106,0,,,2.0,2.0,3.0,4.0,,,,,,2.0,,1.0,,Max Moerstedt,,,,,1.0,,,,,,,,,,,,,
12499631,home,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,29,29,True,,2.0,2.0,,,0.0,,,2.0,2.0,,,,,14.0,5.0,6.6,2.0,0.0144973,1,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,0.0463,,,,,,,,,,,,
12499631,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499631,home,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Arthur Chaves,,,,,,,,,,,,,,,,,,
12499631,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
