match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_wonContest,stat_bigChanceCreated,stat_keyPass,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_accurateCross,stat_goals,stat_outfielderBlock,stat_hitWoodwork,stat_penaltyMiss,stat_totalOffside,stat_penaltyWon
11453233,home,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800.0,F,90,90,False,,22.0,19.0,1.0,1.0,0.0,9.0,9.0,10.0,13.0,1.0,1.0,,,,,,,,90.0,35.0,7.1,8.0,3,,,5.0,3.0,11.0,3.0,,1.0,1.0,,,,,4.0,,,2.0,,,2.0,,3.0,,1.0,,1.0,,,,,
11453233,home,Al-Hazem,Farhan Al-Azmi,farhan-al-azmi,F. Al-Azmi,D,,175.0,13,M,1127129,EUR,775612800.0,D,12,12,True,,21.0,19.0,1.0,,0.0,11.0,11.0,8.0,10.0,1.0,3.0,,,,,,,,45.0,27.0,6.8,3.0,1,Farhan Al-Azmi,,,,2.0,3.0,1.0,,2.0,,2.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,
11453233,home,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800.0,F,11,11,True,,12.0,10.0,3.0,3.0,0.0,3.0,3.0,8.0,10.0,,2.0,,,,,,,,31.0,18.0,7.4,3.0,1,,1.0,,1.0,,3.0,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,
11453233,home,Al-Hazem,Ahmed Al Juwayd,ahmed-al-jaweed,A. Al Juwayd,M,6,177.0,7,M,1854090,EUR,791769600.0,M,16,16,True,,9.0,7.0,1.0,,0.0,5.0,6.0,2.0,3.0,2.0,3.0,,,,,,,,18.0,12.0,6.3,2.0,1,Ahmed Al Juwayd,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11453233,home,Al-Hazem,Majed Al Ghamdi,majed-al-ghamdi,M. A. Ghamdi,G,33,,1,M,992638,EUR,,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453233,home,Al-Hazem,Mohammed Al-Shaeri,mohammed-al-shaeri,M. Al-Shaeri,D,,,1,,1864548,EUR,1057881600.0,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,Mohammed Al-Shaeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453233,home,Al-Hazem,Rayan Al-Sharekh,rayan-al-sharekh,R. Al-Sharekh,M,85,187.0,1,M,1864549,EUR,,F,85,85,True,,,,,,,,,,,,,,,,,,,,,,,,0,Rayan Al-Sharekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453233,home,Al-Hazem,Azzam Al Salman,azzam-al-salman,A. A. Salman,M,18,,4,M,1615173,EUR,1158710400.0,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,Azzam,,,,,,,,,,,,,,,,,Al Salman,,,,,,,,,,,,,
11453233,home,Al-Hazem,Omar Al-Ruwaili,omar-al-ruwaili,O. Al-Ruwaili,F,,179.0,6,M,868543,EUR,835056000.0,F,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453233,home,Al-Hazem,Asiri,asiri,Asiri,,25,,1,M,1866152,EUR,,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,Asiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453233,away,Abha,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,,198.0,624,M,44453,EUR,508291200.0,G,16,16,False,,22.0,20.0,4.0,2.0,0.0,19.0,19.0,1.0,3.0,1.0,5.0,,,,,1.0,2.0,2.0,90.0,28.0,6.5,2.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11453233,away,Abha,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000.0,D,80,80,False,,36.0,26.0,9.0,4.0,0.0,16.0,18.0,10.0,19.0,4.0,12.0,,,,,,,,90.0,67.0,7.3,16.0,0,,1.0,,,7.0,9.0,4.0,,4.0,2.0,3.0,3.0,,2.0,3.0,,1.0,,,,,3.0,3.0,,,,1.0,,,,
11453233,away,Abha,Fabián Noguera,fabian-noguera,F. Noguera,D,29,192.0,73,M,581620,EUR,732585600.0,D,18,18,False,,42.0,31.0,11.0,7.0,0.0,18.0,22.0,13.0,20.0,4.0,4.0,,,,,,,,90.0,54.0,6.9,12.0,0,,,2.0,4.0,4.0,8.0,2.0,,,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,
11453233,away,Abha,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000.0,D,26,26,False,,43.0,33.0,11.0,4.0,0.0,26.0,28.0,7.0,15.0,1.0,5.0,,,,,,,,90.0,51.0,6.4,12.0,0,,,2.0,2.0,4.0,4.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,
11453233,away,Abha,Ibrahim Al-Zubaidi,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,793916,EUR,623462400.0,D,15,15,False,True,32.0,27.0,2.0,1.0,0.0,16.0,16.0,11.0,16.0,1.0,7.0,,,,,,,,81.0,46.0,6.2,7.0,0,,,1.0,1.0,4.0,2.0,3.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
11453233,away,Abha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000.0,M,30,30,False,,20.0,16.0,3.0,,0.0,8.0,8.0,8.0,13.0,,5.0,,,,,,,,81.0,27.0,6.4,7.0,0,,1.0,,,3.0,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,
11453233,away,Abha,Uroš Matić,uros-matic,U. Matić,M,,185.0,66,M,63273,EUR,643420800.0,M,8,8,False,,37.0,33.0,1.0,,0.0,10.0,10.0,23.0,31.0,,3.0,,,,,,,,90.0,55.0,7.0,11.0,2,,4.0,,,2.0,3.0,1.0,1.0,,3.0,3.0,1.0,,,,,,,,,,2.0,,2.0,,,,1.0,,,
11453233,away,Abha,Meshal Al Mutairi,meshal-al-mutairi,M. A. Mutairi,M,10,170.0,44,M,1522212,EUR,922320000.0,M,77,77,False,,13.0,10.0,2.0,,0.0,5.0,8.0,5.0,7.0,1.0,2.0,,,,,,,,45.0,21.0,6.8,6.0,0,Meshal Al Mutairi,2.0,,1.0,3.0,3.0,1.0,,,1.0,,,,2.0,,,1.0,,,,,1.0,2.0,,,,,,,,
11453233,away,Abha,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187.0,2715,M,76227,EUR,633571200.0,M,5,5,False,,24.0,17.0,1.0,,0.0,4.0,5.0,14.0,23.0,,6.0,,,,,,,,90.0,43.0,6.4,16.0,3,Grzegorz,4.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,,,1.0,Krychowiak,1.0,2.0,,2.0,,1.0,1.0,,,1.0,1.0,,
11453233,away,Abha,François Kamano,francois-kamano,F. Kamano,M,45,182.0,1456,M,580800,EUR,830995200.0,M,11,11,False,,24.0,20.0,5.0,3.0,0.0,9.0,9.0,11.0,17.0,,1.0,,,,,,,,77.0,35.0,7.1,9.0,0,,2.0,,1.0,1.0,4.0,1.0,,1.0,,1.0,1.0,,,1.0,,2.0,,,,,3.0,1.0,,,,1.0,,,1.0,
11453233,away,Abha,Hassan Hashim Al-Ali,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,1066734,EUR,1013299200.0,F,9,9,False,,15.0,11.0,,,1.0,3.0,3.0,8.0,14.0,,3.0,,,,,,,,65.0,20.0,6.7,7.0,1,Hassan Hashim Al Ali,2.0,2.0,2.0,4.0,3.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,
11453233,away,Abha,Ahmed Abdu,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,873363,EUR,822528000.0,F,71,71,True,,7.0,5.0,1.0,,0.0,2.0,2.0,3.0,5.0,,,,,,,,,,45.0,14.0,7.4,6.0,2,,,2.0,1.0,4.0,2.0,,,2.0,,,,,,,,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,1.0
11453233,away,Abha,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400.0,M,10,10,True,,24.0,21.0,4.0,2.0,0.0,4.0,4.0,19.0,25.0,,,,,,,,,,25.0,33.0,6.8,6.0,1,Saad,5.0,1.0,,3.0,,2.0,,,,,,,,,,1.0,Bguir,,,,,,1.0,2.0,,,,,,
11453233,away,Abha,Saleh Al Qumayzi,saleh-al-qumayzi,S. Al Qumayzi,D,,180.0,9,M,160891,EUR,688780800.0,D,17,17,True,,8.0,7.0,,,0.0,4.0,4.0,3.0,6.0,,4.0,,,,,,,,13.0,10.0,6.2,3.0,0,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11453233,away,Abha,Mohammed Al Oufi,mohammed-al-oufi,M. A. Oufi,D,23,168.0,14,M,1050350,EUR,1028764800.0,D,24,24,True,,6.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,7.0,,1.0,,,,,,,,9.0,10.0,6.8,4.0,0,Mohammed Al Oufi,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453233,away,Abha,Luka Đorđević,luka-djordjevic,L. Đorđević,F,,185.0,67,M,153448,EUR,773712000.0,F,19,19,True,,3.0,2.0,,,0.0,,,2.0,4.0,,,,,,,,,,9.0,6.0,6.5,3.0,0,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,
11453233,away,Abha,Abdulrahman Al Bouq,abdulrahman-al-bouq,A. A. Bouq,G,21,,7,M,1474489,EUR,936835200.0,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,Abdulrahman Al Bouq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453233,away,Abha,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453233,away,Abha,Nasser Al-Omran,nasser-al-omran,N. Al-Omran,M,,172.0,2,M,923943,EUR,868752000.0,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453233,away,Abha,Saad Al-Salouli,saad-alselouli,S. Al-Salouli,M,24,168.0,15,M,917266,EUR,896054400.0,D,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
