match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_aerialWon,player_lastName,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,stat_shotOffTarget,captain,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_goals
10913543,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183,100,M,925459,EUR,857174400,G,13,13,False,20.0,18.0,5.0,3.0,17.0,19.0,1.0,1.0,6.0,3.0,1.0,3.0,90.0,30.0,6.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913543,home,Al Wehda,Amiri Kurdi,amiri-kurdi,A. Kurdi,D,,179,20,M,115129,EUR,684547200,D,23,23,False,39.0,31.0,3.0,,21.0,25.0,10.0,15.0,8.0,,,,76.0,63.0,5.5,13.0,0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10913543,home,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174,20,M,1399144,EUR,924566400,D,2,2,False,26.0,17.0,11.0,3.0,15.0,18.0,2.0,8.0,4.0,,,,62.0,38.0,6.4,9.0,0,,1.0,3.0,,,,1.0,,Ali Makki,3.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
10913543,home,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,6,184,231,M,156401,EUR,612835200,D,6,6,False,43.0,39.0,11.0,7.0,28.0,29.0,11.0,14.0,2.0,,,,90.0,53.0,6.5,5.0,0,,4.0,4.0,1.0,,,2.0,,,4.0,2.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,
10913543,home,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170,30,M,1106232,EUR,1009411200,D,27,27,False,27.0,24.0,3.0,3.0,14.0,15.0,10.0,13.0,7.0,,,,90.0,42.0,5.8,7.0,0,1.0,3.0,2.0,2.0,,,,,Hawsawi Islam Ahmed,2.0,,1.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
10913543,home,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182,171,M,256671,EUR,603936000,M,87,87,False,41.0,35.0,7.0,5.0,14.0,15.0,21.0,26.0,1.0,,,,90.0,55.0,6.6,8.0,2,,6.0,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,,3.0,2.0,,,2.0,,,,,,,,,,,
10913543,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176,23,M,911303,EUR,626832000,M,4,4,False,50.0,43.0,7.0,3.0,19.0,20.0,24.0,30.0,11.0,,,,90.0,60.0,6.1,9.0,0,,5.0,4.0,1.0,1.0,,3.0,1.0,,,,1.0,2.0,1.0,1.0,2.0,,,,1.0,,,True,1.0,,,,,,,,,
10913543,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170,27,M,984587,EUR,920332800,M,80,80,False,11.0,6.0,1.0,,1.0,1.0,5.0,12.0,2.0,,,,63.0,26.0,6.1,13.0,1,2.0,3.0,4.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,3.0,2.0,4.0,,,,,1.0,,,,,,,,
10913543,home,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178,1037,M,143786,EUR,586396800,M,76,76,False,50.0,44.0,2.0,1.0,17.0,18.0,31.0,36.0,6.0,,,,90.0,59.0,6.6,9.0,0,4.0,2.0,1.0,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,
10913543,home,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174,33,M,1095802,EUR,979171200,M,90,90,False,11.0,9.0,1.0,,6.0,6.0,4.0,6.0,3.0,,,,45.0,16.0,6.4,3.0,0,1.0,2.0,3.0,1.0,1.0,2.0,,,Hazzaa Ahmed Al-Ghamdi,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,
10913543,home,Al Wehda,Gerson Rodrigues,gerson-rodrigues,G. Rodrigues,F,9,188,560,M,842565,EUR,803606400,F,10,10,False,24.0,21.0,2.0,2.0,7.0,8.0,15.0,17.0,4.0,,,,74.0,44.0,7.0,10.0,4,1.0,8.0,5.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,,,2.0,1.0,,5.0,3.0,3.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,
10913543,home,Al Wehda,Karim Yoda,karim-yoda,K. Yoda,M,10,182,57,M,23448,EUR,593740800,M,74,74,True,11.0,9.0,1.0,,4.0,5.0,5.0,6.0,1.0,,,,45.0,20.0,6.2,5.0,3,,5.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,,2.0,,,,,1.0,,,,,,
10913543,home,Al Wehda,Fahad Al-Jayzani,fahad-aljayzani,F. Al-Jayzani,D,4,183,1,M,1466640,EUR,1062892800,D,42,42,True,18.0,14.0,5.0,2.0,10.0,13.0,4.0,5.0,1.0,,,,28.0,23.0,7.0,4.0,1,,1.0,3.0,1.0,,,,,,,2.0,,2.0,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,
10913543,home,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173,80,M,1085115,EUR,916617600,M,24,24,True,10.0,9.0,1.0,1.0,5.0,5.0,4.0,5.0,,,,,27.0,16.0,6.5,2.0,1,,1.0,1.0,,,,,1.0,Abdulaziz Noor,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,
