match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_penaltyWon,stat_punches,stat_outfielderBlock,stat_penaltyMiss
14131918,home,Santa Clara,Vinícius Lopes,,,vinicius-lopes,V. Lopes,F,70,175,316,M,1001753,EUR,926035200,F,70,70,True,,11.0,8.0,,,0.0,,,8.0,11.0,2.0,,,,,,,,,49.0,20.0,6.7,7.0,0.0279566,,1,,0.02,0.4,-0.05,,,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,4.0,1.0,1.0,,,0.0892,,-0.51,,,,,,,,,
14131918,home,Santa Clara,Wendel Silva,,,wendel-silva,W. Silva,F,29,177,442,M,937265,EUR,965174400,F,29,29,True,,14.0,9.0,1.0,,0.0,3.0,3.0,6.0,11.0,1.0,,,,,,,,,49.0,27.0,6.6,10.0,0.154364,,3,,0.28,-0.01,0.15,,,,2.0,,,,2.0,1.0,1.0,4.0,,,3.0,,,,,,,2.0,,1.3947,1.0296,0.26,1.0,2.0,,1.0,1.0,,,,
14131918,home,Santa Clara,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,F,10,10,True,,14.0,8.0,,,0.0,2.0,2.0,6.0,12.0,1.0,,,,,,,,,37.0,24.0,7.1,12.0,0.564312,,2,,0.32,0.22,-0.02,,1.0,2.0,,,,,,3.0,1.0,4.0,,,1.0,2.0,,1.0,2.0,,,1.0,,0.0237,0.0127,-0.13,1.0,,2.0,,,1.0,,,
14131918,home,Santa Clara,Pedro Ferreira,,,ferreira-pedro,P. Ferreira,M,8,183,121,M,851277,EUR,883958400,M,8,8,True,,16.0,11.0,4.0,2.0,0.0,3.0,4.0,8.0,12.0,4.0,,,,,,,,,23.0,23.0,6.8,6.0,0.0210478,,0,,0.04,0.02,0.2,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
14131918,home,Santa Clara,José Tavares,José Tavares,,jose-tavares,J. Tavares,M,65,178,31,M,2155276,EUR,1054512000,M,65,65,True,,14.0,12.0,3.0,2.0,0.0,1.0,2.0,11.0,12.0,3.0,,,,,,,,,23.0,17.0,6.8,2.0,0.0155757,,0,,-0.02,0.01,0.13,,1.0,3.0,,,1.0,1.0,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
14131918,home,Santa Clara,Neneca,,,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131918,home,Santa Clara,Luís Rocha,,,luis-rocha,L. Rocha,D,13,186,44,M,141012,EUR,524275200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131918,home,Santa Clara,João Costa,,,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131918,home,Santa Clara,Elias Manoel,Elias Manoel,,elias-manoel,E. Manoel,F,33,176,649,M,1066681,EUR,1007078400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131918,away,Tondela,Bernardo Fontes,Bernardo,Fontes,bernardo-fontes,B. Fontes,G,31,196,193,M,1394935,EUR,1027382400,G,31,31,False,,37.0,23.0,17.0,3.0,0.0,20.0,20.0,3.0,17.0,16.0,,,2.0,,1.0,5.0,,,90.0,48.0,7.4,14.0,0.00155162,0.5377,0,0.7252,0.15,0.03,-0.01,0.44,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,
14131918,away,Tondela,Bebeto,,,bebeto,Bebeto,D,2,174,46,M,865335,EUR,631152000,D,2,2,False,True,30.0,21.0,6.0,,0.0,16.0,20.0,5.0,10.0,6.0,,,,,,,,,90.0,60.0,6.6,14.0,0.00418588,,0,,-0.06,0.02,0.31,,2.0,6.0,5.0,3.0,3.0,1.0,1.0,,3.0,10.0,2.0,6.0,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,
14131918,away,Tondela,Christian Marques,,,christian-marques,C. Marques,D,4,187,126,M,988964,EUR,1042588800,D,4,4,False,,50.0,42.0,7.0,6.0,0.0,31.0,37.0,11.0,13.0,3.0,,,,,,,,,90.0,60.0,6.9,9.0,0.0482368,,0,,0.07,0.03,-0.09,,2.0,2.0,5.0,2.0,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,
14131918,away,Tondela,Brayan Medina,,,medina-brayan,B. Medina,D,20,195,331,M,1187281,EUR,1015200000,D,20,20,False,,33.0,25.0,7.0,3.0,0.0,20.0,22.0,5.0,11.0,4.0,,,,,,,,,90.0,51.0,6.8,9.0,0.00116301,,0,,0.04,0.05,-0.07,,1.0,5.0,5.0,4.0,4.0,4.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14131918,away,Tondela,Tiago Manso,Tiago Manso,,tiago-manso,T. Manso,M,48,174,50,M,1133070,EUR,945043200,D,48,48,False,,28.0,17.0,8.0,1.0,0.0,9.0,15.0,8.0,13.0,2.0,,,,,,,,,79.0,41.0,6.4,14.0,0.00514011,,0,,0.02,0.01,-0.2,,,3.0,1.0,1.0,2.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,
14131918,away,Tondela,Juan Rodríguez,Juan Rodríguez,,juan-rodriguez,J. Rodríguez,M,32,174,223,M,1482435,EUR,1143417600,M,32,32,False,,36.0,33.0,4.0,1.0,0.0,26.0,27.0,7.0,9.0,2.0,,,,,,,,,67.0,40.0,7.0,3.0,0.0189947,,0,,0.15,-0.15,0.27,,,3.0,,,1.0,,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,
14131918,away,Tondela,Siphephelo Sithole,,,sphephelo-sithole,S. Sithole,M,15,186,603,M,822684,EUR,920419200,M,15,15,False,,20.0,13.0,2.0,1.0,0.0,5.0,6.0,8.0,14.0,4.0,,,,,,,,,90.0,32.0,6.7,11.0,0.00622772,,2,,0.01,0.06,-0.01,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,2.0,9.0,,5.0,,2.0,,,,,1.0,1.0,,0.2486,0.9543,0.38,,,,1.0,,,,,
14131918,away,Tondela,Maranhão,,,pedro-henryque,Maranhão,F,7,172,167,M,879917,EUR,920332800,M,7,7,False,,14.0,10.0,2.0,2.0,0.0,2.0,4.0,8.0,10.0,6.0,,,,,,,,,90.0,38.0,8.2,12.0,0.00534619,,4,,-0.01,0.06,-0.12,,,9.0,1.0,,4.0,4.0,6.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,,1.0,3.0,,1.0481,1.4404,0.27,,1.0,,1.0,,1.0,,,1.0
14131918,away,Tondela,Rony Lopes,,,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,M,16,16,False,,25.0,20.0,4.0,3.0,2.0,10.0,11.0,10.0,14.0,1.0,,,,,,,,,67.0,38.0,8.0,11.0,0.305493,,3,,0.62,0.26,-0.02,,,3.0,,,2.0,1.0,1.0,3.0,,4.0,,2.0,1.0,2.0,1.0,,4.0,1.0,2.0,1.0,,0.0505,0.0312,-0.06,,,2.0,,,,,,
14131918,away,Tondela,Ivan Cavaleiro,,,ivan-cavaleiro,I. Cavaleiro,F,,175,358,M,110950,EUR,750902400,M,17,17,False,,28.0,20.0,2.0,1.0,0.0,7.0,9.0,13.0,19.0,6.0,,,,,,,,,86.0,46.0,6.4,18.0,0.0536926,,2,,-0.1,0.3,-0.09,,2.0,4.0,1.0,1.0,,,4.0,2.0,2.0,5.0,1.0,1.0,,2.0,1.0,1.0,5.0,1.0,2.0,,,0.116,,-0.32,,,,,,,,,
14131918,away,Tondela,Jordan Siebatcheu,,,jordan-siebatcheu,J. Siebatcheu,F,29,190,662,M,788786,EUR,830476800,F,29,29,False,,9.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,2.0,,,,,,,,,79.0,23.0,6.9,6.0,0.0157184,,1,,0.08,0.03,-0.03,,3.0,5.0,,1.0,,,4.0,,3.0,4.0,1.0,,,,,2.0,,,1.0,,,0.0624,,-0.14,,,,,,,,,
14131918,away,Tondela,Joe Hodge,,,hodge-joe,J. Hodge,M,10,172,268,M,988882,EUR,1031961600,M,10,10,True,,7.0,5.0,3.0,1.0,0.0,2.0,2.0,3.0,5.0,,,,,,,,,,23.0,12.0,6.4,5.0,0.00443363,,0,,0.03,,-0.04,,,1.0,,,1.0,,2.0,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14131918,away,Tondela,Cicero,,,cicero,Cicero,M,97,178,46,M,861283,EUR,863222400,M,97,97,True,,16.0,11.0,3.0,2.0,0.0,8.0,9.0,3.0,7.0,3.0,,,,,,,,,23.0,21.0,6.2,5.0,0.00181141,,0,,-0.02,-0.05,-0.3,,1.0,2.0,3.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
14131918,away,Tondela,Emmanuel Maviram,,,maviram-emmanuel,E. Maviram,D,60,168,61,M,1111880,EUR,986342400,D,60,60,True,,7.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,3.0,3.0,,,,,,,,,11.0,13.0,6.8,5.0,0.00138835,,0,,0.05,0.01,0.13,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14131918,away,Tondela,Yefrei Rodriguez,Yefrei Rodríguez,,yefrei-rodriguez,Y. Rodríguez,F,88,185,137,M,1478262,EUR,1115769600,F,11,11,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,11.0,6.0,6.4,4.0,0.00054522,,0,,0.0,,-0.01,,1.0,2.0,,,1.0,,1.0,,,4.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,
14131918,away,Tondela,Yarlen,,,yarlen,Yarlen,F,67,178,671,M,1807776,EUR,1140393600,F,67,67,True,,1.0,,,,0.0,,,,1.0,1.0,,,,,,,,,12.0,7.0,6.5,3.0,,,0,,-0.01,0.01,0.15,,,2.0,,1.0,1.0,1.0,,,,2.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,
14131918,away,Tondela,Lucas Cañizares,,,lucas-canizares,L. Cañizares,G,30,186,485,M,1022248,EUR,1020988800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131918,away,Tondela,João Afonso,,,joao-afonso,J. Afonso,D,5,188,33,M,584158,EUR,643852800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131918,away,Tondela,Hugo Félix,Hugo Félix,,hugo-felix,H. Félix,M,79,170,995,M,1146013,EUR,1078272000,M,79,79,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131918,away,Tondela,Afonso Rodrigues,Afonso Rodrigues,,rodrigues-afonso,A. Rodrigues,M,19,178,40,M,1495552,EUR,1029715200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
