match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wasFouled,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_wonTackle,stat_errorLeadToAShot,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_punches,player_sofascoreId,stat_penaltyWon
14062011,home,1. FC Heidenheim,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,41,41,False,54.0,42.0,18.0,6.0,0.0,35.0,38.0,7.0,16.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,90.0,65.0,6.1,13.0,0.0032996,0.4127,0,-0.228,0.06,0.03,-0.68,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062011,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,59.0,51.0,4.0,1.0,0.0,36.0,39.0,15.0,20.0,1.0,3.0,4.0,3.0,6.0,,,,,,,,90.0,68.0,6.1,8.0,0.0120183,,0,,0.12,0.12,-0.5,,True,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14062011,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,49.0,42.0,3.0,1.0,0.0,28.0,28.0,14.0,21.0,3.0,6.0,7.0,4.0,1.0,,3.0,,,,,,90.0,62.0,6.1,9.0,0.0123859,,0,,0.05,0.08,-0.51,,,2.0,,,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14062011,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,False,30.0,24.0,4.0,,0.0,17.0,19.0,7.0,11.0,1.0,3.0,1.0,3.0,1.0,,1.0,,,,,,78.0,41.0,5.9,7.0,0.00183831,,1,,-0.07,0.02,-0.38,,,,,,,1.0,2.0,,1.0,,,1.0,3.0,0.036,0.01,,,,,,,,,,,,,,,,
14062011,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,M,2,2,False,35.0,29.0,3.0,3.0,0.0,16.0,17.0,13.0,18.0,1.0,2.0,3.0,4.0,3.0,,,,,,,,90.0,54.0,6.7,13.0,0.027114,,0,,0.05,0.08,-0.11,,,2.0,,,2.0,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,
14062011,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,24.0,18.0,1.0,,0.0,11.0,14.0,7.0,10.0,1.0,4.0,3.0,,2.0,,1.0,,,,,,90.0,35.0,6.1,10.0,0.0217621,,0,,0.0,0.03,-0.3,,,1.0,2.0,,2.0,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
14062011,home,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,False,25.0,23.0,2.0,2.0,0.0,12.0,14.0,11.0,11.0,,2.0,2.0,2.0,6.0,,,,,,,,62.0,34.0,6.3,3.0,0.00739619,,0,,-0.13,0.08,-0.3,,,1.0,,,2.0,,1.0,,1.0,,,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,
14062011,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,M,19,19,False,12.0,10.0,1.0,1.0,0.0,7.0,8.0,3.0,4.0,,1.0,2.0,1.0,3.0,,,,,,,,61.0,25.0,6.7,6.0,0.00234839,,0,,0.12,0.05,-0.03,,,1.0,,,2.0,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,
14062011,home,1. FC Heidenheim,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2950,M,1142248,EUR,1134259200,F,22,22,False,27.0,20.0,5.0,1.0,0.0,7.0,9.0,13.0,18.0,3.0,5.0,5.0,2.0,4.0,,,,,,,,71.0,40.0,6.7,13.0,0.0137604,,0,,-0.12,0.25,0.22,,,1.0,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,
14062011,home,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175,987,M,1386651,EUR,905644800,F,8,8,False,20.0,17.0,1.0,,0.0,10.0,10.0,7.0,10.0,,5.0,7.0,,2.0,,1.0,,,,,,90.0,44.0,8.0,11.0,0.0154954,,3,,-0.16,0.3,-0.04,,,1.0,2.0,1.0,1.0,5.0,1.0,,1.0,,,1.0,,0.1047,0.54,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4358,,,,,
