match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_wonContest,stat_wonTackle,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_interceptionWon
11067297,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,14.0,8.0,2.0,2.0,2.0,3.0,,2.0,,,,,71.0,25.0,6.8,0.0628,0.2128,0.00398531,2,,6.0,12.0,1.0,,3.0,2.0,,1.0,,,5.0,1.0,2.0,12.0,,1.0,,,,2.0,,germancano14,1.0,,,,2.0,
11067297,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,True,30.0,27.0,1.0,,14.0,15.0,,2.0,,,,,32.0,37.0,6.6,0.0933,0.0,0.00706372,2,,13.0,15.0,,,2.0,2.0,1.0,1.0,,1.0,,,,4.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0
11067297,home,Fluminense,Danielzinho,,,danielzinho,Danielzinho,M,10,173,249,M,840218,EUR,821318400,M,55,55,True,32.0,25.0,3.0,1.0,6.0,6.0,,3.0,,,,,32.0,33.0,6.9,0.0,0.0,0.0513167,0,,19.0,27.0,,,,,,,,,,,,8.0,1.0,,,,,,,,1.0,,,,,
11067297,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,True,7.0,5.0,,,3.0,3.0,,4.0,,,,,19.0,16.0,6.9,0.1337,0.0,0.00141795,2,,2.0,6.0,,,1.0,3.0,,1.0,,,,2.0,1.0,4.0,,1.0,,,,,,,2.0,,1.0,1.0,,
11067297,home,Fluminense,Leonardo Fernández,,,leonardo-fernandez,L. Fernández,M,10,166,3343,M,846411,EUR,910483200,M,17,17,True,16.0,14.0,1.0,1.0,3.0,3.0,,3.0,,,,,19.0,28.0,6.2,0.0,0.0,0.00906618,0,,11.0,15.0,,,4.0,1.0,1.0,2.0,,,2.0,1.0,1.0,9.0,,,,,,,,,2.0,,,,,
11067297,home,Fluminense,Lelê,Lelê,,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,18,18,True,2.0,2.0,,,1.0,1.0,,,,,,,12.0,3.0,6.6,0.0,0.0,0.00632545,0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11067297,home,Fluminense,Pedro Rangel,,,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,home,Fluminense,Vitor Eudes,,,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,home,Fluminense,Felipe Andrade,,,felipe-andrade,F. Andrade,D,36,182,254,M,1586575,EUR,1022630400,D,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,home,Fluminense,Giovanni,Giovanni,,giovanni,Giovanni,F,8,176,199,M,1036002,EUR,1012435200,M,37,37,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,home,Fluminense,Yony González,,,yony-gonzalez,Y. González,F,11,182,379,M,351432,EUR,773884800,F,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,away,Fortaleza,João Ricardo,,,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,33.0,20.0,26.0,14.0,10.0,11.0,,12.0,1.0,3.0,4.0,,90.0,41.0,7.0,0.0,0.0,0.00309185,0,-0.5706,10.0,22.0,,,,2.0,,,,,,2.0,,13.0,,,,,,,,,,,,,,
11067297,away,Fortaleza,Tinga,,,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,27.0,18.0,6.0,1.0,11.0,12.0,3.0,7.0,,,,,90.0,51.0,7.4,0.0543,0.043,0.018999,2,,7.0,17.0,,3.0,2.0,6.0,,,1.0,2.0,,1.0,,14.0,2.0,,,True,2.0,1.0,,,2.0,,,1.0,,1.0
11067297,away,Fortaleza,Emanuel Brítez,,,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,21.0,19.0,1.0,,12.0,12.0,3.0,3.0,,,,,90.0,29.0,6.9,0.0,0.0,0.00834821,0,,7.0,9.0,1.0,1.0,3.0,2.0,,,1.0,1.0,,,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,,2.0
11067297,away,Fortaleza,Titi,,,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,28.0,18.0,6.0,1.0,14.0,17.0,2.0,5.0,,,,,90.0,37.0,6.8,0.027,0.0,0.00086528,1,,4.0,11.0,2.0,3.0,4.0,4.0,,,,1.0,,,2.0,10.0,,,,,,,,,,,1.0,,,2.0
11067297,away,Fortaleza,Bruno Pacheco,,,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,D,6,6,False,34.0,26.0,5.0,1.0,10.0,12.0,,6.0,,,,,90.0,49.0,6.8,0.026,0.0,0.108734,1,,16.0,24.0,3.0,2.0,5.0,4.0,,,1.0,1.0,,1.0,1.0,11.0,1.0,,1.0,,1.0,,,,2.0,,1.0,,,1.0
11067297,away,Fortaleza,Zé Welison,,,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,False,21.0,17.0,3.0,3.0,4.0,5.0,1.0,4.0,,,,,68.0,33.0,7.2,0.0907,0.0274,0.0196583,3,,13.0,16.0,,3.0,4.0,7.0,,1.0,,2.0,2.0,1.0,3.0,6.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0
11067297,away,Fortaleza,Caio Alexandre,,,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,8,8,False,40.0,35.0,5.0,3.0,16.0,16.0,,9.0,,,,,90.0,61.0,7.1,0.0,0.0,0.0740983,0,,19.0,24.0,,,4.0,8.0,,,1.0,5.0,2.0,3.0,1.0,8.0,,,1.0,,3.0,,,,,,,,,1.0
11067297,away,Fortaleza,Yago Pikachu,,,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,False,11.0,8.0,2.0,1.0,5.0,5.0,,3.0,,,,,71.0,20.0,6.5,0.1192,0.034,0.154903,2,,4.0,9.0,1.0,,4.0,1.0,,1.0,,1.0,,,,6.0,1.0,,,,2.0,1.0,,,3.0,1.0,1.0,,,
11067297,away,Fortaleza,Tomás Pochettino,,,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,19.0,14.0,1.0,,4.0,5.0,,3.0,,,,,67.0,31.0,6.3,0.038,0.0,0.083238,1,,10.0,16.0,2.0,,10.0,1.0,2.0,2.0,,1.0,2.0,,,13.0,3.0,,,,4.0,,,,2.0,,1.0,,,
11067297,away,Fortaleza,Guilherme,,,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,M,29,29,False,26.0,21.0,,,4.0,5.0,1.0,5.0,,,,,84.0,50.0,7.2,0.2468,0.0,0.02245,4,,17.0,27.0,1.0,2.0,4.0,9.0,,1.0,,4.0,,2.0,1.0,11.0,,1.0,2.0,,2.0,,,,6.0,,1.0,3.0,,
11067297,away,Fortaleza,Juan Martín Lucero,,,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,False,15.0,13.0,,,5.0,5.0,,2.0,,,,,84.0,27.0,6.7,0.1523,0.0338,0.02169,3,,8.0,11.0,1.0,2.0,8.0,5.0,2.0,,,1.0,3.0,2.0,4.0,8.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,
11067297,away,Fortaleza,Thiago Galhardo,,,thiago-galhardo,T. Galhardo,F,,182,1617,M,165677,EUR,616896000,F,91,91,True,8.0,7.0,,,1.0,1.0,,2.0,,,,,23.0,14.0,6.6,0.0927,0.0,0.0152955,2,,6.0,7.0,,1.0,2.0,2.0,1.0,,,,2.0,1.0,,4.0,,,,,1.0,,,,,,1.0,1.0,1.0,
11067297,away,Fortaleza,Pedro Augusto,,,pedro-augusto,P. Augusto,M,28,181,302,M,922556,EUR,857347200,M,21,21,True,3.0,2.0,,,2.0,3.0,,,,,,,22.0,9.0,6.7,0.0,0.0,7.239e-05,0,,,,1.0,,3.0,2.0,1.0,,,2.0,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,1.0
11067297,away,Fortaleza,Imanol Machuca,,,imanol-machuca,I. Machuca,F,7,169,1281,M,974698,EUR,947894400,F,39,39,True,4.0,3.0,,,1.0,1.0,,,,,,,19.0,9.0,6.7,0.0541,0.1818,0.0768565,1,,2.0,4.0,,,1.0,,,1.0,,,,,,4.0,,,,,,1.0,,,1.0,,,,,1.0
11067297,away,Fortaleza,Gonzalo Escobar,,,gonzalo-escobar,G. Escobar,D,31,171,1242,M,840500,EUR,858470400,D,33,33,True,1.0,,1.0,,,1.0,,,,,,,14.0,2.0,6.1,0.0,0.0,0.0,0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
11067297,away,Fortaleza,Romarinho,,,romarinho,Romarinho,M,11,168,592,M,870578,EUR,762480000,F,11,11,True,2.0,2.0,,,2.0,2.0,,,,,,,14.0,3.0,6.4,0.0,0.0,5.169e-05,0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11067297,away,Fortaleza,Fernando Miguel,,,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,away,Fortaleza,Marcelo Benevenuto,,,marcelo-benevenuto,Marcelo,D,14,180,199,M,841808,EUR,820972800,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,away,Fortaleza,Tobias Figueiredo,,,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,away,Fortaleza,Dudu,,,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,away,Fortaleza,Lucas Sasha,,,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,away,Fortaleza,Lucas Crispim,,,lucas-crispim,L. Crispim,M,10,178,449,M,795178,EUR,771984000,M,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067297,away,Fortaleza,Silvio Romero,,,silvio-romero,S. Romero,F,,175,133,M,174937,EUR,585532800,F,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
