match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_aerialWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_wonTackle,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAShot
10438126,home,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,37.0,33.0,13.0,9.0,33.0,35.0,2.0,1.0,11.0,2.0,1.0,1.0,90.0,47.0,7.2,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438126,home,Sporting CP,Luís Neto,luis-neto,L. Neto,D,,185,201,M,59731,EUR,580608000,D,13,13,False,45.0,41.0,4.0,3.0,31.0,32.0,13.0,1.0,3.0,,,,54.0,50.0,6.8,4.0,1,10.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438126,home,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,29.0,26.0,2.0,,21.0,22.0,7.0,3.0,8.0,,,,90.0,39.0,6.9,4.0,0,5.0,2.0,3.0,2.0,,,,1.0,,Sebastián,Coates,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10438126,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,68.0,57.0,12.0,6.0,30.0,34.0,34.0,,3.0,,,,45.0,74.0,6.8,12.0,0,27.0,4.0,5.0,3.0,,,1.0,,,Gonçalo,Inácio,,,2.0,,1.0,goncaloinacio_25,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10438126,home,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,M,47,47,False,46.0,40.0,3.0,1.0,27.0,28.0,18.0,,5.0,,,,90.0,56.0,7.1,6.0,1,13.0,,2.0,3.0,,,3.0,,2.0,,,,,,,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
10438126,home,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,52.0,50.0,1.0,1.0,28.0,28.0,24.0,,2.0,,,,61.0,63.0,7.0,3.0,0,22.0,,1.0,5.0,,,3.0,2.0,,Hidemasa,Morita,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10438126,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,28,28,False,53.0,48.0,4.0,4.0,22.0,23.0,32.0,,8.0,,,,90.0,76.0,8.2,17.0,2,27.0,1.0,9.0,3.0,1.0,1.0,2.0,1.0,,,,,,2.0,,2.0,pedroogoncalves28,5.0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,
10438126,home,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,40.0,35.0,6.0,5.0,12.0,13.0,34.0,,6.0,,,,90.0,57.0,7.3,16.0,2,23.0,,3.0,1.0,2.0,1.0,,1.0,,Nuno,Santos,,,,,,,1.0,,,1.0,,,7.0,,,1.0,3.0,1.0,,,,,,,,
10438126,home,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,43.0,34.0,1.0,1.0,9.0,10.0,33.0,1.0,9.0,,,,90.0,61.0,8.3,13.0,6,25.0,1.0,3.0,4.0,,1.0,1.0,2.0,,Francisco,Trincão,,,3.0,,1.0,trincao,,1.0,1.0,3.0,,,,,,2.0,2.0,,1.0,2.0,,,,,,
10438126,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,26.0,21.0,2.0,1.0,4.0,5.0,25.0,,2.0,,,,61.0,44.0,7.1,14.0,2,18.0,,4.0,3.0,1.0,1.0,,1.0,1.0,,,,,4.0,,,,1.0,2.0,3.0,1.0,,,4.0,1.0,,,3.0,,,,,,,,,
