match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_clearanceOffLine,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_wasFouled,stat_bigChanceMissed,stat_totalOffside,player_firstName,player_lastName,stat_goals,captain,stat_errorLeadToAGoal,stat_punches,stat_penaltyWon
12499581,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,25.0,17.0,13.0,5.0,0.0,12.0,13.0,5.0,12.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,90.0,37.0,6.7,10.0,0.0017015,0,0.0932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,47.0,39.0,3.0,,0.0,17.0,20.0,23.0,31.0,,3.0,2.0,5.0,,1.0,,,,,,,89.0,62.0,6.5,12.0,0.145797,0,,4.0,1.0,2.0,7.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,3,3,False,57.0,50.0,2.0,,0.0,35.0,37.0,15.0,20.0,4.0,6.0,3.0,5.0,,,,,,,,,90.0,67.0,7.4,7.0,0.0174032,0,,,,3.0,4.0,1.0,2.0,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,False,41.0,33.0,3.0,1.0,0.0,19.0,21.0,14.0,21.0,2.0,4.0,3.0,7.0,,1.0,,,,,,,90.0,55.0,6.9,11.0,0.00619,1,,1.0,,1.0,3.0,,,3.0,2.0,,,1.0,1.0,,1.0,1.0,0.0749,,,,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,29.0,25.0,2.0,1.0,0.0,3.0,6.0,23.0,27.0,,1.0,,1.0,,1.0,,,,,,,79.0,49.0,7.0,13.0,0.778593,3,,4.0,1.0,1.0,4.0,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,0.1622,1.0,1.0,0.1282,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,39.0,34.0,4.0,1.0,0.0,11.0,14.0,23.0,25.0,2.0,3.0,2.0,2.0,,1.0,,,,,,,79.0,47.0,6.7,7.0,0.0582618,0,,,,1.0,3.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,78.0,64.0,11.0,5.0,0.0,20.0,21.0,48.0,69.0,,5.0,,7.0,,3.0,,,,,,,90.0,109.0,7.7,28.0,0.51095,2,,12.0,4.0,,6.0,3.0,,1.0,2.0,1.0,,1.0,4.0,,2.0,1.0,0.0776,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,
12499581,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,29.0,22.0,3.0,,0.0,7.0,8.0,17.0,26.0,,7.0,1.0,5.0,,,,,,,,,79.0,64.0,6.9,16.0,0.111155,1,,5.0,2.0,2.0,5.0,,1.0,,3.0,1.0,,1.0,,,1.0,,0.0223,,1.0,,4.0,3.0,,1.0,,,,,,,,,
12499581,home,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,F,14,14,False,30.0,24.0,1.0,,0.0,7.0,9.0,17.0,22.0,,2.0,1.0,3.0,,,,,,,,,65.0,40.0,7.0,8.0,0.08747,3,,1.0,,,1.0,,,1.0,2.0,1.0,,,1.0,,1.0,1.0,0.302,2.0,,0.3742,,,,,1.0,1.0,,,,,,,
12499581,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,40.0,29.0,1.0,,0.0,8.0,9.0,21.0,33.0,1.0,8.0,,1.0,,5.0,,,,,,,90.0,65.0,8.0,22.0,0.133421,2,,2.0,,,3.0,,,1.0,3.0,3.0,,,1.0,,3.0,,0.2512,1.0,1.0,0.5744,1.0,1.0,,3.0,,1.0,,,1.0,,,,
12499581,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,15.0,12.0,,,0.0,3.0,3.0,9.0,14.0,1.0,2.0,,,,2.0,,,,,,,90.0,21.0,6.8,7.0,0.0957514,1,,2.0,,1.0,2.0,1.0,,,,,,,2.0,,,,0.0705,,1.0,,,,,1.0,,2.0,,,,True,,,
12499581,home,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,16.0,11.0,,,0.0,,,11.0,16.0,,,,,,,,,,,,,25.0,19.0,6.8,6.0,0.0479822,2,,,,,1.0,,,,,,,,,,1.0,1.0,0.1423,1.0,,0.0453,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,12.0,11.0,2.0,1.0,0.0,2.0,2.0,9.0,11.0,,,,2.0,,,,,,,,,11.0,15.0,6.7,2.0,0.0368913,0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,M,8,8,True,13.0,12.0,1.0,1.0,0.0,3.0,4.0,9.0,11.0,,1.0,,,,,,,,,,,11.0,22.0,7.1,3.0,0.0160046,1,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0.0284,,,,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,True,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,1.0,,,,,,,,,11.0,4.0,6.6,1.0,0.00827052,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,3.0,3.0,,,0.0,,,5.0,5.0,,,,,,,,,,,,,1.0,5.0,,,0.00500742,0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499581,home,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Nikolas Veratschnig,,,,,,
12499581,away,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,1,1,False,40.0,26.0,18.0,6.0,0.0,22.0,25.0,4.0,15.0,,,1.0,7.0,,,1.0,3.0,,4.0,,,90.0,49.0,6.8,14.0,0.0026541,0,0.1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
