match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_interceptionWon,captain,stat_shotOffTarget,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon
10382055,home,FC Groningen,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185.0,3729,M,986395,EUR,1042070400,F,9,9,False,22.0,17.0,2.0,2.0,8.0,8.0,9.0,14.0,3.0,6.0,1.0,2.0,,,,,,90.0,33.0,6.6,9.0,0,,,4.0,8.0,3.0,,1.0,1.0,3.0,,,,,,,1.0,2.0,2.0,,,,1.0,,,,,,,
10382055,home,FC Groningen,Thijmen Blokzijl,Thijmen Blokzijl,,thijmen-blokzijl,T. Blokzijl,D,3,181.0,296,M,1121401,EUR,1109289600,D,42,42,True,4.0,4.0,1.0,1.0,4.0,4.0,,,,2.0,,,,,,,,26.0,7.0,6.4,,0,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10382055,home,FC Groningen,Matěj Chaluš,,,matej-chalus,M. Chaluš,D,37,189.0,35,M,824543,EUR,886377600,D,37,37,True,5.0,4.0,,,3.0,4.0,1.0,1.0,,1.0,1.0,2.0,,,,,,26.0,7.0,6.0,1.0,0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10382055,home,FC Groningen,Daleho Irandust,,,daleho-irandust,D. Irandust,M,,175.0,412,M,860148,EUR,896918400,M,10,10,True,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,,,,,26.0,9.0,6.1,4.0,0,,,,2.0,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,
10382055,home,FC Groningen,Dirk Baron,Dirk Baron,,dirk-baron,D. Baron,G,24,191.0,47,M,1191214,EUR,1029456000,G,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,home,FC Groningen,Stijn Petiet,Stijn,Petiet,petiet-stijn,S. Petiet,G,41,,13,M,1496006,EUR,1061856000,G,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,home,FC Groningen,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181.0,5722,M,899651,EUR,885340800,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0ratmangoen,,,,,,
10382055,home,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182.0,5611,M,235404,EUR,737424000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,home,FC Groningen,Aimar Sher,,,aimar-sher,A. Sher,M,6,180.0,896,M,981574,EUR,1040342400,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,home,FC Groningen,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189.0,1455,M,1121400,EUR,1065225600,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,home,FC Groningen,Florian Krüger,,,florian-kruger,F. Krüger,F,26,186.0,130,M,945878,EUR,918864000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,home,FC Groningen,Thom van Bergen,Thom van Bergen,,thom-van-bergen,T. v. Bergen,F,26,180.0,457,M,1413536,EUR,1073347200,F,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,home,FC Groningen,Fofin Turay,,,turay-fofin,F. Turay,F,24,178.0,65,M,1481251,EUR,1086566400,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,away,Sparta Rotterdam,Nick Olij,,,nick-olij,N. Olij,G,1,185.0,555,M,227192,EUR,807235200,G,1,1,False,30.0,27.0,9.0,6.0,25.0,26.0,2.0,4.0,,,1.0,6.0,,,,1.0,,90.0,38.0,7.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,away,Sparta Rotterdam,Shurandy Sambo,,,shurandy-sambo,S. Sambo,D,12,174.0,235,M,916926,EUR,998179200,D,2,2,False,50.0,50.0,,,24.0,24.0,27.0,30.0,,2.0,2.0,3.0,,,,,,65.0,64.0,7.0,4.0,0,4.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,
10382055,away,Sparta Rotterdam,Bart Vriends,,,bart-vriends,B. Vriends,D,3,188.0,217,M,41495,EUR,673747200,D,3,3,False,29.0,25.0,2.0,1.0,19.0,20.0,6.0,9.0,1.0,2.0,1.0,,,,,,,45.0,32.0,6.6,4.0,0,,,2.0,3.0,,,1.0,1.0,,,True,,,1.0,,,,,,,,,,,,,,,
10382055,away,Sparta Rotterdam,Mike Eerdhuijzen,,,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194.0,180,M,947842,EUR,963446400,D,4,4,False,86.0,80.0,12.0,10.0,52.0,56.0,28.0,30.0,2.0,2.0,2.0,5.0,,,,,,80.0,90.0,6.9,6.0,1,,,1.0,3.0,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
10382055,away,Sparta Rotterdam,Mica Pinto,,,mica-pinto,Mica,D,5,176.0,157,M,785815,EUR,739152000,D,5,5,False,42.0,36.0,5.0,2.0,22.0,24.0,14.0,22.0,,1.0,,4.0,,,,,,45.0,52.0,6.8,11.0,1,4.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,
10382055,away,Sparta Rotterdam,Arno Verschueren,,,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,10,10,False,43.0,37.0,1.0,1.0,11.0,13.0,26.0,30.0,1.0,3.0,1.0,4.0,,,,,,90.0,51.0,8.3,7.0,4,,,1.0,6.0,1.0,,2.0,2.0,1.0,,,1.0,,4.0,6.0,,,,,,3.0,,,1.0,,,,,
10382055,away,Sparta Rotterdam,Jonathan de Guzmán,,,jonathan-de-guzman,J. d. Guzmán,M,13,173.0,79,M,13028,EUR,558489600,M,8,8,False,26.0,23.0,3.0,1.0,9.0,11.0,14.0,16.0,1.0,3.0,,5.0,,,,,,65.0,41.0,7.5,9.0,1,1.0,,1.0,2.0,,1.0,2.0,,3.0,1.0,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,
10382055,away,Sparta Rotterdam,Dirk Abels,,,dirk-abels,D. Abels,D,2,177.0,60,M,583606,EUR,866160000,M,6,6,False,52.0,52.0,,,28.0,28.0,24.0,24.0,1.0,6.0,1.0,4.0,,,,,,90.0,65.0,7.6,2.0,2,,,,2.0,,2.0,,,1.0,,,1.0,,1.0,1.0,,3.0,2.0,1.0,3.0,,,,,1.0,1.0,,,
10382055,away,Sparta Rotterdam,Younes Namli,,,younes-namli,Y. Namli,M,9,180.0,239,M,235538,EUR,772070400,F,7,7,False,43.0,38.0,5.0,4.0,14.0,15.0,26.0,34.0,,4.0,,6.0,,,,,,65.0,61.0,6.9,12.0,3,6.0,2.0,,6.0,3.0,,,,1.0,1.0,,2.0,,1.0,1.0,,4.0,2.0,1.0,2.0,,,,,,,1.0,1.0,
10382055,away,Sparta Rotterdam,Tobias Lauritsen,,,tobias-lauritsen,T. Lauritsen,F,9,192.0,737,M,796943,EUR,872899200,F,9,9,False,17.0,14.0,1.0,1.0,3.0,3.0,11.0,14.0,2.0,2.0,,1.0,,,,,,90.0,29.0,8.2,8.0,6,,,1.0,4.0,,,,,2.0,1.0,,2.0,,,3.0,2.0,1.0,,1.0,,3.0,,,1.0,1.0,,,,
10382055,away,Sparta Rotterdam,Vito van Crooij,,,vito-van-crooij,V. van Crooij,M,32,172.0,213,M,385708,EUR,822873600,F,11,11,False,52.0,43.0,3.0,2.0,14.0,16.0,30.0,42.0,1.0,1.0,,5.0,,,,,,90.0,73.0,7.7,18.0,4,6.0,1.0,1.0,3.0,,,,,1.0,,,,,,2.0,1.0,1.0,,2.0,,2.0,1.0,,1.0,,,,,
10382055,away,Sparta Rotterdam,Aaron Meijers,Aaron,Meijers,aaron-meijers,A. Meijers,D,14,176.0,30,M,32386,EUR,562377600,D,15,15,True,33.0,29.0,3.0,1.0,17.0,20.0,14.0,17.0,,2.0,,5.0,,,,,,45.0,47.0,6.9,6.0,0,4.0,2.0,1.0,3.0,2.0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
10382055,away,Sparta Rotterdam,Koki Saito,,,koki-saito,K. Saito,M,14,170.0,1063,M,905356,EUR,997401600,M,21,21,True,20.0,18.0,2.0,2.0,6.0,6.0,12.0,15.0,,3.0,,4.0,,,,,,45.0,35.0,7.6,9.0,2,1.0,,,4.0,1.0,,,,2.0,,,1.0,,,2.0,,4.0,1.0,,2.0,1.0,,,1.0,,,,,1.0
10382055,away,Sparta Rotterdam,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,3,193.0,44,M,1048906,EUR,1014508800,D,13,13,True,17.0,16.0,1.0,1.0,13.0,14.0,3.0,3.0,1.0,1.0,,4.0,,,,,,25.0,23.0,6.7,2.0,1,,,1.0,2.0,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
10382055,away,Sparta Rotterdam,Joshua Kitolano,,,joshua-kitolano,J. Kitolano,M,8,170.0,272,M,913584,EUR,984009600,M,16,16,True,10.0,10.0,,,6.0,6.0,4.0,4.0,,2.0,,2.0,,,,,,25.0,13.0,6.7,1.0,0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,
10382055,away,Sparta Rotterdam,Pedro Alemañ,,,pedro-aleman-serna,P. Alemañ,M,8,182.0,58,M,996933,EUR,1016668800,M,18,18,True,23.0,21.0,1.0,1.0,8.0,9.0,13.0,15.0,,2.0,,5.0,,,,,,25.0,33.0,6.7,6.0,2,1.0,,1.0,3.0,,,,,1.0,,,1.0,,,1.0,1.0,3.0,2.0,,,1.0,,,,,,,,
10382055,away,Sparta Rotterdam,Adil Auassar,,,adil-auassar,A. Auassar,D,,185.0,31,,28319,EUR,528940800,M,14,14,True,9.0,8.0,1.0,1.0,4.0,5.0,4.0,4.0,,,,,,,,,,10.0,9.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,away,Sparta Rotterdam,Tim Coremans,Tim,Coremans,tim-coremans,T. Coremans,G,1,186.0,21,M,70918,EUR,671241600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,away,Sparta Rotterdam,Delano van Crooij,,,delano-van-crooy,D. v. Crooij,G,,182.0,15,M,108714,EUR,676080000,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,away,Sparta Rotterdam,Jeremy van Mullem,,,jeremy-van-mullem,J. v. Mullem,D,14,184.0,54,M,990722,EUR,921715200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,away,Sparta Rotterdam,Patrick Brouwer,,,patrick-brouwer,P. Brouwer,F,27,176.0,92,M,1066319,EUR,984960000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,away,Sparta Rotterdam,Mohammed Tahiri,,,mohammed-tahiri,M. Tahiri,F,19,177.0,95,M,1066323,EUR,980121600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382055,away,Sparta Rotterdam,Elias Hoff Melkersen,,,elias-hoff-melkersen,E. H. Melkersen,F,9,178.0,111,M,984722,EUR,1041292800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
