match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist,stat_totalOffside
10385434,home,Leicester City,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,861970,EUR,905040000,F,22,22,False,27.0,22.0,1.0,1.0,8.0,8.0,14.0,20.0,4.0,,,,69.0,39.0,6.9,9.0,0.0,0.0,0.0672013,0,,1.0,,3.0,4.0,,2.0,1.0,1.0,,2.0,,,,1.0,,,1.0,1.0,,1.0,kdh_8,,,,2.0,,,,,,
10385434,home,Leicester City,Marc Albrighton,marc-albrighton,M. Albrighton,M,,175,231,M,47737,EUR,627350400,M,11,11,True,11.0,8.0,1.0,,6.0,8.0,3.0,6.0,,,,,55.0,21.0,7.2,7.0,0.2996,0.8637,0.0377054,1,,3.0,,2.0,2.0,2.0,,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,,,1.0,,1.0,1.0,1.0,,,,
10385434,home,Leicester City,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,356398,EUR,848707200,M,10,10,True,7.0,4.0,,,2.0,2.0,2.0,5.0,,,,,21.0,12.0,6.5,4.0,0.0816,0.0,0.00136992,1,,,,,3.0,,,,,,,,,,,,,3.0,,,1.0,Madders,,,1.0,,,,,,,
10385434,home,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,True,2.0,1.0,,,1.0,2.0,,,,,,,9.0,3.0,6.5,1.0,0.0,0.0,1.233e-05,0,,,,2.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,patsondaka,,,,,,,,,,
10385434,home,Leicester City,Daniel Iversen,daniel-iversen,D. Iversen,G,1,193,286,M,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385434,home,Leicester City,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,199,1227,M,120538,EUR,712800000,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385434,home,Leicester City,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4150,M,758608,EUR,832809600,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,soyuncu_caglar,,,,,,,,,,
10385434,home,Leicester City,Lewis Brunt,lewis-brunt,L. Brunt,D,3,187,94,M,994562,EUR,973468800,M,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385434,home,Leicester City,Kasey McAteer,kasey-mcateer,K. McAteer,M,20,177,513,M,1065134,EUR,1006387200,M,47,47,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Kasey McAteer,,,,,,,,,,,,,,,,,,,
10385434,home,Leicester City,Kelechi Iheanacho,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,359642,EUR,844300800,F,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,kelechi72,,,,,,,,,,
10385434,away,Brighton & Hove Albion,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,920546,EUR,879811200,G,1,1,False,15.0,12.0,2.0,,12.0,15.0,,,4.0,,,,90.0,20.0,6.0,3.0,0.0,0.0,3.5e-05,0,-1.0455,,,,,,,,1.0,,,,,,,,,,,,,RS1,,,,,,,,,,
10385434,away,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,D,13,13,False,63.0,54.0,4.0,2.0,23.0,24.0,32.0,44.0,8.0,,,,90.0,81.0,6.8,18.0,0.0757,0.0,0.304356,1,,5.0,,8.0,3.0,1.0,1.0,,,,2.0,1.0,,,2.0,3.0,1.0,1.0,1.0,,1.0,pascalgross65,,1.0,1.0,2.0,,,1.0,,,
10385434,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,95.0,91.0,2.0,1.0,53.0,54.0,38.0,41.0,3.0,,,,78.0,109.0,6.8,5.0,0.592,0.0,0.0213387,2,,,1.0,2.0,3.0,,,,2.0,4.0,2.0,1.0,,,,2.0,,,,2.0,1.0,,,,,,,,,1.0,,
10385434,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,156.0,142.0,17.0,9.0,69.0,69.0,73.0,87.0,5.0,,,,90.0,165.0,7.3,15.0,0.0,0.0,0.0549834,0,,,2.0,,3.0,,,,1.0,2.0,,,,,,,2.0,1.0,,,1.0,,True,,,,,,,,,
10385434,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,False,72.0,60.0,3.0,2.0,25.0,28.0,36.0,47.0,6.0,,,,90.0,90.0,7.4,15.0,0.0155,0.0,0.0802079,1,,3.0,1.0,4.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,,pervisestupinan,,1.0,1.0,2.0,,,,,2.0,
10385434,away,Brighton & Hove Albion,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,M,25,25,False,52.0,49.0,2.0,2.0,23.0,23.0,26.0,29.0,4.0,,,,90.0,68.0,6.9,7.0,0.0,0.0,0.0494741,0,,,3.0,5.0,8.0,,2.0,1.0,1.0,2.0,2.0,1.0,,,2.0,,,2.0,2.0,,1.0,MoisesCaicedo55,,,,1.0,,,,,,
10385434,away,Brighton & Hove Albion,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,895324,EUR,914457600,M,10,10,False,38.0,34.0,1.0,1.0,13.0,13.0,21.0,25.0,2.0,,,,90.0,48.0,6.9,7.0,0.0898,0.0694,0.115487,1,,,,7.0,5.0,,4.0,3.0,,,1.0,,,,2.0,2.0,,1.0,2.0,,,Macca10,,,,2.0,1.0,,,,,
10385434,away,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,301288,EUR,774662400,M,7,7,False,28.0,24.0,3.0,3.0,7.0,7.0,17.0,26.0,1.0,,,,90.0,50.0,6.7,10.0,0.4441,0.0765,0.0426953,3,,5.0,,1.0,1.0,,2.0,1.0,1.0,3.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,
10385434,away,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,17054,EUR,579225600,M,14,14,False,14.0,13.0,,,6.0,6.0,7.0,8.0,,,,,29.0,18.0,6.4,3.0,0.0,0.0,0.0127717,0,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
10385434,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,False,46.0,39.0,,,8.0,11.0,31.0,37.0,7.0,,,,90.0,66.0,7.6,14.0,0.0327,0.5454,0.199387,1,,2.0,,3.0,4.0,1.0,5.0,3.0,,2.0,1.0,1.0,,,,,,,,,3.0,KaoruM,,,,2.0,1.0,1.0,1.0,,,1.0
10385434,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,F,18,18,False,16.0,13.0,,,7.0,7.0,6.0,9.0,,,,,66.0,22.0,6.4,6.0,0.6973,0.0,0.0307047,1,,,,3.0,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,2.0,,,1.0,1.0,,1.0
10385434,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,True,29.0,23.0,2.0,,9.0,12.0,14.0,20.0,6.0,,,,61.0,49.0,6.8,10.0,0.0515,0.0,0.0102488,1,,3.0,1.0,1.0,6.0,,,,1.0,,2.0,1.0,,,1.0,,1.0,3.0,,1.0,1.0,,,,,,,,,,,
10385434,away,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,28,28,True,5.0,4.0,,,,,4.0,5.0,1.0,,,,24.0,8.0,7.1,2.0,0.0718,0.2734,0.0983408,1,,,,3.0,,1.0,1.0,,,,,,,,,1.0,,,,,,EvanFerguson9,,,,,1.0,1.0,,,,
10385434,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,True,8.0,5.0,1.0,1.0,1.0,3.0,5.0,6.0,1.0,,,,12.0,10.0,6.7,3.0,0.0688,0.0,0.0453228,1,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,TariqLamptey,,1.0,,,,,,,,
10385434,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385434,away,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385434,away,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,billygilmour,,,,,,,,,,
10385434,away,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,F,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,julioenciso.33,,,,,,,,,,
10385434,away,Brighton & Hove Albion,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178,5120,M,983816,EUR,1024185600,F,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,jeremysarm7ento,,,,,,,,,,
10385434,away,Brighton & Hove Albion,Deniz Undav,deniz-undav,D. Undav,F,26,179,7434,M,794298,EUR,837734400,F,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,denizundav,,,,,,,,,,
