match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_dispossessed,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_penaltyWon,player_sofascoreId,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyConceded,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_penaltySave
11396378,home,1. FC Union Berlin,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,D,26,26,True,9.0,6.0,1.0,1.0,2.0,2.0,4.0,9.0,1.0,1.0,,,,,,,15.0,17.0,6.8,5.0,0.0460162,0,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,
11396378,home,1. FC Union Berlin,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,9,9,True,3.0,3.0,1.0,1.0,,,3.0,3.0,,1.0,,,,,,,15.0,9.0,6.5,3.0,0.00598665,1,,,,1.0,1.0,4.0,2.0,1.0,,,,1.0,,,,,3.0,0.1542,,,,2.0,,,,,,,,,,,,1.0,,,
11396378,home,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,D,18,18,True,12.0,11.0,2.0,1.0,5.0,5.0,6.0,9.0,,1.0,,,,,,,14.0,16.0,6.6,4.0,0.0256081,0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
11396378,home,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,True,5.0,4.0,,,,,4.0,5.0,,,,,,,,,10.0,9.0,6.7,3.0,0.0789557,1,,,,,,2.0,1.0,1.0,,,,,1.0,,,,1.0,0.0578,,,,,,,,,,2.0,1.0,,1.0,,,,,,
11396378,home,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396378,home,1. FC Union Berlin,Oluwaseun Ogbemudia,ogbemudia-oluwaseun,O. Ogbemudia,D,5,185,92,M,1481918,EUR,1153180800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396378,home,1. FC Union Berlin,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396378,home,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,Aljoscha Kemlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396378,away,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,34.0,20.0,19.0,6.0,15.0,17.0,5.0,17.0,,11.0,5.0,1.0,5.0,,,,90.0,44.0,8.0,14.0,0.00396311,0,1.0979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
11396378,away,FC Augsburg,Robert Gumny,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,False,17.0,16.0,1.0,1.0,11.0,11.0,5.0,6.0,,1.0,,,,,,,23.0,18.0,6.5,1.0,0.0132837,0,,,,1.0,,4.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
11396378,away,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,48.0,40.0,9.0,4.0,23.0,26.0,17.0,23.0,7.0,10.0,,,,,,,90.0,63.0,6.9,11.0,0.0107883,0,,,,4.0,3.0,4.0,5.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,
11396378,away,FC Augsburg,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,792142,EUR,873763200,D,19,19,False,43.0,33.0,8.0,3.0,25.0,27.0,8.0,16.0,5.0,1.0,,,,,,,90.0,59.0,7.2,11.0,0.0786173,0,,,,1.0,5.0,2.0,9.0,,,2.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,
11396378,away,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,False,37.0,28.0,7.0,2.0,18.0,19.0,10.0,20.0,2.0,4.0,,,,,,,90.0,62.0,6.7,16.0,0.0383207,1,,,,1.0,1.0,6.0,4.0,2.0,1.0,3.0,1.0,,,,,1.0,1.0,0.1256,,,2.0,1.0,,2.0,,,,,,,1.0,,,,,,
11396378,away,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,32.0,18.0,5.0,1.0,9.0,13.0,9.0,19.0,1.0,11.0,,,,,,,90.0,42.0,6.5,19.0,0.00565315,2,,,,3.0,2.0,6.0,4.0,,,2.0,2.0,,,,,,4.0,0.076,,,1.0,2.0,,,,,,,,,,,,2.0,,,
11396378,away,FC Augsburg,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,False,35.0,28.0,4.0,1.0,17.0,18.0,11.0,17.0,,13.0,,,,,,,90.0,54.0,7.2,12.0,0.00399513,2,,,,4.0,1.0,8.0,7.0,1.0,3.0,3.0,3.0,1.0,,,,1.0,2.0,0.153,,,3.0,,,,,,,2.0,2.0,,2.0,,,,,,
11396378,away,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,M,27,27,False,13.0,10.0,,,3.0,4.0,8.0,14.0,1.0,,,,,,,,64.0,28.0,7.2,11.0,0.192021,1,,,,,1.0,4.0,2.0,,,,,1.0,2.0,,,,2.0,0.1017,,,2.0,2.0,,5.0,1.0,1.0,,,,,1.0,,,,,,
11396378,away,FC Augsburg,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,M,9,9,False,16.0,12.0,,,5.0,7.0,7.0,9.0,1.0,2.0,,,,,,,77.0,29.0,7.2,9.0,0.12792,2,,,,1.0,,2.0,1.0,,,,,1.0,,,2.0,,4.0,0.8424,0.9699,,1.0,,True,,,,e.demirovic29,,,,,,,,1.0,,
11396378,away,FC Augsburg,Iago Borduchi,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,M,22,22,False,14.0,8.0,2.0,1.0,4.0,5.0,4.0,10.0,,7.0,,,,,,,78.0,27.0,6.6,11.0,0.0164935,0,,,,1.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,,,,1.0,1.0,,1.0,,,,5.0,4.0,,,1.0,,,,,
11396378,away,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,12.0,6.0,1.0,1.0,4.0,4.0,2.0,8.0,,3.0,,,,,,,78.0,24.0,6.7,8.0,0.00165261,3,,,,7.0,4.0,8.0,5.0,,2.0,,,,1.0,1.0,,,2.0,0.3981,,,,1.0,,,,,,1.0,1.0,,2.0,,1.0,1.0,,,
11396378,away,FC Augsburg,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,780,M,227900,EUR,798249600,D,43,43,True,27.0,16.0,2.0,,7.0,10.0,11.0,21.0,1.0,6.0,,,,,,,67.0,61.0,6.9,22.0,0.312786,0,,,,,1.0,7.0,8.0,,2.0,3.0,3.0,1.0,1.0,,,,1.0,,,,,3.0,,4.0,2.0,,,7.0,3.0,1.0,,,,,,,
11396378,away,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,True,12.0,10.0,2.0,1.0,4.0,4.0,6.0,8.0,,4.0,,,,,,,26.0,17.0,6.3,4.0,0.00450576,0,,,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
11396378,away,FC Augsburg,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,20,20,True,3.0,,,,,,,3.0,,,,,,,,,13.0,6.0,6.7,4.0,,0,,,,3.0,,3.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,2.0,2.0,,,,1.0,,,,
11396378,away,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,True,1.0,,,,,1.0,,,,1.0,,,,,,,12.0,4.0,6.4,1.0,,0,,,,,,2.0,1.0,,2.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,
11396378,away,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,12.0,3.0,6.5,,0.00018873,0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396378,away,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396378,away,FC Augsburg,Patric Pfeiffer,patric-pfeiffer,P. Pfeiffer,D,6,195,273,M,930135,EUR,935107200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396378,away,FC Augsburg,Dion Drena Beljo,dion-drena-beljo,D. D. Beljo,F,9,195,3455,M,995773,EUR,1014940800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396378,away,FC Augsburg,Nathanaël Mbuku,nathanael-mbuku,N. Mbuku,F,7,170,6689,M,963399,EUR,1016236800,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
