match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,playerName,reason,rescinded,description
14572751,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14572751,,,,,90,1.0,,1,,,substitution,124666691.0,False,False,regular,,,,,,,
14572751,,,,,90,,,1,,,substitution,124666681.0,True,True,injury,,,,,,,
14572751,,,,,90,0.0,,1,,,injuryTime,,,,,5.0,,,,,,
14572751,,2.0,0.0,,84,,,7,,,goal,323680462.0,,True,regular,,65953.0,Xherdan Shaqiri,,,,
14572751,,,,,79,,,12,,,substitution,124666609.0,False,False,regular,,,,,,,
14572751,,,,,78,,,13,,,card,123993399.0,,True,yellow,,1386639.0,Ibrahim Salah,Ibrahim Salah,Foul,False,
14572751,,,,,72,,,19,,,substitution,124666523.0,False,True,regular,,,,,,,
14572751,,,,,71,,,20,,,substitution,124666494.0,False,True,regular,,,,,,,
14572751,,,,,71,,,20,,,substitution,124666493.0,False,True,regular,,,,,,,
14572751,,,,,69,,,22,,,substitution,124666486.0,False,False,regular,,,,,,,
14572751,,,,,69,,,22,,,substitution,124666487.0,False,False,regular,,,,,,,
14572751,,,,,69,,,22,,,card,123993364.0,,True,yellow,,883466.0,Dominik Schmid,Dominik Schmid,Foul,False,
14572751,,,,,61,,,30,,,substitution,124666412.0,False,True,regular,,,,,,,
14572751,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14572751,,,,,45,0.0,,1,,,injuryTime,,,,,4.0,,,,,,
14572751,,,,,36,,,10,,,inGamePenalty,118568498.0,,False,missed,,878081.0,Ermedin Demirović,,goalkeeperSave,,Goalkeeper save
14572751,,,,,30,,,16,,,card,123993249.0,,True,yellow,,282247.0,Albian Ajeti,Albian Ajeti,Foul,False,
14572751,,1.0,0.0,,3,,,43,,,goal,323675937.0,,True,regular,,282247.0,Albian Ajeti,,,,
