match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyConceded,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_wonTackle,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,player_sofascoreId,captain,stat_goals,stat_errorLeadToAGoal,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss
14572751,home,Basel,Marwin Hitz,marwin-hitz,M. Hitz,G,1,193,373,M,37813,EUR,558921600,G,1,1,False,39.0,20.0,29.0,10.0,0.0,15.0,19.0,5.0,20.0,1.0,1.0,2.0,10.0,2.0,7.0,1.0,1.0,7.0,90.0,55.0,10.0,20.0,0.00119902,1.5275,0,1.8494,0.08,0.01,0.51,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572751,home,Basel,Nicolas Vouilloz,vouilloz-nicolas,N. Vouilloz,D,3,184,98,M,965668,EUR,989539200,D,3,3,False,24.0,17.0,4.0,1.0,0.0,10.0,15.0,7.0,9.0,,3.0,4.0,3.0,,,,,,90.0,50.0,6.8,10.0,0.00649522,,0,,-0.08,0.19,0.23,,1.0,3.0,3.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572751,home,Basel,Jonas Adjei Adjetey,adjei-adjetey-jonas,J. A. Adjetey,D,18,188,1987,M,1218056,EUR,1071273600,D,32,32,False,30.0,23.0,7.0,4.0,0.0,18.0,20.0,5.0,10.0,4.0,4.0,9.0,5.0,,,,,,90.0,50.0,7.0,7.0,0.00139167,,0,,0.0,0.03,0.14,,,,2.0,4.0,,,,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14572751,home,Basel,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,24,24,False,30.0,24.0,6.0,2.0,0.0,19.0,20.0,5.0,10.0,3.0,7.0,10.0,4.0,,,,,,90.0,46.0,7.8,6.0,0.00149165,,0,,0.05,0.03,0.74,,,,1.0,,2.0,,,1.0,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14572751,home,Basel,Dominik Schmid,dominik-schmid,D. Schmid,D,31,182,155,M,883466,EUR,889488000,D,31,31,False,31.0,21.0,4.0,3.0,0.0,15.0,17.0,6.0,14.0,1.0,5.0,5.0,8.0,,,,,,90.0,65.0,7.5,14.0,0.17576,,2,,0.18,0.37,0.37,,3.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,0.0656,1.0,-0.46,,,,,,,,,,,,,,
14572751,home,Basel,Koba Koindredi,koba-koindredi,K. Koindredi,M,8,184,470,M,930233,EUR,1004140800,M,8,8,False,19.0,14.0,1.0,,0.0,11.0,12.0,3.0,7.0,2.0,4.0,3.0,2.0,,,,,,71.0,32.0,6.6,9.0,0.00874753,,0,,-0.05,0.06,0.18,,,2.0,5.0,,,1.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
14572751,home,Basel,Leo Leroy,leo-leroy,L. Leroy,M,22,185,167,M,976001,EUR,950486400,M,22,22,False,32.0,27.0,5.0,3.0,0.0,16.0,17.0,11.0,15.0,2.0,8.0,3.0,4.0,,,,,,90.0,53.0,7.3,8.0,0.0157588,,2,,0.18,0.09,0.36,,,1.0,10.0,2.0,5.0,,,,,,5.0,,,3.0,1.0,2.0,1.0,,,0.0749,,0.16,1.0,2.0,0.1404,,,,,,,,,,,
14572751,home,Basel,Jeremy Agbonifo,agbonifo-jeremy,J. Agbonifo,F,9,178,371,M,1403575,EUR,1130112000,M,9,9,False,12.0,7.0,1.0,,0.0,2.0,3.0,5.0,9.0,,5.0,1.0,5.0,,,,,,61.0,31.0,6.3,13.0,0.0198375,,3,,-0.16,0.32,-0.01,,3.0,1.0,8.0,,4.0,3.0,,,,,4.0,,,3.0,1.0,4.0,1.0,1.0,2.0,0.302,,-0.59,,,,1.0,,,,,,,,,,
14572751,home,Basel,Xherdan Shaqiri,xherdan-shaqiri,X. Shaqiri,M,10,169,6845,M,65953,EUR,687052800,M,10,10,False,38.0,29.0,5.0,4.0,0.0,10.0,12.0,19.0,26.0,1.0,5.0,2.0,4.0,,,,,,90.0,51.0,8.6,13.0,0.0823934,,2,,0.42,0.25,0.0,,1.0,,3.0,,,1.0,3.0,,,,,,,2.0,1.0,,1.0,1.0,,0.2736,3.0,0.51,1.0,1.0,0.7253,,shaqirixherdan,True,1.0,,,,,,,
14572751,home,Basel,Philip Otele,philip-otele,P. Otele,M,27,185,657,M,988476,EUR,924134400,M,7,7,False,19.0,15.0,6.0,4.0,0.0,4.0,4.0,11.0,15.0,,1.0,,2.0,,,,,,72.0,25.0,6.9,7.0,0.262206,,0,,0.27,0.18,0.14,,,2.0,4.0,,,1.0,1.0,,,,,,,1.0,,,,,,,3.0,,1.0,,,,,,,,,,,,,
