match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_bigChanceMissed
12764030,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12685,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,True,32.0,23.0,18.0,10.0,0.0,17.0,20.0,6.0,12.0,2.0,8.0,1.0,1.0,2.0,2.0,90.0,39.0,7.2,9.0,0.00203313,0,0.0179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764030,home,FC Porto,Martim Fernandes,martim-fernandes,M. Fernandes,D,52,181,2004,M,,1142585,EUR,1137542400,D,52,52,False,,26.0,21.0,2.0,1.0,0.0,9.0,11.0,12.0,17.0,1.0,3.0,,,,,90.0,51.0,6.9,14.0,0.032397,0,,,,2.0,1.0,8.0,5.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
12764030,home,FC Porto,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3341,M,,913401,EUR,961804800,D,24,24,False,,48.0,43.0,7.0,4.0,0.0,32.0,37.0,11.0,13.0,2.0,3.0,,,,,90.0,61.0,7.5,7.0,0.00739245,0,,,,2.0,2.0,3.0,1.0,,,,,2.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,
12764030,home,FC Porto,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2986,M,,892735,EUR,955238400,D,3,3,False,,47.0,44.0,8.0,8.0,0.0,29.0,31.0,15.0,16.0,4.0,4.0,,,,,84.0,54.0,7.8,3.0,0.00455757,1,,,,,1.0,2.0,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0863,0.6965,,,,,,,,,
12764030,home,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181,1196,M,,985138,EUR,934761600,D,74,74,False,,40.0,33.0,2.0,,0.0,12.0,17.0,23.0,29.0,3.0,2.0,,,,,90.0,60.0,7.4,12.0,0.12941,2,,,,6.0,2.0,2.0,4.0,,,,,,,2.0,1.0,,1.0,,,1.0,,,0.0406,,2.0,2.0,1.0,1.0,,,,,
12764030,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5673,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,,50.0,50.0,7.0,7.0,0.0,20.0,20.0,31.0,36.0,1.0,5.0,,,,,90.0,67.0,7.6,7.0,0.0834051,0,,Alan Varela,,6.0,1.0,3.0,2.0,1.0,,1.0,1.0,5.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,3.0,,,,,
12764030,home,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19848,M,nico14,954056,EUR,1010016000,M,16,16,False,,51.0,47.0,4.0,3.0,1.0,15.0,15.0,32.0,36.0,1.0,2.0,,,,,90.0,57.0,7.4,5.0,0.058748,0,,,,,1.0,5.0,6.0,1.0,,2.0,2.0,,,2.0,1.0,1.0,,3.0,,2.0,,,,,,,,2.0,,,,,
12764030,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5002,M,pepe,882664,EUR,856742400,M,11,11,False,,23.0,16.0,,,0.0,5.0,6.0,11.0,17.0,,4.0,,,,,89.0,40.0,6.9,14.0,0.03728,1,,,,,1.0,9.0,6.0,2.0,1.0,3.0,1.0,,,3.0,2.0,4.0,2.0,3.0,,,1.0,,0.0381,0.0968,,,,,,,,,
12764030,home,FC Porto,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1017,M,,951986,EUR,969926400,M,17,17,False,,17.0,14.0,1.0,1.0,0.0,2.0,3.0,12.0,14.0,,1.0,,,,,60.0,33.0,7.0,7.0,0.0396208,3,,,,,,3.0,3.0,,1.0,1.0,,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,,0.0794,,,2.0,,,1.0,,,,
12764030,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4322,M,w_galeno90,845754,EUR,877478400,M,13,13,False,,24.0,17.0,1.0,1.0,0.0,2.0,3.0,15.0,22.0,2.0,5.0,,,,,90.0,48.0,7.1,18.0,0.232907,1,,,,1.0,3.0,9.0,6.0,,1.0,8.0,3.0,,,1.0,1.0,3.0,,,,2.0,,,0.064,,,,,1.0,1.0,,,,
