match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_keyPass,stat_totalContest,stat_wonContest,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,captain,stat_accurateCross,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_shotOffTarget,stat_errorLeadToAShot,stat_punches,player_sofascoreId,stat_bigChanceMissed,stat_penaltyWon
10382012,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,39.0,29.0,16.0,6.0,26.0,26.0,3.0,13.0,1.0,1.0,12.0,1.0,3.0,1.0,3.0,1.0,1.0,90.0,49.0,6.2,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Dirk Abels,dirk-abels,D. Abels,D,2,177,60,M,583606,EUR,866160000,D,2,2,False,21.0,16.0,2.0,1.0,10.0,14.0,6.0,10.0,1.0,3.0,2.0,,,,,,,75.0,39.0,7.1,11.0,0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,39.0,37.0,6.0,5.0,27.0,29.0,10.0,10.0,2.0,5.0,6.0,,,,,,,90.0,53.0,6.6,3.0,0,,4.0,7.0,1.0,6.0,,4.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Adil Auassar,adil-auassar,A. Auassar,D,,185,31,,28319,EUR,528940800,D,4,4,False,46.0,34.0,10.0,4.0,28.0,31.0,6.0,15.0,4.0,7.0,4.0,,,,,,,90.0,70.0,7.0,13.0,0,,1.0,6.0,3.0,9.0,,2.0,5.0,3.0,,1.0,,2.0,,,1.0,True,,,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Mica Pinto,mica-pinto,Mica,D,5,176,157,M,785815,EUR,739152000,D,5,5,False,38.0,29.0,7.0,4.0,22.0,26.0,8.0,15.0,,,4.0,,,,,,,90.0,56.0,6.4,13.0,0,3.0,,2.0,2.0,,,,3.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,8,8,False,8.0,6.0,,,3.0,3.0,3.0,6.0,,,1.0,,,,,,,45.0,12.0,6.4,3.0,0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,21.0,17.0,,,10.0,13.0,7.0,8.0,1.0,3.0,5.0,,,,,,,75.0,29.0,7.0,5.0,0,,1.0,5.0,2.0,,,,1.0,2.0,2.0,,,2.0,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,
10382012,home,Sparta Rotterdam,Jason Lokilo,jason-lokilo,J. Lokilo,M,98,175,217,M,818036,EUR,905990400,M,7,7,False,6.0,3.0,,,1.0,2.0,2.0,4.0,1.0,6.0,3.0,,,,,,,45.0,14.0,6.6,5.0,0,,,2.0,,1.0,,,,,,1.0,1.0,,,4.0,1.0,,,1.0,,,,,1.0,,,,,,,,,
10382012,home,Sparta Rotterdam,Younes Namli,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,M,10,10,False,29.0,23.0,5.0,3.0,13.0,14.0,11.0,17.0,,1.0,2.0,,,,,,,83.0,37.0,6.7,10.0,0,2.0,,5.0,,1.0,,,,1.0,2.0,2.0,,1.0,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
10382012,home,Sparta Rotterdam,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,M,11,11,False,14.0,13.0,1.0,1.0,4.0,5.0,9.0,12.0,,1.0,1.0,,,,,,,90.0,22.0,7.9,5.0,3,3.0,1.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,
10382012,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,16.0,7.0,,,1.0,3.0,6.0,14.0,11.0,12.0,1.0,,,,,,,90.0,25.0,7.0,11.0,3,1.0,3.0,6.0,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
10382012,home,Sparta Rotterdam,Jeremy van Mullem,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,D,22,22,True,25.0,18.0,2.0,,12.0,14.0,6.0,12.0,,3.0,4.0,,,,,,,45.0,31.0,6.6,8.0,0,1.0,1.0,1.0,,,,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,17,17,True,18.0,14.0,1.0,1.0,8.0,10.0,7.0,9.0,1.0,4.0,7.0,,,,,,,45.0,36.0,6.8,8.0,1,1.0,1.0,6.0,2.0,,,2.0,2.0,2.0,,1.0,1.0,2.0,,,2.0,,1.0,2.0,,,,,1.0,,,,1.0,1.0,,,,
10382012,home,Sparta Rotterdam,Shurandy Sambo,shurandy-sambo,S. Sambo,D,12,174,235,M,916926,EUR,998179200,D,12,12,True,13.0,7.0,2.0,1.0,4.0,7.0,3.0,7.0,4.0,5.0,1.0,,,,,,,15.0,19.0,6.8,7.0,0,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,True,4.0,3.0,,,1.0,1.0,2.0,4.0,1.0,1.0,,,,,,,,15.0,10.0,6.4,3.0,1,1.0,3.0,5.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,
10382012,home,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,18,18,True,3.0,2.0,,,,,2.0,4.0,,1.0,3.0,,,,,,,13.0,11.0,6.1,7.0,0,1.0,,5.0,,,,,,,,1.0,,,,1.0,1.0,,,1.0,Charles-Andreas,Brym,,,3.0,,,,,,,,,
10382012,home,Sparta Rotterdam,Tim Coremans,tim-coremans,T. Coremans,G,1,186,21,M,70918,EUR,671241600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Tim,Coremans,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Omar Rekik,omar-rekik,O. Rekik,D,44,186,1026,M,976251,EUR,1008806400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Aaron,Meijers,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382012,home,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382012,away,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,False,26.0,16.0,15.0,5.0,12.0,14.0,4.0,12.0,,,5.0,,1.0,,1.0,,,90.0,31.0,6.1,10.0,0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10382012,away,AZ Alkmaar,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,761,M,822163,EUR,853545600,D,3,3,False,48.0,39.0,2.0,1.0,13.0,14.0,26.0,36.0,,3.0,5.0,,,,,,,66.0,70.0,6.8,15.0,1,2.0,2.0,3.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,
10382012,away,AZ Alkmaar,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2244,M,898815,EUR,911260800,D,31,31,False,85.0,76.0,9.0,6.0,40.0,42.0,36.0,45.0,2.0,5.0,7.0,,,,,,,90.0,99.0,7.3,11.0,1,2.0,1.0,2.0,,4.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,
10382012,away,AZ Alkmaar,Bruno Martins Indi,bruno-martins-indi,B. M. Indi,D,4,185,169,M,116947,EUR,697507200,D,4,4,False,69.0,62.0,10.0,6.0,27.0,29.0,35.0,40.0,1.0,2.0,3.0,,,,,,,90.0,73.0,6.6,7.0,0,,7.0,7.0,,2.0,,,,1.0,1.0,,,1.0,,,1.0,True,,,,,,1.0,,,,,,,,,,
