match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_challengeLost,captain,stat_aerialLost,stat_totalClearance,stat_wasFouled,stat_accurateCross,stat_totalOffside,player_firstName,player_lastName,stat_dispossessed,stat_hitWoodwork,stat_goalAssist,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot
10382110,away,FC Groningen,Damil Dankerlui,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,False,25.0,14.0,3.0,,10.0,15.0,4.0,13.0,9.0,,,90.0,45.0,6.5,20.0,0,3.0,1.0,3.0,3.0,,,,,,,5.0,2.0,2.0,2.0,2.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,
10382110,away,FC Groningen,Mike te Wierik,mike-te-wierik,M. t. Wierik,D,23,191,47,M,127554,EUR,707961600,D,5,5,False,25.0,15.0,5.0,,11.0,14.0,4.0,11.0,6.0,,,90.0,42.0,6.8,11.0,0,,3.0,,4.0,1.0,1.0,,,,,2.0,,,,,,,,,,8.0,,,,,,,,,,,,2.0,
10382110,away,FC Groningen,Neraysho Kasanwirjo,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,416,M,961678,EUR,1013990400,D,21,21,False,29.0,20.0,13.0,4.0,12.0,14.0,8.0,15.0,7.0,,,90.0,49.0,6.3,11.0,0,,,3.0,3.0,,,,,,,1.0,2.0,1.0,2.0,,1.0,,1.0,,2.0,7.0,1.0,,,,,,,,,,,1.0,1.0
10382110,away,FC Groningen,Isak Dybvik Määttä,isak-dybvik-maatta,I. D. Määttä,F,25,188,289,M,980915,EUR,1000857600,D,18,18,False,14.0,10.0,1.0,,4.0,4.0,6.0,10.0,4.0,,,66.0,40.0,5.9,13.0,0,,4.0,9.0,7.0,4.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,2.0,3.0,,,,,,4.0,,,,,,,
10382110,away,FC Groningen,Joey Pelupessy,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,False,24.0,22.0,,,12.0,12.0,10.0,12.0,6.0,,,80.0,37.0,6.9,4.0,0,,,2.0,2.0,,,,,,,5.0,2.0,1.0,,,,,1.0,True,,2.0,,,,,,1.0,,,,,,1.0,
10382110,away,FC Groningen,Laros Duarte,laros-duarte,L. M. D. Duarte,M,6,180,315,M,798177,EUR,857088000,M,6,6,False,22.0,16.0,6.0,4.0,6.0,8.0,11.0,16.0,5.0,,,90.0,34.0,6.1,12.0,1,2.0,,8.0,,1.0,,,1.0,,,,,,2.0,1.0,,,3.0,,2.0,1.0,,1.0,,,,1.0,,,,,,,
10382110,away,FC Groningen,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1255,M,964154,EUR,1023408000,M,7,7,False,1.0,1.0,,,1.0,1.0,,,2.0,,,15.0,7.0,6.3,3.0,0,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,
10382110,away,FC Groningen,Florian Krüger,florian-kruger,F. Krüger,F,26,186,130,M,945878,EUR,918864000,M,23,23,False,7.0,5.0,,,3.0,4.0,3.0,5.0,3.0,,,45.0,13.0,6.6,5.0,1,2.0,,3.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,
10382110,away,FC Groningen,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1940,M,877037,EUR,959299200,M,27,27,False,11.0,6.0,4.0,2.0,1.0,4.0,5.0,7.0,1.0,,,45.0,17.0,6.6,8.0,0,,3.0,3.0,5.0,2.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
10382110,away,FC Groningen,Ricardo Pepi,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,9,9,False,21.0,17.0,1.0,1.0,6.0,8.0,11.0,13.0,3.0,,,90.0,39.0,6.6,11.0,1,,5.0,15.0,7.0,3.0,1.0,1.0,,,,,1.0,,2.0,2.0,,,2.0,,6.0,4.0,,,3.0,,,3.0,,,,,,2.0,
10382110,away,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,40,40,True,17.0,11.0,,,4.0,6.0,7.0,11.0,5.0,,,75.0,29.0,6.6,11.0,0,,1.0,5.0,4.0,2.0,1.0,,,,,,2.0,2.0,4.0,,,,1.0,,3.0,1.0,,,,Luciano Valente,,,,,,,,1.0,
10382110,away,FC Groningen,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,34,34,True,9.0,6.0,,,1.0,3.0,5.0,6.0,2.0,,,45.0,17.0,6.6,5.0,1,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,0ratmangoen,,,,,,,,,,1.0,,,,,,,
10382110,away,FC Groningen,Paulos Abraham,paulos-abraham,P. Abraham,F,7,176,378,M,1021266,EUR,1026777600,F,11,11,True,12.0,8.0,,,2.0,3.0,6.0,9.0,4.0,,,45.0,20.0,6.6,6.0,1,,,4.0,3.0,4.0,2.0,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
10382110,away,FC Groningen,Yahya Kalley,kalley-yahya,Y. Kalley,D,2,185,50,M,1050457,EUR,985046400,D,15,15,True,7.0,6.0,,,4.0,4.0,2.0,3.0,2.0,,,24.0,19.0,6.6,3.0,0,,1.0,4.0,4.0,,,,,,,2.0,2.0,2.0,,2.0,,,1.0,,,1.0,1.0,,,Yahya Kalley,,1.0,,,,,,,
10382110,away,FC Groningen,Ramon Pascal Lundqvist,ramon-pascal-lundqvist,R. Lundqvist,M,10,178,118,M,363902,EUR,863222400,M,22,22,True,4.0,4.0,,,,,4.0,4.0,,,,10.0,5.0,6.4,,0,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10382110,away,FC Groningen,Jan Hoekstra,jan-hoekstra,J. Hoekstra,G,16,200,54,M,893584,EUR,902188800,G,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382110,away,FC Groningen,Jan de Boer,jan-de-boer,J. d. Boer,G,12,202,63,M,978865,EUR,958780800,G,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382110,away,FC Groningen,Marin Šverko,marin-sverko,M. Šverko,D,33,186,248,M,822485,EUR,886550400,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382110,away,FC Groningen,Daleho Irandust,daleho-irandust,D. Irandust,M,,175,412,M,860148,EUR,896918400,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382110,away,FC Groningen,Emmanuel Matuta,emmanuel-matuta,E. Matuta,M,6,178,48,M,966538,EUR,1014336000,M,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382110,away,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,55,55,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Thom van Bergen,,,,,,,,,
