match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,description,reason,player_id,player_name,playerName,rescinded
10825446,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
10825446,,,,,90,4.0,,1,,,substitution,121430936.0,False,True,regular,,,,,,
10825446,,,,,90,,,1,,,substitution,121430876.0,False,False,regular,,,,,,
10825446,,,,,90,,,1,,,substitution,121430875.0,False,False,regular,,,,,,
10825446,,,,,89,,,2,,,substitution,121430853.0,False,False,regular,,,,,,
10825446,,,,,87,,,4,,,substitution,121430852.0,False,True,regular,,,,,,
10825446,,,,,85,,,6,,,inGamePenalty,118410512.0,,False,missed,Off target,offTarget,995550.0,Danny Whitehall,,
10825446,,,,,83,,,8,,,card,120538840.0,,True,yellow,,Off the ball foul,860446.0,Oluwafemi Ilesanmi,Oluwafemi Ilesanmi,False
10825446,,,,,74,,,17,,,substitution,121430586.0,False,True,regular,,,,,,
10825446,,,,,70,,,21,,,substitution,121430523.0,False,False,regular,,,,,,
10825446,,,,,61,,,30,,,substitution,121430392.0,False,False,regular,,,,,,
10825446,,3.0,1.0,,60,,,31,,,goal,166998463.0,,True,regular,,,1049851.0,Zak Brunt,,
10825446,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
10825446,,2.0,1.0,,17,,,29,,,goal,166996912.0,,False,regular,,,856106.0,Charlie Carter,,
10825446,,2.0,0.0,,12,,,34,,,goal,166996762.0,,True,regular,,,859921.0,Lee Ndlovu,,
10825446,,1.0,0.0,,10,,,36,,,goal,166996722.0,,True,regular,,,1049862.0,George Broadbent,,
10825446,,,,,3,,,43,,,card,120538251.0,,False,yellow,,Foul,1141272.0,Vincent Harper,Vincent Harper,False
