match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,captain,stat_totalCross,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_wonContest,stat_dispossessed,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_clearanceOffLine,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_goals
11630683,home,América Mineiro,Felipe Azevedo,,,felipe-azevedo,Felipe Azevedo,M,11,175,88,M,166471,EUR,537235200,F,11,11,False,17.0,9.0,,,1.0,2.0,8.0,15.0,2.0,2.0,,,,65.0,34.0,7.0,13.0,0.3566,0.0226,0.0308996,3,,,3.0,4.0,4.0,,1.0,,,1.0,2.0,1.0,3.0,,,,,1.0,2.0,,1.0,,2.0,,,,,,,,
11630683,home,América Mineiro,Javier Méndez,,,javier-mendez,J. Méndez,D,20,184,295,M,924858,EUR,786585600,M,23,23,True,5.0,5.0,,,1.0,1.0,4.0,4.0,3.0,,,,,25.0,11.0,6.5,,0.0,0.0,0.00335616,0,,,,2.0,2.0,,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
11630683,home,América Mineiro,Éder,,,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,10.0,5.0,3.0,,4.0,4.0,1.0,6.0,1.0,1.0,,,,25.0,11.0,6.2,5.0,0.0,0.0,0.00020503,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,home,América Mineiro,Juan Cazares,,,juan-cazares,J. Cazares,M,26,170,454,M,158411,EUR,702259200,M,80,80,True,8.0,6.0,2.0,2.0,1.0,2.0,5.0,6.0,,1.0,,,,15.0,12.0,6.6,4.0,0.0,0.0,0.00718906,0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,
11630683,home,América Mineiro,Pedrinho,,,pedrinho,Pedrinho,M,29,176,312,M,896248,EUR,942192000,F,29,29,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,3.0,,,,15.0,14.0,6.5,6.0,0.083,0.0786,0.00117488,1,,,,3.0,2.0,,1.0,,,1.0,,1.0,2.0,,,,4.0,,,,,1.0,,,,,,,,,
11630683,home,América Mineiro,Marlon Lopes,,,marlon-lopes,Marlon,D,6,177,100,M,870933,EUR,761097600,D,6,6,True,8.0,8.0,1.0,1.0,2.0,2.0,6.0,7.0,1.0,,,,,13.0,11.0,6.4,1.0,0.0,0.0,0.0387378,0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11630683,home,América Mineiro,Washington Aguerre,,,washington-aguerre,W. Aguerre,G,29,187,355,M,311402,EUR,735523200,G,93,93,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,home,América Mineiro,Júlio César,Júlio César,,julio-cesar,Júlio César,D,18,186,62,M,1185832,EUR,1064793600,D,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,home,América Mineiro,Daniel Borges,,,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,home,América Mineiro,Martín Benítez,,,martin-benitez,M. Benítez,M,7,173,425,M,155715,EUR,771811200,M,10,10,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,home,América Mineiro,Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,75,170,859,M,1174770,EUR,1054771200,M,75,75,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,home,América Mineiro,Mikael,,,mikael,Mikael,F,28,184,451,M,994017,EUR,927849600,F,87,87,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,home,América Mineiro,Wellington Paulista,,,wellington-paulista,W. Paulista,F,,183,127,,29106,EUR,419817600,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,away,Vasco da Gama,Léo Jardim,,,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,20.0,15.0,8.0,3.0,15.0,15.0,,5.0,,9.0,1.0,3.0,7.0,90.0,34.0,8.5,5.0,0.0,0.0,0.00013874,0,0.9304,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,leocjardim,,,,,
11630683,away,Vasco da Gama,Puma Rodríguez,,,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,False,53.0,46.0,2.0,1.0,20.0,21.0,28.0,41.0,,8.0,,,,75.0,88.0,7.3,18.0,0.0363,0.0,0.0752493,1,,2.0,,2.0,4.0,,2.0,2.0,2.0,2.0,1.0,,2.0,,9.0,2.0,,1.0,2.0,,,,,,,,,,,,
11630683,away,Vasco da Gama,Gary Medel,,,gary-medel,G. Medel,D,17,171,1841,M,22975,EUR,554947200,D,17,17,False,82.0,73.0,13.0,9.0,43.0,49.0,30.0,34.0,2.0,9.0,,,,90.0,94.0,7.2,12.0,0.0,0.0,0.0241035,0,,2.0,,3.0,3.0,,1.0,2.0,,1.0,,,2.0,True,1.0,,,,,1.0,,,,,,,,,,,
11630683,away,Vasco da Gama,Léo,,,leo,Léo,D,3,183,707,M,360940,EUR,826070400,D,3,3,False,53.0,48.0,3.0,2.0,21.0,23.0,27.0,30.0,3.0,2.0,,,,90.0,63.0,7.7,6.0,0.0,0.0,0.0280345,0,,1.0,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,
11630683,away,Vasco da Gama,Lucas Piton,,,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,53.0,47.0,4.0,2.0,19.0,19.0,31.0,42.0,5.0,5.0,,,,90.0,82.0,7.3,16.0,0.0406,0.0,0.626326,1,,1.0,1.0,8.0,2.0,1.0,2.0,1.0,,,3.0,,1.0,,8.0,3.0,3.0,,3.0,,1.0,,1.0,,,,,1.0,,,
11630683,away,Vasco da Gama,Paulinho Paula,,,paulinho-paula,Paulinho,M,18,173,1795,M,879902,EUR,852681600,M,18,18,False,85.0,76.0,3.0,1.0,15.0,19.0,63.0,70.0,3.0,7.0,,,,90.0,107.0,7.6,17.0,0.0,0.0,0.197101,0,,,,3.0,5.0,,1.0,1.0,,3.0,2.0,,5.0,,4.0,2.0,1.0,,3.0,,,1.0,1.0,,,,,,1.0,,
11630683,away,Vasco da Gama,Zé Gabriel,,,ze-gabriel,Zé Gabriel,M,35,184,375,M,988852,EUR,916876800,M,23,23,False,52.0,48.0,8.0,7.0,27.0,29.0,21.0,23.0,1.0,4.0,,,,60.0,60.0,6.9,5.0,0.0118,0.075,0.0184933,1,,3.0,,5.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
11630683,away,Vasco da Gama,Bruno Praxedes,,,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,21,21,False,29.0,23.0,2.0,2.0,10.0,12.0,13.0,18.0,,5.0,,,,45.0,37.0,6.7,9.0,0.0,0.0,0.00956902,0,,1.0,,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,
11630683,away,Vasco da Gama,Rossi,,,rossi,Rossi,M,,170,602,M,243425,EUR,735436800,F,31,31,False,23.0,19.0,1.0,1.0,4.0,4.0,15.0,22.0,,4.0,,,,60.0,35.0,6.7,10.0,0.0,0.0,0.00970797,0,,4.0,1.0,4.0,5.0,,,,,4.0,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,
11630683,away,Vasco da Gama,Pablo Vegetti,,,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,False,13.0,8.0,,,4.0,5.0,4.0,9.0,,,,,,90.0,29.0,6.5,11.0,0.1318,0.0,0.00278619,3,,2.0,3.0,8.0,7.0,,,,,3.0,4.0,,3.0,,1.0,,3.0,2.0,,,1.0,1.0,,1.0,1.0,pablovegetti,,,,1.0,
11630683,away,Vasco da Gama,Dimitri Payet,,,dimitri-payet,D. Payet,M,,175,8203,M,14216,EUR,543974400,F,10,10,False,18.0,14.0,1.0,,4.0,5.0,10.0,17.0,,1.0,,,,45.0,25.0,6.5,11.0,0.0,0.0,0.0065779,0,,,,1.0,,,,,,,,,1.0,,4.0,,,,,,,,1.0,,,payet27,,,,,
11630683,away,Vasco da Gama,Gabriel Pec,,,gabriel-pec,G. Pec,F,11,172,4603,M,995072,EUR,981849600,F,11,11,True,15.0,13.0,1.0,1.0,3.0,3.0,10.0,15.0,,3.0,,,,45.0,28.0,6.8,8.0,0.0692,0.0,0.0100514,3,,1.0,,3.0,4.0,,,1.0,,2.0,,,1.0,,3.0,,2.0,1.0,,1.0,2.0,1.0,,,,GabrielPec,,,,,
11630683,away,Vasco da Gama,Sebastián Ferreira,,,sebastian-ferreira,S. Ferreira,F,11,181,444,M,822783,EUR,887328000,F,9,9,True,12.0,9.0,1.0,,2.0,2.0,8.0,12.0,1.0,3.0,,,,45.0,18.0,6.8,4.0,0.2243,0.0,0.032556,2,,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,,
11630683,away,Vasco da Gama,Jair,,,jair,Jair,M,8,178,1707,M,268419,EUR,777859200,M,8,8,True,32.0,31.0,1.0,1.0,6.0,6.0,25.0,27.0,,2.0,,,,30.0,38.0,7.4,3.0,0.0542,0.7003,0.0920067,1,,2.0,,5.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,,1.0
11630683,away,Vasco da Gama,Serginho,,,serginho,Serginho,M,70,180,332,M,849301,EUR,797126400,F,70,70,True,15.0,14.0,,,3.0,3.0,11.0,12.0,,1.0,,,,30.0,19.0,6.9,1.0,0.2113,0.1943,0.0551027,2,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
11630683,away,Vasco da Gama,Marlon Gomes,Marlon Gomes,,marlon-gomes,M. Gomes,M,6,184,1923,M,1105833,EUR,1071360000,M,25,25,True,17.0,15.0,1.0,,6.0,6.0,9.0,12.0,,,,,,15.0,22.0,6.6,3.0,0.0153,0.0,0.0198754,1,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,
11630683,away,Vasco da Gama,Ivan Quaresma,,,ivan-quaresma,Ivan,G,12,195,673,M,795029,EUR,855273600,G,97,97,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,away,Vasco da Gama,Paulo Henrique,,,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,away,Vasco da Gama,Zé Vitor,Zé Vitor,,ze-vitor,Zé Vitor,D,14,192,88,M,1174625,EUR,1023667200,D,44,44,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,away,Vasco da Gama,Maicon,,,maicon,Maicon,D,3,191,836,M,44691,EUR,590198400,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,away,Vasco da Gama,Figueiredo,Figueiredo,,figueiredo,Figueiredo,M,20,178,689,M,1105790,EUR,997747200,F,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,away,Vasco da Gama,Mateus Carvalho,Matheus Carvalho,,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11630683,away,Vasco da Gama,Alex Teixeira,,,alex-teixeira,A. Teixeira,F,90,173,1081,M,39649,EUR,631584000,F,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
