match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,stat_wonContest,stat_hitWoodwork,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_penaltyWon
11067320,home,Coritiba,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067320,home,Coritiba,Gabriel Silva,gabriel-silva,G. Silva,M,19,180,190,M,1176796,EUR,1025654400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Gabriel,Silva Azevedo Figueiredo,,,,,,,,,,,,,,,,,
11067320,home,Coritiba,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,215,M,801339,EUR,675561600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067320,away,Internacional,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,31,31,False,,30.0,15.0,23.0,8.0,10.0,13.0,5.0,17.0,4.0,9.0,3.0,,4.0,3.0,90.0,41.0,7.8,16.0,0.0,0.0,0.00223972,0,1.6305,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11067320,away,Internacional,Fabricio Bustos,fabricio-bustos,F. Bustos,D,16,167,800,M,850023,EUR,830649600,D,16,16,False,,40.0,32.0,4.0,2.0,17.0,19.0,15.0,21.0,3.0,4.0,,,,,90.0,60.0,7.2,11.0,0.0,0.0,0.0683677,0,,,,2.0,2.0,,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11067320,away,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,,32.0,26.0,7.0,5.0,22.0,25.0,4.0,7.0,5.0,2.0,,,,,90.0,43.0,7.2,7.0,0.0,0.0,0.00216149,0,,2.0,,3.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,
11067320,away,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,,47.0,45.0,5.0,4.0,30.0,31.0,15.0,16.0,3.0,2.0,,,,,90.0,53.0,6.9,2.0,0.0,0.0,0.00471341,0,,1.0,,2.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,
11067320,away,Internacional,Renê,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,,55.0,40.0,14.0,7.0,26.0,29.0,14.0,26.0,4.0,7.0,,,,,90.0,92.0,6.8,21.0,0.0,0.0,0.0178008,0,,3.0,,5.0,4.0,,,,1.0,,,1.0,,,,,,,,1.0,,,3.0,,,,,,,,,,
11067320,away,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,False,,34.0,26.0,1.0,,15.0,18.0,11.0,17.0,,1.0,,,,,90.0,44.0,6.5,10.0,0.0229,0.0,0.00592186,1,,1.0,2.0,4.0,6.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,3.0,,,,,,1.0,,,,
11067320,away,Internacional,Campanharo,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,17,17,False,,14.0,13.0,,,7.0,8.0,6.0,6.0,,,,,,,37.0,19.0,6.2,3.0,0.0,0.0,0.00162256,0,,,1.0,4.0,2.0,1.0,,,,,,2.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,
11067320,away,Internacional,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5155,M,990169,EUR,1000944000,M,30,30,False,,22.0,15.0,2.0,1.0,4.0,5.0,11.0,17.0,1.0,5.0,,,,,88.0,42.0,7.1,13.0,0.0147,0.0772,0.00726248,1,,,2.0,4.0,11.0,1.0,1.0,,4.0,3.0,,1.0,,,,,3.0,,,3.0,1.0,,3.0,,2.0,,,1.0,,,,,
11067320,away,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,True,35.0,31.0,1.0,1.0,11.0,11.0,21.0,27.0,1.0,6.0,,,,,90.0,55.0,6.4,15.0,0.0475,0.0494,0.0167266,1,,,,9.0,4.0,3.0,1.0,,,,,1.0,,,,,2.0,3.0,1.0,5.0,1.0,,3.0,1.0,1.0,,,,,,,,
11067320,away,Internacional,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,M,28,28,False,,16.0,14.0,1.0,,5.0,5.0,9.0,13.0,1.0,5.0,,,,,79.0,33.0,7.1,11.0,0.7884,0.9857,0.00660235,1,,1.0,2.0,7.0,6.0,,2.0,,1.0,1.0,,3.0,,,,,3.0,2.0,,3.0,1.0,,2.0,,1.0,,,,3.0,,,1.0,1.0
11067320,away,Internacional,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,9,9,False,,20.0,15.0,1.0,,8.0,8.0,7.0,12.0,1.0,2.0,,,,,79.0,30.0,6.8,7.0,0.0,0.0,0.00816368,0,,2.0,3.0,3.0,7.0,,1.0,1.0,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,
11067320,away,Internacional,Jean Dias,jean-dias,J. Dias,F,7,170,112,M,1047201,EUR,656553600,F,38,38,True,,12.0,10.0,,,,1.0,10.0,13.0,,2.0,,,,,53.0,20.0,6.7,6.0,0.0517,0.0387,0.0316202,1,,4.0,,7.0,2.0,1.0,,,,,,1.0,,,,,1.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,
11067320,away,Internacional,Thauan Lara,thauan-lara,Thauan Lara,D,16,176,170,M,1116956,EUR,1074729600,D,36,36,True,,2.0,2.0,,,2.0,2.0,,,,2.0,,,,,11.0,7.0,6.5,1.0,0.0,0.0,7.277e-05,0,,1.0,,2.0,2.0,,,1.0,,,,,,,Thauan Lara,,,,,1.0,,,2.0,,,,,,,,,,
11067320,away,Internacional,Lucca,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,,4.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,,,11.0,7.0,6.5,4.0,0.0,0.0,3.733e-05,0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,Lucca,,1.0,,,,,,,,,,,,,,,,
11067320,away,Internacional,Matheus Dias,dias-matheus,Matheus Dias,M,6,187,234,M,1020610,EUR,1020902400,M,41,41,True,,1.0,,,,,,,1.0,1.0,,,,,,8.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067320,away,Internacional,Emerson  Júnior,emerson-junior,E. Júnior,G,1,195,50,M,1066552,EUR,949881600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Emerson  Júnior,,,,,,,,,,,,,,,,,,
11067320,away,Internacional,Keiller,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067320,away,Internacional,Igor Gomes,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067320,away,Internacional,Nicolás Hernández,nicolas-hernandez,N. Hernández,D,22,180,256,M,887155,EUR,885081600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067320,away,Internacional,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067320,away,Internacional,Gabriel Barros,barros-gabriel,G. Barros,M,7,182,180,M,1020259,EUR,1003968000,F,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067320,away,Internacional,Alemão,alemao,Alemão,F,9,182,1259,M,981604,EUR,891388800,F,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
