match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_hitWoodwork,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,captain,stat_totalCross,stat_totalContest,stat_wonContest,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_goodHighClaim,stat_lastManTackle
11392892,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,37.0,23.0,20.0,6.0,20.0,24.0,3.0,13.0,1.0,1.0,9.0,2.0,4.0,90.0,47.0,7.5,14.0,0.0,0.0,0.00051966,0,1.3914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,32,32,False,39.0,35.0,2.0,2.0,20.0,21.0,15.0,18.0,,1.0,5.0,,,90.0,56.0,7.3,6.0,0.0,0.0,0.395589,0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,24,24,False,60.0,50.0,14.0,7.0,32.0,34.0,18.0,26.0,,5.0,11.0,,,90.0,75.0,7.5,11.0,0.0,0.0,0.160055,0,,4.0,3.0,1.0,,2.0,2.0,2.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,61.0,54.0,11.0,6.0,34.0,36.0,20.0,25.0,,5.0,14.0,,,90.0,74.0,7.0,9.0,0.0,0.0,0.00934476,0,,7.0,3.0,3.0,,1.0,,,1.0,,,,4.0,3.0,True,,,,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Josh Wilson-Esbrand,,,josh-wilson-esbrand,J. Wilson-Esbrand,D,3,176,3125,M,1017915,EUR,1040860800,D,19,19,False,34.0,26.0,2.0,,15.0,17.0,11.0,18.0,,2.0,3.0,,,61.0,60.0,6.6,19.0,0.0,0.0,0.00551177,0,,5.0,4.0,,3.0,1.0,,,,2.0,,,,,,1.0,4.0,2.0,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,8,8,False,28.0,24.0,2.0,2.0,8.0,11.0,16.0,18.0,,2.0,9.0,,,73.0,43.0,7.6,7.0,0.0,0.0,0.743541,0,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,ami2r,1.0,1.0,1.0,,,,,,,,,,
11392892,home,Stade de Reims,Azor Matusiwa,,,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,21,21,False,59.0,49.0,10.0,7.0,27.0,31.0,22.0,28.0,,2.0,5.0,,,90.0,73.0,7.1,13.0,0.008,0.0,0.0209784,1,,,7.0,,,,4.0,2.0,3.0,,,,,1.0,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,
11392892,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,M,7,7,False,30.0,20.0,4.0,3.0,6.0,6.0,17.0,31.0,,,5.0,,,90.0,49.0,7.5,18.0,0.0619,0.0,0.793225,1,,7.0,4.0,3.0,1.0,,3.0,1.0,2.0,,,2.0,2.0,,,7.0,2.0,1.0,ItouJky,1.0,1.0,,1.0,,3.0,2.0,,,,,,
11392892,home,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,False,16.0,9.0,,,3.0,5.0,6.0,11.0,,,6.0,,,86.0,30.0,6.7,12.0,1.2616,2.6688,0.17141,3,,6.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,4.0,1.0,,,,,,,,1.0,2.0,3.0,1.0,,,
11392892,home,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180,3846,M,905352,EUR,964742400,M,17,17,False,14.0,8.0,,,2.0,3.0,6.0,13.0,,,,,,61.0,29.0,6.5,15.0,0.1341,0.0,0.0137747,2,,8.0,4.0,1.0,2.0,,1.0,1.0,2.0,,2.0,,1.0,2.0,,2.0,3.0,1.0,,,,,,,,,,,,2.0,,
11392892,home,Stade de Reims,Oumar Diakité,,,oumar-diakite,O. Diakité,F,10,181,8439,M,1188191,EUR,1071878400,F,22,22,False,7.0,4.0,1.0,,2.0,3.0,2.0,4.0,,,2.0,,,73.0,21.0,6.0,13.0,0.0,0.0,0.00437711,0,,10.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,,2.0,,,,5.0,,cheick_diakite,,,,,,,2.0,,,,,,
11392892,home,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,True,14.0,10.0,2.0,,4.0,6.0,6.0,8.0,,3.0,1.0,,,29.0,23.0,6.9,4.0,0.0,0.0,0.00213172,0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Mohamed Daramy,,,mohamed-daramy,M. Daramy,F,9,180,1589,M,957279,EUR,1010361600,F,9,9,True,11.0,8.0,,,3.0,3.0,5.0,8.0,,,4.0,,,29.0,17.0,7.2,6.0,0.8913,0.9421,0.0224037,1,,2.0,1.0,,,,,,1.0,,,,,,,,3.0,1.0,,,,,,,,,,1.0,1.0,,,
11392892,home,Stade de Reims,Teddy Teuma,,,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,10,10,True,5.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,,1.0,3.0,,,17.0,12.0,6.8,3.0,0.0,0.0,0.0675996,0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180,1701,M,1495876,EUR,1127347200,F,67,67,True,3.0,3.0,,,3.0,3.0,,1.0,,,4.0,,,17.0,9.0,6.5,3.0,0.0,0.0,1.967e-05,0,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,6,6,True,1.0,1.0,,,,,1.0,1.0,,,,,,13.0,2.0,6.4,1.0,0.0,0.0,7.773e-05,0,,2.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185,227,M,1407973,EUR,1049241600,D,43,43,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Reda Khadra,,,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,M,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392892,home,Stade de Reims,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392892,away,Clermont Foot,Mory Diaw,,,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,40.0,26.0,20.0,7.0,22.0,26.0,4.0,14.0,,1.0,15.0,2.0,2.0,90.0,54.0,6.9,14.0,0.0,0.0,0.00560423,0,1.6109,,2.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,
11392892,away,Clermont Foot,Alidu Seidu,Alidu Seidu,,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,32.0,26.0,3.0,2.0,20.0,23.0,6.0,9.0,,2.0,7.0,,,90.0,60.0,7.0,13.0,0.0,0.0,0.00412255,0,,2.0,10.0,,,1.0,5.0,3.0,1.0,2.0,,,1.0,,,,4.0,3.0,,,,,,,,,,,,,,
11392892,away,Clermont Foot,Mateusz Wieteska,,,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,36.0,23.0,7.0,1.0,13.0,17.0,10.0,19.0,,3.0,3.0,,,85.0,46.0,6.6,13.0,0.0494,0.1132,0.0106574,1,,3.0,5.0,1.0,,1.0,2.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,1.0
11392892,away,Clermont Foot,Andy Pelmard,,,andy-pelmard,A. Pelmard,D,70,179,411,M,877978,EUR,952819200,D,17,17,False,54.0,49.0,5.0,3.0,30.0,33.0,19.0,23.0,,4.0,8.0,,,90.0,71.0,7.0,8.0,0.0,0.0,0.0193289,0,,1.0,5.0,,,1.0,4.0,2.0,1.0,,1.0,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,
11392892,away,Clermont Foot,Mehdi Zeffane,,,mehdi-zeffane,M. Zeffane,M,,176,821,M,217770,EUR,706233600,M,2,2,False,28.0,23.0,1.0,,11.0,13.0,12.0,17.0,,,8.0,,,72.0,42.0,7.0,9.0,0.0,0.0,0.0155789,0,,4.0,8.0,2.0,,1.0,6.0,5.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
11392892,away,Clermont Foot,Maxime Gonalons,,,maxime-gonalons,M. Gonalons,M,,186,154,M,82555,EUR,605491200,M,12,12,False,44.0,41.0,6.0,4.0,21.0,21.0,20.0,23.0,,,5.0,,,90.0,54.0,7.0,5.0,0.0396,0.1348,0.0225814,2,,5.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,True,,,,,,,,,,,,,1.0,,1.0,,
11392892,away,Clermont Foot,Johan Gastien,,,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,39.0,32.0,6.0,5.0,19.0,23.0,14.0,17.0,,1.0,6.0,,,61.0,50.0,6.7,11.0,0.0,0.0,0.0821094,0,,3.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,
11392892,away,Clermont Foot,Neto Borges,,,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,M,3,3,False,41.0,33.0,1.0,1.0,15.0,16.0,19.0,30.0,,,6.0,,,90.0,63.0,7.2,15.0,0.0,0.0,0.0742342,0,,1.0,6.0,1.0,,1.0,,,,1.0,,,,2.0,,5.0,3.0,3.0,,,,,,,1.0,,,,,,,
11392892,away,Clermont Foot,Muhammed-Cham Saračević,,,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,F,10,10,False,44.0,39.0,2.0,1.0,17.0,17.0,23.0,31.0,,,1.0,,,90.0,68.0,7.5,13.0,0.1861,0.7577,0.0730216,4,,4.0,7.0,1.0,,,5.0,3.0,2.0,,1.0,1.0,1.0,1.0,,4.0,2.0,1.0,,,,,1.0,,1.0,,,1.0,,2.0,,
11392892,away,Clermont Foot,Jim Allevinah,,,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,F,11,11,False,28.0,22.0,1.0,1.0,7.0,9.0,15.0,20.0,,,4.0,,,72.0,44.0,7.0,15.0,0.0,0.0,0.172565,0,,5.0,5.0,,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,,,,1.0,5.0,2.0,,,,1.0,,,,,,,,,,
11392892,away,Clermont Foot,Grejohn Kyei,,,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,False,14.0,6.0,1.0,1.0,4.0,5.0,2.0,9.0,,,,,,62.0,27.0,6.6,16.0,0.0,0.0,0.00286474,0,,3.0,5.0,,,,,,7.0,,,,2.0,4.0,,,2.0,1.0,,,,,,,,1.0,,,,,,
11392892,away,Clermont Foot,Yohann Magnin,,,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,True,31.0,30.0,2.0,1.0,17.0,17.0,13.0,14.0,,,3.0,,,29.0,38.0,6.8,3.0,0.0835,0.0,0.00959067,2,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,
11392892,away,Clermont Foot,Komnen Andrić,,,komnen-andric,K. Andrić,F,17,189,318,M,314138,EUR,804556800,F,9,9,True,13.0,10.0,,,2.0,2.0,8.0,11.0,,,,,,28.0,17.0,6.6,6.0,0.0,0.0,0.0187028,0,,1.0,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
11392892,away,Clermont Foot,Cheick Konaté,Cheick Konate,,cheick-konate,C. Konaté,D,22,173,567,M,1469500,EUR,1080864000,D,15,15,True,11.0,8.0,1.0,1.0,4.0,4.0,4.0,8.0,,,2.0,,,18.0,16.0,6.2,6.0,0.0,0.0,0.00592328,0,,3.0,1.0,,,1.0,,,,,,,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,
11392892,away,Clermont Foot,Jérémie Bela,,,jeremie-bela,J. Bela,M,,173,189,M,282917,EUR,734227200,F,91,91,True,9.0,9.0,,,2.0,2.0,8.0,12.0,,,1.0,,,18.0,17.0,6.6,6.0,0.0,0.0,0.0315541,0,,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,5.0,1.0,,,,,,,,1.0,,,,,,,
11392892,away,Clermont Foot,Bilal Boutobba,,,bilal-boutobba,B. Boutobba,M,98,172,465,M,769163,EUR,904348800,M,8,8,True,8.0,7.0,,,4.0,5.0,4.0,8.0,,,2.0,,,14.0,18.0,7.2,5.0,0.0703,0.3857,0.0528922,2,,,2.0,,,,,,,1.0,,1.0,,,,5.0,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,
11392892,away,Clermont Foot,Massamba Ndiaye,,,ndiaye-massamba,M. Ndiaye,G,16,202,260,M,1177344,EUR,1002412800,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392892,away,Clermont Foot,Florent Ogier,,,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392892,away,Clermont Foot,Yoël Armougom,,,yoel-armougom,Y. Armougom,D,31,173,302,M,909167,EUR,897004800,D,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392892,away,Clermont Foot,Habib Keita,Habib Keita,,habib-keita,H. Keita,M,8,182,539,M,1082953,EUR,1012867200,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
