match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437527,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180.0,84836,M,NicoWill,1085400,EUR,1026432000,F,10,10,True,12.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,9.0,,5.0,,,,25.0,19.0,6.3,6.0,0.0049784,0,,,,,,,,5.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,3.0,,2.0,1.0,,,,,,,
12437527,home,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179.0,600,M,,1012409,EUR,981590400,M,24,24,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,11.0,3.0,6.4,1.0,0.00017992,0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188.0,2498,M,,605672,EUR,842486400,F,12,12,True,4.0,2.0,,,0.0,,2.0,2.0,2.0,,,,,,11.0,5.0,6.8,2.0,0.00151564,1,,,,,,,1.0,,1.0,,,1.0,1.0,,,0.2934,1.0,,,,,,,,,,,,,,,,,,
12437527,home,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187.0,1097,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180.0,388,M,,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,home,Athletic Club,Unai Núñez,unai-nunez,U. Núñez,D,4,186.0,733,M,,892521,EUR,854582400,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186.0,1132,M,,959872,EUR,956966400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,home,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182.0,1918,M,,1398511,EUR,1024704000,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,Adama Boiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,home,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174.0,530,M,,866810,EUR,839116800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191.0,504,M,,359742,EUR,734227200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,home,Athletic Club,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176.0,1150,M,,1160960,EUR,934761600,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,Álvaro Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,away,Las Palmas,Dinko Horkaš,dinko-horkas,D. Horkaš,G,1,189.0,377,M,,855922,EUR,921024000,G,13,13,False,53.0,41.0,16.0,5.0,0.0,39.0,42.0,2.0,11.0,1.0,8.0,,2.0,3.0,90.0,62.0,7.0,13.0,0.00065509,0,0.0296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0
12437527,away,Las Palmas,Viti Rozada,viti-rozada,V. Rozada,D,17,171.0,116,M,,1031499,EUR,874368000,D,18,18,False,25.0,23.0,2.0,1.0,0.0,13.0,15.0,10.0,11.0,2.0,2.0,,,,90.0,49.0,7.2,8.0,0.0213749,0,,,,,1.0,,1.0,3.0,9.0,,,,,2.0,,,1.0,1.0,,,,2.0,5.0,2.0,2.0,2.0,2.0,1.0,,,,,,,
12437527,away,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179.0,259,M,,914848,EUR,725846400,D,4,4,False,48.0,38.0,7.0,3.0,0.0,29.0,32.0,9.0,16.0,3.0,4.0,,,,84.0,56.0,6.8,10.0,0.0019451,0,,,,True,,,1.0,3.0,4.0,,,,,3.0,,,,,,,,2.0,2.0,1.0,,,,1.0,,,,,,,
12437527,away,Las Palmas,Scott McKenna,scott-mckenna,S. McKenna,D,26,188.0,973,M,,358108,EUR,847756800,D,15,15,False,66.0,64.0,2.0,1.0,0.0,55.0,56.0,9.0,11.0,5.0,4.0,,,,90.0,81.0,7.0,4.0,0.00503821,0,,,,,1.0,,,4.0,6.0,1.0,,,,,1.0,,,3.0,,,1.0,,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,
12437527,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181.0,783,M,,979146,EUR,993945600,D,3,3,False,47.0,36.0,7.0,4.0,0.0,20.0,25.0,16.0,22.0,,5.0,1.0,,,90.0,63.0,6.5,18.0,0.0276055,0,,,,,,,,3.0,,,,,,,,,,3.0,,,,3.0,,,,,2.0,,,,,,,,
12437527,away,Las Palmas,Dário Essugo,dario-essugo,D. Essugo,M,14,178.0,9115,M,,1110006,EUR,1110758400,M,29,29,False,39.0,32.0,2.0,1.0,0.0,24.0,27.0,8.0,12.0,3.0,7.0,,,,90.0,58.0,7.2,12.0,0.00549176,1,,,,,,,1.0,4.0,6.0,2.0,,,1.0,,,0.039,,1.0,1.0,,,5.0,5.0,4.0,,,4.0,,,,,,,,
12437527,away,Las Palmas,Stefan Bajčetić,stefan-bajcetic,S. Bajčetić,M,43,185.0,10262,M,stefanbajcetic,1142636,EUR,1098403200,M,21,21,False,39.0,29.0,4.0,2.0,0.0,18.0,20.0,11.0,19.0,3.0,7.0,,,,84.0,64.0,6.9,14.0,0.00664377,0,,,,,,,,4.0,8.0,1.0,,,,1.0,,,,,,,,1.0,3.0,3.0,5.0,3.0,1.0,2.0,,,,,,,
12437527,away,Las Palmas,Marvin Park,park-marvin,M. Park,D,2,177.0,650,M,,960401,EUR,952387200,M,2,2,False,16.0,12.0,2.0,1.0,0.0,8.0,8.0,4.0,10.0,,4.0,,,,74.0,35.0,6.4,12.0,0.0133129,0,,,,,2.0,,,6.0,3.0,,,,,,,,,2.0,1.0,,,2.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,
12437527,away,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172.0,3634,M,,1012444,EUR,1064880000,M,10,10,False,44.0,36.0,1.0,1.0,0.0,17.0,19.0,19.0,25.0,,4.0,,,,90.0,59.0,6.8,14.0,0.0868824,2,,,,,,,,2.0,2.0,,,,,1.0,,0.1339,1.0,1.0,,2.0,,1.0,,,1.0,1.0,6.0,1.0,,,,,,,
12437527,away,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175.0,945,M,,188407,EUR,805248000,M,19,19,False,24.0,16.0,,,0.0,5.0,8.0,12.0,18.0,1.0,5.0,,,,65.0,39.0,6.8,15.0,0.161038,0,,,,,2.0,1.0,1.0,4.0,5.0,,1.0,,,1.0,,,1.0,,,,,,,,4.0,1.0,3.0,3.0,,,,,,,
12437527,away,Las Palmas,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188.0,1008,M,,367228,EUR,833846400,F,16,16,False,14.0,7.0,1.0,,0.0,3.0,4.0,4.0,10.0,1.0,1.0,,,,65.0,18.0,6.5,7.0,0.00265037,1,,,,,,,4.0,4.0,5.0,,,1.0,,1.0,,0.4631,,3.0,,,1.0,,,,1.0,1.0,,,1.0,0.2768,,,,,
12437527,away,Las Palmas,Manuel Fuster,manuel-fuster,M. Fuster,M,14,169.0,223,M,,916654,EUR,877478400,M,14,14,True,15.0,13.0,1.0,,0.0,4.0,4.0,9.0,12.0,,2.0,,,,25.0,24.0,7.0,3.0,0.00742322,2,,,,,1.0,,,,1.0,,,,2.0,,,0.0783,,,,,1.0,1.0,,,,,,1.0,,,,,,,
12437527,away,Las Palmas,Jaime Mata,jaime-mata,J. Mata,F,17,185.0,448,M,,351140,EUR,593654400,F,17,17,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,,1.0,,,,25.0,9.0,6.7,3.0,6.75e-05,1,,,,,,,,2.0,1.0,,,1.0,,,1.0,0.1025,,1.0,1.0,,,,,,,,,1.0,1.0,0.2272,,,,,
12437527,away,Las Palmas,Adnan Januzaj,adnan-januzaj,A. Januzaj,M,24,186.0,1621,M,,328145,EUR,791942400,M,24,24,True,11.0,9.0,1.0,1.0,0.0,3.0,3.0,7.0,14.0,,,,,,16.0,19.0,7.0,7.0,0.0503145,1,,,,,6.0,1.0,,,1.0,,1.0,,1.0,,,0.0212,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,
12437527,away,Las Palmas,José Campaña,jose-campana,J. Campaña,M,20,179.0,241,M,,96373,EUR,738806400,M,8,8,True,9.0,9.0,,,0.0,6.0,6.0,3.0,4.0,,,,,,10.0,13.0,6.6,1.0,0.00445058,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12437527,away,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182.0,195,M,,841854,EUR,805161600,F,9,9,True,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,11.0,6.0,6.6,2.0,0.00368874,2,,,,,,,,,,,,,,,,0.2152,,,,2.0,,,,,,,,,,,,,,,
12437527,away,Las Palmas,Alvaro Killane,killane-alvaro,Á. Killane,G,30,186.0,58,M,,1402668,EUR,1102982400,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,Álvaro Killane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,away,Las Palmas,Israel Mora,israel-mora,I. Mora,G,35,,13,M,,2026397,EUR,1113868800,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,Israel Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,away,Las Palmas,Juanma Herzog,juanma-herzog,J. Herzog,D,15,186.0,242,M,,1513451,EUR,1084406400,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,away,Las Palmas,Andy Pelmard,andy-pelmard,A. Pelmard,D,70,179.0,411,M,,877978,EUR,952819200,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,away,Las Palmas,Álex Muñoz,alex-munoz,Á. Muñoz,D,3,185.0,176,M,,273227,EUR,775526400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437527,away,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176.0,327,M,,933426,EUR,975283200,M,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
