match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_dispossessed,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_punches
11409171,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,15.0,10.0,5.0,9.0,10.0,1.0,5.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,90.0,26.0,7.5,5.0,0.0,0.0,0.00027866,0,0.1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409171,home,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,,850976,EUR,881625600,D,6,6,False,51.0,42.0,3.0,12.0,16.0,30.0,37.0,3.0,6.0,9.0,,2.0,1.0,,,,,90.0,75.0,7.9,14.0,0.0028,0.4603,0.0630732,1,,,,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11409171,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,62.0,56.0,2.0,31.0,34.0,25.0,28.0,1.0,4.0,9.0,,3.0,3.0,,,,,90.0,74.0,7.4,8.0,0.0,0.0,0.0124874,0,,,,,,,1.0,,,5.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
11409171,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,Notamendi30,74915,EUR,571622400,D,30,30,False,60.0,55.0,2.0,29.0,31.0,26.0,29.0,1.0,3.0,6.0,,1.0,,,,,,90.0,72.0,7.4,5.0,0.1811,0.0,0.0176069,2,,,,1.0,,3.0,3.0,,,2.0,1.0,,1.0,,1.0,,True,1.0,2.0,1.0,,,,,,,,,,,
11409171,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,,228364,EUR,818553600,D,8,8,False,54.0,48.0,5.0,10.0,11.0,38.0,44.0,,4.0,4.0,,2.0,,,,,,90.0,74.0,7.7,7.0,0.1395,0.0,0.194984,3,,,,4.0,1.0,4.0,6.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,1.0,1.0,3.0,1.0,,,,,,,
11409171,home,Benfica,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,False,75.0,68.0,6.0,24.0,27.0,46.0,50.0,5.0,9.0,5.0,,2.0,2.0,,,,,90.0,94.0,7.5,11.0,0.0,0.0,0.114886,0,,,,3.0,2.0,5.0,11.0,2.0,,1.0,1.0,3.0,2.0,,2.0,,,,,,1.0,,,3.0,2.0,1.0,,,,,
11409171,home,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,orkunkokcu,907461,EUR,978048000,M,10,10,False,73.0,65.0,9.0,15.0,16.0,50.0,60.0,,1.0,4.0,,,,,,,,90.0,84.0,7.5,12.0,0.0327,0.0,0.134891,1,,,,8.0,3.0,,3.0,1.0,,,,,,,2.0,,,,1.0,,2.0,1.0,,1.0,,,1.0,,,,
11409171,home,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,M,11,11,False,46.0,36.0,3.0,5.0,5.0,32.0,48.0,,3.0,6.0,,,,,,,,86.0,75.0,7.8,25.0,0.3061,0.0676,0.0903404,4,,,,1.0,7.0,2.0,6.0,1.0,1.0,1.0,,5.0,2.0,,1.0,,,,2.0,,4.0,1.0,1.0,,1.0,,,1.0,,,
11409171,home,Benfica,Rafa Silva,rafa-silva,R. Silva,M,27,170,16782,M,Rafa_Silva,252577,EUR,737596800,M,27,27,False,32.0,27.0,1.0,3.0,5.0,25.0,28.0,1.0,3.0,,,1.0,1.0,,,,,89.0,45.0,6.8,11.0,0.0376,0.0,0.483525,1,,,,1.0,1.0,,6.0,,,,,4.0,1.0,,1.0,1.0,,,1.0,,1.0,,,4.0,1.0,,,,,,
11409171,home,Benfica,David Neres,david-neres,D. Neres,F,7,175,15134,M,davidneres,850993,EUR,857347200,M,7,7,False,21.0,17.0,,5.0,6.0,12.0,22.0,,5.0,3.0,,2.0,1.0,,,,,86.0,48.0,7.2,19.0,0.4657,0.7397,0.0206497,3,,,,,7.0,,6.0,,1.0,,,4.0,1.0,,1.0,2.0,,1.0,1.0,,3.0,2.0,1.0,3.0,,,,,,,
11409171,home,Benfica,Petar Musa,petar-musa,P. Musa,F,9,190,2986,M,,827668,EUR,888969600,F,33,33,False,7.0,5.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,,1.0,1.0,,,,,67.0,17.0,6.8,4.0,0.1424,0.0,0.0453626,1,,,,,,3.0,7.0,,,3.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,3.0,,,,,,,
11409171,home,Benfica,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4963,M,arthurcabral9,870762,EUR,893462400,F,9,9,True,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,23.0,3.0,6.5,,0.0,0.0,0.00026868,0,,,,,,2.0,4.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,
11409171,home,Benfica,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1577,M,,1030711,EUR,965606400,D,13,13,True,5.0,4.0,,,1.0,4.0,4.0,,,,,,,,,,,12.0,12.0,6.5,3.0,0.0,0.0,0.00286042,0,,,,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,
11409171,home,Benfica,João Mário,joao-mario,J. Mário,M,10,179,3804,M,JoaoMario,97001,EUR,727401600,M,20,20,True,3.0,3.0,,1.0,1.0,3.0,3.0,,,,,,,,,,,12.0,4.0,6.5,,0.0,0.0,0.00504988,0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
11409171,home,Benfica,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,,957937,EUR,959817600,F,19,19,True,,,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409171,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409171,home,Benfica,Morato,morato,F. Morato,D,4,190,2248,M,,985086,EUR,993859200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409171,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
