match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_penaltyConceded,stat_blockedScoringAttempt,stat_dispossessed,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_challengeLost,stat_bigChanceMissed
10408482,home,Atlético Madrid,Álvaro Morata,,,alvaro-morata,Á. Morata,F,7,189,28279,M,125407,EUR,719798400,F,19,19,False,19.0,12.0,,,3.0,5.0,9.0,14.0,1.0,1.0,,,,,61.0,26.0,7.4,8.0,0.374,0.6211,0.0167316,2,,ÁMorata,,,1.0,5.0,,,,3.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,
10408482,home,Atlético Madrid,Yannick Carrasco,,,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,182001,EUR,747100800,M,21,21,True,17.0,12.0,1.0,,6.0,8.0,7.0,10.0,,5.0,,,,,50.0,28.0,6.7,10.0,0.0,0.0,0.114474,0,,yannickferreiracarrasco,1.0,1.0,2.0,1.0,1.0,,,,2.0,,,,,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,
10408482,home,Atlético Madrid,Matheus Cunha,,,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,9,9,True,6.0,5.0,,,2.0,2.0,3.0,4.0,2.0,,,,,,29.0,15.0,7.0,4.0,0.241,0.8454,0.0166834,3,,Cunha,,,2.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,3.0,,,
10408482,home,Atlético Madrid,Ángel Correa,,,angel-correa,Á. Correa,F,7,171,16959,M,316152,EUR,794707200,F,10,10,True,7.0,7.0,,,2.0,2.0,5.0,5.0,,2.0,,,,,29.0,16.0,6.6,3.0,0.0,0.0,0.00457036,0,,angelcorrea32,,,1.0,3.0,2.0,,,1.0,,,1.0,,,1.0,2.0,,,,,,2.0,,,,,,,
10408482,home,Atlético Madrid,Saúl Ñíguez,,,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,True,8.0,5.0,,,2.0,2.0,3.0,6.0,,1.0,,,,,14.0,8.0,6.3,3.0,0.0,0.0,0.00523938,0,,Saul,,,2.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
10408482,home,Atlético Madrid,Alejandro Iturbe,,,iturbe-alejandro,A. Iturbe,G,45,186,277,M,1019324,EUR,1062460800,G,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,home,Atlético Madrid,Sergio Mestre,Sergio Mestre,,sergio-mestre,S. Mestre,G,43,193,11703,M,1403015,EUR,1108252800,G,51,51,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,home,Atlético Madrid,Mario Hermoso,,,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,home,Atlético Madrid,Sergio Diez,,,sergio-diez,S. Diez,D,7,178,31,M,1142580,EUR,1059350400,D,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,home,Atlético Madrid,João Félix,,,joao-felix,J. Félix,F,79,181,127180,M,851671,EUR,942192000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,JFélix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,away,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,16.0,13.0,6.0,3.0,11.0,13.0,2.0,3.0,,6.0,,3.0,,3.0,90.0,28.0,6.8,4.0,0.0,0.0,0.00024318,0,0.4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,away,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,55.0,45.0,3.0,1.0,14.0,15.0,34.0,46.0,2.0,5.0,,,,,90.0,81.0,7.3,16.0,0.0251,0.0555,0.185796,1,,,6.0,3.0,2.0,3.0,,3.0,2.0,,4.0,,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,
10408482,away,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,60.0,51.0,5.0,2.0,36.0,40.0,15.0,20.0,2.0,6.0,,,,,90.0,67.0,6.5,11.0,0.0,0.0,0.00426238,0,,,,,3.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
10408482,away,Rayo Vallecano,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,5,5,False,77.0,59.0,19.0,10.0,29.0,36.0,30.0,41.0,3.0,3.0,,,,,90.0,87.0,6.6,22.0,0.0,0.0,0.00754397,0,,,,,4.0,2.0,,1.0,,,,True,1.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,1.0,
10408482,away,Rayo Vallecano,Fran García,,,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,3,3,False,42.0,38.0,2.0,1.0,14.0,17.0,26.0,32.0,4.0,3.0,,,,,90.0,72.0,7.2,12.0,0.0,0.0,0.0843796,0,,frangarci11,7.0,2.0,4.0,5.0,2.0,4.0,2.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,
10408482,away,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,36.0,32.0,2.0,2.0,16.0,16.0,16.0,20.0,,3.0,,,,,61.0,39.0,6.5,6.0,0.0,0.0,0.00687376,0,,,,,1.0,1.0,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,
10408482,away,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,False,44.0,37.0,5.0,4.0,15.0,17.0,22.0,27.0,,9.0,,,,,88.0,62.0,7.1,9.0,0.2718,0.0,0.0184089,3,,,,,6.0,6.0,,3.0,2.0,,,,1.0,3.0,,3.0,2.0,2.0,3.0,,,,,,,,,,3.0,
10408482,away,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,35.0,29.0,6.0,4.0,7.0,7.0,24.0,35.0,1.0,5.0,,,,,88.0,61.0,7.1,17.0,0.0737,0.0483,0.0879694,2,,,7.0,2.0,5.0,6.0,3.0,1.0,1.0,5.0,3.0,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,
10408482,away,Rayo Vallecano,José Pozo,,,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,22,22,False,15.0,10.0,,,3.0,4.0,7.0,11.0,,2.0,,,,,45.0,24.0,6.0,11.0,0.0,0.0,0.00329284,0,,,,,5.0,,2.0,,,,,,1.0,,,1.0,2.0,,,,,2.0,,,,,,,,
10408482,away,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,25.0,17.0,1.0,,5.0,6.0,13.0,24.0,,5.0,,,,,80.0,41.0,6.5,17.0,0.0567,0.0,0.235915,1,,,5.0,1.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,3.0,,,,1.0,1.0,,,,,,,,
10408482,away,Rayo Vallecano,Radamel Falcao,,,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,False,19.0,17.0,,,4.0,4.0,13.0,15.0,2.0,2.0,,,,,90.0,37.0,6.7,8.0,1.304,1.9035,0.00492237,4,,Falcao,,,9.0,4.0,2.0,,,3.0,,,2.0,1.0,,,2.0,3.0,2.0,,,2.0,,,,2.0,2.0,1.0,,1.0
10408482,away,Rayo Vallecano,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,6,6,True,24.0,19.0,2.0,,8.0,8.0,11.0,17.0,1.0,7.0,,,,,45.0,32.0,6.4,8.0,0.0,0.0,0.0134134,0,,,1.0,,5.0,3.0,1.0,,,1.0,,,1.0,2.0,,1.0,,,,,,1.0,,,,,,,2.0,
10408482,away,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,True,11.0,9.0,,,2.0,2.0,7.0,9.0,1.0,2.0,,,,,29.0,15.0,7.2,2.0,0.1357,0.0,0.272648,2,,,,,,2.0,,1.0,,,1.0,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,
10408482,away,Rayo Vallecano,Pablo Muñoz,,,pablo-munoz,P. Muñoz,M,19,170,32,M,1391366,EUR,1062633600,M,28,28,True,1.0,1.0,,,,,1.0,1.0,,,,,,,10.0,3.0,6.3,2.0,0.0,0.0,0.00307723,0,,,,,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10408482,away,Rayo Vallecano,Randy Nteka,,,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,3.0,2.0,1.0,,2.0,2.0,,1.0,,2.0,,,,,8.0,4.0,6.5,1.0,0.0217,0.0,2.167e-05,1,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
10408482,away,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,True,3.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,8.0,4.0,6.5,2.0,0.0,0.0,0.00021399,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,away,Rayo Vallecano,Diego López,,,diego-lopez,D. López,G,26,196,199,,4697,EUR,373593600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,away,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,away,Rayo Vallecano,Mario Suárez,,,mario-suarez,M. Suárez,D,,185,38,,14046,EUR,541123200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,away,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,away,Rayo Vallecano,Mario Hernández,,,mario-hernandez,M. Hernández,D,,177,20,M,900671,EUR,917222400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,away,Rayo Vallecano,Esteban Saveljich,,,esteban-saveljich,E. A. Saveljich,D,24,187,42,M,249393,EUR,674697600,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408482,away,Rayo Vallecano,Bebé,,,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
