match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_wonContest,stat_bigChanceMissed,stat_keyPass,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded
14064425,home,Paris FC,Obed Nkambadio,obed-nkambadio,O. Nkambadio,G,16,190.0,499,M,1015872,EUR,1044576000,G,16,16,False,54.0,50.0,4.0,0.0,50.0,53.0,1.0,1.0,5.0,1.0,2.0,90.0,60.0,5.9,4.0,0.00031057,57.061917372152,10.0,25.935,7.245,0.1492,0,-0.3775,0.01,0.01,-0.37,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064425,home,Paris FC,Hamari Traoré,hamari-traore,H. Traoré,D,14,175.0,4235,M,362014,EUR,696470400,D,14,14,False,40.0,32.0,7.0,0.0,16.0,21.0,19.0,7.0,3.0,,,90.0,63.0,7.1,12.0,0.013819,112.82289112342,15.0,45.78,17.535,,0,,0.19,0.16,-0.01,,,,hamarintos27,4.0,16.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14064425,home,Paris FC,Moustapha Mbow,moustapha-mbow,M. Mbow,D,5,187.0,1699,M,982319,EUR,952473600,D,5,5,False,86.0,81.0,8.0,0.0,62.0,63.0,23.0,9.0,4.0,,,90.0,97.0,7.4,7.0,0.00449641,320.45486317222,44.0,175.455,19.845,,0,,0.18,0.13,-0.2,,,,,6.0,19.0,,1.0,5.0,2.0,,4.0,2.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14064425,home,Paris FC,Otávio,otavio,Otávio,D,6,188.0,1431,M,1069159,EUR,1019347200,D,6,6,False,98.0,85.0,9.0,0.0,63.0,66.0,32.0,5.0,2.0,,,90.0,114.0,7.1,14.0,0.00830228,495.78086491482,49.0,342.3,22.785,,1,,0.07,0.26,0.32,,,,,3.0,22.0,,1.0,3.0,2.0,,8.0,1.0,,1.0,1.0,1.0,,1.0,3.0,0.015,-0.07,,,,,,,,,,,,,,,,,,
14064425,home,Paris FC,Thibault De Smet,thibault-de-smet,T. D. Smet,D,28,182.0,215,M,844744,EUR,897004800,D,28,28,False,32.0,26.0,3.0,0.0,17.0,20.0,12.0,2.0,4.0,,,79.0,52.0,6.2,14.0,0.0061637,83.881682584747,12.0,21.105,11.865,,0,,-0.03,0.02,-0.21,,,,,,9.0,5.0,1.0,1.0,4.0,,1.0,1.0,,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14064425,home,Paris FC,Alimami Gory,alimami-gory,A. Gory,F,7,182.0,157,M,842399,EUR,841363200,M,7,7,False,8.0,7.0,,0.0,4.0,4.0,4.0,1.0,1.0,1.0,,61.0,18.0,5.6,5.0,0.0069459,36.149229202425,4.0,-10.395,8.085,,1,,-0.07,0.19,-0.43,,,,,,3.0,,1.0,,2.0,1.0,1.0,,,3.0,1.0,,,,,0.0239,-0.27,,,1.0,2.0,,,,,,,,,,,,,,
14064425,home,Paris FC,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,4,181.0,112,M,795508,EUR,867974400,M,4,4,False,45.0,40.0,3.0,0.0,25.0,26.0,19.0,8.0,3.0,,,90.0,63.0,7.0,9.0,0.0112031,148.3425328493,19.0,58.275,19.215,,1,,0.04,0.11,0.23,,,,,,15.0,,1.0,,3.0,,4.0,7.0,7.0,4.0,,2.0,,,,0.0141,-0.07,,1.0,1.0,,1.0,,,,,,,,,,,,,
14064425,home,Paris FC,Adama Camara,camara-adama,A. Camara,M,17,180.0,433,M,1507384,EUR,845596800,M,17,17,False,28.0,27.0,1.0,0.0,18.0,18.0,10.0,4.0,2.0,,,79.0,39.0,6.6,5.0,0.00876718,106.35799728195,12.0,22.995,14.175,,1,,-0.03,0.09,-0.03,,Adama Camara,,,,9.0,,,1.0,2.0,,2.0,2.0,1.0,2.0,1.0,2.0,,,,0.4698,-0.52,,,1.0,,,1.0,,,,,,,,,,,,
14064425,home,Paris FC,Moses Simon,moses-simon,M. Simon,F,27,168.0,4098,M,330051,EUR,805507200,M,27,27,False,20.0,17.0,1.0,0.0,7.0,9.0,11.0,1.0,3.0,,,70.0,38.0,6.4,12.0,0.18708,126.77094625012,14.0,70.875,20.37,,0,,0.25,0.18,-0.03,,,,,,10.0,3.0,1.0,,5.0,3.0,2.0,1.0,1.0,3.0,,,,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,
14064425,home,Paris FC,Ilan Kebbal,ilan-kebbal,I. Kebbal,M,10,169.0,10601,M,1049442,EUR,900028800,F,10,10,False,66.0,60.0,6.0,0.0,22.0,23.0,43.0,10.0,7.0,,,90.0,95.0,8.2,16.0,0.407098,337.64878168012,33.0,117.915,31.08,,2,,0.52,0.29,0.19,,Ilan Kebbal,,,3.0,38.0,1.0,2.0,,9.0,5.0,2.0,3.0,2.0,4.0,5.0,,1.0,,,0.8633,0.3,1.0,3.0,1.0,2.0,2.0,,4.0,True,1.0,1.0,1.0,0.6302,,,,,,
14064425,home,Paris FC,Jean-Philippe Krasso,jean-philippe-krasso,J. Krasso,F,11,189.0,2950,M,940328,EUR,869097600,F,11,11,False,10.0,10.0,,0.0,6.0,6.0,4.0,3.0,2.0,,,79.0,22.0,7.1,4.0,0.218786,14.680970676355,1.0,11.97,11.97,,2,,0.33,0.1,0.17,,,,JPKrasso,,4.0,,,,2.0,,2.0,,,3.0,2.0,1.0,,,,0.2528,0.01,,2.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,0.2782,2.0,,,,,
14064425,home,Paris FC,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180.0,176,M,1170523,EUR,1031961600,M,8,8,True,11.0,8.0,1.0,0.0,5.0,6.0,5.0,1.0,4.0,,,29.0,15.0,6.7,4.0,0.00105958,57.63442983951,5.0,34.02,24.465,,0,,-0.08,0.04,0.16,,Lohann Doucet,,,,3.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
14064425,home,Paris FC,Mathieu Cafaro,mathieu-cafaro,M. Cafaro,M,13,175.0,264,M,816810,EUR,859248000,M,13,13,True,4.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,,,,20.0,11.0,6.8,2.0,0.12583,20.616658248111,3.0,8.715,7.665,,1,,0.16,0.13,0.0,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,,1.0,,0.0076,0.0,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,
14064425,home,Paris FC,Tuomas Ollila,tuomas-ollila,T. Ollila,D,2,173.0,204,M,930813,EUR,956620800,D,2,2,True,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,,,,11.0,7.0,6.8,4.0,1.408e-05,5.6980172867411,1.0,5.565,5.565,,0,,-0.04,0.0,0.13,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
14064425,home,Paris FC,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180.0,1415,M,802142,EUR,894067200,F,93,93,True,4.0,3.0,,0.0,2.0,3.0,1.0,,1.0,,,11.0,5.0,6.3,1.0,0.00020578,10.572126668557,2.0,-5.67,0.105,,1,,-0.01,0.01,0.13,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,0.0985,-0.35,,,1.0,,,,,,,,,,,,,,,
14064425,home,Paris FC,Willem Geubbels,willem-geubbels,W. Geubbels,F,9,185.0,817,M,877979,EUR,997920000,F,9,9,True,,,,0.0,,,,1.0,,,,11.0,1.0,6.5,,,,,,,,1,,,,0.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,0.056,-0.17,,,1.0,,,,,,,,,,,,,,,
