match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,captain,stat_totalCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_totalOffside
10382162,home,Feyenoord,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,11.0,10.0,,,3.0,3.0,7.0,8.0,2.0,1.0,1.0,,,,62.0,20.0,6.5,8.0,1,1.0,4.0,1.0,,,,,,,,,,4.0,1.0,,,,sant.gimenez,,,2.0,1.0,,,,,,,,,
10382162,home,Feyenoord,Patrik Wålemark,patrik-walemark,P. Wålemark,M,10,184,585,M,1014588,EUR,1003017600,F,23,23,True,13.0,9.0,,,1.0,2.0,8.0,12.0,5.0,2.0,1.0,,,,61.0,27.0,7.8,10.0,2,,2.0,1.0,,,,,3.0,1.0,,1.0,,3.0,1.0,1.0,,,,,1.0,,2.0,1.0,,,,,1.0,,,
10382162,home,Feyenoord,Marcos López,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,23.0,21.0,2.0,2.0,6.0,7.0,15.0,16.0,5.0,5.0,2.0,,,,29.0,32.0,7.2,3.0,1,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,
10382162,home,Feyenoord,Danilo,danilo,Danilo,F,9,174,1240,M,940647,EUR,923443200,F,9,9,True,8.0,7.0,,,1.0,1.0,6.0,7.0,1.0,2.0,1.0,,,,28.0,18.0,6.7,5.0,2,,4.0,,,2.0,,1.0,,,,,,2.0,1.0,1.0,,,,,,2.0,,,,,,,1.0,1.0,,
10382162,home,Feyenoord,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,True,16.0,14.0,,,8.0,8.0,6.0,8.0,2.0,3.0,,,,,21.0,20.0,6.7,4.0,0,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,
10382162,home,Feyenoord,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,18.0,15.0,1.0,1.0,5.0,5.0,10.0,13.0,2.0,1.0,,,,,21.0,27.0,6.8,6.0,1,,3.0,3.0,,,,,,,1.0,2.0,,1.0,,,,,alirezajb,,,1.0,1.0,,,,,,,,,
10382162,home,Feyenoord,Ofir Marciano,ofir-marciano,O. Marciano,G,1,185,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382162,home,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382162,home,Feyenoord,Jacob Rasmussen,jacob-rasmussen,J. Rasmussen,D,14,190,358,M,842176,EUR,864777600,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382162,home,Feyenoord,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Mimeirhel Benita,,,,,,,,,,,,,,,
10382162,home,Feyenoord,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,655,M,934409,EUR,963705600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382162,home,Feyenoord,Mohamed Taabouni,taabouni-mohamed,M. Taabouni,M,8,178,234,M,947046,EUR,1017360000,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382162,home,Feyenoord,Ezequiel Bullaude,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382162,away,Excelsior,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,40.0,23.0,23.0,6.0,20.0,27.0,3.0,13.0,,4.0,,1.0,4.0,7.0,90.0,52.0,7.0,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382162,away,Excelsior,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,59.0,47.0,13.0,8.0,33.0,35.0,14.0,24.0,7.0,5.0,,,,,90.0,72.0,6.4,13.0,0,2.0,3.0,1.0,,,2.0,2.0,4.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10382162,away,Excelsior,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,D,4,4,False,63.0,54.0,14.0,9.0,35.0,37.0,19.0,27.0,,6.0,,,,,90.0,72.0,5.8,11.0,0,,3.0,,,,3.0,2.0,,,,,1.0,,2.0,,,,,True,1.0,,,,,,,,1.0,,1.0,
10382162,away,Excelsior,Serano Seymor,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,False,48.0,41.0,9.0,5.0,34.0,37.0,7.0,11.0,4.0,4.0,1.0,,,,90.0,59.0,6.3,7.0,0,1.0,1.0,,,,5.0,1.0,2.0,2.0,1.0,,1.0,,,,Serano Seymor,,,,,,,,,,,,,,,
10382162,away,Excelsior,Nathan Tjoe-A-On,tjoe-a-on-nathan,N. Tjoe-A-On,M,24,182,7235,M,992651,EUR,1008979200,D,28,28,False,31.0,23.0,6.0,2.0,18.0,22.0,6.0,12.0,5.0,7.0,1.0,,,,90.0,63.0,5.4,18.0,0,,9.0,2.0,,,4.0,,4.0,2.0,4.0,,,1.0,1.0,1.0,,,nathantjoeaon,,3.0,2.0,,,,,,1.0,,,,
10382162,away,Excelsior,Julian Baas,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,29.0,24.0,3.0,1.0,13.0,14.0,11.0,15.0,4.0,5.0,2.0,,,,90.0,42.0,6.3,7.0,2,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,2.0,,,
10382162,away,Excelsior,Joshua Eijgenraam,joshua-eijgenraam,J. Eijgenraam,M,20,180,30,M,1090204,EUR,1013990400,M,6,6,False,19.0,13.0,3.0,1.0,8.0,9.0,5.0,10.0,2.0,3.0,,,,,69.0,28.0,6.1,9.0,0,,5.0,,,,1.0,2.0,2.0,2.0,2.0,,,3.0,2.0,,,,,,,,,,,,,,1.0,,,
10382162,away,Excelsior,Marouan Azarkan,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,M,10,10,False,15.0,8.0,1.0,1.0,2.0,2.0,9.0,18.0,7.0,4.0,5.0,,,,76.0,37.0,7.0,15.0,0,,9.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,,,5.0,1.0,,,1.0,,,3.0,5.0,1.0,,
10382162,away,Excelsior,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,8,8,False,23.0,20.0,3.0,3.0,12.0,13.0,8.0,10.0,2.0,3.0,1.0,,,,77.0,29.0,6.9,4.0,1,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,
10382162,away,Excelsior,Mike van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,M,29,29,False,8.0,4.0,,,3.0,5.0,1.0,3.0,1.0,2.0,,,,,69.0,18.0,6.4,6.0,1,,4.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,,Mike,van Duinen,,,,,1.0,,,,,,4.0,,,
10382162,away,Excelsior,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,14,14,False,21.0,14.0,1.0,,10.0,10.0,4.0,11.0,2.0,3.0,,,,,90.0,35.0,6.1,14.0,1,,6.0,4.0,,,1.0,,2.0,2.0,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,3.0
10382162,away,Excelsior,Adrian Fein,adrian-fein,A. Fein,M,29,187,138,M,855846,EUR,921715200,M,5,5,True,8.0,5.0,1.0,,,1.0,6.0,8.0,1.0,2.0,,,,,21.0,12.0,6.7,3.0,0,,,,,,1.0,,1.0,,,,,,,,Adrian,Fein,,,1.0,,,,,,,1.0,,,,
10382162,away,Excelsior,Lazaros Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,22,22,True,8.0,4.0,1.0,,1.0,1.0,3.0,7.0,,,,,,,21.0,14.0,6.1,7.0,0,,3.0,2.0,,,,,,,,,,,,,Lazaros,Lamprou,,,,1.0,,,,,,,,,,
10382162,away,Excelsior,Jacky Donkor,jacky-donkor,J. Donkor,M,30,176,68,M,989128,EUR,910828800,F,11,11,True,4.0,2.0,1.0,,,2.0,2.0,2.0,1.0,3.0,1.0,,,,14.0,8.0,6.5,2.0,0,,2.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0
10382162,away,Excelsior,Reda Kharchouch,reda-kharchouch,R. Kharchouch,F,99,192,100,M,907909,EUR,809481600,F,9,9,True,6.0,5.0,,,2.0,2.0,3.0,4.0,,2.0,,,,,13.0,8.0,6.6,1.0,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10382162,away,Excelsior,Pascal Kuiper,pascal-kuiper,P. Kuiper,G,30,194,38,M,1067956,EUR,1079481600,G,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Pascal Kuiper,,,,,,,,,,,,,,,
10382162,away,Excelsior,Norbert Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Norbert,Alblas,,,,,,,,,,,,,,
10382162,away,Excelsior,Maxime Awoudja,maxime-awoudja,M. Awoudja,D,6,188,29,M,886639,EUR,886377600,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382162,away,Excelsior,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382162,away,Excelsior,Nikolas Agrafiotis,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Nikolas Agrafiotis,,,,,,,,,,,,,,,
