match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_lastName,stat_challengeLost,captain,stat_shotOffTarget,stat_lastManTackle,stat_penaltyConceded,stat_expectedGoals,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_penaltyWon
11067590,home,Coritiba,Diogo Oliveira,,diogo-oliveira,Diogo Oliveira,F,9,194,211,M,1018176,EUR,849657600,F,18,18,False,6.0,5.0,,,1.0,1.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,48.0,15.0,6.2,2.0,0.0207889,3,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,2.0,,,0.7244,,2.0,1.0,0.5753,,,
11067590,home,Coritiba,Maurício Antônio,,mauricio-antonio,M. Antônio,D,13,183,71,M,583824,EUR,697334400,D,5,5,True,20.0,16.0,8.0,6.0,12.0,13.0,4.0,7.0,1.0,2.0,2.0,2.0,6.0,1.0,,,,,,45.0,31.0,7.3,4.0,0.00202034,0,,,,,,,,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,
11067590,home,Coritiba,Reynaldo,,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,4,4,True,13.0,12.0,2.0,2.0,8.0,8.0,5.0,6.0,3.0,,4.0,1.0,1.0,,,,,,,45.0,17.0,6.5,1.0,0.00288748,0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11067590,home,Coritiba,Edu,,edu,Edu,F,9,180,327,M,868864,EUR,731289600,F,99,99,True,16.0,10.0,,,4.0,6.0,6.0,10.0,1.0,1.0,2.0,1.0,,4.0,,,,,,42.0,19.0,7.1,7.0,0.00475306,2,,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.6898,,,1.0,0.6468,1.0,,
11067590,home,Coritiba,Maurício Garcez,,mauricio-garcez,Maurício Garcez,M,31,183,350,M,1050353,EUR,858470400,F,33,33,True,10.0,4.0,1.0,,1.0,1.0,3.0,9.0,4.0,1.0,6.0,2.0,1.0,1.0,,,,,,32.0,16.0,6.4,8.0,0.00105761,0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11067590,home,Coritiba,Willian Farias,,willian-farias,W. Farias,M,5,176,330,M,243239,EUR,613094400,M,8,8,True,12.0,11.0,1.0,,5.0,6.0,6.0,6.0,,,2.0,1.0,,2.0,,,,,,25.0,16.0,6.6,1.0,0.00757712,0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
11067590,home,Coritiba,Luan Polli,,luan-polli,Luan Polli,G,,189,94,M,880117,EUR,734054400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,home,Coritiba,Victor Luis,,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,home,Coritiba,Hayner,,hayner,Hayner,D,60,178,269,M,807767,EUR,812592000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,home,Coritiba,Diogo Batista de Souza,Diogo,diogo-batista-de-souza,D. B. d. Souza,D,25,173,100,M,1588320,EUR,1062115200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Batista de Souza,,,,,,,,,,,,,
11067590,home,Coritiba,Fransérgio,,fransergio,Fransérgio,M,20,187,104,M,84847,EUR,656208000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,home,Coritiba,Gabriel Silva,Gabriel,gabriel-silva,G. Silva,M,19,180,190,M,1176796,EUR,1025654400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Silva Azevedo Figueiredo,,,,,,,,,,,,,
11067590,home,Coritiba,Kaio César,Kaio César,kaio-cesar,Kaio César,M,37,168,5030,M,1396009,EUR,1076803200,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,away,Botafogo,Lucas Perri,,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,12,12,False,25.0,19.0,12.0,6.0,15.0,16.0,4.0,9.0,,,,,,6.0,1.0,1.0,,1.0,,90.0,31.0,6.6,6.0,0.00202018,0,0.2221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,away,Botafogo,Bastos,,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,23,23,False,24.0,20.0,5.0,3.0,12.0,13.0,8.0,12.0,,,1.0,4.0,1.0,1.0,,,,,,45.0,31.0,7.0,5.0,0.0038899,0,,,1.0,,,,,,,,4.0,2.0,,,,,,1.0,,,,,,,,,,,,
11067590,away,Botafogo,Adryelson,,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,False,55.0,47.0,4.0,4.0,26.0,30.0,21.0,25.0,2.0,6.0,2.0,8.0,3.0,4.0,,,,,,90.0,63.0,7.0,8.0,0.00585561,1,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,0.0874,,,,,,,
11067590,away,Botafogo,Víctor Cuesta,,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,False,69.0,55.0,8.0,4.0,23.0,27.0,33.0,47.0,3.0,6.0,6.0,9.0,2.0,3.0,,,,,,90.0,89.0,7.4,21.0,0.047481,3,,,5.0,1.0,1.0,,,,,4.0,3.0,3.0,1.0,,2.0,2.0,,,True,1.0,,,0.2592,2.0,,,,,,
11067590,away,Botafogo,Tchê Tchê,,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,False,35.0,32.0,6.0,5.0,8.0,8.0,29.0,37.0,,,3.0,3.0,,6.0,,,,,,82.0,56.0,7.7,9.0,0.152536,0,,,10.0,5.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,
11067590,away,Botafogo,Gabriel Pires,,gabriel-pires,G. Pires,M,10,186,398,M,178407,EUR,748310400,M,14,14,False,50.0,41.0,8.0,7.0,13.0,16.0,28.0,36.0,1.0,1.0,6.0,6.0,,8.0,,,,,,82.0,62.0,7.4,14.0,0.0743881,0,,,2.0,,1.0,2.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,4.0,,2.0,,,,,,,,,,,,
11067590,away,Botafogo,Marlon Freitas,,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,66.0,61.0,8.0,8.0,17.0,19.0,44.0,47.0,2.0,,2.0,,,4.0,,,,,,90.0,73.0,7.2,5.0,0.090735,2,,,,,,,,,1.0,1.0,,,,,,2.0,,,,1.0,,,0.0567,1.0,,,,,,
11067590,away,Botafogo,Victor Sá,,victor-sa,Victor Sá,M,7,178,521,M,799634,EUR,764726400,M,7,7,False,19.0,14.0,1.0,,3.0,3.0,11.0,20.0,,,3.0,5.0,1.0,4.0,,,,,,68.0,41.0,6.9,11.0,0.0311351,1,,,4.0,,,1.0,1.0,,1.0,,2.0,1.0,2.0,2.0,,2.0,,3.0,,,,,0.1386,,1.0,1.0,0.4915,,,
11067590,away,Botafogo,Júnior Santos,,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,37,37,False,17.0,15.0,1.0,1.0,4.0,4.0,12.0,16.0,,,2.0,3.0,,2.0,,,,,,68.0,33.0,6.9,9.0,0.0531727,3,,,3.0,1.0,,3.0,1.0,,,,,,3.0,2.0,,,,,,3.0,,,0.1047,,,,,,,
11067590,away,Botafogo,Tiquinho Soares,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,28.0,21.0,,,5.0,7.0,16.0,21.0,8.0,6.0,10.0,11.0,1.0,6.0,,,,,,90.0,47.0,7.9,11.0,0.44146,7,,,,,,,,,1.0,,1.0,1.0,4.0,4.0,2.0,4.0,,,,2.0,,,1.0583,3.0,,2.0,1.0469,1.0,tiquinho_soares_29,
11067590,away,Botafogo,Eduardo,,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,F,33,33,False,7.0,7.0,,,3.0,3.0,4.0,6.0,1.0,,2.0,,,1.0,,,,,,32.0,14.0,5.6,3.0,0.00359003,2,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,0.1482,,,2.0,0.2102,,,
11067590,away,Botafogo,Hugo,,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,25.0,21.0,1.0,,4.0,5.0,19.0,25.0,2.0,1.0,5.0,4.0,1.0,1.0,,,,,,45.0,43.0,6.9,8.0,0.427029,2,,,5.0,2.0,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,,0.0554,,,1.0,0.0159,,,
11067590,away,Botafogo,Luís Henrique,,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,F,11,11,True,19.0,16.0,6.0,6.0,3.0,3.0,14.0,18.0,,,1.0,2.0,,4.0,,,,,,22.0,27.0,7.1,6.0,0.0784625,1,,,2.0,1.0,,2.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,0.0199,1.0,,,,,,
11067590,away,Botafogo,Carlos Alberto,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,9.0,9.0,,,1.0,1.0,8.0,10.0,,,2.0,2.0,,,,,,,,22.0,16.0,6.9,3.0,0.257146,1,,,2.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,0.043,,,,,,,1.0
11067590,away,Botafogo,Lucas Fernandes,,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,9.0,9.0,1.0,1.0,1.0,1.0,9.0,9.0,,,,2.0,,1.0,,,,,,8.0,13.0,7.0,,0.0964506,1,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,0.0369,1.0,,,,,,
11067590,away,Botafogo,Janderson,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,5.0,4.0,1.0,1.0,,,4.0,5.0,1.0,,2.0,,,1.0,,,,,,8.0,7.0,6.5,2.0,0.0308642,0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067590,away,Botafogo,Gatito Fernández,,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,away,Botafogo,Leonel Di Plácido,,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,away,Botafogo,David Sousa,,david-sousa,David Sousa,D,43,190,147,M,1015932,EUR,994204800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,away,Botafogo,Philipe Sampaio,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,away,Botafogo,Diego Hernández,,diego-hernandez,Diego Hernández,M,33,175,788,M,1086482,EUR,961632000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,away,Botafogo,Matías Segovia,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067590,away,Botafogo,Matheus Nascimento,Matheus Nascimento,matheus-nascimento,M. Nascimento,F,9,185,1607,M,1047683,EUR,1078272000,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
