match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,injury,length,from
14035870,FT,3.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
14035870,,,,,90,6.0,,1,,,card,Lion Lauberbach,False,123801898.0,True,yellow,886171.0,Lion Lauberbach,,,
14035870,,3.0,2.0,,90,5.0,,1,,,goal,,,321540021.0,True,regular,886171.0,Lion Lauberbach,,,
14035870,,,,,90,2.0,,1,,,substitution,,,124357885.0,False,regular,,,False,,
14035870,,2.0,2.0,,90,,,1,,,goal,,,321539546.0,True,regular,886171.0,Lion Lauberbach,,,
14035870,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,5.0,
14035870,,,,,89,,,2,,,substitution,,,124357822.0,False,regular,,,False,,
14035870,,1.0,2.0,,86,,,5,,,goal,,,321539335.0,False,ownGoal,1143667.0,Redouane Halhal,,,owngoal
14035870,,,,,81,,,10,,,substitution,,,124357662.0,True,regular,,,False,,
14035870,,,,,81,,,10,,,substitution,,,124357661.0,True,regular,,,False,,
14035870,,,,,76,,,15,,,substitution,,,124357516.0,True,regular,,,False,,
14035870,,,,,70,,,21,,,substitution,,,124357453.0,False,regular,,,False,,
14035870,,1.0,1.0,,69,,,22,,,goal,,,321537809.0,False,ownGoal,877292.0,Ortwin De Wolf,,,owngoal
14035870,,,,,46,,,45,,,substitution,,,124357082.0,False,regular,,,False,,
14035870,,,,,46,,,45,,,substitution,,,124357025.0,False,regular,,,False,,
14035870,,,,,46,,,45,,,substitution,,,124357013.0,True,regular,,,False,,
14035870,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
14035870,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,1.0,
14035870,,1.0,0.0,,26,,,20,,,goal,,,321533179.0,True,regular,133164.0,Rob Schoofs,,,
