match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_accurateCross,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_totalOffside,stat_goals,stat_goalAssist
11409151,home,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,33.0,32.0,6.0,5.0,29.0,29.0,3.0,4.0,8.0,1.0,3.0,4.0,90.0,44.0,7.3,2.0,0.00080932,0,-0.5683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,35.0,25.0,2.0,2.0,9.0,9.0,16.0,29.0,3.0,,,,88.0,58.0,6.8,17.0,0.0182605,0,,3.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,19,189,331,M,1087352,EUR,1025222400,D,64,64,False,75.0,69.0,10.0,7.0,44.0,45.0,25.0,31.0,6.0,,,,90.0,85.0,7.0,8.0,0.017567,0,,1.0,3.0,3.0,3.0,7.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,76.0,66.0,16.0,10.0,46.0,50.0,20.0,27.0,10.0,,,,90.0,95.0,7.2,11.0,0.0179692,0,,1.0,4.0,1.0,7.0,4.0,6.0,2.0,,1.0,2.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,39.0,33.0,6.0,3.0,10.0,12.0,26.0,37.0,8.0,,,,90.0,68.0,7.0,17.0,0.315854,0,,10.0,2.0,,4.0,2.0,,,3.0,,2.0,1.0,,1.0,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,M,9,9,False,9.0,6.0,1.0,,1.0,1.0,6.0,14.0,1.0,,,,69.0,24.0,6.3,12.0,0.00724052,0,,6.0,2.0,,7.0,4.0,,,1.0,1.0,2.0,,,,,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,36.0,27.0,3.0,3.0,14.0,17.0,14.0,26.0,6.0,,,,58.0,48.0,6.9,16.0,0.090101,0,,7.0,,,3.0,1.0,,,,2.0,2.0,1.0,,,,,,1.0,1.0,,,,True,1.0,,,,,,,,,,,,,,
11409151,home,FC Arouca,Kouassi Eboue,kouassi-eboue,K. Eboue,M,8,185,220,M,839099,EUR,881971200,M,8,8,False,53.0,49.0,4.0,3.0,32.0,33.0,17.0,20.0,7.0,,,,90.0,67.0,7.4,6.0,0.0116826,2,,,3.0,5.0,6.0,8.0,,,,2.0,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,1.0,1.0,0.0626,0.0362,,,,,,,,,,
11409151,home,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,36.0,27.0,7.0,4.0,8.0,10.0,19.0,27.0,2.0,,,,88.0,49.0,6.8,13.0,0.0515797,2,,1.0,,,5.0,2.0,,1.0,,2.0,3.0,1.0,,,,1.0,,,2.0,,,1.0,,,,,0.1399,,morlayesylla2,2.0,,,,,,,,
11409151,home,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,F,23,23,False,21.0,14.0,,,2.0,2.0,12.0,20.0,3.0,,,,58.0,27.0,6.5,9.0,0.110098,2,,1.0,1.0,,2.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,,2.0,,,,,,1.0,,0.4632,,,1.0,1.0,,,,,,,
11409151,home,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,8.0,6.0,,,,,6.0,8.0,,,,,90.0,27.0,7.5,8.0,0.0680524,8,,,1.0,1.0,1.0,1.0,1.0,,6.0,1.0,,,1.0,,,,,,1.0,,,,,,3.0,2.0,0.8056,0.0609,,3.0,,1.0,,,,,,
11409151,home,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,True,13.0,12.0,1.0,1.0,3.0,3.0,12.0,17.0,2.0,,,,32.0,27.0,6.8,7.0,0.142328,0,,7.0,,,2.0,2.0,,,,,3.0,1.0,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,38.0,34.0,4.0,3.0,13.0,13.0,22.0,29.0,5.0,,,,32.0,49.0,7.2,7.0,0.0219665,0,,4.0,,1.0,1.0,6.0,,1.0,,1.0,3.0,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Vitinho,vitinho,Vitinho,M,,175,86,M,905462,EUR,946944000,M,43,43,True,18.0,13.0,1.0,,1.0,1.0,12.0,17.0,5.0,,,,21.0,28.0,7.0,7.0,0.184615,2,,,1.0,,1.0,5.0,,,2.0,,1.0,1.0,,1.0,1.0,3.0,,,1.0,,,,,,,,0.1198,,,2.0,,,,,,,,
11409151,home,FC Arouca,Yusuf Lawal,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,5.0,4.0,,,,,5.0,7.0,,,,,10.0,7.0,6.7,2.0,0.0661004,0,,2.0,,1.0,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,2.0,2.0,,,,,2.0,3.0,,,,,10.0,4.0,6.5,1.0,0.00181647,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Thiago Rodrigues,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Thiago Rodrigues,da Silva,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409151,home,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409151,away,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,30.0,21.0,20.0,12.0,13.0,15.0,8.0,15.0,8.0,1.0,3.0,3.0,90.0,40.0,7.7,9.0,0.00492785,0,0.0971,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
11409151,away,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,False,37.0,24.0,7.0,2.0,11.0,19.0,13.0,20.0,9.0,,,,90.0,61.0,6.7,21.0,0.00588987,0,,2.0,,,1.0,3.0,3.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11409151,away,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,43.0,36.0,3.0,1.0,32.0,36.0,4.0,7.0,3.0,,,,90.0,55.0,8.5,7.0,0.00141727,3,,,1.0,2.0,3.0,3.0,3.0,1.0,,2.0,,,3.0,1.0,1.0,,,,,,,,,,1.0,2.0,0.2208,0.2976,,,,,,,,,1.0,
11409151,away,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,39.0,30.0,6.0,1.0,27.0,32.0,3.0,7.0,5.0,,,,90.0,57.0,7.6,11.0,0.00071384,0,,,1.0,3.0,3.0,5.0,8.0,,1.0,1.0,,,4.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11409151,away,Moreirense,Pedro Amador,pedro-amador,P. Amador,D,18,181,89,M,927038,EUR,913939200,D,18,18,False,23.0,20.0,1.0,,17.0,17.0,5.0,9.0,4.0,,,,69.0,36.0,6.8,5.0,0.0816306,1,,3.0,3.0,1.0,4.0,4.0,,,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,0.0272,,,1.0,,,,,,,,
11409151,away,Moreirense,Gonçalo Franco,goncalo-franco,G. Franco,M,17,176,243,M,984866,EUR,974419200,M,88,88,False,34.0,26.0,7.0,3.0,16.0,19.0,10.0,16.0,7.0,,,,90.0,48.0,7.0,10.0,0.0115025,2,,1.0,,1.0,4.0,2.0,5.0,2.0,,1.0,,,,1.0,1.0,,3.0,,,,,,,,1.0,1.0,0.0621,0.063,,,,,,,,,,
11409151,away,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,30.0,29.0,2.0,2.0,19.0,20.0,10.0,10.0,9.0,,,,89.0,38.0,7.0,5.0,0.0207455,1,,,,,4.0,,,,3.0,2.0,,,,,,,2.0,,1.0,,,,,,,1.0,0.0367,0.0388,,,,,,,,,,
11409151,away,Moreirense,Kobamelo Kodisang,kobamelo-kodisang,K. Kodisang,M,13,169,215,M,822874,EUR,935798400,M,21,21,False,19.0,12.0,,,6.0,8.0,7.0,15.0,7.0,,,,69.0,35.0,7.2,16.0,0.0916217,0,,4.0,1.0,,2.0,3.0,,1.0,4.0,,2.0,2.0,,,,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0
11409151,away,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,33.0,28.0,4.0,4.0,13.0,13.0,17.0,24.0,1.0,,,,83.0,45.0,7.2,9.0,0.208097,2,,4.0,,,3.0,2.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,3.0,,,1.0,,,,,0.0704,,,2.0,,,,,,,,
11409151,away,Moreirense,Madson de Souza Silva,madson-de-souza-silva,M. d. S. Silva,M,9,164,238,M,937555,EUR,935625600,M,31,31,False,21.0,12.0,2.0,,5.0,9.0,8.0,15.0,6.0,,,,83.0,41.0,7.2,14.0,0.0716358,2,,3.0,2.0,1.0,4.0,5.0,5.0,1.0,2.0,,1.0,,,,,4.0,1.0,1.0,2.0,,,,,,1.0,1.0,0.1159,0.0323,,,,,,,,,,
11409151,away,Moreirense,André Luis,andre-luis,A. Luis,F,9,182,773,M,904297,EUR,763171200,F,9,9,False,21.0,11.0,1.0,,4.0,8.0,7.0,13.0,1.0,,,,90.0,35.0,7.0,12.0,0.0451363,1,,,5.0,8.0,10.0,11.0,4.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,,1.0,,,1.0,True,,1.0,,0.1301,,,,,,,,,,,
11409151,away,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,True,5.0,3.0,2.0,,3.0,3.0,,2.0,1.0,,,,21.0,13.0,6.8,2.0,4.698e-05,0,,,1.0,1.0,2.0,2.0,3.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11409151,away,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,17,17,True,1.0,1.0,,,,,1.0,1.0,3.0,,,,20.0,8.0,6.1,3.0,0.00046198,0,,,1.0,,3.0,2.0,,1.0,2.0,2.0,,,1.0,,,2.0,,,,Jeremy,Antonisse,1.0,,,,,,,,,,,,,,,,
11409151,away,Moreirense,Wallisson Luiz,wallisson-luiz,Wallisson Luiz,M,8,184,182,M,922601,EUR,874972800,M,8,8,True,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,,,,15.0,5.0,6.6,,0.00796697,0,,,,,2.0,1.0,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11409151,away,Moreirense,Pedro Aparício,pedro-aparicio,P. Aparício,M,10,171,39,M,1091674,EUR,809049600,M,10,10,True,2.0,,,,,,,2.0,,,,,15.0,4.0,6.5,3.0,,0,,,1.0,,2.0,,,,1.0,,,,,,,,1.0,,,Pedro Aparício,,,,,,,,,,,,,,,,,,
11409151,away,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,1.0,2.0,,,,0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11409151,away,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409151,away,Moreirense,Rafael Santos,rafael-santos,R. Santos,D,4,190,100,M,944071,EUR,886377600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409151,away,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409151,away,Moreirense,Matheus Aiás,matheus-aias,M. Aiás,F,9,175,293,M,899902,EUR,851904000,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
