match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_shotOffTarget,player_sofascoreId,captain,stat_errorLeadToAShot,stat_dispossessed,stat_hitWoodwork,stat_outfielderBlock,stat_blockedScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
14025085,home,Sunderland,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2150,M,1012928,EUR,1042761600,G,22,22,False,50.0,40.0,16.0,6.0,0.0,37.0,39.0,3.0,11.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,90.0,58.0,6.9,11.0,0.00206822,53.916597942967,10.0,25.305,6.72,0.1621,0,0.0447,0.1,0.03,-0.07,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,home,Sunderland,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,20,20,False,37.0,26.0,4.0,2.0,1.0,14.0,19.0,12.0,18.0,3.0,9.0,6.0,1.0,4.0,,,,,90.0,81.0,7.1,26.0,0.135288,106.18747024251,16.0,40.95,7.77,,0,,0.24,0.12,-0.12,,,,7.0,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
14025085,home,Sunderland,Daniel Ballard,ballard-daniel,D. Ballard,D,5,187,4682,M,958878,EUR,937958400,D,5,5,False,49.0,41.0,7.0,2.0,0.0,28.0,31.0,13.0,18.0,2.0,4.0,10.0,2.0,,,,,,90.0,66.0,7.0,8.0,0.0888006,176.84590593295,19.0,111.405,36.015,,2,,0.3,0.27,-0.09,,,,,,4.0,7.0,1.0,,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,0.623,0.4662,36.413439950106,1.0,0.14,,,,,,,,,,,,
14025085,home,Sunderland,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,53.0,46.0,5.0,2.0,0.0,34.0,36.0,12.0,17.0,3.0,4.0,6.0,1.0,1.0,,,,,90.0,66.0,6.7,9.0,0.00792488,136.75788149842,18.0,48.51,15.225,,1,,0.02,0.05,-0.04,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,0.0695,,,,-0.04,1.0,,,,,,,,,,,
14025085,home,Sunderland,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,17,17,False,54.0,42.0,6.0,1.0,0.0,24.0,28.0,18.0,26.0,2.0,6.0,4.0,4.0,,,,,,90.0,79.0,6.7,19.0,0.0659619,101.71841026237,14.0,60.9,18.795,,0,,0.26,0.06,-0.16,,,,2.0,1.0,1.0,4.0,,3.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,ReinildoMandava,,,,,,,,,,
14025085,home,Sunderland,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,117777,EUR,717552000,M,34,34,False,67.0,54.0,8.0,5.0,0.0,21.0,24.0,33.0,43.0,3.0,4.0,1.0,2.0,2.0,,,,,90.0,78.0,6.8,16.0,0.0369871,115.00261938087,14.0,1.575,10.92,,0,,0.17,0.02,-0.18,,,,1.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,Granit_Xhaka,True,1.0,,,,,,,,
14025085,home,Sunderland,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15416,M,1171539,EUR,1103241600,M,27,27,False,45.0,38.0,6.0,2.0,0.0,19.0,21.0,19.0,24.0,2.0,6.0,3.0,3.0,2.0,,,,,90.0,63.0,7.3,11.0,0.0208439,119.52446317931,15.0,34.125,24.465,,0,,0.31,0.08,0.3,,,,,,1.0,3.0,,,,,1.0,3.0,3.0,1.0,1.0,,,,,,24.910862871446,1.0,,,,,,1.0,,,,,,,
14025085,home,Sunderland,Trai Hume,hume-trai,T. Hume,D,32,180,1062,M,989034,EUR,1016409600,M,32,32,False,27.0,20.0,1.0,1.0,0.0,7.0,9.0,13.0,18.0,4.0,7.0,,2.0,1.0,,,,,90.0,43.0,6.3,12.0,0.0252994,87.222175891387,9.0,34.755,14.175,,4,,0.1,0.06,-0.05,,,,2.0,,6.0,8.0,,,,,,1.0,1.0,2.0,1.0,,1.0,2.0,0.3346,0.1887,9.6338894014826,1.0,-0.62,2.0,,,,1.0,1.0,1.0,,,,,
14025085,home,Sunderland,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,29.0,23.0,2.0,,0.0,8.0,9.0,15.0,20.0,,2.0,1.0,4.0,,,,,,90.0,43.0,7.7,9.0,0.122239,45.251191875893,8.0,-28.14,1.68,,3,,0.27,-0.51,0.24,,,,3.0,1.0,2.0,3.0,,1.0,,,,2.0,2.0,,,1.0,,1.0,0.4833,0.8804,,,0.51,1.0,,,,,,,1.0,1.0,,,
14025085,home,Sunderland,Romaine Mundle,mundle-romaine,R. Mundle,F,14,177,642,M,1094440,EUR,1051142400,M,14,14,False,28.0,23.0,2.0,,0.0,10.0,12.0,13.0,16.0,1.0,6.0,,5.0,1.0,,,,,88.0,41.0,6.5,11.0,0.0227029,204.16258202068,18.0,2.415,38.115,,0,,-0.03,0.24,-0.1,,,,2.0,1.0,1.0,8.0,1.0,4.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,58.127427923139,2.0,,,,,,3.0,,,,,,,
14025085,home,Sunderland,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7104,M,910048,EUR,1012521600,F,9,9,False,12.0,8.0,,,0.0,1.0,2.0,7.0,10.0,4.0,7.0,,3.0,7.0,,,,,84.0,27.0,8.0,11.0,0.0402272,79.573926790894,9.0,41.475,15.225,,2,,-0.13,0.31,0.28,,,,,,3.0,3.0,,,,1.0,,1.0,,3.0,,1.0,,1.0,0.1896,0.3087,31.484245270878,2.0,0.5,1.0,brianbrobbeyy,,,,,1.0,,1.0,,,
14025085,home,Sunderland,Eliezer Mayenda,eliezer-mayenda,E. Mayenda,F,12,179,2833,M,1168588,EUR,1115510400,F,12,12,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,11.0,7.0,6.6,2.0,0.00035162,8.354387829159,1.0,6.51,6.51,,1,,-0.04,-0.06,0.15,,Eliezer Mayenda,,,,1.0,3.0,,3.0,1.0,,,,,,,,,1.0,0.1401,0.797,,,-0.14,,,,,,,,,,,,
14025085,home,Sunderland,Dennis Cirkin,dennis-cirkin,D. Cirkin,D,3,180,869,M,1014987,EUR,1018051200,D,3,3,True,3.0,2.0,,,0.0,,,2.0,3.0,,,1.0,,,,,,,2.0,5.0,,1.0,0.00036985,,,,,,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14025085,home,Sunderland,Anthony Patterson,anthony-patterson,A. Patterson,G,13,188,354,M,958718,EUR,957916800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,home,Sunderland,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2494,M,856739,EUR,963878400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,home,Sunderland,Luke O'Nien,luke-onien,L. O'Nien,D,13,174,562,M,365812,EUR,785376000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,home,Sunderland,Dan Neil,dan-neil,D. Neil,M,6,178,465,M,964106,EUR,1007078400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,home,Sunderland,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simon.adingra,,,,,,,,,,
14025085,home,Sunderland,Chris Rigg,chris-rigg,C. Rigg,M,11,177,2180,M,1394089,EUR,1182124800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,home,Sunderland,Wilson Isidor,wilson-isidor,W. Isidor,F,18,184,16825,M,877980,EUR,967248000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,788134,EUR,858124800,G,1,1,False,34.0,18.0,18.0,2.0,0.0,16.0,16.0,2.0,18.0,,,2.0,4.0,,,5.0,5.0,,90.0,43.0,6.7,17.0,0.0013241,108.00427168941,14.0,51.03,11.865,0.6735,0,0.6411,0.07,0.03,-0.21,0.41,,,,,,,,,,,,,,,,,,,,,,,,,deanhenderson,True,,,,,,,2.0,2.0,
14025085,away,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,931844,EUR,954201600,D,26,26,False,57.0,46.0,9.0,5.0,0.0,26.0,31.0,20.0,26.0,5.0,10.0,11.0,4.0,1.0,,,,,90.0,82.0,7.1,15.0,0.0117629,88.659784167657,13.0,15.225,13.755,,0,,0.16,0.04,-0.15,,,,,,1.0,3.0,,1.0,1.0,,2.0,4.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,
14025085,away,Crystal Palace,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6873,M,879674,EUR,954979200,D,5,5,False,30.0,25.0,4.0,2.0,0.0,17.0,19.0,8.0,11.0,3.0,3.0,5.0,4.0,1.0,,,,,90.0,46.0,6.0,6.0,0.00259403,64.006538112748,8.0,21.105,15.225,,1,,0.04,0.03,-0.29,,,,,,7.0,7.0,,,,,2.0,,,,1.0,,,,0.0474,,,,-0.18,,,,,,,,1.0,,,,
14025085,away,Crystal Palace,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,355796,EUR,783043200,D,8,8,False,46.0,40.0,5.0,2.0,0.0,22.0,22.0,18.0,24.0,7.0,8.0,6.0,2.0,,,,,,90.0,58.0,6.9,6.0,0.0466449,100.40313017437,12.0,44.835,13.65,,0,,0.19,0.05,-0.19,,,,,,1.0,2.0,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,jeffersonlerma,,,,,,,,,,
14025085,away,Crystal Palace,Justin Devenny,devenny-justin,J. Devenny,M,55,184,726,M,1084311,EUR,1065830400,M,55,55,False,28.0,19.0,4.0,1.0,0.0,10.0,14.0,9.0,14.0,3.0,4.0,1.0,2.0,3.0,,,,,90.0,41.0,5.8,14.0,0.00660285,68.066128720374,7.0,15.855,17.745,,0,,-0.57,0.04,-0.2,,,,,,3.0,7.0,2.0,1.0,,,,1.0,,,2.0,,,,,,44.602204922981,2.0,,,,,,,,,,,,,
14025085,away,Crystal Palace,Adam Wharton,adam-wharton,A. Wharton,M,20,182,5795,M,1109771,EUR,1076025600,M,20,20,False,32.0,23.0,3.0,1.0,0.0,7.0,10.0,16.0,22.0,,6.0,,5.0,,,,,,90.0,53.0,5.8,15.0,0.00982186,63.63003347858,12.0,6.72,9.03,,0,,0.01,0.05,-0.31,,,,2.0,,3.0,12.0,2.0,1.0,,,1.0,4.0,2.0,2.0,3.0,,,,,,,,,,,,1.0,3.0,,,,,,,
14025085,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,False,31.0,27.0,,,0.0,9.0,11.0,18.0,20.0,,1.0,1.0,6.0,2.0,,,,,90.0,44.0,6.0,11.0,0.0114553,104.7771263092,11.0,70.14,14.7,,0,,0.14,0.15,-0.21,,,,3.0,,4.0,8.0,1.0,,,,1.0,,,1.0,2.0,,,,,,29.906185580913,1.0,,,,,,2.0,,,,,,,
14025085,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,M,3,3,False,22.0,17.0,1.0,,0.0,7.0,10.0,10.0,12.0,2.0,3.0,2.0,5.0,1.0,,,,,90.0,40.0,6.2,12.0,0.00637984,67.814591177865,7.0,46.41,18.48,,1,,-0.14,0.14,-0.08,,,,4.0,,2.0,4.0,,,,,,1.0,,,2.0,,1.0,,0.1763,,20.726067065413,1.0,-0.46,1.0,,,,,,,,,,,
14025085,away,Crystal Palace,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,1085180,EUR,990576000,F,11,11,False,18.0,9.0,2.0,,0.0,2.0,6.0,7.0,12.0,1.0,1.0,1.0,4.0,2.0,,,,,90.0,28.0,6.2,15.0,0.00688916,94.835179709681,7.0,66.675,41.37,,0,,-0.11,0.04,-0.02,,,,2.0,,2.0,4.0,,1.0,,,,,,,,,,,,,41.44236484565,1.0,,,brenjohnson_,,,1.0,,,,,,,
14025085,away,Crystal Palace,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,F,10,10,False,31.0,24.0,3.0,1.0,0.0,8.0,10.0,16.0,21.0,,4.0,2.0,5.0,2.0,,,,,90.0,49.0,8.1,15.0,0.688187,106.38567347544,10.0,82.425,36.96,,2,,0.18,0.4,0.17,,,,3.0,1.0,2.0,6.0,,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,1.0,0.0862,0.8118,60.508658662357,2.0,0.54,1.0,,,,3.0,,,,1.0,,,
14025085,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,848276,EUR,867456000,F,14,14,False,10.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,8.0,3.0,7.0,5.0,1.0,2.0,,,,,90.0,27.0,6.9,7.0,0.195515,26.785777245678,4.0,11.13,11.655,,2,,0.27,0.04,0.17,,,,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,0.3008,0.2329,,,-0.62,,Matetajphilippe,,,2.0,,1.0,1.0,,,,2.0
14025085,away,Crystal Palace,Remi Matthews,remi-matthews,R. Matthews,G,31,184,206,M,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,away,Crystal Palace,Walter Benítez,walter-benitez,W. Benítez,G,44,193,4350,M,249859,EUR,727401600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,away,Crystal Palace,Jaydee Canvot,jaydee-canvot,J. Canvot,D,23,188,804,M,1471671,EUR,1154131200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jaydee Canvot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,away,Crystal Palace,Chadi Riad,chadi-riad,C. Riad,D,34,186,10944,M,1064218,EUR,1047859200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chadiriad17,,,,,,,,,,
14025085,away,Crystal Palace,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3741,M,357584,EUR,885340800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BornaSosa,,,,,,,,,,
14025085,away,Crystal Palace,Joel Drakes-Thomas,joel-drakes-thomas,J. Drakes-Thomas,M,86,180,217,M,2007717,EUR,1244505600,F,86,86,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,away,Crystal Palace,Daniel Imray,daniel-imray,D. Imray,M,30,178,101,M,1101358,EUR,1059264000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,away,Crystal Palace,Kaden Rodney,kaden-rodney,K. Rodney,M,8,189,227,M,1185603,EUR,1097107200,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025085,away,Crystal Palace,Christantus Uche,christantus-uche,C. Uche,F,12,190,4381,M,1884145,EUR,1053302400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Christantus Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
