match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,description,reason,player_id,player_name,playerName,rescinded,confirmed
11407506,FT,0.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11407506,,,,,90,3.0,,1,,,substitution,122301361.0,False,True,regular,,,,,,,,
11407506,,,,,90,0.0,,1,,,injuryTime,,,,,8.0,,,,,,,
11407506,,,,,89,,,2,,,substitution,122301358.0,False,True,regular,,,,,,,,
11407506,,,,,89,,,2,,,substitution,122301357.0,False,True,regular,,,,,,,,
11407506,,,,,89,,,2,,,substitution,122301356.0,False,True,regular,,,,,,,,
11407506,,,,,84,,,7,,,substitution,122301346.0,False,False,regular,,,,,,,,
11407506,,,,,82,,,9,,,inGamePenalty,118446482.0,,True,missed,,Goalkeeper save,goalkeeperSave,21608.0,Nicolas Viola,,,
11407506,,,,,80,,,11,,,card,121073472.0,,False,yellow,,,Foul,886243.0,Sebastian Walukiewicz,Sebastian Walukiewicz,False,
11407506,,,,,73,,,18,,,substitution,122301328.0,False,False,regular,,,,,,,,
11407506,,,,,67,,,24,,,varDecision,22640.0,,True,goalAwarded,,,,21608.0,Nicolas Viola,,,False
11407506,,,,,64,,,27,,,card,121073435.0,,False,yellow,,,Persistent fouling,905264.0,Liberato Cacace,Liberato Cacace,False,
11407506,,,,,60,,,31,,,substitution,122301306.0,False,False,regular,,,,,,,,
11407506,,,,,60,,,31,,,substitution,122301305.0,True,False,injury,,,,,,,,
11407506,,,,,46,,,45,,,substitution,122301272.0,False,False,regular,,,,,,,,
11407506,,,,,46,,,45,,,substitution,122301271.0,False,True,regular,,,,,,,,
11407506,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11407506,,,,,45,2.0,,1,,,varDecision,22637.0,,True,cardUpgrade,,,,927304.0,Gabriele Zappa,,,False
11407506,,,,,45,0.0,,1,,,injuryTime,,,,,4.0,,,,,,,
11407506,,,,,29,,,17,,,card,121073385.0,,True,yellow,,,Foul,147368.0,Gianluca Lapadula,Gianluca Lapadula,False,
11407506,,,,,29,,,17,,,card,121073386.0,,False,yellow,,,Foul,849274.0,Youssef Maleh,Youssef Maleh,False,
